"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00293294","1909-05","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","","","","","1",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","4.1",",,6,21,","","","","","","","","","","","","","","","","","","","4.1",",,,6","0",",,,6","","","","","",""
"USC00293294","1909-06","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","","","231.1",",6","10",",6","8",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","28",",6","","","","","8.9",",6,01,","","","","","8.1",",,6,23,","37.2",",6,18,","","","","","0.0",",6","","","","","","","","","","","40.9",",,,6","","","26.04",",6","34.33",",,,6","17.74",",,,6"
"USC00293294","1909-07","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","","","244.8",",6","7",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","26",",6","","","","","13.3",",6,27,","","","","","12.2",",,6,01,","40.6",",6,11,","0.0","6","","","0.0",",6","","","","","","","","","","","26.9",",,,6","","","26.23",",6","34.67",",,,6","17.79",",,,6"
"USC00293294","1909-08","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","","","210.3",",6","9",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","21",",6","","","","","12.8",",6,24,","","","0",",,6,31,+","15.0",",,6,29,","38.3",",6,17,","0.0","6","","","0.0",",6","","","","","","","","","","","43.1",",,,6","0",",,,6","25.12",",6","33.09",",,,6","17.15",",,,6"
"USC00293294","1909-09","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","","","77.4",",6","4",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","13",",6","","","","","2.2",",6,27,","","","0",",,6,30,+","4.1",",,6,12,","33.3",",6,29,+","10.0","6","","","10.0",",6","","","","","","","","","","","12.1",",,,6","0",",,,6","20.58",",6","31.02",",,,6","10.14",",,,6"
"USC00293294","1909-10","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","","","","","1",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","2.5",",,6,18,","","","","","","","","","","","","","","","","","","","2.5",",,,6","0",",,,6","","","","","",""
"USC00293294","1909-12","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","","","","","1",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","64",",,6,18,","3.0",",,6,18,","","","","","","","","","","","","","","","","","","","3.0",",,,6","64",",,,6","","","","","",""
"USC00293294","1910-01","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","0.0","6","0.0",",6","1",",6","1",",6","0",",6","","","1",",6","0",",6","26",",6","0",",6","5",",6","0",",6","","","","","-15.0",",6,06,","","","127",",,6,11,","13.0",",,6,11,","23.3",",6,01,","","","","","416.4",",6","","","","","","","","","","","13.0",",,,6","127",",,,6","4.90",",6","15.43",",,,6","-5.63",",,,6"
"USC00293294","1910-02","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","0.0","6","0.0","1,6","0",",6","0",",6","0",",6","","","0",",6","2","1,6","26","1,6","1",",6","4",",6","0",",6","","","","","-20.0","1,6,16,","","","0",",,6,28,+","0.0",",T,6,06,+","23.9",",6,14,","","","","","413.2",",6","","","","","","","","","","","0.0",",T,,6","0",",,,6","3.10","1,6","14.49",",,,6","-8.29","1,,,6"
"USC00293294","1910-03","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","0.0","6","0.0",",6","1",",6","1",",6","0",",6","","","0",",6","0",",6","7",",6","0",",6","25",",6","0",",6","","","","","-4.4",",6,11,","","","0",",,6,31,+","8.4",",,6,15,","30.6",",6,25,","","","","","177.7",",6","","","","","","","","","","","8.4",",,,6","0",",,,6","12.60",",6","23.91",",,,6","1.29",",,,6"
"USC00293294","1910-04","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","16.9","6","16.9",",6","2",",6","2",",6","0",",6","","","0",",6","0",",6","5",",6","0",",6","22",",6","4",",6","","","","","-4.4",",6,04,","","","0",",,6,30,+","5.3",",,6,09,","34.4",",6,29,","","","","","128.5",",6","","","","","","","","","","","8.6",",,,6","0",",,,6","14.61",",6","24.18",",,,6","5.05",",,,6"
"USC00293294","1910-05","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","64.6","6","47.7",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","29",",6","8",",6","","","","","2.2",",6,05,","","","0",",,6,31,+","0.0",",T,6,21,+","35.6",",6,30,","","","","","45.7",",6","","","","","","","","","","","0.0",",T,,6","0",",,,6","18.40",",6","27.44",",,,6","9.36",",,,6"
"USC00293294","1910-06","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","240.8","6","176.2",",6","3",",6","3",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","23",",6","","","","","10.0",",6,10,","","","0",",,6,30,+","27.4",",,6,03,","37.8",",6,30,+","","","","","0.0",",6","","","","","","","","","","","37.9",",,,6","0",",,,6","24.21",",6","33.51",",,,6","14.90",",,,6"
"USC00293294","1910-07","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","491.3","6","250.5","1,6","5",",6","2",",6","0",",6","","","0",",6","0","1,6","0","1,6","0",",6","31",",6","30",",6","","","","","13.3","1,6,03,","","","0",",,6,31,+","6.4",",,6,30,","40.6",",6,05,+","0.0","6","","","0.0",",6","","","","","","","","","","","12.3",",,,6","0",",,,6","26.74","1,6","36.99",",,,6","16.49","1,,,6"
"USC00293294","1910-08","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","","","","","8",",6","7",",6","2",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","43.2",",,6,17,","","","","","","","","","","","","","","","","","","","140.8",",,,6","0",",,,6","","","","","",""
"USC00293294","1910-09","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","","","","","","","","","","","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,30,+","","","","","","","","","","","","","","","","","","","","","","","0",",,,6","","","","","",""
"USC00293294","1910-10","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","","","0.0",",6","2",",6","2",",6","0",",6","","","0",",6","0",",6","8",",6","0",",6","24",",6","0",",6","","","","","-7.2",",6,27,","","","0",",,6,31,+","10.7",",,6,15,","29.4",",6,07,","","","","","173.5",",6","","","","","","","","","","","15.5",",,,6","0",",,,6","12.74",",6","22.96",",,,6","2.51",",,,6"
"USC00293294","1910-11","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","","","0.0",",6","1",",6","1",",6","0",",6","","","0",",6","0",",6","19",",6","0",",6","14",",6","0",",6","","","","","-9.4",",6,30,","","","0",",,6,30,+","3.8",",,6,04,","26.7",",6,24,","","","","","260.3",",6","","","","","","","","","","","3.8",",,,6","0",",,,6","9.66",",6","20.39",",,,6","-1.08",",,,6"
"USC00293294","1910-12","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","","","0.0","2,6","1",",6","1",",6","0",",6","","","0",",6","0","1,6","28","1,6","0","1,6","2","1,6","0","1,6","","","","","-12.8","1,6,29,","","","0",",,6,31,+","2.5",",,6,27,","21.1","1,6,07,+","","","","","452.7","1,6","","","","","","","","","","","2.5",",,,6","0",",,,6","2.89","2,6","12.10","1,,,6","-6.32","1,,,6"
"USC00293294","1911-01","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","0.0","","0.0","1,6","3",",6","2",",6","0",",6","","","1",",6","3","1,6","20","1,6","3",",6","13",",6","0",",6","","","","","-24.4","1,6,03,+","","","38",",,6,23,","3.8",",,6,17,","25.6",",6,17,+","","","","","347.6",",6","","","","","","","","","","","7.6",",,,6","38",",,,6","6.82","1,6","16.97",",,,6","-3.32","1,,,6"
"USC00293294","1911-02","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","","","","","5",",6","5",",6","0",",6","","","2",",6","0","1,6","20","1,6","","","","","","","","","","","-15.0","1,6,21,","","","102",",,6,17,","25.1",",,6,17,","","","","","","","","","","","","","","","","","","","41.4",",,,6","127",",,,6","","","","","-4.42","1,,,6"
"USC00293294","1911-03","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","","","0.0",",6","3",",6","2",",6","0",",6","","","0",",6","0",",6","5",",6","0",",6","18",",6","0",",6","","","","","-4.4",",6,01,","","","0",",,6,31,+","7.6",",,6,22,","27.8",",6,10,","","","","","204.1",",6","","","","","","","","","","","11.4",",,,6","0",",,,6","11.75",",6","21.15",",,,6","2.35",",,,6"
"USC00293294","1911-04","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","","","0.0",",6","5",",6","3",",6","1",",6","","","0",",6","0",",6","1",",6","0",",6","26",",6","0",",6","","","","","-2.2",",6,10,","","","0",",,6,30,+","34.0",",,6,24,","29.4",",6,22,","","","","","127.3",",6","","","","","","","","","","","60.7",",,,6","0",",,,6","14.09",",6","22.91",",,,6","5.26",",,,6"
"USC00293294","1911-05","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","","","36.3",",6","4",",6","3",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","","","","","4.4",",6,03,+","","","0",",,6,31,+","28.2",",,6,14,","30.6",",6,30,","","","","","21.4",",6","","","","","","","","","","","43.9",",,,6","0",",,,6","18.81",",6","26.47",",,,6","11.15",",,,6"
"USC00293294","1911-06","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","","","156.8",",6","4",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","17",",6","","","","","9.4",",6,01,","","","0",",,6,30,+","2.8",",,6,14,","38.9",",6,25,","","","","","2.5",",6","","","","","","","","","","","4.9",",,,6","0",",,,6","23.48",",6","32.21",",,,6","14.74",",,,6"
"USC00293294","1911-07","34.4666","-104.2319","1226.8","FORT SUMNER, NM US","","","212.9","1,6","10",",6","6",",6","0",",6","","","0",",6","0","1,6","0","1,6","0",",6","31",",6","21",",6","","","","","12.2","1,6,24,","","","0",",,6,31,+","20.3",",,6,20,","37.2",",6,03,","0.0","","","","0.0",",6","","","","","","","","","","","53.6",",,,6","0",",,,6","25.45","1,6","33.10",",,,6","17.80","1,,,6"
