"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00093044","1949-02","35.0705","-108.8388","1923.6","ZUNI, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093044","1949-03","35.0705","-108.8388","1923.6","ZUNI, NM US","","","0.0",",0","5",",0","3",",0","0",",0","0",",0","1",",0","0",",0","29",",0","0",",0","1",",0","0",",0","3","","","","1","","-8.9",",0,24,","0",",T,0,26,+","51",",,0,31,","3.6",",,0,26,","22.2",",0,19,","","","408.8",",0","11.7",",,,0","51",",,,0","5.15",",0","13.10",",,,0","-2.81",",,,0"
"USW00093044","1949-04","35.0705","-108.8388","1923.6","ZUNI, NM US","","","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","14",",0","0",",0","2","","","","5","","-8.3",",0,01,","0",",T,0,01,","0",",T,0,04,+","7.1",",,0,18,","27.8",",0,24,","","","249.9",",0","7.1",",,,0","0",",T,,0","10.00",",0","19.05",",,,0","0.95",",,,0"
"USW00093044","1949-05","35.0705","-108.8388","1923.6","ZUNI, NM US","","","1.7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","22",",0","0",",0","","","","","6","","0.0",",0,07,","0",",,0,31,+","0",",,0,31,+","1.0",",,0,10,","31.1",",0,25,","","","137.5",",0","1.5",",,,0","0",",,,0","13.95",",0","23.23",",,,0","4.68",",,,0"
"USW00093044","1949-06","35.0705","-108.8388","1923.6","ZUNI, NM US","","","43.6",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","","","11","","3.3",",0,05,","0",",,0,30,+","0",",,0,30,+","11.2",",,0,24,","32.2",",0,16,","","","34.9",",0","33.4",",,,0","0",",,,0","18.62",",0","27.76",",,,0","9.48",",,,0"
"USW00093044","1949-07","35.0705","-108.8388","1923.6","ZUNI, NM US","","","106.6",",0","8",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","2","","","","18","","10.6",",0,07,","0",",,0,31,+","0",",,0,31,+","19.3",",,0,19,","34.4",",0,17,+","0.3","0","0.3",",0","54.3",",,,0","0",",,,0","21.76",",0","29.67",",,,0","13.85",",,,0"
"USW00093044","1949-08","35.0705","-108.8388","1923.6","ZUNI, NM US","","","80.5",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","","","8","","6.7",",0,19,","0",",,0,31,+","0",",,0,31,+","11.2",",,0,07,","33.9",",0,31,+","2.2","0","1.9",",0","31.1",",,,0","0",",,,0","20.87",",0","29.86",",,,0","11.88",",,,0"
"USW00093044","1949-09","35.0705","-108.8388","1923.6","ZUNI, NM US","","","36.1",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","1","","","","8","","6.1",",0,21,","0",",,0,30,+","0",",T,0,10,","19.6",",,0,13,","31.7",",0,01,","15.2","0","13.0",",0","36.2",",,,0","0",",T,,0","19.10",",0","27.76",",,,0","10.44",",,,0"
"USW00093044","1949-10","35.0705","-108.8388","1923.6","ZUNI, NM US","","","0.0",",0","5",",0","4",",0","0",",0","1",",0","2",",0","0",",0","15",",0","0",",0","12",",0","0",",0","4","","","","3","","-5.0",",0,21,","25",",,0,19,","51",",,0,19,","9.4",",,0,19,","28.3",",0,03,","265.8","0","250.6",",0","26.7",",,,0","89",",,,0","10.25",",0","19.01",",,,0","1.49",",,,0"
"USW00093044","1949-11","35.0705","-108.8388","1923.6","ZUNI, NM US","","","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","9",",0","0",",0","1","","","","","","-6.7",",0,23,+","0",",T,0,11,","0",",T,0,11,+","3.0",",,0,11,","24.4",",0,04,","580.0","0","314.2",",0","3.0",",,,0","0",",T,,0","7.86",",0","18.59",",,,0","-2.87",",,,0"
"USW00093044","1949-12","35.0705","-108.8388","1923.6","ZUNI, NM US","","","0.0",",0","5",",0","4",",0","0",",0","16","2,0","3","1,0","7",",0","30",",0","6",",0","0",",0","0",",0","4","","","","","","-24.4",",0,22,","102","2,,0,22,+","102","1,,0,20,","5.1",",,0,20,","16.7",",0,04,","1201.9","0","621.9",",0","15.8",",,,0","203","1,,,0","-1.73",",0","7.33",",,,0","-10.79",",,,0"
"USW00093044","1950-01","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","6",",0","3",",0","3",",0","29",",0","2",",0","0",",0","0",",0","3","","","","","","-20.0",",0,04,","229",",,0,30,","229",",,0,29,","14.2",",,0,29,","18.9",",0,20,","1778.1","0","576.2",",0","21.8",",,,0","313",",,,0","-0.25",",0","7.90",",,,0","-8.41",",,,0"
"USW00093044","1950-02","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","0","0.0","1,0","5",",0","3",",0","0",",0","8",",0","2",",0","0","1,0","22","1,0","0",",0","0",",0","0",",0","5","","","","","","-17.2","1,0,02,","152",",,0,01,","51",",,0,11,","6.9",",,0,11,","19.4",",0,25,","2158.9","0","380.8",",0","14.2",",,,0","76",",,,0","4.14","1,0","12.02",",,,0","-3.74","1,,,0"
"USW00093044","1950-03","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","2",",0","0",",0","4","","","","2","","-10.0",",0,13,","0",",T,0,26,+","0",",T,0,26,+","7.4",",,0,02,","23.3",",0,31,","2550.1","0","391.2",",0","10.7",",,,0","0",",T,,0","5.71",",0","14.57",",,,0","-3.14",",,,0"
"USW00093044","1950-04","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","17",",0","0",",0","","","","","1","","-7.2",",0,10,","0",",,0,30,+","0",",T,0,15,","0.5",",,0,08,","26.7",",0,21,","2773.6","0","223.5",",0","0.5",",,,0","0",",T,,0","10.88",",0","20.67",",,,0","1.09",",,,0"
"USW00093044","1950-05","35.0705","-108.8388","1923.6","ZUNI, NM US","1.4","0","1.4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","26",",0","1",",0","","","","","1","","-5.0",",0,05,","0",",T,0,04,","0",",T,0,04,","0.0",",T,0,14,+","32.2",",0,31,","2927.8","0","154.2",",0","0.0",",T,,0","0",",T,,0","13.40",",0","23.63",",,,0","3.17",",,,0"
"USW00093044","1950-06","35.0705","-108.8388","1923.6","ZUNI, NM US","38.7","0","37.3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","","","","","1","","0.6",",0,08,","0",",,0,30,+","0",",,0,30,+","3.6",",,0,22,","35.0",",0,30,+","2950.9","0","23.1",",0","4.6",",,,0","0",",,,0","18.81",",0","29.86",",,,0","7.76",",,,0"
"USW00093044","1950-07","35.0705","-108.8388","1923.6","ZUNI, NM US","143.9","0","105.2",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","","","18","","11.1",",0,19,+","0",",,0,31,+","0",",,0,31,+","11.2",",,0,05,","35.6",",0,01,","0.0","0","0.0",",0","35.3",",,,0","0",",,,0","21.73",",0","29.89",",,,0","13.56",",,,0"
"USW00093044","1950-08","35.0705","-108.8388","1923.6","ZUNI, NM US","212.6","0","68.7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","","","","","10","","7.2",",0,30,","0",",,0,31,+","0",",,0,31,+","0.8",",,0,06,","34.4",",0,31,+","0.0","0","0.0",",0","1.8",",,,0","0",",,,0","20.55",",0","30.72",",,,0","10.38",",,,0"
"USW00093044","1950-09","35.0705","-108.8388","1923.6","ZUNI, NM US","221.4","0","8.8",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","","","","","7","","2.2",",0,15,","0",",,0,30,+","0",",T,0,19,","5.1",",,0,19,","34.4",",0,01,","80.7","0","80.7",",0","18.8",",,,0","0",",T,,0","15.94",",0","25.24",",,,0","6.64",",,,0"
"USW00093044","1950-10","35.0705","-108.8388","1923.6","ZUNI, NM US","221.4","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","31",",0","0",",0","","","","","1","","-1.1",",0,29,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","30.6",",0,12,","181.8","0","101.1",",0","0.0",",,,0","0",",,,0","15.07",",0","26.04",",,,0","4.10",",,,0"
"USW00093044","1950-11","35.0705","-108.8388","1923.6","ZUNI, NM US","221.4","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","4",",0","0",",0","1","","","","","","-16.7",",0,10,","0",",,0,30,+","0",",,0,30,+","1.5",",,0,15,","21.1",",0,26,+","544.1","0","362.3",",0","1.5",",,,0","0",",,,0","6.26",",0","17.41",",,,0","-4.90",",,,0"
"USW00093044","1950-12","35.0705","-108.8388","1923.6","ZUNI, NM US","221.4","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","31",",0","0",",0","0",",0","0",",0","1","","","","","","-14.4",",0,06,","0",",,0,31,+","25",",,0,31,","1.8",",,0,31,","19.4",",0,10,","1029.2","0","485.1",",0","2.8",",,,0","25",",,,0","2.68",",0","13.30",",,,0","-7.93",",,,0"
"USW00093044","1951-01","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","0","0.0",",0","4",",0","2",",0","0",",0","8",",0","2",",0","3",",0","31",",0","3",",0","0",",0","0",",0","4","","","","","","-23.3",",0,31,","203",",,0,30,","229",",,0,30,","25.1",",,0,30,","17.2",",0,25,","1637.0","0","607.8",",0","32.7",",,,0","356",",,,0","-1.27",",0","7.90",",,,0","-10.45",",,,0"
"USW00093044","1951-02","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","7",",0","1",",0","2",",0","28",",0","2",",0","0",",0","0",",0","4","","","","","","-26.1",",0,02,+","178",",,0,01,","46",",,0,19,","4.1",",,0,19,","19.4",",0,11,+","2110.1","0","473.1",",0","4.4",",,,0","46",",,,0","1.44",",0","9.51",",,,0","-6.64",",,,0"
"USW00093044","1951-03","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","0","0.0",",0","3",",0","0",",0","0",",0","1",",0","1",",0","1",",0","27",",0","2",",0","0",",0","0",",0","2","","","","1","","-17.8",",0,04,","25",",,0,03,","25",",,0,03,","1.0",",,0,27,","18.3",",0,25,","2558.0","0","447.9",",0","2.0",",,,0","25",",,,0","3.89",",0","12.89",",,,0","-5.12",",,,0"
"USW00093044","1951-04","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","0","0.0",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","7",",0","0",",0","1","","","","5","","-7.2",",0,11,","0",",T,0,30,","0",",T,0,30,+","8.1",",,0,20,","25.0",",0,23,","2855.5","0","297.5",",0","20.9",",,,0","0",",T,,0","8.42",",0","17.08",",,,0","-0.25",",,,0"
"USW00093044","1951-05","35.0705","-108.8388","1923.6","ZUNI, NM US","11.4","0","11.4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","24",",0","2",",0","","","","","1","","-2.2",",0,02,","0",",,0,31,+","0",",T,0,01,","1.8",",,0,14,","33.3",",0,27,","3004.4","0","148.9",",0","3.1",",,,0","0",",T,,0","13.90",",0","23.60",",,,0","4.19",",,,0"
"USW00093044","1951-06","35.0705","-108.8388","1923.6","ZUNI, NM US","36.4","0","25.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","29",",0","7",",0","","","","","1","","-0.6",",0,02,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,15,","34.4",",0,28,","3069.2","0","64.8",",0","0.0",",T,,0","0",",,,0","17.01",",0","28.42",",,,0","5.59",",,,0"
"USW00093044","1951-07","35.0705","-108.8388","1923.6","ZUNI, NM US","182.2","0","145.8",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","1","","","","13","","9.4",",0,02,","0",",,0,31,+","0",",,0,31,+","9.9",",,0,13,","36.1",",0,07,","0.0","0","0.0",",0","22.5",",,,0","0",",,,0","23.04",",0","32.70",",,,0","13.37",",,,0"
"USW00093044","1951-08","35.0705","-108.8388","1923.6","ZUNI, NM US","268.0","0","85.8",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","1","","","","12","","9.4",",0,31,+","0",",,0,31,+","0",",T,0,24,","21.1",",,0,28,","33.9",",0,15,+","4.1","0","4.1",",0","43.2",",,,0","0",",T,,0","20.97",",0","29.68",",,,0","12.25",",,,0"
"USW00093044","1951-09","35.0705","-108.8388","1923.6","ZUNI, NM US","278.4","0","10.4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","","","1","","3.9",",0,26,+","0",",,0,30,+","0",",,0,30,+","9.1",",,0,29,","30.6",",0,14,+","37.5","0","33.4",",0","10.2",",,,0","0",",,,0","17.57",",0","28.02",",,,0","7.11",",,,0"
"USW00093044","1951-10","35.0705","-108.8388","1923.6","ZUNI, NM US","278.4","0","0.0",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","15",",0","0",",0","","","","","2","","-5.6",",0,23,","0",",,0,31,+","0",",T,0,26,","6.6",",,0,01,","25.6",",0,10,+","273.7","0","236.2",",0","15.2",",,,0","0",",T,,0","10.71",",0","19.87",",,,0","1.55",",,,0"
"USW00093044","1951-11","35.0705","-108.8388","1923.6","ZUNI, NM US","278.4","0","0.0",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","0",",0","0",",0","2","","","","","","-11.1",",0,02,","0",",T,0,24,","0",",T,0,24,+","8.1",",,0,11,","18.9",",0,07,","716.8","0","443.1",",0","14.1",",,,0","0",",T,,0","3.56",",0","12.09",",,,0","-4.97",",,,0"
"USW00093044","1951-12","35.0705","-108.8388","1923.6","ZUNI, NM US","278.4","0","0.0",",0","8",",0","4",",0","0",",0","8","2,0","3","1,0","5",",0","29",",0","7",",0","0",",0","0",",0","1","","","","","","-22.8",",0,21,","51","2,,0,21,+","51","1,,0,05,","6.9",",,0,20,","15.6",",0,01,","1335.9","0","619.1",",0","26.6",",,,0","107","1,,,0","-1.64",",0","6.08",",,,0","-9.36",",,,0"
"USW00093044","1952-01","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","0","0.0",",0","4",",0","4",",0","0",",0","4",",0","1",",0","1",",0","31",",0","1",",0","0",",0","0",",0","1","","","","","","-18.3",",0,04,","76",",,0,04,+","84",",,0,03,","10.9",",,0,13,","14.4",",0,31,+","1867.6","0","531.7",",0","25.1",",,,0","84",",,,0","1.18",",0","8.05",",,,0","-5.69",",,,0"
"USW00093044","1952-02","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","1",",0","0",",0","0",",0","29",",0","1",",0","0",",0","0",",0","1","","","","1","","-13.9",",0,25,","25",",,0,10,","10",",,0,10,","13.7",",,0,10,","16.1",",0,26,+","2381.5","0","513.9",",0","15.5",",,,0","13",",,,0","0.61",",0","8.66",",,,0","-7.43",",,,0"
"USW00093044","1952-03","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","0","0.0",",0","6",",0","3",",0","0",",0","3",",0","4",",0","0",",0","31",",0","1",",0","0",",0","0",",0","5","","","","","","-14.4",",0,23,","51",",,0,02,","102",",,0,02,","4.8",",,0,01,","18.3",",0,28,","2908.2","0","526.7",",0","15.1",",,,0","203",",,,0","1.34",",0","8.71",",,,0","-6.02",",,,0"
"USW00093044","1952-04","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","0","0.0",",0","13",",0","4",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","7",",0","0",",0","2","","","","7","","-3.3",",0,04,","0",",,0,30,+","0",",T,0,28,+","14.7",",,0,20,","23.9",",0,05,","3178.3","0","270.1",",0","51.1",",,,0","0",",T,,0","9.33",",0","17.60",",,,0","1.05",",,,0"
"USW00093044","1952-05","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","","","4","","0.6",",0,23,","0",",,0,31,+","0",",T,0,17,","3.6",",,0,17,","28.3",",0,03,","3304.4","0","126.1",",0","4.4",",,,0","0",",T,,0","14.27",",0","23.71",",,,0","4.82",",,,0"
