"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00053592","1939-07","39.8789","-106.3333","2359.2","GREEN MOUNTAIN DAM, CO US","","","12.6",",6","4",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","7",",6","","","1.7",",6,23,","","","0",",,6,31,+","7.4",",,6,30,","34.4",",6,12,","","","37.2","6","37.2",",6","","","","","12.2",",,,6","0",",,,6","17.54",",6","29.16",",,,6","5.92",",,,6","",""
"USC00053592","1939-08","39.8789","-106.3333","2359.2","GREEN MOUNTAIN DAM, CO US","","","0.0",",6","5",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","29",",6","0",",6","","","0.6",",6,06,","","","0",",,6,31,+","21.1",",,6,06,","29.4",",6,17,","","","135.4","6","98.2",",6","","","","","28.2",",,,6","0",",,,6","15.16",",6","25.52",",,,6","4.81",",,,6","",""
"USC00053592","1939-09","39.8789","-106.3333","2359.2","GREEN MOUNTAIN DAM, CO US","","","0.0",",6","7",",6","4",",6","0",",6","","","0",",6","0",",6","6",",6","0",",6","18",",6","0",",6","","","-3.3",",6,30,","","","0",",,6,30,+","8.4",",,6,06,","26.1",",6,02,","","","307.1","6","171.7",",6","","","","","27.7",",,,6","0",",,,6","12.61",",6","21.70",",,,6","3.51",",,,6","",""
"USC00053592","1939-10","39.8789","-106.3333","2359.2","GREEN MOUNTAIN DAM, CO US","","","0.0",",6","4",",6","3",",6","0",",6","","","0",",6","0",",6","30",",6","0",",6","0",",6","0",",6","","","-12.8",",6,30,","","","0",",T,6,27,","15.2",",,6,09,","20.0",",6,22,","","","709.4","6","402.3",",6","","","","","28.7",",,,6","0",",T,,6","5.36",",6","15.18",",,,6","-4.47",",,,6","",""
"USC00053592","1939-11","39.8789","-106.3333","2359.2","GREEN MOUNTAIN DAM, CO US","","","0.0",",6","2",",6","0",",6","0",",6","","","0",",6","0",",6","30",",6","0",",6","0",",6","0",",6","","","-16.7",",6,25,+","","","0",",T,6,09,","2.3",",,6,09,","14.4",",6,04,","","","1277.1","6","567.7",",6","","","","","3.1",",,,6","0",",T,,6","-0.59",",6","9.92",",,,6","-11.11",",,,6","",""
"USC00053592","1939-12","39.8789","-106.3333","2359.2","GREEN MOUNTAIN DAM, CO US","","","0.0",",6","5",",6","0",",6","0",",6","","","2",",6","7",",6","31",",6","7",",6","0",",6","0",",6","","","-22.8",",6,28,+","","","38",",,6,29,","1.8",",,6,29,","15.6",",6,09,","","","1953.5","6","676.4",",6","","","","","5.1",",,,6","120",",,,6","-3.49",",6","5.99",",,,6","-12.96",",,,6","",""
"USC00053592","1940-01","39.8789","-106.3333","2359.2","GREEN MOUNTAIN DAM, CO US","0.0","6","0.0",",6","14",",6","6",",6","0",",6","31",",6","8",",6","11",",6","31",",6","15",",6","0",",6","0",",6","","","-40.0",",6,19,","254",",,6,27,+","102",",,6,06,","8.6",",,6,06,","5.6",",6,28,+","","","2766.8","6","813.3",",6","","","","","36.2",",,,6","485",",,,6","-7.90",",6","-0.73",",,,6","-15.07",",,,6","",""
"USC00053592","1940-02","39.8789","-106.3333","2359.2","GREEN MOUNTAIN DAM, CO US","0.0","6","0.0",",6","10",",6","4",",6","0",",6","29",",6","5",",6","5",",6","29",",6","8",",6","0",",6","0",",6","","","-28.3",",6,17,","457",",,6,19,","127",",,6,11,","8.4",",,6,11,","14.4",",6,28,","","","3417.8","6","651.0",",6","","","","","25.8",",,,6","390",",,,6","-4.11",",6","3.09",",,,6","-11.31",",,,6","",""
"USC00053592","1940-03","39.8789","-106.3333","2359.2","GREEN MOUNTAIN DAM, CO US","0.0","6","0.0",",6","7",",6","2",",6","0",",6","12","5,6","1",",6","3",",6","31",",6","2",",6","0",",6","0",",6","","","-20.6",",6,14,","279","5,,6,11,","356",",,6,11,","22.9",",,6,11,","15.0",",6,31,+","","","4003.7","6","585.9",",6","","","","","32.8",",,,6","364",",,,6","-0.57",",6","7.77",",,,6","-8.90",",,,6","",""
"USC00053592","1940-04","39.8789","-106.3333","2359.2","GREEN MOUNTAIN DAM, CO US","0.0","6","0.0",",6","9",",6","4",",6","0",",6","","","0",",6","0",",6","28",",6","0",",6","0",",6","0",",6","","","-13.9",",6,12,","","","0",",T,6,30,+","3.8",",,6,16,","19.4",",6,26,","","","4428.7","6","425.0",",6","","","","","18.6",",,,6","0",",T,,6","4.17",",6","12.29",",,,6","-3.96",",,,6","",""
"USC00053592","1940-05","39.8789","-106.3333","2359.2","GREEN MOUNTAIN DAM, CO US","0.0","6","0.0",",6","7",",6","4",",6","0",",6","","","0",",6","0",",6","17",",6","0",",6","11",",6","0",",6","","","-4.4",",6,19,","","","0",",,6,31,+","10.9",",,6,21,","26.1",",6,31,","","","4696.3","6","267.6",",6","","","","","33.2",",,,6","0",",,,6","9.70",",6","19.51",",,,6","-0.11",",,,6","",""
