"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00029653","1936-01","55.3","89.817","387.0","UZUR, RS","8",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","2.0",",,I,05,","","","7.1",",,,I","","","","","",""
"RSM00029653","1936-02","55.3","89.817","387.0","UZUR, RS","7",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","8.2",",,I,01,","","","14.1",",,,I","","","","","",""
"RSM00029653","1936-03","55.3","89.817","387.0","UZUR, RS","4",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","3.1",",,I,25,","","","4.9",",,,I","","","","","",""
"RSM00029653","1936-04","55.3","89.817","387.0","UZUR, RS","6",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","7.0",",,I,29,","","","14.3",",,,I","","","","","",""
"RSM00029653","1936-05","55.3","89.817","387.0","UZUR, RS","14",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","7.9",",,I,30,","","","30.7",",,,I","","","","","",""
"RSM00029653","1936-06","55.3","89.817","387.0","UZUR, RS","15",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","11.2",",,I,04,","","","53.3",",,,I","","","","","",""
"RSM00029653","1936-07","55.3","89.817","387.0","UZUR, RS","12",",I","6",",I","2",",I","","","","","","","","","","","","","","","","","38.0",",,I,25,","","","98.0",",,,I","","","","","",""
"RSM00029653","1936-08","55.3","89.817","387.0","UZUR, RS","13",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","20.5",",,I,02,","","","59.7",",,,I","","","","","",""
"RSM00029653","1936-09","55.3","89.817","387.0","UZUR, RS","11",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","16.4",",,I,27,","","","51.7",",,,I","","","","","",""
"RSM00029653","1936-10","55.3","89.817","387.0","UZUR, RS","7",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","3.0",",,I,16,","","","11.5",",,,I","","","","","",""
