"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000IEAG","2000-08","46.8008","-115.5367","1737.4","EAGLE IDAHO, ID US","49.4",",U","0",",U","0",",U","0",",U","26",",U","1",",U","4.4",",U,27,+","32.8",",U,09,","","","55.6",",U","18.13",",U","25.21",",,,U","11.05",",,,U"
"USR0000IEAG","2000-09","46.8008","-115.5367","1737.4","EAGLE IDAHO, ID US","5.0",",U","0",",U","4",",U","0",",U","8",",U","0",",U","-6.7",",U,23,","31.1",",U,14,","","","251.0",",U","10.13",",U","15.54",",,,U","4.72",",,,U"
"USR0000IEAG","2001-07","46.8008","-115.5367","1737.4","EAGLE IDAHO, ID US","27.3",",U","0",",U","0",",U","0",",U","19",",U","0",",U","3.9",",U,29,","31.1",",U,04,","94.9","","94.9",",U","16.15",",U","21.92",",,,U","10.38",",,,U"
"USR0000IEAG","2001-08","46.8008","-115.5367","1737.4","EAGLE IDAHO, ID US","63.6","1,U","0",",U","0",",U","0","1,U","26","1,U","2","1,U","6.1",",U,24,","33.3","1,U,12,","132.1","","37.2","1,U","19.18","1,U","25.86","1,,,U","12.50",",,,U"
"USR0000IEAG","2001-09","46.8008","-115.5367","1737.4","EAGLE IDAHO, ID US","17.3",",U","0",",U","0",",U","0",",U","20",",U","0",",U","1.1",",U,06,","30.6",",U,24,","241.8","","109.7",",U","15.25",",U","22.08",",,,U","8.43",",,,U"
"USR0000IEAG","2002-08","46.8008","-115.5367","1737.4","EAGLE IDAHO, ID US","4.5",",U","0",",U","0",",U","0",",U","22",",U","0",",U","3.3",",U,05,","27.2",",U,30,","","","95.4",",U","15.40",",U","22.13",",,,U","8.68",",,,U"
"USR0000IEAG","2002-09","46.8008","-115.5367","1737.4","EAGLE IDAHO, ID US","13.1",",U","0",",U","2",",U","0",",U","10",",U","0",",U","-1.7",",U,30,","31.1",",U,14,","","","188.1",",U","12.50",",U","18.66",",,,U","6.34",",,,U"
"USR0000IEAG","2003-07","46.8008","-115.5367","1737.4","EAGLE IDAHO, ID US","104.8",",U","0",",U","0",",U","0",",U","28",",U","7",",U","5.6",",U,02,","32.8",",U,22,+","30.3","","30.3",",U","20.74",",U","27.65",",,,U","13.82",",,,U"
"USR0000IEAG","2003-08","46.8008","-115.5367","1737.4","EAGLE IDAHO, ID US","69.8",",U","0",",U","0",",U","0",",U","28",",U","4",",U","8.3",",U,29,+","37.2",",U,15,","55.9","","25.6",",U","19.76",",U","26.73",",,,U","12.78",",,,U"
"USR0000IEAG","2003-09","46.8008","-115.5367","1737.4","EAGLE IDAHO, ID US","27.8","2,U","0","1,U","3","1,U","0","1,U","14","1,U","0","1,U","0.0","1,U,18,+","31.7","1,U,04,","211.5","","155.6","1,U","13.70","2,U","20.07","1,,,U","7.33","1,,,U"
"USR0000IEAG","2004-07","46.8008","-115.5367","1737.4","EAGLE IDAHO, ID US","59.6","1,U","0","1,U","0","1,U","0","1,U","25","1,U","1","1,U","2.8","1,U,08,","32.8","1,U,17,","47.4","","47.4","1,U","18.74","1,U","25.60","1,,,U","11.88","1,,,U"
"USR0000IEAG","2004-08","46.8008","-115.5367","1737.4","EAGLE IDAHO, ID US","55.3",",U","0",",U","0",",U","0",",U","23",",U","1",",U","5.0",",U,26,+","33.9",",U,14,","137.0","","89.6",",U","17.23",",U","23.45",",,,U","11.00",",,,U"
"USR0000IEAG","2004-09","46.8008","-115.5367","1737.4","EAGLE IDAHO, ID US","0.0",",U","0",",U","0",",U","0",",U","6",",U","0",",U","0.6",",U,21,+","24.4",",U,27,","389.6","","252.6",",U","9.91",",U","14.80",",,,U","5.02",",,,U"
"USR0000IEAG","2005-08","46.8008","-115.5367","1737.4","EAGLE IDAHO, ID US","60.7",",U","0",",U","0",",U","0",",U","24",",U","1",",U","3.3",",U,30,","33.3",",U,21,","","","62.7",",U","18.27",",U","25.17",",,,U","11.36",",,,U"
"USR0000IEAG","2005-09","46.8008","-115.5367","1737.4","EAGLE IDAHO, ID US","3.9",",U","0",",U","3",",U","0",",U","8",",U","0",",U","0.0",",U,25,+","28.9",",U,02,","","","216.1",",U","11.26",",U","17.20",",,,U","5.32",",,,U"
