"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00129430","1939-08","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","","","167.7",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","","","","","12.2",",0,22,","0",",,0,31,+","0",",,0,31,+","7.4",",,0,12,","35.0",",0,16,","","","0.0","0","","","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.8",",,,0","0",",,,0","23.74",",0","30.05",",,,0","17.44",",,,0","",""
"USC00129430","1939-09","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","","","","","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","6.7",",0,30,","0",",,0,30,+","0",",,0,30,+","5.6",",,0,30,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0",",,,0","0",",,,0","","","","","15.56",",,,0","",""
"USC00129430","1939-10","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","","","","","10",",0","6",",0","1",",0","0",",0","0",",0","0","1,0","3","1,0","","","","","","","","","","","-0.6","1,0,31,+","0",",,0,31,+","0",",,0,31,+","26.7",",,0,10,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.3",",,,0","0",",,,0","","","","","7.83","1,,,0","",""
"USC00129430","1939-11","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","","","0.0","5,0","6",",0","2",",0","0",",0","1",",0","0",",0","0","1,0","11","1,0","0","4,0","0","4,0","0","4,0","","","","","-5.6","1,0,28,","25",",,0,22,","3",",,0,22,","10.2",",,0,10,","19.4","4,0,16,","","","","","","","","","","","","","305.1","4,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7",",,,0","3",",,,0","6.07","5,0","11.42","4,,,0","0.71","1,,,0","",""
"USC00129430","1939-12","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","","","0.0",",0","6",",0","3",",0","0",",0","5",",0","2",",0","1",",0","22",",0","6",",0","0",",0","0",",0","","","","","-18.3",",0,31,","127",",,0,28,","89",",,0,27,","9.7",",,0,01,","15.0",",0,17,","","","","","","","","","","","","","501.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.8",",,,0","132",",,,0","2.16",",0","6.39",",,,0","-2.06",",,,0","",""
"USC00129430","1940-01","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0",",0","9",",0","2",",0","0",",0","30",",0","3",",0","12",",0","31",",0","25",",0","0",",0","0",",0","","","","","-24.4",",0,19,","203",",,0,07,","114",",,0,07,","16.8",",,0,14,","5.6",",0,14,","","","","","","","","","","","","","841.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.6",",,,0","254",",,,0","-8.82",",0","-4.81",",,,0","-12.83",",,,0","",""
"USC00129430","1940-02","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0",",0","8",",0","4",",0","0",",0","4",",0","0",",0","0",",0","25",",0","2",",0","0",",0","0",",0","","","","","-13.9",",0,25,","25",",,0,24,+","3",",,0,24,+","9.4",",,0,27,","6.7",",0,16,+","","","","","","","","","","","","","536.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.7",",,,0","6",",,,0","-0.15",",0","2.79",",,,0","-3.10",",,,0","",""
"USC00129430","1940-03","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","21",",0","2",",0","2",",0","0",",0","","","","","-11.1",",0,25,+","0",",T,0,25,","5",",,0,25,+","24.9",",,0,02,","22.8",",0,17,","","","","","","","","","","","","","469.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.5",",,,0","10",",,,0","3.19",",0","7.61",",,,0","-1.24",",,,0","",""
"USC00129430","1940-04","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","1.4","0","1.4",",0","10",",0","6",",0","0",",0","1",",0","1",",0","0",",0","5",",0","0",",0","6",",0","0",",0","","","","","-6.1",",0,12,","51",",,0,12,","56",",,0,12,","21.1",",,0,08,","26.7",",0,03,","","","","","","","","","","","","","246.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.2",",,,0","61",",,,0","10.15",",0","16.18",",,,0","4.12",",,,0","",""
"USC00129430","1940-05","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","24.7","0","23.3",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","0.6",",0,04,","0",",T,0,02,","0",",T,0,03,+","34.0",",,0,01,","28.9",",0,07,","","","","","","","","","","","","","106.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.8",",,,0","0",",T,,0","15.66",",0","21.41",",,,0","9.91",",,,0","",""
"USC00129430","1940-06","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","161.6","0","136.9",",0","14",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","","","7.2",",0,21,","0",",,0,30,+","0",",,0,30,+","38.4",",,0,12,","33.3",",0,06,","","","","","","","","","","","","","3.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.5",",,,0","0",",,,0","22.78",",0","28.31",",,,0","17.24",",,,0","",""
"USC00129430","1940-07","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","377.7","0","216.1",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","","","10.6",",0,04,","0",",,0,31,+","0",",,0,31,+","27.9",",,0,11,","38.3",",0,30,","","","0.0","0","","","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.6",",,,0","0",",,,0","25.30",",0","32.19",",,,0","18.42",",,,0","",""
"USC00129430","1940-08","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","577.7","0","200.0",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","","","","","10.6",",0,24,","0",",,0,31,+","0",",,0,31,+","31.2",",,0,27,","37.8",",0,17,","","","3.1","0","","","","","","","","","3.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.5",",,,0","0",",,,0","24.68",",0","30.78",",,,0","18.58",",,,0","",""
"USC00129430","1940-09","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","650.1","0","72.4",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","6",",0","","","","","3.3",",0,26,","0",",,0,30,+","0",",,0,30,+","21.1",",,0,08,","35.0",",0,21,+","","","45.7","0","","","","","","","","","42.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.7",",,,0","0",",,,0","19.33",",0","26.41",",,,0","12.24",",,,0","",""
"USC00129430","1940-10","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","666.2","0","16.1",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","3.3",",0,16,","0",",,0,31,+","0",",,0,31,+","33.0",",,0,07,","28.9",",0,06,","","","137.8","0","","","","","","","","","92.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.7",",,,0","0",",,,0","15.88",",0","22.44",",,,0","9.32",",,,0","",""
"USC00129430","1940-11","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","666.2","0","0.0",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","16",",0","4",",0","2",",0","0",",0","","","","","-10.0",",0,28,","0",",T,0,28,+","0",",T,0,29,+","24.6",",,0,26,","22.8",",0,03,","","","538.9","0","","","","","","","","","401.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.3",",,,0","0",",T,,0","4.96",",0","9.64",",,,0","0.28",",,,0","",""
"USC00129430","1940-12","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","666.2","0","0.0",",0","8","1,0","6","1,0","0","1,0","1","1,0","0","1,0","0",",0","18",",0","2",",0","0",",0","0",",0","","","","","-17.2",",0,03,","25","1,,0,11,","13","1,,0,11,","17.3","1,,0,12,","14.4",",0,24,","","","1025.2","0","","","","","","","","","486.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.1","1,,,0","13","1,,,0","2.65",",0","6.11",",,,0","-0.82",",,,0","",""
"USC00129430","1941-01","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0",",0","13",",0","3",",0","0",",0","9",",0","2",",0","0",",0","26",",0","10",",0","0",",0","0",",0","","","","","-15.0",",0,05,","102",",,0,29,+","76",",,0,24,","6.4",",,0,17,","11.7",",0,02,","","","1611.2","0","","","","","","","","","586.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.3",",,,0","168",",,,0","-0.57",",0","2.80",",,,0","-3.95",",,,0","",""
"USC00129430","1941-02","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0",",0","6",",0","1",",0","0",",0","1",",0","1",",0","0",",0","26",",0","11",",0","0",",0","0",",0","","","","","-17.2",",0,19,","25",",,0,09,","38",",,0,17,","3.6",",,0,13,","14.4",",0,12,","","","2181.7","0","","","","","","","","","570.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.5",",,,0","83",",,,0","-2.04",",0","1.91",",,,0","-6.00",",,,0","",""
"USC00129430","1941-03","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","24",",0","1",",0","0",",0","0",",0","","","","","-14.4",",0,17,","0",",T,0,15,+","10",",,0,15,","7.1",",,0,31,","17.8",",0,20,","","","2657.3","0","","","","","","","","","475.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3",",,,0","13",",,,0","2.99",",0","8.07",",,,0","-2.09",",,,0","",""
"USC00129430","1941-04","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","17.5","0","17.5",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","","","","","1.1",",0,02,","0",",,0,30,+","0",",,0,30,+","22.9",",,0,05,","28.9",",0,13,","","","2793.3","0","","","","","","","","","136.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.8",",,,0","0",",,,0","14.38",",0","20.43",",,,0","8.33",",,,0","",""
"USC00129430","1941-05","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","94.8","0","77.3","1,0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","25","1,0","5","1,0","","","","","1.7",",0,10,","0",",,0,31,+","0",",,0,31,+","18.5",",,0,07,","33.9","1,0,31,","","","2851.1","0","","","","","","","","","57.8","1,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.0",",,,0","0",",,,0","19.02","1,0","25.62","1,,,0","12.42",",,,0","",""
"USC00129430","1941-06","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","234.4","0","139.6",",0","17",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","11",",0","","","","","8.3",",0,17,","0",",,0,30,+","0",",,0,30,+","43.7",",,0,11,","36.7",",0,22,","","","2858.0","0","","","","","","","","","6.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","181.6",",,,0","0",",,,0","22.76",",0","28.60",",,,0","16.91",",,,0","",""
"USC00129430","1941-07","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","438.2","0","203.8",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","","","","","10.6",",0,20,","0",",,0,31,+","0",",,0,31,+","60.5",",,0,31,","36.7",",0,29,+","","","0.8","0","","","","","","","","","0.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121.1",",,,0","0",",,,0","24.88",",0","31.34",",,,0","18.42",",,,0","",""
"USC00129430","1941-08","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","624.4","0","186.2",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","","","","","11.7",",0,28,+","0",",,0,31,+","0",",,0,31,+","14.5",",,0,25,","37.8",",0,08,","","","2.2","0","","","","","","","","","1.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.0",",,,0","0",",,,0","24.29",",0","31.20",",,,0","17.38",",,,0","",""
"USC00129430","1941-09","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","750.5","0","126.1","1,0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","27","1,0","6","1,0","","","","","6.1",",0,26,","0",",,0,30,+","0",",,0,30,+","16.3",",,0,10,","34.4","1,0,22,","","","20.3","0","","","","","","","","","18.1","1,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.3",",,,0","0",",,,0","22.02","1,0","28.50","1,,,0","15.54",",,,0","",""
"USC00129430","1941-10","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","775.4","0","24.9",",0","16",",0","12",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","15",",0","0",",0","","","","","-0.6",",0,28,","0",",,0,31,+","0",",,0,31,+","38.4",",,0,05,","29.4",",0,05,","","","133.9","0","","","","","","","","","113.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","174.4",",,,0","0",",,,0","15.47",",0","20.32",",,,0","10.62",",,,0","",""
"USC00129430","1941-11","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","775.4","0","0.0",",0","8",",0","6",",0","1",",0","1",",0","1",",0","0",",0","11",",0","1",",0","3",",0","0",",0","","","","","-9.4",",0,24,","25",",,0,23,","25",",,0,23,","38.9",",,0,06,","22.2",",0,17,","","","468.6","0","","","","","","","","","334.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.0",",,,0","25",",,,0","7.18",",0","11.58",",,,0","2.78",",,,0","",""
"USC00129430","1941-12","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","775.4","0","0.0",",0","8",",0","4",",0","0",",0","3",",0","2",",0","0",",0","16",",0","3",",0","0",",0","0",",0","","","","","-8.9",",0,15,+","51",",,0,14,+","46",",,0,13,","12.7",",,0,23,","17.2",",0,23,","","","913.4","0","","","","","","","","","444.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.9",",,,0","82",",,,0","3.99",",0","7.31",",,,0","0.66",",,,0","",""
"USC00129430","1942-01","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0",",0","5",",0","2",",0","0",",0","5",",0","1",",0","4",",0","23",",0","9",",0","0",",0","0",",0","13","","","","-22.8",",0,08,","51",",,0,02,","38",",,0,02,","18.5",",,0,31,","14.4",",0,24,","","","1523.2","0","","","","","","","","","609.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.4",",,,0","44",",,,0","-1.34",",0","3.07",",,,0","-5.75",",,,0","",""
"USC00129430","1942-02","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0",",0","9",",0","7",",0","1",",0","10",",0","2",",0","0",",0","24",",0","14",",0","0",",0","0",",0","","","","","-16.1",",0,19,","76",",,0,10,","36",",,0,10,+","52.6",",,0,06,","7.8",",0,16,","","","2085.4","0","","","","","","","","","562.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108.3",",,,0","108",",,,0","-1.75",",0","1.17",",,,0","-4.66",",,,0","",""
"USC00129430","1942-03","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0","2,0","14",",0","5",",0","1",",0","1",",0","1",",0","0",",0","14",",0","0","2,0","4","2,0","0","2,0","","","","","-2.8",",0,31,","25",",,0,08,","64",",,0,09,","38.1",",,0,08,","23.9","2,0,16,","","","2428.0","0","","","","","","","","","342.6","2,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.3",",,,0","89",",,,0","6.60","2,0","11.22","2,,,0","1.97",",,,0","",""
"USC00129430","1942-04","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","27.2","0","27.2",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","17",",0","0",",0","","","","","-1.1",",0,11,","0",",,0,30,+","0",",T,0,11,","28.4",",,0,07,","31.1",",0,30,","","","2577.7","0","","","","","","","","","149.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.9",",,,0","0",",T,,0","14.25",",0","20.43",",,,0","8.07",",,,0","",""
"USC00129430","1942-05","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","79.9","0","52.7",",0","16",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","2",",0","","","","","3.9",",0,16,","0",",,0,31,+","0",",,0,31,+","29.2",",,0,16,","32.8",",0,30,+","","","2651.0","0","","","","","","","","","73.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.5",",,,0","0",",,,0","17.67",",0","23.24",",,,0","12.10",",,,0","",""
"USC00129430","1942-06","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","221.6","0","141.7",",0","15",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","7",",0","","","","","7.8",",0,14,","0",",,0,30,+","0",",,0,30,+","51.6",",,0,14,","34.4",",0,02,","","","2661.8","0","","","","","","","","","10.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119.1",",,,0","0",",,,0","22.70",",0","28.37",",,,0","17.02",",,,0","",""
"USC00129430","1942-07","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","429.2","0","207.6",",0","14",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","","","11.1",",0,07,","0",",,0,31,+","0",",,0,31,+","45.7",",,0,20,","35.6",",0,17,","","","0.0","0","","","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119.9",",,,0","0",",,,0","25.03",",0","30.85",",,,0","19.21",",,,0","",""
"USC00129430","1942-08","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","580.9","0","151.7",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","","","8.9",",0,25,","0",",,0,31,+","0",",,0,31,+","31.8",",,0,23,","32.8",",0,30,","","","3.3","0","","","","","","","","","3.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.7",",,,0","0",",,,0","23.12",",0","28.50",",,,0","17.74",",,,0","",""
"USC00129430","1942-09","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","671.0","0","90.1",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","20",",0","1",",0","","","","","0.0",",0,29,+","0",",,0,30,+","0",",T,0,26,","24.9",",,0,20,","32.8",",0,14,","","","89.4","0","","","","","","","","","86.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.9",",,,0","0",",T,,0","18.47",",0","24.06",",,,0","12.87",",,,0","",""
"USC00129430","1942-10","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","681.9","0","10.9",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","17",",0","0",",0","","","1","","-5.0",",0,27,","0",",,0,31,+","0",",,0,31,+","18.5",",,0,30,","27.8",",0,08,","","","233.3","0","","","","","","","","","143.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.2",",,,0","0",",,,0","14.04",",0","19.80",",,,0","8.28",",,,0","",""
"USC00129430","1942-11","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","683.8","0","1.9",",0","10",",0","8",",0","0",",0","2",",0","1",",0","0",",0","10",",0","0",",0","5",",0","0",",0","","","","","-7.2",",0,27,","51",",,0,30,+","76",",,0,29,","23.1",",,0,09,","23.3",",0,20,+","","","552.3","0","","","","","","","","","319.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121.5",",,,0","76",",,,0","7.77",",0","12.81",",,,0","2.72",",,,0","",""
"USC00129430","1942-12","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","683.8","0","0.0","1,0","14",",0","2",",0","0",",0","23",",0","4","1,0","2","1,0","24","1,0","12",",0","0",",0","0",",0","","","","","-18.9","1,0,13,","127",",,0,15,+","51","1,,0,10,","10.4",",,0,27,","15.6",",0,27,","","","1188.7","0","","","","","","","","","636.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.7",",,,0","171","1,,,0","-2.84","1,0","1.07",",,,0","-6.76","1,,,0","",""
"USC00129430","1943-01","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0",",0","13",",0","3",",0","0",",0","13","1,0","6",",0","2",",0","23",",0","7",",0","0",",0","0",",0","","","","","-20.6",",0,20,","229","1,,0,10,","89",",,0,19,","3.6",",,0,29,","16.7",",0,24,","","","1794.1","0","","","","","","","","","605.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9",",,,0","353",",,,0","-1.20",",0","3.26",",,,0","-5.65",",,,0","",""
"USC00129430","1943-02","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0",",0","6",",0","4",",0","0",",0","7",",0","2",",0","3",",0","19",",0","7",",0","0",",0","0",",0","","","1","","-19.4",",0,16,","102",",,0,13,","69",",,0,13,","9.1",",,0,06,","18.3",",0,09,","","","2270.3","0","","","","","","","","","476.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.1",",,,0","125",",,,0","1.33",",0","7.32",",,,0","-4.66",",,,0","",""
"USC00129430","1943-03","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.8","0","0.8","1,0","7",",0","4",",0","0",",0","3",",0","1",",0","3",",0","20",",0","5","1,0","2","1,0","0","1,0","","","1","","-19.4",",0,08,","76",",,0,08,+","76",",,0,06,","16.5",",,0,16,","26.1","1,0,31,","","","2699.7","0","","","","","","","","","429.4","1,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.8",",,,0","94",",,,0","3.79","1,0","9.85","1,,,0","-2.28",",,,0","",""
"USC00129430","1943-04","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","2.5","0","1.7",",0","12",",0","9",",0","0",",0","1",",0","0",",0","0",",0","8",",0","0",",0","5",",0","0",",0","","","","","-5.6",",0,14,","25",",,0,14,","23",",,0,14,","18.0",",,0,12,","25.6",",0,27,","","","2962.8","0","","","","","","","","","263.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.7",",,,0","23",",,,0","9.62",",0","15.81",",,,0","3.42",",,,0","",""
"USC00129430","1943-05","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","28.9","0","26.4",",0","19",",0","12",",0","5",",0","0",",0","0",",0","0",",0","1",",0","0",",0","17",",0","0",",0","","","1","","0.0",",0,01,","0",",,0,31,+","0",",,0,31,+","68.6",",,0,17,","29.4",",0,05,","","","3052.3","0","","","","","","","","","89.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","323.1",",,,0","0",",,,0","16.30",",0","21.54",",,,0","11.06",",,,0","",""
