"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00043288","1933-03","33.88333","-117.91667","100.9","FULLERTON HILLCREST, CA US","1",",6","0",",6","0",",6","","","","","3","","","","","","","","2.0",",,6,17,","2.0",",,,6","",""
"USC00043288","1933-04","33.88333","-117.91667","100.9","FULLERTON HILLCREST, CA US","4",",6","2",",6","0",",6","","","0",",6","","","","","","","0",",,6,30,+","4.6",",,6,27,","12.2",",,,6","0",",,,6"
"USC00043288","1933-05","33.88333","-117.91667","100.9","FULLERTON HILLCREST, CA US","3",",6","1",",6","0",",6","","","0",",6","2","","","","","","0",",,6,31,+","6.1",",,6,10,","7.4",",,,6","0",",,,6"
"USC00043288","1933-06","33.88333","-117.91667","100.9","FULLERTON HILLCREST, CA US","1",",6","1",",6","0",",6","","","","","","","","","","","","","5.3",",,6,04,","5.3",",,,6","",""
"USC00043288","1933-07","33.88333","-117.91667","100.9","FULLERTON HILLCREST, CA US","0",",6","0",",6","0",",6","","","","","","","","","","","","","0.0",",,6,31,+","0.0",",,,6","",""
"USC00043288","1933-08","33.88333","-117.91667","100.9","FULLERTON HILLCREST, CA US","1",",6","1",",6","0",",6","","","","","","","","","","","","","4.8",",,6,25,","4.8",",,,6","",""
"USC00043288","1933-09","33.88333","-117.91667","100.9","FULLERTON HILLCREST, CA US","0",",6","0",",6","0",",6","","","","","","","","","","","","","0.0",",,6,30,+","0.0",",,,6","",""
"USC00043288","1933-10","33.88333","-117.91667","100.9","FULLERTON HILLCREST, CA US","1",",6","1",",6","0",",6","","","","","","","","","","","","","8.6",",,6,31,","8.6",",,,6","",""
"USC00043288","1933-11","33.88333","-117.91667","100.9","FULLERTON HILLCREST, CA US","0",",6","0",",6","0",",6","","","","","","","","","","","","","0.0",",T,6,28,","0.0",",T,,6","",""
"USC00043288","1933-12","33.88333","-117.91667","100.9","FULLERTON HILLCREST, CA US","6",",6","4",",6","2",",6","","","","","5","","","","","","","","96.3",",,6,31,","171.5",",,,6","",""
"USC00043288","1934-01","33.88333","-117.91667","100.9","FULLERTON HILLCREST, CA US","2",",6","1",",6","1",",6","","","","","3","","","","","","","","45.2",",,6,01,","45.7",",,,6","",""
