"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00155233","1967-05","36.75806","-88.64056","115.8","MAYFIELD RADIO WLLE, KY US","","","50.1",",0","15",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","","","1.1",",0,03,","0",",,0,31,+","0",",,0,31,+","69.1",",,0,14,","31.7",",0,27,+","","","","","51.7",",0","","","","","","","","","","","189.2",",,,0","0",",,,0","18.28",",0","25.23",",,,0","11.34",",,,0"
"USC00155233","1967-06","36.75806","-88.64056","115.8","MAYFIELD RADIO WLLE, KY US","","","156.7",",0","8",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","13",",0","","","","","8.9",",0,03,","0",",,0,30,+","0",",,0,30,+","75.4",",,0,22,","34.4",",0,20,+","","","","","4.7",",0","","","","","","","","","","","159.2",",,,0","0",",,,0","23.40",",0","30.22",",,,0","16.58",",,,0"
"USC00155233","1967-07","36.75806","-88.64056","115.8","MAYFIELD RADIO WLLE, KY US","","","153.6","3,0","10",",0","7",",0","3",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","28","3,0","7","3,0","","","","","11.7","3,0,16,","0",",,0,31,+","0",",,0,31,+","49.8",",,0,11,","33.9","3,0,12,","0.0","0","","","0.0","3,0","","","","","","","","","","","163.1",",,,0","0",",,,0","23.82","3,0","29.73","3,,,0","17.91","3,,,0"
"USC00155233","1967-08","36.75806","-88.64056","115.8","MAYFIELD RADIO WLLE, KY US","","","130.2","1,0","9",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","2","1,0","","","","","9.4",",0,13,","0",",,0,31,+","0",",,0,31,+","54.6",",,0,09,","33.3","1,0,01,","0.6","0","","","0.6","1,0","","","","","","","","","","","150.4",",,,0","0",",,,0","22.73","1,0","29.28","1,,,0","16.18",",,,0"
"USC00155233","1967-09","36.75806","-88.64056","115.8","MAYFIELD RADIO WLLE, KY US","","","75.0",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","3.9",",0,29,","0",",,0,30,+","0",",,0,30,+","30.0",",,0,21,","31.1",",0,20,+","29.7","0","","","29.1",",0","","","","","","","","","","","64.5",",,,0","0",",,,0","19.86",",0","26.73",",,,0","12.99",",,,0"
"USC00155233","1967-10","36.75806","-88.64056","115.8","MAYFIELD RADIO WLLE, KY US","","","46.3",",0","10",",0","6",",0","2",",0","0",",0","0",",0","0",",0","5",",0","0",",0","23",",0","1",",0","","","","","-2.2",",0,28,","0",",,0,31,+","0",",,0,31,+","41.9",",,0,17,","32.2",",0,05,","141.0","0","","","111.3",",0","","","","","","","","","","","114.8",",,,0","0",",,,0","16.24",",0","23.99",",,,0","8.48",",,,0"
"USC00155233","1967-11","36.75806","-88.64056","115.8","MAYFIELD RADIO WLLE, KY US","","","0.0","2,0","12",",0","5",",0","1",",0","0",",0","0",",0","0","2,0","13","2,0","0","2,0","2","2,0","0","2,0","","","","","-6.7","2,0,08,","0",",,0,30,+","0",",,0,30,+","35.1",",,0,30,","22.8","2,0,13,","445.4","0","","","304.4","2,0","","","","","","","","","","","80.7",",,,0","0",",,,0","7.46","2,0","13.78","2,,,0","1.15","2,,,0"
"USC00155233","1967-12","36.75806","-88.64056","115.8","MAYFIELD RADIO WLLE, KY US","","","0.0","1,0","18",",0","15",",0","1",",0","1",",0","1",",0","0","1,0","15","1,0","2","1,0","1","1,0","0","1,0","","","","","-14.4","1,0,31,","76",",,0,31,","76",",,0,31,","36.1",",,0,02,","22.2","1,0,21,","843.6","0","","","398.2","1,0","","","","","","","","","","","187.1",",,,0","76",",,,0","5.06","1,0","10.71","1,,,0","-0.60","1,,,0"
"USC00155233","1968-01","36.75806","-88.64056","115.8","MAYFIELD RADIO WLLE, KY US","0.0","0","0.0","1,0","4","2,0","3","2,0","0","2,0","2",",0","1","1,0","0","1,0","24","1,0","8",",0","0",",0","0",",0","","","","","-17.2","1,0,08,","152",",,0,13,","152","1,,0,13,","7.4","2,,0,31,","17.2",",0,29,+","1346.1","0","","","502.5",",0","","","","","","","","","","","35.1",",a,,0","152","1,,,0","1.46","1,0","6.29",",,,0","-3.37","1,,,0"
"USC00155233","1968-02","36.75806","-88.64056","115.8","MAYFIELD RADIO WLLE, KY US","0.0","0","0.0",",0","7",",0","2",",0","1",",0","0",",0","1",",0","0",",0","26",",0","2",",0","0",",0","0",",0","","","","","-12.8",",0,11,","0",",,0,29,+","38",",,0,07,","55.9",",,0,01,","18.3",",0,02,","1845.3","0","","","499.2",",0","","","","","","","","","","","62.5",",,,0","38",",,,0","1.12",",0","7.20",",,,0","-4.96",",,,0"
