"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00418040","1998-08","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","993.9","0","263.4",",0","8",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","22",",0","","","","","16.7",",0,31,+","","","","","21.1",",,0,11,","39.4",",0,09,","277.8","1,,,0","0.0","0","0.0",",0","18.78",",,,0","29.42",",,,0","65.1",",,,0","","","26.83",",0","33.85",",,,0","19.81",",,,0","361",",,,0"
"USC00418040","1998-09","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","1225.7","0","231.8",",0","3",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","29",",0","20",",0","","","","","10.0",",0,23,+","","","","","7.1",",,0,25,","37.8",",0,07,+","260.5",",,,0","6.7","0","6.7",",0","16.54",",,,0","28.85","1,,,0","10.4",",,,0","","","25.84",",0","33.30",",,,0","18.38",",,,0","379",",,,0"
"USC00418040","1998-10","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","1272.9","0","47.2",",0","7",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","25",",0","2",",0","","","","","5.6",",0,19,+","","","","","69.9",",,0,31,","33.3",",0,15,","164.8","3,,,0","73.0","0","66.3",",0","9.56","3,,,0","18.68","2,,,0","123.3",",,,0","","","17.72",",0","24.35",",,,0","11.08",",,,0","532",",,,0"
"USC00418040","1998-11","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","1272.9","0","0.0",",0","6",",0","3",",0","0",",0","","","","","0",",0","2",",0","0",",0","11",",0","0",",0","","","","","0.0",",0,12,+","","","","","14.5",",,0,01,","28.9",",0,23,","104.9",",,,0","298.4","0","225.4",",0","3.24","3,,,0","14.29","2,,,0","22.7",",,,0","","","10.82",",0","17.71",",,,0","3.93",",,,0","464",",,,0"
"USC00418040","1998-12","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","1272.9","0","0.0",",0","3",",0","1",",0","0",",0","","","","","0",",0","22",",0","3",",0","5",",0","0",",0","","","","","-15.6",",0,22,","","","","","3.8",",,0,04,","22.2",",0,06,+","","","714.6","0","416.2",",0","","","","","5.6",",,,0","","","4.91",",0","11.76",",,,0","-1.95",",,,0","248",",,,0"
"USC00418040","1999-01","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","0.0","0","0.0","2,0","4",",0","2",",0","0",",0","","","","","0","1,0","22","1,0","3","1,0","5","1,0","0","1,0","","","","","-8.3","1,0,10,+","","","","","14.7",",,0,29,","25.6","1,0,17,+","","","1091.2","0","376.6","1,0","","","","","26.1",",,,0","","","5.41","2,0","12.82","1,,,0","-2.00","1,,,0","271",",,,0"
"USC00418040","1999-02","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","0.0","0","0.0",",0","0",",0","0",",0","0",",0","","","","","0",",0","15",",0","0",",0","8",",0","0",",0","","","","","-4.4",",0,14,+","","","","","0.0",",T,0,05,","27.8",",0,11,","","","1349.8","0","258.6",",0","","","15.70","5,,,0","0.0",",T,,0","","","9.10",",0","17.54",",,,0","0.66",",,,0","314",",,,0"
"USC00418040","1999-03","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","0.0","0","0.0",",0","6",",0","5",",0","0",",0","","","","","0",",0","13",",0","0",",0","7",",0","0",",0","","","","","-3.3",",0,14,","","","","","16.8",",,0,19,","26.7",",0,17,","151.0","3,,,0","1652.7","0","302.9",",0","","","","","52.7",",,,0","","","8.56",",0","15.46",",,,0","1.67",",,,0","337",",,,0"
"USC00418040","1999-04","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","10.0","0","10.0",",0","8",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","19",",0","1",",0","","","","","1.1",",0,17,","","","","","53.3",",,0,15,","32.2",",0,21,","241.9","1,,,0","1790.5","0","137.8",",0","5.61","2,,,0","19.60",",,,0","115.8",",,,0","","","14.07",",0","21.39",",,,0","6.76",",,,0","455",",,,0"
"USC00418040","1999-05","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","65.7","0","55.7","1,0","9",",0","5",",0","2",",0","","","","","0",",0","0",",0","0","1,0","22","1,0","5","1,0","","","","","6.1",",0,08,+","","","","","44.5",",,0,01,","34.4","1,0,15,","235.6",",,,0","1842.5","0","52.0","1,0","10.51",",,,0","25.04",",,,0","131.0",",,,0","","","18.50","1,0","25.07","1,,,0","11.93",",,,0","352",",,,0"
"USC00418040","1999-06","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","247.1","0","181.4","1,0","6",",0","3",",0","0",",0","","","","","0",",0","0",",0","0","1,0","29","1,0","14","1,0","","","","","4.4",",0,17,","","","","","8.9",",,0,03,","40.6","1,0,28,","267.2",",,,0","1847.5","0","5.0","1,0","15.39",",,,0","30.74","3,,,0","20.5",",,,0","","","24.40","1,0","31.49","1,,,0","17.32",",,,0","300",",,,0"
"USC00418040","1999-07","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","541.2","0","294.1",",0","4",",0","3",",0","1",",0","","","","","0",",0","0",",0","0",",0","31",",0","26",",0","","","","","15.6",",0,12,","","","","","42.7",",,0,10,","40.0",",0,31,","303.0",",,,0","0.0","0","0.0",",0","19.29",",,,0","34.18",",,,0","66.6",",,,0","","","27.82",",0","34.39",",,,0","21.25",",,,0","198",",,,0"
"USC00418040","1999-08","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","836.6","0","295.4",",0","5",",0","3",",0","1",",0","","","","","0",",0","0",",0","0",",0","31",",0","26",",0","","","","","16.7",",0,20,","","","","","29.0",",,0,02,","39.4",",0,17,","303.1",",,,0","0.0","0","0.0",",0","19.47",",,,0","33.85",",,,0","50.9",",,,0","","","27.86",",0","34.75",",,,0","20.98",",,,0","294",",,,0"
"USC00418040","1999-09","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","967.1","0","130.5",",0","8",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","24",",0","11",",0","","","","","5.6",",0,29,","","","","","7.6",",,0,11,","37.8",",0,08,","218.7",",,,0","31.5","0","31.5",",0","14.31",",,,0","26.09",",,,0","17.0",",,,0","","","21.63",",0","27.99",",,,0","15.28",",,,0","628",",,,0"
"USC00418040","1999-10","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","989.4","0","22.3",",0","3",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","25",",0","0",",0","","","","","4.4",",0,19,+","","","","","22.1",",,0,08,","31.7",",0,07,+","196.9",",,,0","110.3","0","78.8",",0","7.12",",,,0","21.61",",,,0","27.2",",,,0","","","16.51",",0","25.00",",,,0","8.02",",,,0","594",",,,0"
"USC00418040","1999-11","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","992.2","0","2.8",",0","0",",0","0",",0","0",",0","","","","","0",",0","4",",0","0",",0","19",",0","0",",0","","","","","-2.8",",0,26,+","","","","","0.0",",,0,30,+","28.9",",0,12,","129.7",",,,0","272.8","0","162.5",",0","","","17.12",",,,0","0.0",",,,0","","","13.01",",0","21.45",",,,0","4.57",",,,0","461",",,,0"
"USC00418040","1999-12","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","992.2","0","0.0",",0","4",",0","1",",0","0",",0","","","","","0",",0","21",",0","1",",0","3",",0","0",",0","","","","","-6.7",",0,15,","","","","","4.6",",,0,05,","22.2",",0,29,","","","671.5","0","398.7",",0","","","","","7.2",",,,0","","","5.47",",0","11.84",",,,0","-0.90",",,,0","746",",,,0"
"USC00418040","2000-01","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","0.0","0","0.0",",0","2",",0","0",",0","0",",0","","","","","0",",0","23",",0","2",",0","3",",0","0",",0","","","","","-8.3",",0,31,","","","","","1.5",",,0,27,","24.4",",0,20,","","","1070.0","0","398.5",",0","","","","","2.0",",,,0","","","5.48",",0","13.18",",,,0","-2.22",",,,0","659",",,,0"
"USC00418040","2000-02","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","0.6","0","0.6",",0","0",",0","0",",0","0",",0","","","","","0",",0","18",",0","0",",0","13",",0","0",",0","","","","","-6.7",",0,13,","","","","","0.0",",,0,29,+","30.0",",0,22,","","","1319.8","0","249.8",",0","","","14.84","4,,,0","0.0",",,,0","","","9.74",",0","19.44",",,,0","0.04",",,,0","659",",,,0"
"USC00418040","2000-03","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","0.6","0","0.0",",0","8",",0","7",",0","2",",0","","","","","0",",0","8",",0","0",",0","15",",0","0",",0","","","","","-4.4",",0,17,","","","","","29.5",",,0,23,","31.1",",0,21,","159.0","2,,,0","1527.6","0","207.8",",0","3.57","3,,,0","16.55","1,,,0","89.7",",,,0","","","11.63",",0","20.47",",,,0","2.79",",,,0","676",",,,0"
"USC00418040","2000-04","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","33.4","0","32.8","1,0","4",",0","3",",0","0",",0","","","","","0","1,0","1","1,0","0",",0","25",",0","5",",0","","","","","0.0","1,0,16,","","","","","16.5",",,0,01,","38.9",",0,19,","228.5",",,,0","1607.5","0","79.9",",0","6.43",",,,0","22.09",",,,0","25.1",",,,0","","","16.87","1,0","26.47",",,,0","7.28","1,,,0","646",",,,0"
"USC00418040","2000-05","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","201.8","0","168.4",",0","5",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","19",",0","","","","","6.1",",0,14,+","","","","","13.5",",,0,25,","43.9",",0,24,","308.9","1,,,0","1624.7","0","17.2",",0","12.29",",,,0","27.29",",,,0","26.7",",,,0","","","23.21",",0","33.08",",,,0","13.34",",,,0","762",",,,0"
"USC00418040","2000-06","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","344.7","0","142.9",",0","11",",0","8",",0","1",",0","","","","","0",",0","0",",0","0",",0","28",",0","13",",0","","","","","11.1",",0,18,","","","","","53.3",",,0,28,","38.3",",0,14,","258.6",",,,0","1630.8","0","6.1",",0","16.52",",,,0","29.18",",,,0","101.9",",,,0","","","22.89",",0","29.63",",,,0","16.16",",,,0","667",",,,0"
"USC00418040","2000-07","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","632.8","0","288.1",",0","6",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","28",",0","","","","","16.1",",0,22,","","","","","8.4",",,0,18,","40.6",",0,17,","355.0",",,,0","0.0","0","0.0",",0","18.69",",,,0","34.32",",,,0","23.9",",,,0","","","27.63",",0","35.78",",,,0","19.47",",,,0","497",",,,0"
"USC00418040","2000-08","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","957.5","0","324.7","2,0","1",",0","0",",0","0",",0","","","","","0","1,0","0","1,0","0","1,0","30","1,0","30","1,0","","","","","15.6","1,0,02,","","","","","1.5",",,0,08,","41.1","1,0,27,","413.5",",,,0","0.0","0","0.0","1,0","17.13",",,,0","33.22","1,,,0","1.5",",,,0","","","29.47","2,0","38.15","1,,,0","20.80","1,,,0","424",",,,0"
"USC00418040","2000-09","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","1133.7","0","176.2","2,0","1",",0","0",",0","0",",0","","","","","0","2,0","0","2,0","0","1,0","27","1,0","20","1,0","","","","","1.1","2,0,26,+","","","","","0.8",",,0,24,","41.1","1,0,07,+","350.3",",,,0","28.9","0","28.9","1,0","11.47",",,,0","29.09",",,,0","0.8",",,,0","","","23.67","2,0","33.59","1,,,0","13.74","2,,,0","557","1,,,0"
"USC00418040","2000-10","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","1168.2","0","34.5",",0","8","1,0","3","1,0","3","1,0","","","","","0",",0","1",",0","0",",0","23",",0","4",",0","","","","","0.0",",0,08,","","","","","42.2","1,,0,29,","37.8",",0,04,+","140.8",",,,0","132.3","0","103.4",",0","8.59","2,,,0","21.16",",,,0","112.6","1,,,0","","","16.11",",0","23.35",",,,0","8.87",",,,0","563",",,,0"
"USC00418040","2000-11","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","1168.2","0","0.0","2,0","4",",0","1",",0","0",",0","","","","","0","1,0","24","1,0","0","2,0","1","2,0","0","2,0","","","","","-9.4","1,0,17,","","","","","10.7",",,0,01,","23.3","2,0,01,","","","520.5","0","388.2","2,0","","","","","16.0",",,,0","","","4.54","2,0","12.64","2,,,0","-3.55","1,,,0","591",",,,0"
"USC00418040","2000-12","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","1168.2","0","0.0","2,0","3",",0","2",",0","0",",0","","","","","0","1,0","28","1,0","4","1,0","0","1,0","0","1,0","","","","","-12.2","1,0,13,","","","","","18.0",",,0,27,","20.6","1,0,01,","","","1011.1","0","490.6","1,0","","","","","22.6",",,,0","","","1.19","2,0","8.05","1,,,0","-5.68","1,,,0","652",",,,0"
"USC00418040","2001-01","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","0.0","0","0.0",",0","5",",0","2",",0","0",",0","","","","","0",",0","31",",0","5",",0","0",",0","0",",0","","","","","-12.8",",0,31,","","","","","4.1",",,0,29,","14.4",",0,12,","","","1549.5","0","538.4",",0","","","","","9.2",",,,0","","","0.97",",0","6.13",",,,0","-4.19",",,,0","585",",,,0"
"USC00418040","2001-02","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","0.0","0","0.0",",0","5",",0","2",",0","0",",0","","","","","0",",0","26",",0","2",",0","2",",0","0",",0","","","","","-10.6",",0,11,+","","","","","19.1",",,0,09,","22.2",",0,08,","","","1965.8","0","416.3",",0","","","","","24.2",",,,0","","","3.46",",0","10.50",",,,0","-3.58",",,,0","542",",,,0"
"USC00418040","2001-03","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","0.0","0","0.0","3,0","8",",0","5",",0","0",",0","","","","","0","2,0","16","2,0","0","2,0","5","2,0","0","2,0","","","","","-8.3","2,0,01,","","","","","22.9",",,0,24,","28.3","2,0,22,","","","2277.4","0","311.6","2,0","","","14.21","3,,,0","55.4",",,,0","","","7.08","3,0","13.68","2,,,0","0.48","2,,,0","623",",,,0"
"USC00418040","2001-04","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","15.3","0","15.3",",0","4",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","23",",0","0",",0","","","","","2.8",",0,13,+","","","","","18.8",",,0,07,","31.7",",0,22,","304.1",",,,0","2355.1","0","77.7",",0","6.26",",,,0","23.06",",,,0","21.6",",,,0","","","16.25",",0","24.30",",,,0","8.20",",,,0","825",",,,0"
"USC00418040","2001-05","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","84.9","0","69.6",",0","14",",0","9",",0","0",",0","","","","","0",",0","0",",0","0",",0","28",",0","4",",0","","","","","5.6",",0,22,+","","","","","17.5",",,0,27,","34.4",",0,17,+","261.9",",,,0","2398.4","0","43.3",",0","11.05",",,,0","27.41",",,,0","80.5",",,,0","","","19.18",",0","26.50",",,,0","11.86",",,,0","768",",,,0"
"USC00418040","2001-06","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","292.0","0","207.1",",0","5",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","20",",0","","","","","11.1",",0,16,","","","","","10.7",",,0,01,","38.9",",0,13,","339.0",",,,0","2398.4","0","0.0",",0","15.38",",,,0","32.84",",,,0","25.1",",,,0","","","25.24",",0","33.39",",,,0","17.08",",,,0","666",",,,0"
"USC00418040","2001-07","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","662.5","0","370.5",",0","3",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","15.6",",0,15,","","","","","2.8",",,0,17,","41.7",",0,12,","385.8","1,,,0","0.0","0","0.0",",0","18.19",",,,0","35.19",",,,0","6.6",",,,0","","","30.28",",0","38.17",",,,0","22.40",",,,0","482",",,,0"
"USC00418040","2001-08","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","938.6","0","276.1",",0","6",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","22",",0","","","","","16.7",",0,27,+","","","","","21.1",",,0,11,","38.9",",0,07,+","","","0.0","0","0.0",",0","","","","","53.5",",,,0","","","27.24",",0","34.31",",,,0","20.17",",,,0","",""
"USC00418040","2001-09","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","1065.8","0","127.2",",0","7",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","10",",0","","","","","7.2",",0,25,","","","","","11.9",",,0,16,","35.6",",0,07,+","252.5",",,,0","12.2","0","12.2",",0","13.70",",,,0","28.63",",,,0","26.4",",,,0","","","22.17",",0","29.60",",,,0","14.73",",,,0","510",",,,0"
"USC00418040","2001-10","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","1086.9","0","21.1",",0","2",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","24",",0","1",",0","","","","","1.1",",0,26,+","","","","","1.3",",,0,09,","33.9",",0,05,","203.1",",,,0","118.9","0","106.7",",0","5.94",",,,0","21.54",",,,0","2.1",",,,0","","","15.57",",0","24.25",",,,0","6.90",",,,0","654",",,,0"
"USC00418040","2001-11","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","1090.3","0","3.4",",0","5",",0","4",",0","0",",0","","","","","0",",0","6",",0","2",",0","9",",0","0",",0","","","","","-8.9",",0,29,","","","","","14.5",",,0,15,","30.6",",0,01,","106.1","4,,,0","343.1","0","224.2",",0","","","17.29","3,,,0","32.2",",,,0","","","10.97",",0","17.27",",,,0","4.68",",,,0","714",",,,0"
"USC00418040","2001-12","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","1090.3","0","0.0",",0","2",",0","0",",0","0",",0","","","","","0",",0","20",",0","1",",0","1",",0","0",",0","","","","","-10.6",",0,31,","","","","","0.5",",,0,12,","22.2",",0,04,","","","751.8","0","408.7",",0","","","","","0.8",",,,0","","","5.15",",0","12.21",",,,0","-1.91",",,,0","672",",,,0"
"USC00418040","2002-01","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","0.0","0","0.0",",0","3",",0","2",",0","0",",0","","","","","0",",0","25",",0","4",",0","4",",0","0",",0","","","","","-12.8",",0,04,","","","","","23.4",",,0,31,","22.2",",0,29,+","","","1212.5","0","460.7",",0","","","","","28.2",",,,0","","","3.47",",0","10.45",",,,0","-3.51",",,,0","",""
"USC00418040","2002-02","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","0.0","0","0.0",",0","1",",0","0",",0","0",",0","","","","","0",",0","24",",0","4",",0","3",",0","0",",0","","","","","-12.8",",0,28,+","","","","","1.3",",,0,06,","25.6",",0,24,","","","1629.8","0","417.3",",0","","","","","1.3",",,,0","","","3.43",",0","10.79",",,,0","-3.93",",,,0","810",",,,0"
"USC00418040","2002-03","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","0.8","0","0.8",",0","1",",0","1",",0","0",",0","","","","","0",",0","24",",0","1",",0","10",",0","0",",0","","","","","-15.0",",0,03,","","","","","7.1",",,0,20,","28.9",",0,29,","","","1996.3","0","366.5",",0","","","","","7.1",",,,0","","","6.54",",0","16.29",",,,0","-3.22",",,,0","998",",,,0"
"USC00418040","2002-04","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","28.3","0","27.5",",0","4",",0","3",",0","1",",0","","","","","0",",0","3",",0","0",",0","18",",0","3",",0","","","","","-2.8",",0,04,+","","","","","29.0",",,0,21,","33.9",",0,16,","266.6",",,,0","2122.9","0","126.6",",0","","","21.68",",,,0","44.0",",,,0","","","15.03",",0","22.65",",,,0","7.41",",,,0","955",",,,0"
"USC00418040","2002-05","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","95.2","0","66.9","2,0","6",",0","3",",0","1",",0","","","","","0","1,0","0","1,0","0","1,0","24","1,0","10","1,0","","","","","4.4","1,0,04,+","","","","","27.2",",,0,24,","35.6","1,0,08,","","","2166.2","0","43.3","1,0","","","","","43.4",",,,0","","","19.14","2,0","27.76","1,,,0","10.52","1,,,0","",""
"USC00418040","2002-06","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","328.6","0","233.4","1,0","9",",0","8",",0","0",",0","","","","","0",",0","0",",0","0","1,0","29","1,0","23","1,0","","","","","13.9",",0,06,","","","","","19.1",",,0,16,","37.8","1,0,11,","376.1",",,,0","2166.7","0","0.5","1,0","17.03",",,,0","32.08",",,,0","77.5",",,,0","","","26.34","1,0","33.51","1,,,0","19.17",",,,0","791","1,,,0"
"USC00418040","2002-07","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","583.4","0","254.8",",0","7",",0","3",",0","2",",0","","","","","0",",0","0",",0","0",",0","31",",0","23",",0","","","","","12.2",",0,08,","","","","","39.4",",,0,23,","38.9",",0,28,+","","","0.0","0","0.0",",0","","","","","97.3",",,,0","","","26.55",",0","33.28",",,,0","19.82",",,,0","",""
"USC00418040","2002-08","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","840.4","0","257.0",",0","9",",0","5",",0","3",",0","","","","","0",",0","0",",0","0",",0","31",",0","23",",0","","","","","13.3",",0,14,","","","","","34.3",",,0,10,","38.3",",0,19,","349.1",",,,0","0.0","0","0.0",",0","17.23",",,,0","32.28",",,,0","105.3",",,,0","","","26.62",",0","33.89",",,,0","19.35",",,,0","889",",,,0"
"USC00418040","2002-09","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","967.5","0","127.1",",0","3",",0","3",",0","1",",0","","","","","0",",0","0",",0","0",",0","29",",0","8",",0","","","","","10.0",",0,27,+","","","","","34.3",",,0,19,","35.6",",0,03,","230.5","2,,,0","8.9","0","8.9",",0","13.91",",,,0","27.74",",,,0","50.3",",,,0","","","22.27",",0","28.85",",,,0","15.69",",,,0","536",",,,0"
"USC00418040","2002-10","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","982.3","0","14.8",",0","13","1,0","9","1,0","2","1,0","","","","","0",",0","5",",0","0",",0","13",",0","0",",0","","","","","-1.1",",0,31,+","","","","","42.9","1,,0,20,","31.1",",0,01,","109.8","1,,,0","206.4","0","197.5",",0","6.47","2,,,0","17.70",",,,0","125.7","1,,,0","","","12.44",",0","18.21",",,,0","6.67",",,,0","456",",,,0"
"USC00418040","2002-11","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","982.3","0","0.0","2,0","3",",0","2",",0","0",",0","","","","","0","1,0","10","1,0","0","1,0","5","1,0","0","1,0","","","","","-9.4","1,0,28,","","","","","2.5",",,0,12,+","24.4","1,0,10,","89.0","4,,,0","510.6","0","304.2","1,0","","","11.59","3,,,0","6.0",",,,0","","","7.57","2,0","13.54","1,,,0","1.60","1,,,0","462",",,,0"
"USC00418040","2002-12","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","","","","","3",",0","2",",0","0",",0","","","","","0","3,0","23","3,0","4","3,0","1","3,0","0","3,0","","","","","-12.2","3,0,26,","","","","","8.9",",,0,04,","21.1","3,0,02,","","","","","","","","","","","19.0",",,,0","","","2.88","6,0","8.93","3,,,0","-3.16","3,,,0","472",",,,0"
"USC00418040","2003-01","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","0.0","0","0.0","3,0","0",",0","0",",0","0",",0","","","","","0","2,0","26","2,0","2","1,0","3","1,0","0","1,0","","","","","-8.9","2,0,23,","","","","","0.0",",,0,31,+","22.2","1,0,29,+","","","","","413.6","1,0","","","","","0.0",",,,0","","","3.86","3,0","11.09","1,,,0","-3.37","2,,,0","",""
"USC00418040","2003-02","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","0.0","0","0.0","4,0","1",",0","0",",0","0",",0","","","","","0","2,0","20","2,0","3","2,0","3","2,0","0","2,0","","","","","-16.7","2,0,25,","","","","","0.5",",,0,07,","23.9","2,0,02,","","","","","373.3","2,0","","","","","0.5",",,,0","","","2.95","4,0","10.58","2,,,0","-4.68","2,,,0","444",",,,0"
"USC00418040","2003-03","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","0.0","0","0.0",",0","4",",0","2",",0","0",",0","","","","","0",",0","14",",0","0",",0","13",",0","0",",0","","","","","-10.0",",0,06,+","","","","","6.4",",,0,20,","27.8",",0,24,+","","","","","285.9",",0","","","","","13.7",",,,0","","","9.11",",0","16.92",",,,0","1.31",",,,0","",""
"USC00418040","2003-04","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","18.9","0","18.9",",0","4","1,0","3","1,0","0","1,0","","","","","0",",0","3",",0","0",",0","20",",0","3",",0","","","","","-2.2",",0,09,","","","","","7.9","1,,0,24,","32.2",",0,30,+","","","","","104.4",",0","","","","","16.5","1,,,0","","","15.48",",0","23.82",",,,0","7.15",",,,0","",""
"USC00418040","2003-05","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","103.0","0","84.1",",0","3",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","28",",0","7",",0","","","","","5.6",",0,11,","","","","","19.3",",,0,25,","37.8",",0,30,+","","","","","21.9",",0","","","","","22.6",",,,0","","","20.34",",0","28.06",",,,0","12.62",",,,0","",""
"USC00418040","2003-06","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","222.0","0","119.0",",0","14",",0","12",",0","3",",0","","","","","0",",0","0",",0","0",",0","28",",0","7",",0","","","","","10.0",",0,06,","","","","","36.8",",,0,21,","35.0",",0,24,","","","","","6.7",",0","","","","","183.0",",,,0","","","22.08",",0","28.36",",,,0","15.79",",,,0","",""
"USC00418040","2003-07","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","551.0","0","329.0",",0","2",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","28",",0","","","","","17.2",",0,18,","","","","","2.5",",,0,30,","42.2",",0,15,+","","","0.0","0","0.0",",0","","","","","4.3",",,,0","","","28.95",",0","36.20",",,,0","21.69",",,,0","",""
"USC00418040","2003-08","35.7048","-101.5492","894.9","SANFORD DAM, TX US","","","863.0","0","312.0",",0","5",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","25",",0","","","","","14.4",",0,13,","","","","","23.6",",,0,30,","41.1",",0,08,+","","","1.1","0","1.1",",0","","","","","40.6",",,,0","","","28.36",",0","35.60",",,,0","21.13",",,,0","",""
