"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00094138","1951-07","40.15","-113.06667","1318.0","TOOELE, UT US","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094138","1951-08","40.15","-113.06667","1318.0","TOOELE, UT US","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094138","1951-09","40.15","-113.06667","1318.0","TOOELE, UT US","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094138","1951-10","40.15","-113.06667","1318.0","TOOELE, UT US","2.0","4,X","5","4,X","3","4,X","0","4,X","0","4,X","0","4,X","0","4,X","14","4,X","0","4,X","6","4,X","0","4,X","","","-7.2","4,X,22,","0","4,,X,31,+","0","4,,X,31,+","12.4","4,,X,16,","26.7","4,X,01,","251.3","4,X","25.2","4,,,X","0","4,,,X","9.10","4,X","16.49","4,,,X","1.71","4,,,X"
