"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00368263","2011-03","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","8",",7","6",",7","2",",7","","","","","","","50.8",",,7,07,","133.5",",,,7","",""
"USC00368263","2011-06","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","7","2,7","4","2,7","1","2,7","","","","","","","36.8","2,,7,17,","63.0","2,,,7","",""
"USC00368263","2011-07","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","7",",7","5",",7","0",",7","","","1","","","","16.5",",,7,08,","48.2",",,,7","",""
"USC00368263","2011-08","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","12","5,7","11","5,7","3","5,7","","","","","","","47.0","5,,7,14,","237.1","5,,,7","",""
"USC00368263","2011-09","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","7",",7","6",",7","4",",7","","","","","","","82.5",",,7,07,","232.8",",,,7","",""
"USC00368263","2011-11","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","3","4,7","3","4,7","1","4,7","","","","","","","57.1","4,,7,22,","81.2","4,,,7","",""
"USC00368263","2012-02","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","5","1,7","3","1,7","0","1,7","","","","","","","3.8","1,,7,24,","12.0","1,,,7","",""
"USC00368263","2012-03","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","6","4,7","3","4,7","1","4,7","","","","","","","25.4","4,,7,01,","37.7","4,,,7","",""
"USC00368263","2012-05","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","14","2,7","12","2,7","1","2,7","","","","","","","29.2","2,,7,16,","112.6","2,,,7","",""
"USC00368263","2012-06","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","6",",7","6",",7","0",",7","","","","","","","19.1",",,7,23,","55.4",",,,7","",""
"USC00368263","2012-07","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","6","4,7","4","4,7","1","4,7","","","","","","","31.8","4,,7,16,","120.8",",a,,7","",""
"USC00368263","2012-08","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","","","","","","","","","","","","","","","145.5","1,a,,7","",""
"USC00368263","2012-09","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","8","4,7","8","4,7","2","4,7","","","","","","","59.7","4,,7,04,","137.2","4,,,7","",""
"USC00368263","2013-01","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","4","5,7","2","5,7","1","5,7","","","","","","","50.8","5,,7,26,","65.1","5,,,7","",""
"USC00368263","2013-04","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","1","5,7","1","5,7","0","5,7","","","","","","","21.6","5,,7,13,","34.3","3,a,,7","",""
