"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00241046","1896-02","45.65","-111.05","1493.5","BOZEMAN 2, MT US","0.0",",6","3",",6","0",",6","0",",6","0",",6","0",",6","28",",6","5",",6","0",",6","0",",6","-13.3",",6,29,","23",",,6,03,","2.3",",,6,03,","14.4",",6,25,","","","520.1",",6","5.4",",,,6","23",",,,6","0.40",",6","5.89",",,,6","-5.09",",,,6"
"USC00241046","1896-03","45.65","-111.05","1493.5","BOZEMAN 2, MT US","0.0",",6","6",",6","3",",6","0",",6","","","5",",6","27",",6","6",",6","0",",6","0",",6","-26.1",",6,03,","","","10.4",",,6,27,","14.4",",6,24,+","","","626.1",",6","22.2",",,,6","","","-1.86",",6","3.51",",,,6","-7.24",",,,6"
"USC00241046","1896-04","45.65","-111.05","1493.5","BOZEMAN 2, MT US","0.0",",6","5",",6","5",",6","0",",6","","","0",",6","20",",6","3",",6","0",",6","0",",6","-15.0",",6,16,","","","12.4",",,6,30,","19.4",",6,25,","","","432.7",",6","36.5",",,,6","","","3.91",",6","10.43",",,,6","-2.62",",,,6"
"USC00241046","1896-05","45.65","-111.05","1493.5","BOZEMAN 2, MT US","0.0",",6","12",",6","7",",6","1",",6","","","0",",6","13",",6","0",",6","3",",6","0",",6","-5.6",",6,02,","","","26.2",",,6,06,","24.4",",6,31,+","","","340.0",",6","59.9",",,,6","","","7.36",",6","13.44",",,,6","1.29",",,,6"
"USC00241046","1896-06","45.65","-111.05","1493.5","BOZEMAN 2, MT US","10.0","1,6","9",",6","8",",6","1",",6","","","0","1,6","1","1,6","0",",6","25",",6","0",",6","0.0","1,6,11,","","","27.4",",,6,20,","31.7",",6,28,","","","79.0",",6","67.3",",,,6","","","15.93","1,6","24.62",",,,6","7.25","1,,,6"
"USC00241046","1896-07","45.65","-111.05","1493.5","BOZEMAN 2, MT US","30.4",",6","5",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","29",",6","0",",6","5.0",",6,23,+","","","10.4",",,6,11,","30.6",",6,04,","40.3","6","40.3",",6","23.3",",,,6","","","18.01",",6","24.96",",,,6","11.06",",,,6"
"USC00241046","1896-08","45.65","-111.05","1493.5","BOZEMAN 2, MT US","18.2","2,6","4",",6","1",",6","0",",6","","","0","1,6","0","1,6","0","1,6","27","1,6","0","1,6","2.8","1,6,22,","","","5.8",",,6,04,","30.0","1,6,28,","91.0","6","50.7","1,6","9.4",",,,6","","","17.24","2,6","25.04","1,,,6","9.44","1,,,6"
"USC00241046","1896-09","45.65","-111.05","1493.5","BOZEMAN 2, MT US","0.3","2,6","","","","","","","","","0","1,6","4","1,6","0","1,6","7","1,6","0","1,6","-2.8","1,6,10,","","","","","27.2","1,6,06,+","309.6","6","218.6","1,6","","","","","10.65","2,6","16.44","1,,,6","4.86","1,,,6"
"USC00241046","1896-10","45.65","-111.05","1493.5","BOZEMAN 2, MT US","0.0",",6","5",",6","2",",6","0",",6","","","0",",6","11",",6","0",",6","1",",6","0",",6","-2.8",",6,29,","","","8.9",",,6,04,","23.3",",6,02,","651.0","6","341.4",",6","14.8",",,,6","","","7.32",",6","12.74",",,,6","1.90",",,,6"
"USC00241046","1896-11","45.65","-111.05","1493.5","BOZEMAN 2, MT US","0.0","4,6","11",",6","6",",6","0",",6","","","7","2,6","24","2,6","14","2,6","0","2,6","0","2,6","-29.4","2,6,28,","","","15.2",",,6,01,","15.0","2,6,15,","1242.7","6","591.7","2,6","58.0",",,,6","","","-4.81","4,6","-0.28","2,,,6","-9.35","2,,,6"
"USC00241046","1896-12","45.65","-111.05","1493.5","BOZEMAN 2, MT US","0.0",",6","4",",6","2",",6","0",",6","2",",6","0",",6","23",",6","2",",6","0",",6","0",",6","-5.6",",6,26,+","64",",,6,01,","6.4",",,6,01,","10.6",",6,10,","1764.3","6","521.6",",6","10.0",",,,6","92",",,,6","1.51",",6","4.87",",,,6","-1.86",",,,6"
"USC00241046","1897-01","45.65","-111.05","1493.5","BOZEMAN 2, MT US","","","4",",6","4",",6","0",",6","4",",6","5","3,6","26","3,6","13","3,6","0","3,6","0","3,6","-31.1","3,6,26,","178",",,6,17,","17.8",",,6,17,","11.7","3,6,22,","","","","","38.4",",,,6","384",",,,6","-6.40","6,6","-1.35","3,,,6","-11.45","3,,,6"
"USC00241046","1897-02","45.65","-111.05","1493.5","BOZEMAN 2, MT US","0.0","1,6","8",",6","3",",6","0",",6","3",",6","0","1,6","27","1,6","12",",6","0",",6","0",",6","-16.1","1,6,18,","51",",,6,09,","5.1",",,6,09,","7.2",",6,15,","","","603.9",",6","17.7",",,,6","177",",,,6","-3.94","1,6","0.97",",,,6","-8.85","1,,,6"
"USC00241046","1897-03","45.65","-111.05","1493.5","BOZEMAN 2, MT US","","","6",",6","2",",6","0",",6","2",",6","5","3,6","25","3,6","10","4,6","0","4,6","0","4,6","-24.4","3,6,13,","94",",,6,27,","9.4",",,6,27,","13.9","4,6,25,","","","","","18.6",",,,6","186",",,,6","-4.45","6,6","1.05","4,,,6","-9.96","3,,,6"
"USC00241046","1897-04","45.65","-111.05","1493.5","BOZEMAN 2, MT US","0.0",",6","5","1,6","4","1,6","0","1,6","","","0",",6","16",",6","0",",6","4",",6","0",",6","-7.2",",6,06,","","","10.4","1,,6,23,+","22.8",",6,30,+","","","367.0",",6","36.6","1,,,6","","","6.10",",6","11.59",",,,6","0.61",",,,6"
"USC00241046","1897-05","45.65","-111.05","1493.5","BOZEMAN 2, MT US","2.0","2,6","3",",6","3",",6","0",",6","","","0","1,6","1","1,6","0","1,6","23","1,6","0","1,6","-1.1","1,6,08,","","","10.9",",,6,26,","27.2","1,6,28,","","","104.0","1,6","19.7",",,,6","","","14.74","2,6","22.45","1,,,6","7.02","1,,,6"
