"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1MECM0063","2010-12","43.6728526","-70.365862","25.3","WESTBROOK 1.6 SSW, ME US","10",",N","8",",N","2",",N","9","2,N","4",",N","229","2,,N,29,+","178",",,N,27,","67.1",",,N,13,","155.3",",,,N","343",",,,N"
"US1MECM0063","2011-01","43.6728526","-70.365862","25.3","WESTBROOK 1.6 SSW, ME US","12",",N","6",",N","0",",N","","","5","1,N","","","330","1,,N,13,","24.6",",,N,13,","64.4",",,,N","716","1,,,N"
"US1MECM0063","2011-02","43.6728526","-70.365862","25.3","WESTBROOK 1.6 SSW, ME US","6","5,N","5","5,N","0","5,N","","","5","5,N","","","254","5,,N,26,","24.9","5,,N,26,","75.6","5,,,N","609","5,,,N"
"US1MECM0063","2011-03","43.6728526","-70.365862","25.3","WESTBROOK 1.6 SSW, ME US","8","5,N","6","5,N","1","5,N","","","","","","","","","55.1","5,,N,07,","133.7","5,,,N","",""
"US1MECM0063","2011-04","43.6728526","-70.365862","25.3","WESTBROOK 1.6 SSW, ME US","16","1,N","11","1,N","2","1,N","","","2","4,N","","","165","4,,N,02,","56.9","1,,N,17,","189.5","1,,,N","229","4,,,N"
"US1MECM0063","2011-05","43.6728526","-70.365862","25.3","WESTBROOK 1.6 SSW, ME US","17","2,N","8","2,N","2","2,N","","","","","","","","","39.9","2,,N,20,","125.2","2,,,N","",""
"US1MECM0063","2011-06","43.6728526","-70.365862","25.3","WESTBROOK 1.6 SSW, ME US","15",",N","7",",N","0",",N","","","","","","","","","21.1",",,N,25,","94.5",",,,N","",""
"US1MECM0063","2011-07","43.6728526","-70.365862","25.3","WESTBROOK 1.6 SSW, ME US","10","1,N","8","1,N","1","1,N","","","","","","","","","59.2","1,,N,30,","132.8","1,,,N","",""
"US1MECM0063","2011-08","43.6728526","-70.365862","25.3","WESTBROOK 1.6 SSW, ME US","15",",N","7",",N","2",",N","","","","","","","","","40.6",",,N,16,","146.8",",,,N","",""
"US1MECM0063","2011-09","43.6728526","-70.365862","25.3","WESTBROOK 1.6 SSW, ME US","12","5,N","8","5,N","0","5,N","","","","","","","","","24.1","5,,N,24,","129.2","5,,,N","",""
"US1MECM0063","2011-10","43.6728526","-70.365862","25.3","WESTBROOK 1.6 SSW, ME US","17","3,N","10","3,N","3","3,N","","","","","","","","","31.2","3,,N,30,","177.7","3,,,N","",""
"US1MECM0063","2011-11","43.6728526","-70.365862","25.3","WESTBROOK 1.6 SSW, ME US","9",",N","6",",N","0",",N","","","","","","","","","22.1",",,N,11,","82.2",",,,N","",""
"US1MECM0063","2011-12","43.6728526","-70.365862","25.3","WESTBROOK 1.6 SSW, ME US","13",",N","6",",N","1",",N","","","","","","","","","41.4",",,N,08,","101.0",",,,N","",""
"US1MECM0063","2012-01","43.6728526","-70.365862","25.3","WESTBROOK 1.6 SSW, ME US","10","3,N","7","3,N","0","3,N","","","","","","","","","21.8","3,,N,28,","78.0","3,,,N","",""
"US1MECM0063","2012-02","43.6728526","-70.365862","25.3","WESTBROOK 1.6 SSW, ME US","8",",N","4",",N","1",",N","","","2","1,N","","","38","1,,N,01,","27.2",",,N,25,","41.6",",,,N","79","1,,,N"
"US1MECM0063","2012-05","43.6728526","-70.365862","25.3","WESTBROOK 1.6 SSW, ME US","18","2,N","10","2,N","1","2,N","","","","","","","","","34.5","2,,N,29,","165.0","2,,,N","",""
"US1MECM0063","2012-06","43.6728526","-70.365862","25.3","WESTBROOK 1.6 SSW, ME US","13","2,N","9","2,N","2","2,N","","","","","","","","","147.8","2,,N,03,","254.9","2,,,N","",""
"US1MECM0063","2012-07","43.6728526","-70.365862","25.3","WESTBROOK 1.6 SSW, ME US","12","1,N","7","1,N","2","1,N","","","","","","","","","50.8","1,,N,27,","130.9","1,,,N","",""
"US1MECM0063","2012-08","43.6728526","-70.365862","25.3","WESTBROOK 1.6 SSW, ME US","12","1,N","8","1,N","1","1,N","","","","","","","","","31.8","1,,N,16,","105.5","1,,,N","",""
"US1MECM0063","2012-09","43.6728526","-70.365862","25.3","WESTBROOK 1.6 SSW, ME US","9","3,N","4","3,N","0","3,N","","","","","","","","","24.9","3,,N,05,","52.7","3,,,N","",""
"US1MECM0063","2012-10","43.6728526","-70.365862","25.3","WESTBROOK 1.6 SSW, ME US","16","4,N","9","4,N","1","4,N","","","","","","","","","40.6","4,,N,30,","117.9","4,,,N","",""
"US1MECM0063","2013-06","43.6728526","-70.365862","25.3","WESTBROOK 1.6 SSW, ME US","18",",N","10",",N","3",",N","","","","","","","","","34.3",",,N,08,","179.1",",,,N","",""
"US1MECM0063","2013-08","43.6728526","-70.365862","25.3","WESTBROOK 1.6 SSW, ME US","10","1,N","5","1,N","0","1,N","","","","","","","","","14.2","1,,N,02,","39.7","1,,,N","",""
