"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00382720","1894-01","33.25","-80.866667","43.6","EDISTO, SC US","8",",6","5",",6","0",",6","","","1","","","","13.0",",,6,09,","37.9",",,,6","",""
"USC00382720","1894-02","33.25","-80.866667","43.6","EDISTO, SC US","12",",6","11",",6","2",",6","","","1","","","","38.1",",,6,15,","132.9",",,,6","",""
"USC00382720","1894-03","33.25","-80.866667","43.6","EDISTO, SC US","6",",6","5",",6","0",",6","","","1","","","","17.3",",,6,26,","63.3",",,,6","",""
"USC00382720","1894-04","33.25","-80.866667","43.6","EDISTO, SC US","7",",6","5",",6","0",",6","","","1","","","","19.3",",,6,20,","53.0",",,,6","",""
"USC00382720","1894-05","33.25","-80.866667","43.6","EDISTO, SC US","6",",6","4",",6","0",",6","","","","","","","22.4",",,6,10,","67.9",",,,6","",""
"USC00382720","1894-06","33.25","-80.866667","43.6","EDISTO, SC US","7",",6","6",",6","0",",6","","","","","","","23.9",",,6,26,","67.2",",,,6","",""
"USC00382720","1894-07","33.25","-80.866667","43.6","EDISTO, SC US","17",",6","12",",6","2",",6","","","1","","","","42.2",",,6,11,","204.6",",,,6","",""
"USC00382720","1894-08","33.25","-80.866667","43.6","EDISTO, SC US","15",",6","13",",6","4",",6","","","","","","","55.9",",,6,06,","246.4",",,,6","",""
"USC00382720","1894-09","33.25","-80.866667","43.6","EDISTO, SC US","7",",6","6",",6","2",",6","","","","","","","63.5",",,6,27,","178.1",",,,6","",""
"USC00382720","1894-10","33.25","-80.866667","43.6","EDISTO, SC US","4",",6","4",",6","3",",6","","","","","","","40.6",",,6,09,","113.5",",,,6","",""
"USC00382720","1895-01","33.25","-80.866667","43.6","EDISTO, SC US","9",",6","8",",6","4",",6","","","","","","","52.1",",,6,09,","231.9",",,,6","",""
