"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00153629","1982-11","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","11",",0","10",",0","1",",0","0",",0","0",",0","2","","","","0",",,0,30,+","0",",T,0,13,","37.1",",,0,04,","117.0",",,,0","0",",T,,0"
"USC00153629","1982-12","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","","","","","","","0","5,0","1","3,0","2","","","","0","5,,0,31,+","102","3,,0,14,","","","105.6",",a,,0","102","3,,,0"
"USC00153629","1983-01","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","","","","","","","","","1","1,0","","","","","","","25","1,,0,12,","","","","","25","1,,,0"
"USC00153629","1983-02","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","8","5,0","5","5,0","1","5,0","","","1",",0","","","","","","","51",",,0,06,","30.7","5,,0,02,","81.6",",a,,0","59",",,,0"
"USC00153629","1983-03","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","","","","","","","0","4,0","0","3,0","","","","","0","4,,0,31,+","0","3,T,0,10,","","","50.5",",a,,0","0","3,T,,0"
"USC00153629","1983-04","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","16",",0","10",",0","1",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","25.9",",,0,24,","106.6",",,,0","0",",,,0"
"USC00153629","1983-05","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","12","3,0","8","3,0","3","3,0","0",",0","0",",0","","","3","","0",",,0,31,+","0",",,0,31,+","44.5","3,,0,14,","204.8",",a,,0","0",",,,0"
"USC00153629","1983-06","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","8",",0","4",",0","1",",0","0",",0","0",",0","","","2","","0",",,0,30,+","0",",,0,30,+","36.8",",,0,04,","72.0",",,,0","0",",,,0"
"USC00153629","1983-08","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","6",",0","4",",0","2",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","37.8",",,0,28,","83.1",",,,0","0",",,,0"
"USC00153629","1983-11","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","12",",0","8",",0","0",",0","","","0",",0","","","","","","","0",",,0,30,+","13.2",",,0,24,","76.5",",,,0","0",",,,0"
"USC00153629","1983-12","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","","","","","","","","","0","2,0","","","","","","","8","2,,0,20,","","","84.2","3,a,,0","8","2,,,0"
"USC00153629","1984-01","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","","","","","","","","","2",",0","","","","","","","152",",,0,19,","","","76.1","3,a,,0","254",",,,0"
"USC00153629","1984-02","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","7","5,0","7","5,0","1","5,0","","","2","1,0","","","","","","","25","1,,0,29,+","25.4","5,,0,28,","116.5","2,a,,0","50","1,,,0"
"USC00153629","1984-03","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","9","2,0","8","2,0","0","2,0","0",",0","0",",0","","","","","0",",,0,31,+","0",",T,0,29,+","22.9","2,,0,29,","129.6",",a,,0","0",",T,,0"
"USC00153629","1984-04","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","12",",0","10",",0","1",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","27.9",",,0,05,","75.0",",,,0","0",",,,0"
"USC00153629","1984-05","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","8","5,0","7","5,0","2","5,0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","74.4","5,,0,07,","212.5",",a,,0","0",",,,0"
"USC00153629","1984-06","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","5",",0","4",",0","1",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","29.7",",,0,29,","59.1",",,,0","0",",,,0"
"USC00153629","1984-07","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","7",",0","7",",0","1",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","30.5",",,0,28,","104.7",",,,0","0",",,,0"
"USC00153629","1984-08","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","6",",0","4",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","15.5",",,0,11,","39.1",",,,0","0",",,,0"
"USC00153629","1984-09","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","6",",0","3",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","14.2",",,0,15,+","36.0",",,,0","0",",,,0"
"USC00153629","1984-10","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","3","5,0","2","5,0","1","5,0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","45.7","5,,0,20,","123.9",",a,,0","0",",,,0"
"USC00153629","1984-11","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","8","2,0","6","2,0","3","2,0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","47.2","2,,0,19,","133.1",",a,,0","0",",,,0"
"USC00153629","1984-12","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","10","3,0","9","3,0","0","3,0","0","4,0","0","2,0","","","","","0","4,,0,31,+","0","2,,0,31,+","15.7","3,,0,25,","88.8","1,a,,0","0","2,,,0"
"USC00153629","1985-01","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","","","","","","","","","4","4,0","","","","","","","102","4,,0,28,+","","","54.0","4,a,,0","254","4,,,0"
"USC00153629","1985-02","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","","","","","","","","","2","2,0","","","","","","","51","2,,0,12,","","","","","76","2,,,0"
"USC00153629","1985-03","36.81444","-83.31444","365.8","HARLAN KSP POST 10, KY US","8",",0","5",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","23.4",",,0,09,","58.2",",,,0","0",",,,0"
