"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00115321","1951-09","40.15","-91.3",,"MARCELLINE, IL US","5",",6","5",",6","0",",6","","","20.3",",,6,09,","54.9",",,,6"
"USC00115321","1951-12","40.15","-91.3",,"MARCELLINE, IL US","4",",6","4",",6","0",",6","","","23.6",",,6,14,","37.8",",,,6"
"USC00115321","1953-01","40.15","-91.3",,"MARCELLINE, IL US","4","5,6","3","5,6","0","5,6","1","","11.7","5,,6,24,","23.4","5,,,6"
"USC00115321","1953-02","40.15","-91.3",,"MARCELLINE, IL US","3","4,6","3","4,6","0","4,6","","","22.1","4,,6,19,","42.2","4,,,6"
"USC00115321","1953-03","40.15","-91.3",,"MARCELLINE, IL US","9","5,6","6","5,6","1","5,6","","","28.7","5,,6,31,","83.2","5,,,6"
"USC00115321","1953-04","40.15","-91.3",,"MARCELLINE, IL US","7","1,6","7","1,6","0","1,6","","","10.9","1,,6,30,+","61.9","1,,,6"
"USC00115321","1953-05","40.15","-91.3",,"MARCELLINE, IL US","6",",6","4",",6","1",",6","","","38.1",",,6,17,","70.7",",,,6"
"USC00115321","1953-06","40.15","-91.3",,"MARCELLINE, IL US","8",",6","7",",6","0",",6","","","24.9",",,6,08,","80.3",",,,6"
"USC00115321","1953-07","40.15","-91.3",,"MARCELLINE, IL US","5",",6","4",",6","0",",6","","","17.3",",,6,02,","48.4",",,,6"
"USC00115321","1953-09","40.15","-91.3",,"MARCELLINE, IL US","3",",6","3",",6","1",",6","","","29.2",",,6,04,","51.1",",,,6"
"USC00115321","1953-10","40.15","-91.3",,"MARCELLINE, IL US","2",",6","2",",6","1",",6","","","36.3",",,6,03,","44.7",",,,6"
"USC00115321","1953-11","40.15","-91.3",,"MARCELLINE, IL US","2",",6","2",",6","0",",6","","","6.4",",,6,19,","11.7",",,,6"
"USC00115321","1953-12","40.15","-91.3",,"MARCELLINE, IL US","4",",6","3",",6","0",",6","","","17.0",",,6,02,","25.1",",,,6"
