"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1NJSM0089","2020-02","40.4888","-74.62564","27.7","HILLSBOROUGH TWP 2.6 ESE, NJ US","68.7","3,a,,N"
"US1NJSM0089","2020-03","40.4888","-74.62564","27.7","HILLSBOROUGH TWP 2.6 ESE, NJ US","87.6","3,a,,N"
"US1NJSM0089","2020-04","40.4888","-74.62564","27.7","HILLSBOROUGH TWP 2.6 ESE, NJ US","102.1",",a,,N"
"US1NJSM0089","2020-05","40.4888","-74.62564","27.7","HILLSBOROUGH TWP 2.6 ESE, NJ US","88.8","4,a,,N"
"US1NJSM0089","2020-06","40.4888","-74.62564","27.7","HILLSBOROUGH TWP 2.6 ESE, NJ US","89.4","2,a,,N"
"US1NJSM0089","2020-07","40.4888","-74.62564","27.7","HILLSBOROUGH TWP 2.6 ESE, NJ US","191.2","3,a,,N"
"US1NJSM0089","2020-08","40.4888","-74.62564","27.7","HILLSBOROUGH TWP 2.6 ESE, NJ US","151.7","3,a,,N"
"US1NJSM0089","2020-12","40.4888","-74.62564","27.7","HILLSBOROUGH TWP 2.6 ESE, NJ US","98.0","2,a,,N"
"US1NJSM0089","2021-02","40.4888","-74.62564","27.7","HILLSBOROUGH TWP 2.6 ESE, NJ US","166.5",",a,,N"
"US1NJSM0089","2021-04","40.4888","-74.62564","27.7","HILLSBOROUGH TWP 2.6 ESE, NJ US","74.1","1,a,,N"
