"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00014710","1952-05","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","0.0","X","0.0",",X","10",",X","9",",X","1",",X","0",",X","0",",X","0",",X","2",",X","0",",X","10",",X","0",",X","14","","","","3","","-0.6",",X,03,","0",",,X,31,+","0",",,X,31,+","35.3",",,X,12,","26.7",",X,28,+","3696.1","X","181.2",",X","113.4",",,,X","0",",,,X","12.49",",X","18.56",",,,X","6.41",",,,X","","","","","","","","","","","","","",""
"USW00014710","1952-06","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","68.8","X","68.8",",X","13",",X","6",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","3",",X","7","","","","9","","6.1",",X,23,","0",",,X,30,+","0",",,X,30,+","41.7",",,X,01,","37.2",",X,26,","3708.9","X","12.8",",X","90.1",",,,X","0",",,,X","20.20",",X","26.94",",,,X","13.46",",,,X","","","","","","","","","","","","","",""
"USW00014710","1952-07","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","240.7","X","171.9",",X","6",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","16",",X","10","","","","2","","10.0",",X,01,","0",",,X,31,+","0",",,X,31,+","23.9",",,X,10,","37.8",",X,23,","0.0","X","0.0",",X","45.2",",,,X","0",",,,X","23.88",",X","31.37",",,,X","16.38",",,,X","","","","","","","","","","","","","",""
"USW00014710","1952-08","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","324.7","X","84.0",",X","10",",X","8",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","1",",X","17","","","","4","","7.8",",X,24,","0",",,X,31,+","0",",,X,31,+","30.0",",,X,16,","32.8",",X,27,","10.5","X","10.5",",X","136.2",",,,X","0",",,,X","20.70",",X","27.13",",,,X","14.27",",,,X","","","","","","","","","","","","","",""
"USW00014710","1952-09","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","352.0","X","27.3",",X","8",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","24",",X","1",",X","19","","","","2","","1.7",",X,28,","0",",,X,30,+","0",",,X,30,+","29.7",",,X,19,","32.2",",X,02,","81.2","X","70.7",",X","62.2",",,,X","0",",,,X","16.89",",X","23.99",",,,X","9.78",",,,X","","","","","","","248",",X","","","","","17.0",",X"
"USW00014710","1952-10","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","352.0","X","0.0",",X","5",",X","2",",X","0",",X","0",",X","0",",X","0",",X","11",",X","0",",X","5",",X","0",",X","9","","","","1","","-6.7",",X,26,","0",",,X,31,+","0",",T,X,29,+","21.1",",,X,02,","23.9",",X,06,","371.8","X","290.6",",X","33.6",",,,X","0",",T,,X","8.96",",X","15.79",",,,X","2.13",",,,X","","","","","","","","","","","","","",""
"USW00014710","1952-11","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","352.0","X","0.0",",X","11",",X","7",",X","1",",X","1",",X","0",",X","0",",X","18",",X","0",",X","1",",X","0",",X","17","","","","","","-9.4",",X,09,","25",",,X,09,","13",",,X,09,+","33.3",",,X,22,","21.7",",X,02,","806.1","X","434.3",",X","67.2",",,,X","26",",,,X","3.86",",X","8.93",",,,X","-1.22",",,,X","","","","","","","360",",X","","","","","18.3",",X"
"USW00014710","1952-12","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","352.0","X","0.0",",X","6",",X","4",",X","3",",X","0",",X","0",",X","0",",X","24",",X","5",",X","0",",X","0",",X","8","","","","","","-15.0",",X,28,","0",",T,X,27,+","8",",,X,22,","29.7",",,X,05,","11.1",",X,11,","1390.2","X","584.1",",X","110.1",",,,X","8",",,,X","-0.51",",X","3.98",",,,X","-5.00",",,,X","","","","","","","","","","","","","",""
"USW00014710","1953-01","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","0.0","X","0.0",",X","14",",X","10",",X","2",",X","16",",X","7",",X","0",",X","29",",X","9",",X","0",",X","0",",X","11","","","","","","-15.0",",X,27,","381",",,X,10,","389",",,X,09,","37.1",",,X,09,","11.7",",X,16,","2007.7","X","617.5",",X","151.8",",,,X","659",",,,X","-1.59",",X","3.28",",,,X","-6.45",",,,X","","","","","","","315","1,X","","","","","22.8","1,X"
"USW00014710","1953-02","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","0.0","X","0.0",",X","9",",X","5",",X","1",",X","8",",X","2",",X","0",",X","25",",X","5",",X","0",",X","0",",X","8","","","","","","-15.6",",X,02,","76",",,X,14,+","86",",,X,12,","39.6",",,X,15,","15.6",",X,21,","2555.7","X","548.0",",X","70.9",",,,X","149",",,,X","-1.24",",X","3.75",",,,X","-6.23",",,,X","","","","","","","360",",X","","","","","26.8",",X"
"USW00014710","1953-03","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","0.0","X","0.0",",X","15",",X","11",",X","3",",X","0",",X","0",",X","0",",X","19",",X","5",",X","0",",X","0",",X","17","","","","","","-14.4",",X,11,","0",",T,X,10,+","23",",,X,04,","48.3",",,X,13,","19.4",",X,23,","3043.2","X","487.5",",X","226.0",",,,X","23",",,,X","2.61",",X","7.31",",,,X","-2.09",",,,X","","","","","","","23",",X","","","","","22.8",",X"
"USW00014710","1953-04","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","0.0","X","0.0",",X","16",",X","12",",X","1",",X","2",",X","1",",X","0",",X","6",",X","0",",X","1",",X","0",",X","15","","","","2","","-1.7",",X,16,","127",",,X,15,","132",",,X,14,","32.0",",,X,13,","21.7",",X,23,","3355.0","X","311.8",",X","134.7",",,,X","137",",,,X","7.94",",X","12.87",",,,X","3.00",",,,X","","","","","","","293","2,X","","","","","24.1","2,X"
"USW00014710","1953-05","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","8.0","X","8.0",",X","15",",X","10",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","18",",X","2",",X","20","","","","2","","0.6",",X,04,","0",",,X,31,+","0",",,X,31,+","24.1",",,X,01,","33.3",",X,11,","3485.1","X","130.1",",X","103.1",",,,X","0",",,,X","14.40",",X","21.04",",,,X","7.75",",,,X","","","","","","","338",",X","","","","","22.4",",X"
"USW00014710","1953-06","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","83.1","X","75.1",",X","7",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","9",",X","8","","","","5","","3.3",",X,01,","0",",,X,30,+","0",",,X,30,+","8.9",",,X,20,","36.7",",X,20,","3518.5","X","33.4",",X","30.0",",,,X","0",",,,X","19.72",",X","28.18",",,,X","11.27",",,,X","","","","","","","338",",X","","","","","19.7",",X"
"USW00014710","1953-07","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","191.0","X","107.9",",X","10",",X","6",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","3",",X","11","","","","3","","8.3",",X,11,","0",",,X,31,+","0",",T,X,08,","31.5",",,X,20,","35.6",",X,17,","7.0","X","7.0",",X","91.3",",,,X","0",",T,,X","21.59",",X","28.63",",,,X","14.55",",,,X","","","","","","","","","","","","","",""
"USW00014710","1953-08","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","258.9","X","67.9",",X","6",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","5",",X","14","","","","2","","5.6",",X,02,","0",",,X,31,+","0",",,X,31,+","18.5",",,X,10,","35.6",",X,30,","31.4","X","24.4",",X","59.1",",,,X","0",",,,X","19.74",",X","26.85",",,,X","12.62",",,,X","","","","","","","360",",X","","","","","67.1",",X"
"USW00014710","1953-09","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","308.3","X","49.4",",X","5",",X","4",",X","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","21",",X","4",",X","13","","","","3","","-2.2",",X,24,","0",",,X,30,+","0",",T,X,16,","16.3",",,X,16,","37.8",",X,02,","120.9","X","89.5",",X","43.8",",,,X","0",",T,,X","17.00",",X","24.29",",,,X","9.70",",,,X","","","","","","","270",",X","","","","","16.5",",X"
"USW00014710","1953-10","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","308.3","X","0.0",",X","12",",X","8",",X","2",",X","0",",X","0",",X","0",",X","8",",X","0",",X","11",",X","0",",X","14","","","","","","-5.0",",X,14,","0",",,X,31,+","0",",T,X,12,","35.8",",,X,28,","29.4",",X,03,","346.2","X","225.3",",X","114.4",",,,X","0",",T,,X","11.06",",X","18.50",",,,X","3.63",",,,X","","","","","","","338",",X","","","","","17.0",",X"
"USW00014710","1953-11","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","308.3","X","0.0",",X","6",",X","4",",X","1",",X","1",",X","1",",X","0",",X","20",",X","0",",X","3",",X","0",",X","16","","","","","","-5.6",",X,14,+","51",",,X,07,","58",",,X,07,","33.0",",,X,25,","22.8",",X,20,","720.2","X","374.0",",X","84.4",",,,X","58",",,,X","5.87",",X","12.11",",,,X","-0.38",",,,X","","","","","","","113",",X","","","","","19.7",",X"
"USW00014710","1953-12","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","308.3","X","0.0",",X","11",",X","8",",X","1",",X","1",",X","0",",X","0",",X","26",",X","6",",X","0",",X","0",",X","12","","","","","","-15.0",",X,19,+","25",",,X,01,","23",",,X,01,","28.7",",,X,14,","16.7",",X,07,","1253.3","X","533.1",",X","99.3",",,,X","23",",,,X","1.14",",X","6.55",",,,X","-4.28",",,,X","","","","","","","293",",X","","","","","19.7",",X"
"USW00014710","1954-01","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","0.0","X","0.0",",X","14",",X","11",",X","0",",X","27",",X","8",",X","5",",X","31",",X","21",",X","0",",X","0",",X","15","","","","","","-27.2",",X,14,","229",",,X,14,+","97",",,X,28,","19.6",",,X,27,","10.0",",X,21,","2029.3","X","776.0",",X","78.6",",,,X","588",",,,X","-6.70",",X","-1.24",",,,X","-12.16",",,,X","","","","","","","338",",X","","","","","21.5",",X"
"USW00014710","1954-02","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","0.0","X","0.0",",X","12",",X","6",",X","0",",X","7",",X","1",",X","4",",X","24",",X","6",",X","0",",X","0",",X","12","","","","","","-21.1",",X,13,","102",",,X,01,","38",",,X,02,","18.3",",,X,25,","15.0",",X,21,+","2549.6","X","520.3",",X","79.8",",,,X","81",",,,X","-0.25",",X","5.47",",,,X","-5.97",",,,X","","","","","","","360",",X","","","","","19.7",",X"
"USW00014710","1954-03","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","0.0","X","0.0",",X","16",",X","7",",X","1",",X","4",",X","1",",X","0",",X","27",",X","2",",X","0",",X","0",",X","14","","","","","","-9.4",",X,12,+","102",",,X,15,","81",",,X,14,","25.7",",,X,20,","17.2",",X,29,","3081.4","X","531.8",",X","86.7",",,,X","106",",,,X","1.18",",X","6.54",",,,X","-4.18",",,,X","","","","","","","293",",X","","","","","25.0",",X"
"USW00014710","1954-04","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","0.3","X","0.3",",X","12",",X","7",",X","1",",X","1",",X","0",",X","0",",X","11",",X","0",",X","8",",X","0",",X","13","","","","","","-10.6",",X,04,","25",",,X,01,","23",",,X,01,","41.4",",,X,17,","30.6",",X,20,","3386.2","X","304.8",",X","91.2",",,,X","23",",,,X","8.18",",X","15.31",",,,X","1.05",",,,X","","","","","","","338",",X","","","","","21.0",",X"
"USW00014710","1954-05","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","3.7","X","3.4",",X","18",",X","12",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","10",",X","0",",X","18","","","","3","","1.1",",X,14,","0",",,X,31,+","0",",,X,31,+","47.2",",,X,16,","27.8",",X,31,+","3568.8","X","182.6",",X","233.4",",,,X","0",",,,X","12.55",",X","17.89",",,,X","7.22",",,,X","","","","","","","293",",X","","","","","15.6",",X"
"USW00014710","1954-06","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","51.6","X","47.9",",X","12",",X","8",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","23",",X","2",",X","18","","","","6","","5.0",",X,18,","0",",,X,30,+","0",",,X,30,+","33.5",",,X,27,","35.0",",X,22,","3611.1","X","42.3",",X","117.0",",,,X","0",",,,X","18.52",",X","24.30",",,,X","12.74",",,,X","","","","","","","23","2,X","","","","","17.0","2,X"
"USW00014710","1954-07","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","126.2","X","74.6",",X","14",",X","6",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","1",",X","10","","","","9","","7.8",",X,17,","0",",,X,31,+","0",",T,X,19,","56.1",",,X,31,","33.9",",X,31,","4.2","X","4.2",",X","114.1",",,,X","0",",T,,X","20.60",",X","27.12",",,,X","14.09",",,,X","","","","","","","293",",X","","","","","19.7",",X"
"USW00014710","1954-08","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","","","169.2","X","43.0",",X","10",",X","4",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","27",",X","1",",X","10","","","","1","","5.0",",X,27,","0",",,X,31,+","0",",,X,31,+","92.7",",,X,31,","32.8",",X,25,","24.5","X","20.3",",X","135.2",",,,X","0",",,,X","19.07",",X","25.12",",,,X","13.01",",,,X","","","","","","","90",",X","","","","","23.2",",X"
