"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AF000040930","1979-10","35.317","69.017","3366.0","NORTH SALANG, AF","0","4,I","18","4,I","-4.0","4,I,17,+","-0.89","4,,,I"
"AF000040930","1980-01","35.317","69.017","3366.0","NORTH SALANG, AF","2","5,I","26","5,I","-21.0","5,I,11,+","-13.23","5,,,I"
"AF000040930","1980-08","35.317","69.017","3366.0","NORTH SALANG, AF","0","4,I","0","4,I","3.0","4,I,31,+","4.74","4,,,I"
"AF000040930","1980-09","35.317","69.017","3366.0","NORTH SALANG, AF","0","5,I","7","5,I","-3.0","5,I,13,","1.28","5,,,I"
