"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00030731","1936-01","52.983","108.283","487.0","GORJACINSK, RS","9",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","1.6",",,I,06,","","","5.8",",,,I","","","","","",""
"RSM00030731","1936-02","52.983","108.283","487.0","GORJACINSK, RS","5",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","2.8",",,I,05,+","","","9.3",",,,I","","","","","",""
"RSM00030731","1936-03","52.983","108.283","487.0","GORJACINSK, RS","3",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","5.5",",,I,27,","","","9.6",",,,I","","","","","",""
"RSM00030731","1936-04","52.983","108.283","487.0","GORJACINSK, RS","4",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","9.6",",,I,16,","","","23.7",",,,I","","","","","",""
"RSM00030731","1936-05","52.983","108.283","487.0","GORJACINSK, RS","9",",I","8",",I","1",",I","","","","","","","","","","","","","","","","","42.1",",,I,03,","","","105.8",",,,I","","","","","",""
"RSM00030731","1936-06","52.983","108.283","487.0","GORJACINSK, RS","13",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","24.0",",,I,01,","","","42.9",",,,I","","","","","",""
"RSM00030731","1936-07","52.983","108.283","487.0","GORJACINSK, RS","10",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","20.7",",,I,18,","","","56.6",",,,I","","","","","",""
"RSM00030731","1936-08","52.983","108.283","487.0","GORJACINSK, RS","10",",I","7",",I","1",",I","","","","","","","","","","","","","","","","","26.1",",,I,28,","","","95.7",",,,I","","","","","",""
"RSM00030731","1936-09","52.983","108.283","487.0","GORJACINSK, RS","11",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","10.4",",,I,08,","","","45.5",",,,I","","","","","",""
"RSM00030731","1936-10","52.983","108.283","487.0","GORJACINSK, RS","8",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","3.7",",,I,18,","","","12.5",",,,I","","","","","",""
"RSM00030731","1936-11","52.983","108.283","487.0","GORJACINSK, RS","14",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","6.3",",,I,13,","","","23.3",",,,I","","","","","",""
"RSM00030731","1936-12","52.983","108.283","487.0","GORJACINSK, RS","12",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","6.7",",,I,04,","","","26.7",",,,I","","","","","",""
"RSM00030731","1937-01","52.983","108.283","487.0","GORJACINSK, RS","7",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","1.0",",,I,04,","","","4.9",",,,I","","","","","",""
"RSM00030731","1937-02","52.983","108.283","487.0","GORJACINSK, RS","5",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","3.8",",,I,03,","","","10.2",",,,I","","","","","",""
"RSM00030731","1937-03","52.983","108.283","487.0","GORJACINSK, RS","3",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","0.7",",,I,12,","","","1.4",",,,I","","","","","",""
"RSM00030731","1937-04","52.983","108.283","487.0","GORJACINSK, RS","3",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","3.5",",,I,23,","","","7.8",",,,I","","","","","",""
"RSM00030731","1937-05","52.983","108.283","487.0","GORJACINSK, RS","5",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","21.2",",,I,22,","","","29.9",",,,I","","","","","",""
"RSM00030731","1937-06","52.983","108.283","487.0","GORJACINSK, RS","12",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","24.7",",,I,12,","","","68.3",",,,I","","","","","",""
"RSM00030731","1937-07","52.983","108.283","487.0","GORJACINSK, RS","10",",I","8",",I","0",",I","","","","","","","","","","","","","","","","","19.0",",,I,03,","","","89.7",",,,I","","","","","",""
"RSM00030731","1937-08","52.983","108.283","487.0","GORJACINSK, RS","14",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","14.2",",,I,18,+","","","88.9",",,,I","","","","","",""
"RSM00030731","1937-09","52.983","108.283","487.0","GORJACINSK, RS","11",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","18.5",",,I,11,","","","48.6",",,,I","","","","","",""
"RSM00030731","1937-10","52.983","108.283","487.0","GORJACINSK, RS","9",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","7.6",",,I,10,","","","14.2",",,,I","","","","","",""
"RSM00030731","1937-11","52.983","108.283","487.0","GORJACINSK, RS","12",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","4.8",",,I,16,","","","19.4",",,,I","","","","","",""
"RSM00030731","1937-12","52.983","108.283","487.0","GORJACINSK, RS","21",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","4.9",",,I,23,","","","32.4",",,,I","","","","","",""
"RSM00030731","1938-01","52.983","108.283","487.0","GORJACINSK, RS","6",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","1.2",",,I,01,","","","5.2",",,,I","","","","","",""
"RSM00030731","1938-02","52.983","108.283","487.0","GORJACINSK, RS","5",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","0.8",",,I,25,","","","3.8",",,,I","","","","","",""
"RSM00030731","1938-03","52.983","108.283","487.0","GORJACINSK, RS","4",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","4.7",",,I,24,","","","10.5",",,,I","","","","","",""
"RSM00030731","1938-04","52.983","108.283","487.0","GORJACINSK, RS","8",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","3.5",",,I,25,","","","17.8",",,,I","","","","","",""
"RSM00030731","1938-05","52.983","108.283","487.0","GORJACINSK, RS","8",",I","2",",I","1",",I","","","","","","","","","","","","","","","","","25.7",",,I,22,","","","39.7",",,,I","","","","","",""
"RSM00030731","1938-06","52.983","108.283","487.0","GORJACINSK, RS","14",",I","9",",I","1",",I","","","","","","","","","","","","","","","","","27.8",",,I,11,","","","71.5",",,,I","","","","","",""
"RSM00030731","1938-07","52.983","108.283","487.0","GORJACINSK, RS","12",",I","8",",I","2",",I","","","","","","","","","","","","","","","","","33.5",",,I,10,","","","100.4",",,,I","","","","","",""
"RSM00030731","1938-08","52.983","108.283","487.0","GORJACINSK, RS","14",",I","12",",I","0",",I","","","","","","","","","","","","","","","","","19.4",",,I,30,","","","101.2",",,,I","","","","","",""
"RSM00030731","1938-09","52.983","108.283","487.0","GORJACINSK, RS","14",",I","11",",I","0",",I","","","","","","","","","","","","","","","","","21.2",",,I,15,","","","99.4",",,,I","","","","","",""
"RSM00030731","1938-10","52.983","108.283","487.0","GORJACINSK, RS","11",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","11.0",",,I,27,","","","27.5",",,,I","","","","","",""
"RSM00030731","1938-11","52.983","108.283","487.0","GORJACINSK, RS","11",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","3.8",",,I,30,","","","15.5",",,,I","","","","","",""
"RSM00030731","1938-12","52.983","108.283","487.0","GORJACINSK, RS","19",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","8.0",",,I,12,","","","39.9",",,,I","","","","","",""
"RSM00030731","1939-01","52.983","108.283","487.0","GORJACINSK, RS","10",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","4.7",",,I,02,","","","17.4",",,,I","","","","","",""
"RSM00030731","1939-02","52.983","108.283","487.0","GORJACINSK, RS","4",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","0.6",",,I,10,","","","2.2",",,,I","","","","","",""
"RSM00030731","1939-03","52.983","108.283","487.0","GORJACINSK, RS","5",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","3.2",",,I,29,","","","7.9",",,,I","","","","","",""
"RSM00030731","1939-04","52.983","108.283","487.0","GORJACINSK, RS","5",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","2.4",",,I,24,","","","7.2",",,,I","","","","","",""
"RSM00030731","1939-05","52.983","108.283","487.0","GORJACINSK, RS","5",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","13.8",",,I,30,","","","24.5",",,,I","","","","","",""
"RSM00030731","1939-06","52.983","108.283","487.0","GORJACINSK, RS","7",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","8.2",",,I,08,","","","23.9",",,,I","","","","","",""
"RSM00030731","1939-07","52.983","108.283","487.0","GORJACINSK, RS","5",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","9.5",",,I,28,","","","23.6",",,,I","","","","","",""
"RSM00030731","1939-08","52.983","108.283","487.0","GORJACINSK, RS","11",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","17.0",",,I,30,","","","52.3",",,,I","","","","","",""
"RSM00030731","1939-09","52.983","108.283","487.0","GORJACINSK, RS","5",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","6.7",",,I,18,","","","17.3",",,,I","","","","","",""
"RSM00030731","1939-10","52.983","108.283","487.0","GORJACINSK, RS","9",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","10.0",",,I,17,","","","25.3",",,,I","","","","","",""
"RSM00030731","1939-11","52.983","108.283","487.0","GORJACINSK, RS","17",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","8.2",",,I,24,","","","38.3",",,,I","","","","","",""
"RSM00030731","1939-12","52.983","108.283","487.0","GORJACINSK, RS","9",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","6.5",",,I,10,","","","16.9",",,,I","","","","","",""
"RSM00030731","1940-01","52.983","108.283","487.0","GORJACINSK, RS","15",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","2.9",",,I,04,","","","16.5",",,,I","","","","","",""
"RSM00030731","1940-02","52.983","108.283","487.0","GORJACINSK, RS","5",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","1.0",",,I,17,","","","3.7",",,,I","","","","","",""
"RSM00030731","1940-03","52.983","108.283","487.0","GORJACINSK, RS","3",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","12.2",",,I,31,","","","15.3",",,,I","","","","","",""
"RSM00030731","1940-04","52.983","108.283","487.0","GORJACINSK, RS","4",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","9.2",",,I,30,","","","16.9",",,,I","","","","","",""
