"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00105640","1892-06","43.05","-113.55","1706.9","MARTIN, ID US","","","10.9",",6","6",",6","4",",6","0",",6","","","0",",6","4",",6","0",",6","11",",6","0",",6","","","","","-4.4",",6,03,","","","16.3",",,6,16,","31.1",",6,29,+","","","185.9",",6","49.4",",,,6","","","12.50",",6","20.47",",,,6","4.53",",,,6"
"USC00105640","1892-07","43.05","-113.55","1706.9","MARTIN, ID US","","","13.4",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","28",",6","0",",6","","","","","1.1",",6,23,","","","0.0",",T,6,10,+","31.1",",6,31,","57.1","6","57.1",",6","0.0",",T,,6","","","16.92",",6","25.91",",,,6","7.94",",,,6"
"USC00105640","1892-09","43.05","-113.55","1706.9","MARTIN, ID US","","","0.0",",6","5",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","20",",6","0",",6","","","","","1.1",",6,07,+","","","24.6",",,6,25,","27.2",",6,13,+","","","137.6",",6","43.2",",,,6","","","13.75",",6","22.00",",,,6","5.49",",,,6"
"USC00105640","1892-12","43.05","-113.55","1706.9","MARTIN, ID US","","","0.0","2,6","6",",6","4",",6","1",",6","","","5","1,6","30","1,6","20","1,6","0","1,6","0","1,6","","","","","-23.3","1,6,21,+","","","35.6",",,6,24,","7.2","1,6,23,","","","757.8","1,6","84.3",",,,6","","","-7.71","2,6","-1.84","1,,,6","-13.57","1,,,6"
"USC00105640","1893-01","43.05","-113.55","1706.9","MARTIN, ID US","0.0","6","0.0","2,6","2",",6","2",",6","0",",6","2",",6","5","1,6","30","1,6","14","1,6","0","1,6","0","1,6","","","","","-21.7","1,6,31,","254",",,6,29,","22.9",",,6,29,","8.3","1,6,04,","","","720.9","1,6","44.5",",,,6","483",",,,6","-6.46","2,6","0.24","1,,,6","-13.15","1,,,6"
"USC00105640","1893-02","43.05","-113.55","1706.9","MARTIN, ID US","0.0","6","0.0",",6","8",",6","5",",6","0",",6","7",",6","9",",6","28",",6","19",",6","0",",6","0",",6","","","","","-29.4",",6,01,","229",",,6,08,","12.7",",,6,08,","3.9",",6,12,","","","773.3",",6","49.0",",,,6","789",",,,6","-9.29",",6","-1.82",",,,6","-16.75",",,,6"
"USC00105640","1893-03","43.05","-113.55","1706.9","MARTIN, ID US","0.0","6","0.0",",6","7",",6","6",",6","0",",6","7",",6","1",",6","30",",6","3",",6","0",",6","0",",6","1","","","","-19.4",",6,01,","305",",,6,11,","23.1",",,6,11,","10.0",",6,29,","","","667.0",",6","67.6",",,,6","978",",,,6","-3.18",",6","4.10",",,,6","-10.47",",,,6"
"USC00105640","1893-04","43.05","-113.55","1706.9","MARTIN, ID US","0.0","6","0.0",",6","5",",6","3",",6","0",",6","1",",6","0",",6","28",",6","0",",6","0",",6","0",",6","","","","","-11.1",",6,15,+","102",",,6,06,","16.5",",,6,23,","14.4",",6,22,","","","527.5",",6","30.2",",,,6","123",",,,6","0.75",",6","6.70",",,,6","-5.20",",,,6"
"USC00105640","1893-05","43.05","-113.55","1706.9","MARTIN, ID US","0.0","6","0.0",",6","6","2,6","3","2,6","0","2,6","1",",6","0",",6","20",",6","0",",6","4",",6","0",",6","","","","","-6.7",",6,04,","38",",,6,03,","8.1","2,,6,03,","23.3",",6,16,+","","","360.1",",6","17.7","2,,,6","38",",,,6","6.72",",6","13.94",",,,6","-0.50",",,,6"
"USC00105640","1893-06","43.05","-113.55","1706.9","MARTIN, ID US","0.0","6","0.0",",6","0",",6","0",",6","0",",6","","","0",",6","6",",6","0",",6","10",",6","0",",6","","","","","-2.2",",6,14,","","","0.0",",,6,30,+","27.2",",6,10,","","","203.4",",6","0.0",",,,6","","","11.55",",6","19.66",",,,6","3.44",",,,6"
