"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00106152","1908-01","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","8",",0","6",",0","0",",0","","","2","1,0","0",",0","28",",0","3",",0","0",",0","0",",0","","","-17.2",",0,31,","","","140","1,,0,29,","12.7",",,0,29,","6.7",",0,08,","","","1930.5","0","","","","","573.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","37.4",",,,0","170","1,,,0","-0.16",",0","2.58",",,,0","-2.90",",,,0","",""
"USC00106152","1908-02","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","13",",0","7",",0","0",",0","","","4",",0","0",",0","26",",0","3",",0","0",",0","0",",0","","","-17.2",",0,01,","","","140",",,0,07,","14.0",",,0,07,","8.3",",0,22,","","","2453.6","0","","","","","523.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","45.1",",,,0","287",",,,0","0.29",",0","2.94",",,,0","-2.36",",,,0","",""
"USC00106152","1908-03","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","12",",0","7",",0","1",",0","","","4",",0","0",",0","22",",0","0",",0","0",",0","0",",0","","","-5.6",",0,06,+","","","97",",,0,01,","33.5",",,0,15,","11.1",",0,13,","","","2932.1","0","","","","","478.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","70.2",",,,0","224",",,,0","2.90",",0","6.17",",,,0","-0.38",",,,0","",""
"USC00106152","1908-04","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","10",",0","3",",0","0",",0","0","1,0","0",",0","0",",0","9",",0","0",",0","4",",0","0",",0","","","-5.0",",0,07,+","0","1,,0,30,+","13",",,0,01,","14.5",",,0,22,","27.2",",0,19,","","","3233.3","0","","","","","301.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","33.1",",,,0","13",",,,0","8.29",",0","14.48",",,,0","2.11",",,,0","",""
"USC00106152","1908-05","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","","","0.6",",0,30,","0",",,0,31,+","0",",,0,31,+","10.7",",,0,22,","26.7",",0,06,","","","3492.5","0","","","","","259.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","50.9",",,,0","0",",,,0","9.97",",0","15.83",",,,0","4.12",",,,0","",""
"USC00106152","1908-06","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","10.2","0","10.2",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","","","1.1",",0,02,","0",",,0,30,+","0",",,0,30,+","11.7",",,0,03,","29.4",",0,29,","","","3617.0","0","","","","","124.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","27.3",",,,0","0",",,,0","14.53",",0","20.98",",,,0","8.07",",,,0","",""
"USC00106152","1908-07","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","122.1","0","111.9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","11",",0","","","3.9",",0,26,","0",",,0,31,+","0",",,0,31,+","1.8",",,0,15,","37.8",",0,21,","","","18.6","0","","","","","18.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","3.3",",,,0","0",",,,0","21.34",",0","29.43",",,,0","13.26",",,,0","",""
"USC00106152","1908-08","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","201.6","0","79.5",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","7",",0","","","2.8",",0,26,","0",",,0,31,+","0",",,0,31,+","7.6",",,0,21,","33.3",",0,01,","","","75.7","0","","","","","57.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","24.1",",,,0","0",",,,0","19.05",",0","26.34",",,,0","11.77",",,,0","",""
"USC00106152","1908-09","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","234.1","0","32.5",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","19",",0","3",",0","","","-2.8",",0,25,","0",",,0,30,+","0",",,0,30,+","12.7",",,0,15,","34.4",",0,06,","","","191.3","0","","","","","115.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","23.7",",,,0","0",",,,0","15.56",",0","22.53",",,,0","8.59",",,,0","",""
"USC00106152","1908-10","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","234.1","0","0.0",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","6",",0","0",",0","","","-2.8",",0,22,","0",",,0,31,+","0",",,0,31,+","13.2",",,0,14,","25.6",",0,10,","","","501.3","0","","","","","310.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","50.1",",,,0","0",",,,0","8.33",",0","13.07",",,,0","3.60",",,,0","",""
"USC00106152","1908-11","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","234.1","0","0.0",",0","7",",0","4",",0","0",",0","1",",0","1",",0","0",",0","15",",0","0",",0","0",",0","0",",0","","","-7.8",",0,30,","51",",,0,30,","51",",,0,30,","11.4",",,0,22,","18.9",",0,04,","","","907.0","0","","","","","405.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","26.7",",,,0","51",",,,0","4.81",",0","8.88",",,,0","0.74",",,,0","",""
"USC00106152","1908-12","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","","","10",",0","5",",0","0",",0","","","2",",0","","","","","","","","","","","","","","","","","46",",,0,23,","11.7",",,0,25,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.8",",,,0","113",",,,0","","","","","","","",""
"USC00106152","1909-01","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","","","19",",0","11",",0","1",",0","","","5",",0","8",",","28",",0","","","","","","","","","-25.0",",0,09,","","","254",",,0,07,","25.4",",,0,07,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.3",",,,0","599",",,,0","","","","","-8.91",",,,0","",""
"USC00106152","1909-02","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","","","19",",0","12",",0","0",",0","","","5",",0","0",",","23",",0","","","","","","","","","-6.7",",0,08,","","","69",",,0,07,","14.7",",,0,16,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.2",",,,0","273",",,,0","","","","","-1.76",",,,0","",""
"USC00106152","1909-03","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","","","10",",0","5",",0","0",",0","","","2",",0","0",",0","18",",0","","","","","","","","","-4.4",",0,18,+","","","51",",,0,01,","7.9",",,0,08,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.9",",,,0","84",",,,0","","","","","-0.24",",,,0","",""
"USC00106152","1909-04","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","0.0",",0","7",",0","5",",0","1",",0","0",",0","0","2,0","0",",0","17",",0","0",",0","0",",0","0",",0","","","-3.9",",0,21,+","0",",,0,30,+","13","2,,0,05,","29.0",",,0,27,","18.9",",0,08,","","","","","","","","","368.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","52.4",",,,0","13","2,,,0","6.06",",0","11.80",",,,0","0.33",",,,0","",""
"USC00106152","1909-05","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","1.4",",0","8",",0","2",",0","0",",0","0",",0","1",",0","0",",0","2",",0","0",",0","7",",0","0",",0","","","0.0",",0,06,+","0",",,0,31,+","64",",,0,11,","24.6",",,0,27,","28.3",",0,31,","","","","","","","","","225.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","41.2",",,,0","64",",,,0","11.10",",0","17.59",",,,0","4.61",",,,0","",""
"USC00106152","1909-06","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","8.6",",0","8",",0","2",",0","0",",0","0","1,0","0","1,0","0",",0","0",",0","0",",0","24",",0","0",",0","","","4.4",",0,06,","0","1,,0,30,+","0","1,,0,30,+","6.9",",,0,08,","31.1",",0,01,","","","","","","","","","84.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","16.6",",,,0","0","1,,,0","15.81",",0","22.76",",,,0","8.87",",,,0","",""
"USC00106152","1909-07","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","34.0",",0","6",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","4",",0","","","6.1",",0,12,","0",",,0,31,+","0",",,0,31,+","47.5",",,0,27,","35.6",",0,22,","","","60.7","0","","","","","60.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","92.7",",,,0","0",",,,0","17.47",",0","24.88",",,,0","10.06",",,,0","",""
"USC00106152","1909-08","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","48.7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","3.9",",0,27,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,26,","36.7",",0,19,","","","89.8","0","","","","","29.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",T,,0","0",",,,0","18.96",",0","27.68",",,,0","10.25",",,,0","",""
"USC00106152","1909-09","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","23.7",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","","","2.2",",0,30,","0",",,0,30,+","0",",,0,30,+","12.7",",,0,29,+","31.7",",0,17,","","","171.8","0","","","","","82.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","41.8",",,,0","0",",,,0","16.39",",0","23.41",",,,0","9.37",",,,0","",""
"USC00106152","1909-10","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","0.0",",0","8",",0","7",",0","0",",0","0","1,0","1",",0","0",",0","6",",0","0",",0","8",",0","0",",0","","","-1.7",",0,08,","0","1,,0,31,+","25",",,0,30,","10.2",",,0,20,","23.9",",0,05,+","","","435.4","0","","","","","263.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","44.5",",,,0","25",",,,0","9.83",",0","16.71",",,,0","2.95",",,,0","",""
"USC00106152","1909-11","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","0.0",",0","19",",0","17",",0","0",",0","0","3,0","1","1,0","0",",0","14",",0","0",",0","0",",0","0",",0","","","-11.7",",0,14,","0","3,,0,30,+","51","1,,0,13,","21.6",",,0,20,","16.7",",0,22,","","","824.7","0","","","","","389.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","146.7",",,,0","51","1,,,0","5.36",",0","10.49",",,,0","0.22",",,,0","",""
"USC00106152","1909-12","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","0.0",",0","10",",0","4",",0","0",",0","","","4",",0","0",",0","31",",0","17",",0","0",",0","0",",0","","","-12.2",",0,06,","","","102",",,0,02,","13.2",",,0,12,","6.7",",0,12,","","","1486.7","0","","","","","662.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","37.3",",,,0","239",",,,0","-3.02",",0","0.10",",,,0","-6.15",",,,0","",""
"USC00106152","1910-01","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","14",",0","9",",0","0",",0","","","8",",0","0",",0","29",",0","12",",0","0",",0","0",",0","","","-16.7",",0,05,+","","","114",",,0,18,","10.4",",,0,28,","7.8",",0,24,+","","","2147.7","0","","","","","661.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","65.5",",,,0","565",",,,0","-2.99",",0","0.23",",,,0","-6.21",",,,0","",""
"USC00106152","1910-02","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","15",",0","12",",0","0",",0","","","6","1,0","2",",0","28",",0","13",",0","0",",0","0",",0","","","-22.8",",0,22,","","","140","1,,0,26,","12.4",",,0,13,","5.6",",0,28,+","","","2770.1","0","","","","","622.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","88.8",",,,0","407","1,,,0","-3.90",",0","0.14",",,,0","-7.94",",,,0","",""
"USC00106152","1910-03","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","14",",0","7",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","0",",0","0",",0","","","-3.9",",0,29,","0",",,0,31,+","0",",,0,31,+","14.7",",,0,20,","19.4",",0,15,+","","","3119.5","0","","","","","349.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","67.2",",,,0","0",",,,0","7.06",",0","12.12",",,,0","2.01",",,,0","",""
"USC00106152","1910-04","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","8.3","0","8.3",",0","11",",0","5",",0","0",",0","0","3,0","2",",0","0",",0","6",",0","0",",0","8",",0","0",",0","","","-2.2",",0,14,+","0","3,,0,30,+","127",",,0,03,","15.0",",,0,02,","31.1",",0,25,","","","3358.9","0","","","","","239.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","45.0",",,,0","191",",,,0","10.63",",0","16.83",",,,0","4.43",",,,0","",""
"USC00106152","1910-05","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","14.5","0","6.2",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","12",",0","0",",0","","","-0.6",",0,26,","0",",,0,31,+","0",",,0,31,+","14.7",",,0,10,","30.6",",0,31,","","","3522.9","0","","","","","164.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","47.2",",,,0","0",",,,0","13.24",",0","20.29",",,,0","6.19",",,,0","",""
"USC00106152","1910-06","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","20.3","0","5.8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","","","1.1",",0,14,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,26,","31.7",",0,10,","","","3652.8","0","","","","","129.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",T,,0","0",",,,0","14.20",",0","22.45",",,,0","5.94",",,,0","",""
"USC00106152","1910-07","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","77.1","0","56.8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","6",",0","","","4.4",",0,23,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,22,+","34.4",",0,16,","","","22.5","0","","","","","22.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",T,,0","0",",,,0","19.44",",0","28.68",",,,0","10.20",",,,0","",""
"USC00106152","1910-08","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","108.2","0","31.1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","3",",0","","","1.1",",0,24,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,31,+","35.6",",0,19,","","","86.4","0","","","","","63.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",T,,0","0",",,,0","17.27",",0","25.82",",,,0","8.73",",,,0","",""
"USC00106152","1910-09","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","113.5","0","5.3",",0","4",",0","2",",0","0",",0","0","1,0","0","1,0","0",",0","3",",0","0",",0","17",",0","0",",0","","","-3.9",",0,25,","0","1,,0,30,+","0","1,,0,30,+","7.6",",,0,01,","30.0",",0,19,","","","235.7","0","","","","","149.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","14.1",",,,0","0","1,,,0","13.53",",0","21.60",",,,0","5.46",",,,0","",""
"USC00106152","1910-10","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","113.5","0","0.0",",0","5",",0","5",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","4",",0","0",",0","","","-6.7",",0,26,","0",",,0,31,+","0",",,0,31,+","30.2",",,0,03,","25.0",",0,10,","","","504.1","0","","","","","268.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","63.0",",,,0","0",",,,0","9.67",",0","15.85",",,,0","3.50",",,,0","",""
"USC00106152","1910-11","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","113.5","0","0.0",",0","14",",0","12",",0","0",",0","","","1",",0","0",",0","17",",0","2",",0","0",",0","0",",0","","","-3.9",",0,27,+","","","25",",,0,27,","19.6",",,0,11,","14.4",",0,02,","","","953.7","0","","","","","449.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","104.3",",,,0","61",",,,0","3.35",",0","6.15",",,,0","0.54",",,,0","",""
"USC00106152","1910-12","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","113.5","0","0.0",",0","8",",0","6",",0","0",",0","","","2",",0","0",",0","27",",0","7",",0","0",",0","0",",0","","","-7.2",",0,31,","","","97",",,0,27,","11.9",",,0,24,","8.9",",0,10,+","","","1486.9","0","","","","","533.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","47.5",",,,0","147",",,,0","1.13",",0","3.47",",,,0","-1.21",",,,0","",""
"USC00106152","1911-01","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","11",",0","5",",0","0",",0","","","3",",0","1",",0","29",",0","10",",0","0",",0","0",",0","","","-18.3",",0,02,","","","102",",,0,25,","5.3",",,0,30,","7.8",",0,19,","","","2111.8","0","","","","","624.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","25.4",",,,0","235",",,,0","-1.83",",0","1.52",",,,0","-5.17",",,,0","",""
"USC00106152","1911-02","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","8",",0","7",",0","0",",0","","","1",",0","0",",0","27",",0","8",",0","0",",0","0",",0","","","-15.0",",0,03,","","","102",",,0,14,","10.2",",,0,14,","4.4",",0,01,","","","2699.4","0","","","","","587.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","27.2",",,,0","171",",,,0","-2.65",",0","1.39",",,,0","-6.69",",,,0","",""
"USC00106152","1911-03","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","4",",0","1",",0","0",",0","0","4,0","0","1,0","0",",0","18",",0","0",",0","0",",0","0",",0","","","-12.2",",0,01,","0","4,,0,31,+","0","1,,0,31,+","5.6",",,0,24,","20.0",",0,22,","","","3097.5","0","","","","","398.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","9.5",",,,0","0","1,,,0","5.49",",0","11.41",",,,0","-0.43",",,,0","",""
"USC00106152","1911-04","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","2",",0","0",",0","0",",0","0","3,0","1",",0","0",",0","15",",0","0",",0","3",",0","0",",0","","","-6.7",",0,13,","0","3,,0,30,+","25",",,0,04,","1.8",",,0,04,","24.4",",0,24,","","","3424.0","0","","","","","326.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","2.1",",,,0","38",",,,0","7.45",",0","14.28",",,,0","0.62",",,,0","",""
"USC00106152","1911-05","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0","1,0","14","1,0","10","1,0","0","1,0","0","1,0","0","1,0","0","1,0","4","1,0","0","1,0","4","1,0","0","1,0","","","-1.1","1,0,01,","0","1,,0,31,+","0","1,,0,31,+","11.2","1,,0,26,","27.8","1,0,31,","","","3690.2","0","","","","","266.2","1,0","","","","","","","","","","","","","","","","","","","","","","","","","55.2","1,,,0","0","1,,,0","9.46","1,0","15.79","1,,,0","3.13","1,,,0","",""
"USC00106152","1911-06","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","20.0","0","20.0",",0","5",",0","4",",0","0",",0","0","1,0","0","1,0","0",",0","0",",0","0",",0","21",",0","1",",0","","","4.4",",0,08,+","0","1,,0,30,+","0","1,,0,30,+","8.1",",,0,25,","32.2",",0,12,","","","3779.6","0","","","","","89.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","20.2",",,,0","0","1,,,0","16.02",",0","23.00",",,,0","9.04",",,,0","",""
"USC00106152","1911-07","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","98.2","0","78.2",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","0",",0","0",",0","29",",0","10",",0","","","4.4",",0,10,+","0","1,,0,31,+","0","1,,0,31,+","1.3",",,0,03,+","37.2",",0,16,","","","28.9","0","","","","","28.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","2.6",",,,0","0","1,,,0","19.92",",0","29.04",",,,0","10.80",",,,0","",""
"USC00106152","1911-08","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","119.7","0","21.5",",0","6",",0","5",",0","0",",0","0","1,0","0","1,0","0",",0","0",",0","0",",0","31",",0","2",",0","","","5.6",",0,26,+","0","1,,0,31,+","0","1,,0,31,+","5.1",",,0,02,","35.6",",0,17,","","","62.1","0","","","","","33.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","19.2",",,,0","0","1,,,0","17.95",",0","26.70",",,,0","9.21",",,,0","",""
"USC00106152","1911-09","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","128.7","0","9.0",",0","3",",0","3",",0","0",",0","0","1,0","0","1,0","0",",0","1",",0","0",",0","10",",0","1",",0","","","-1.1",",0,24,","0","1,,0,30,+","0","1,,0,30,+","12.7",",,0,05,","33.9",",0,02,","","","234.6","0","","","","","172.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","21.9",",,,0","0","1,,,0","12.88",",0","20.10",",,,0","5.67",",,,0","",""
"USC00106152","1911-10","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","129.6","0","0.9","1,0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0","1,0","3","1,0","0","1,0","","","-6.7",",0,31,+","0",",,0,31,+","0",",,0,31,+","11.7",",,0,02,","26.7","1,0,08,","","","538.3","0","","","","","303.7","1,0","","","","","","","","","","","","","","","","","","","","","","","","","25.7",",,,0","0",",,,0","8.19","1,0","14.70","1,,,0","1.68",",,,0","",""
"USC00106152","1911-11","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","129.6","0","0.0",",0","10",",0","5",",0","0",",0","","","4",",0","0",",0","22",",0","3",",0","0",",0","0",",0","","","-16.1",",0,11,","","","89",",,0,13,","12.7",",,0,13,","13.3",",0,01,","","","1027.8","0","","","","","489.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","40.5",",,,0","242",",,,0","2.02",",0","6.17",",,,0","-2.13",",,,0","",""
"USC00106152","1911-12","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","129.6","0","0.0",",0","11",",0","5",",0","0",",0","","","8","1,0","0",",0","30",",0","12",",0","0",",0","0",",0","","","-16.1",",0,26,","","","102","1,,0,31,","8.1",",,0,16,","10.0",",0,12,","","","1634.3","0","","","","","606.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","29.4",",,,0","419","1,,,0","-1.23",",0","1.94",",,,0","-4.40",",,,0","",""
"USC00106152","1912-01","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0","2,0","17",",0","14",",0","0",",0","","","5",",0","4","1,0","22","1,0","7","1,0","0","1,0","0","1,0","","","-23.3","1,0,07,","","","64",",,0,04,","12.7",",,0,24,","8.3","1,0,14,+","","","2180.5","0","","","","","546.2","1,0","","","","","","","","","","","","","","","","","","","","","","","","","70.4",",,,0","189",",,,0","-0.90","2,0","2.83","1,,,0","-4.63","1,,,0","",""
"USC00106152","1912-02","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","14",",0","12",",0","0",",0","","","4",",0","0",",0","22",",0","1",",0","0",",0","0",",0","","","-11.7",",0,27,+","","","203",",,0,23,","19.1",",,0,15,","9.4",",0,10,","","","2683.0","0","","","","","502.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","88.9",",,,0","350",",,,0","1.01",",0","4.87",",,,0","-2.85",",,,0","",""
"USC00106152","1912-03","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","6",",0","5",",0","0",",0","","","4","1,0","0",",0","27",",0","2",",0","0",",0","0",",0","","","-12.8",",0,03,","","","51","1,,0,07,","12.7",",,0,07,","15.6",",0,28,","","","3216.4","0","","","","","533.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","29.7",",,,0","152","1,,,0","1.13",",0","5.90",",,,0","-3.65",",,,0","",""
"USC00106152","1912-04","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","10",",0","5",",0","0",",0","0","1,0","1",",0","0",",0","11",",0","0",",0","2",",0","0",",0","","","-1.7",",0,06,","0","1,,0,30,+","38",",,0,19,","11.4",",,0,29,","23.3",",0,10,","","","3550.2","0","","","","","333.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","45.1",",,,0","38",",,,0","7.21",",0","12.60",",,,0","1.81",",,,0","",""
"USC00106152","1912-05","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.3","0","0.3",",0","14",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","","","0.6",",0,01,","0",",,0,31,+","0",",T,0,01,","27.2",",,0,21,","26.1",",0,20,+","","","3759.5","0","","","","","209.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","102.4",",,,0","0",",T,,0","11.59",",0","17.44",",,,0","5.75",",,,0","",""
"USC00106152","1912-06","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","38.9","0","38.6",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","5",",0","","","1.1",",0,28,","0",",,0,30,+","0",",,0,30,+","10.9",",,0,13,","35.0",",0,27,","","","3856.2","0","","","","","96.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","19.1",",,,0","0",",,,0","16.40",",0","24.17",",,,0","8.62",",,,0","",""
"USC00106152","1912-07","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","82.2","0","43.3",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","3",",0","","","3.9",",0,02,","0",",,0,31,+","0",",,0,31,+","4.6",",,0,23,","35.0",",0,31,","","","71.9","0","","","","","71.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","11.2",",,,0","0",",,,0","17.41",",0","24.69",",,,0","10.13",",,,0","",""
