"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00471880","1915-05","44.35","-90.0","304.8","CRANMOOR, WI US","","","18",",6","11",",6","1",",6","","","","","","","","","","","","","","","1","","","","","","","","","","26.7",",,6,21,","","","","","","","130.0",",,,6","","","","","","","",""
"USC00471880","1915-06","44.35","-90.0","304.8","CRANMOOR, WI US","","","12",",6","5",",6","0",",6","","","","","","","","","","","","","","","1","","","","","","","","","","24.4",",,6,29,","","","","","","","66.7",",,,6","","","","","","","",""
"USC00471880","1915-07","44.35","-90.0","304.8","CRANMOOR, WI US","","","13","4,6","6","4,6","0","4,6","","","","","","","","","","","","","","","","","","","","","","","","","14.2","4,,6,04,","","","","","","","70.1","4,,,6","","","","","","","",""
"USC00471880","1915-08","44.35","-90.0","304.8","CRANMOOR, WI US","22.6",",6","12",",6","11",",6","1",",6","","","","","0",",6","0",",6","0",",6","21",",6","0",",6","1","","","","0.6",",6,30,","","","","","45.7",",,6,02,","29.4",",6,14,","","","88.2",",6","120.6",",,,6","","","16.21",",6","23.00",",,,6","9.43",",,,6"
"USC00471880","1915-09","44.35","-90.0","304.8","CRANMOOR, WI US","","","14","1,6","12","1,6","0","1,6","","","","","","","","","","","","","","","4","","","","","","","","","","17.5","1,,6,20,+","","","","","","","118.6","1,,,6","","","","","","","",""
"USC00471880","1916-05","44.35","-90.0","304.8","CRANMOOR, WI US","2.2","2,6","19",",6","9",",6","0",",6","","","","","0","2,6","2","2,6","0","1,6","13","1,6","0","1,6","","","","","-2.8","2,6,02,","","","","","19.1",",,6,15,","27.8","1,6,07,","","","196.0","1,6","96.8",",,,6","","","11.75","2,6","18.11","1,,,6","5.39","2,,,6"
"USC00471880","1916-06","44.35","-90.0","304.8","CRANMOOR, WI US","11.8","1,6","13",",6","9",",6","2",",6","","","","","0",",6","0",",6","0","1,6","17","1,6","0","1,6","","","","","6.1",",6,21,","","","","","48.5",",,6,02,","26.7","1,6,29,+","","","83.2","1,6","179.9",",,,6","","","15.83","1,6","21.46","1,,,6","10.20",",,,6"
"USC00471880","1916-07","44.35","-90.0","304.8","CRANMOOR, WI US","156.8","1,6","7",",6","2",",6","0",",6","","","","","0",",6","0",",6","0","1,6","30","1,6","11","1,6","","","","","8.3",",6,10,","","","","","10.2",",,6,18,","36.1","1,6,30,+","2.5","","2.5","1,6","21.2",",,,6","","","23.53","1,6","30.85","1,,,6","16.21",",,,6"
"USC00471880","1916-08","44.35","-90.0","304.8","CRANMOOR, WI US","89.0",",6","6",",6","5",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","5",",6","","","","","2.8",",6,27,","","","","","26.4",",,6,04,","35.6",",6,21,","40.5","","38.0",",6","79.5",",,,6","","","19.98",",6","27.62",",,,6","12.33",",,,6"
"USC00471880","1916-09","44.35","-90.0","304.8","CRANMOOR, WI US","17.5",",6","13","1,6","7","1,6","2","1,6","","","","","0",",6","6",",6","0",",6","18",",6","0",",6","","","","","-3.3",",6,29,","","","","","68.1","1,,6,27,","29.4",",6,07,","201.0","","160.5",",6","170.0","1,,,6","","","13.57",",6","20.04",",,,6","7.09",",,,6"
