"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FMC00914843","1987-01","5.3264","163.005","14.9","TOFOL, FM FM","","","","","22",",0","16",",0","8",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","147.1",",,0,13,","","","","","","","603.8",",,,0","0",",,,0","","","","","",""
"FMC00914843","1987-02","5.3264","163.005","14.9","TOFOL, FM FM","","","","","17",",0","11",",0","4",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,28,+","0",",,0,28,+","93.5",",,0,05,","","","","","","","341.5",",,,0","0",",,,0","","","","","",""
"FMC00914843","1987-03","5.3264","163.005","14.9","TOFOL, FM FM","","","","","24",",0","16",",0","4",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","108.2",",,0,15,","","","","","","","325.7",",,,0","0",",,,0","","","","","",""
"FMC00914843","1987-05","5.3264","163.005","14.9","TOFOL, FM FM","","","","","23",",0","11",",0","5",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","64.8",",,0,19,","","","","","","","225.6",",,,0","0",",,,0","","","","","",""
"FMC00914843","1987-06","5.3264","163.005","14.9","TOFOL, FM FM","","","","","26",",0","19",",0","6",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","88.9",",,0,24,","","","","","","","465.2",",,,0","0",",,,0","","","","","",""
"FMC00914843","1987-07","5.3264","163.005","14.9","TOFOL, FM FM","","","","","24",",0","21",",0","9",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","80.8",",,0,15,","","","","","","","524.4",",,,0","0",",,,0","","","","","",""
"FMC00914843","1987-08","5.3264","163.005","14.9","TOFOL, FM FM","","","","","25",",0","18",",0","4",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","48.3",",,0,13,+","","","","","","","296.8",",,,0","0",",,,0","","","","","",""
"FMC00914843","1987-09","5.3264","163.005","14.9","TOFOL, FM FM","","","","","24",",0","21",",0","12",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","81.3",",,0,08,","","","","","","","667.7",",,,0","0",",,,0","","","","","",""
"FMC00914843","1987-10","5.3264","163.005","14.9","TOFOL, FM FM","","","","","17",",0","11",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","66.0",",,0,17,","","","","","","","247.6",",,,0","0",",,,0","","","","","",""
"FMC00914843","1987-11","5.3264","163.005","14.9","TOFOL, FM FM","","","","","17",",0","12",",0","4",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","120.7",",,0,21,","","","","","","","390.5",",,,0","0",",,,0","","","","","",""
"FMC00914843","1987-12","5.3264","163.005","14.9","TOFOL, FM FM","","","","","23",",0","18",",0","7",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","71.1",",,0,09,","","","","","","","340.7",",,,0","0",",,,0","","","","","",""
"FMC00914843","1988-01","5.3264","163.005","14.9","TOFOL, FM FM","","","","","23",",0","15",",0","4",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","52.8",",,0,15,","","","","","","","251.9",",,,0","0",",,,0","","","","","",""
"FMC00914843","1988-02","5.3264","163.005","14.9","TOFOL, FM FM","","","","","21",",0","16",",0","8",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,29,+","0",",,0,29,+","82.6",",,0,06,","","","","","","","514.6",",,,0","0",",,,0","","","","","",""
"FMC00914843","1988-03","5.3264","163.005","14.9","TOFOL, FM FM","","","","","26",",0","17",",0","6",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","106.7",",,0,15,","","","","","","","544.9",",,,0","0",",,,0","","","","","",""
"FMC00914843","1988-04","5.3264","163.005","14.9","TOFOL, FM FM","","","","","26",",0","18",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","61.5",",,0,21,","","","","","","","314.1",",,,0","0",",,,0","","","","","",""
"FMC00914843","1988-05","5.3264","163.005","14.9","TOFOL, FM FM","","","","","28",",0","20",",0","5",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","83.8",",,0,08,","","","","","","","464.8",",,,0","0",",,,0","","","","","",""
"FMC00914843","1988-06","5.3264","163.005","14.9","TOFOL, FM FM","","","","","22",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","31.8",",,0,18,","","","","","","","144.9",",,,0","0",",,,0","","","","","",""
"FMC00914843","1988-08","5.3264","163.005","14.9","TOFOL, FM FM","","","","","21",",0","14",",0","6",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","39.6",",,0,24,","","","","","","","249.8",",,,0","0",",,,0","","","","","",""
"FMC00914843","1988-09","5.3264","163.005","14.9","TOFOL, FM FM","","","","","22",",0","15",",0","9",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","61.0",",,0,28,+","","","","","","","448.8",",,,0","0",",,,0","","","","","",""
"FMC00914843","1988-10","5.3264","163.005","14.9","TOFOL, FM FM","","","","","22",",0","13",",0","4",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","81.3",",,0,10,","","","","","","","344.3",",,,0","0",",,,0","","","","","",""
"FMC00914843","1988-12","5.3264","163.005","14.9","TOFOL, FM FM","","","","","23",",0","15",",0","8",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","78.7",",,0,22,","","","","","","","478.2",",,,0","0",",,,0","","","","","",""
"FMC00914843","1989-01","5.3264","163.005","14.9","TOFOL, FM FM","","","","","28",",0","18",",0","10",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","91.4",",,0,24,","","","","","","","627.9",",,,0","0",",,,0","","","","","",""
"FMC00914843","1989-02","5.3264","163.005","14.9","TOFOL, FM FM","","","","","25",",0","18",",0","8",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,28,+","0",",,0,28,+","50.8",",,0,25,","","","","","","","402.3",",,,0","0",",,,0","","","","","",""
"FMC00914843","1989-03","5.3264","163.005","14.9","TOFOL, FM FM","","","","","27",",0","18",",0","12",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","71.1",",,0,05,","","","","","","","606.2",",,,0","0",",,,0","","","","","",""
