"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AYM00089066","1980-09","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","","","","","","","28","2,","","","","","","","","","","","","","500","2,,S,09,","","","","","","","","","","","",""
"AYM00089066","1983-01","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","2","4,S","0","4,S","0","4,S","","","","","","","","","","","","","","","","","1.0","4,,S,31,","","","1.3","4,,,S","","","","","",""
"AYM00089066","1985-12","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","","","","","","","","","0","3,S","28","3,S","","","","","","","-10.5","3,S,17,","","","","","","","","","","","","","-3.31","3,,,S"
"AYM00089066","1987-01","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","","","","","","","","","0","4,","15","4,S","","","","","","","-3.2","4,S,02,","","","","","","","","","","","","","-0.21","4,,,S"
"AYM00089066","1987-11","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","6","5,S","0","5,S","0","5,S","","","","","","","","","","","","","","","","","1.0","5,,S,22,","","","3.5","5,,,S","","","","","",""
"AYM00089066","1987-12","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","","","","","","","","","0","4,","22","4,S","","","","","","","-7.8","4,S,11,","","","","","","","","","","","","","-2.23","4,,,S"
"AYM00089066","1988-01","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","","","","","","","","","0","2,","23","2,S","","","","","","","-5.3","2,S,22,","","","","","","","","","","","","","-1.21","2,,,S"
"AYM00089066","1988-02","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","","","","","","","","","0","5,S","14","5,S","","","","","","","-8.0","5,S,24,","","","","","","","","","","","","","-1.21","5,,,S"
"AYM00089066","1988-03","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","","","","","","","","","0","1,S","29","1,S","","","","","","","-10.4","1,S,06,","","","","","","","","","","","","","-4.82","1,,,S"
"AYM00089066","1989-02","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","","","","","","","","","0","4,S","13","4,S","","","","","","","-2.0","4,S,20,","","","","","","","","","","","","","0.20","4,,,S"
"AYM00089066","1990-01","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","","","","","","","","","0","4,S","16","4,S","","","","","","","-3.8","4,S,20,","","","","","","","","","","","","","-0.21","4,,,S"
"AYM00089066","1990-02","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","","","","","","","","","0","3,S","15","3,S","","","","","","","-2.6","3,S,06,","","","","","","","","","","","","","-0.32","3,,,S"
"AYM00089066","1990-10","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","","","","","","","","","6","4,S","27","4,S","","","","","","","-27.6","4,S,05,","","","","","","","","","","","","","-12.87","4,,,S"
"AYM00089066","1991-09","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","","","","","","","","","10","5,S","25","5,S","","","","","","","-26.5","5,S,24,","","","","","","","","","","","","","-14.67","5,,,S"
"AYM00089066","1991-10","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","","","","","","","","","4","5,S","26","5,S","","","","","","","-27.5","5,S,18,","","","","","","","","","","","","","-12.27","5,,,S"
"AYM00089066","1991-11","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","","","","","","","","","0","5,S","22","5,S","","","","","","","-12.6","5,S,26,","","","","","","","","","","","","","-5.82","5,,,S"
"AYM00089066","1991-12","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","","","","","","","","","0","2,S","24","2,S","","","","","","","-4.4","2,S,07,","","","","","","","","","","","","","-1.59","2,,,S"
"AYM00089066","1992-10","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","","","","","","","","","6","2,S","29","2,S","","","","","","","-23.0","2,S,08,","","","","","","","","","","","","","-10.82","2,,,S"
"AYM00089066","1992-12","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","","","","","","","","","0","5,S","15","5,S","","","","","","","-2.6","5,S,16,","","","","","","","","","","","","","0.12","5,,,S"
"AYM00089066","1993-01","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","","","","","","","","","0","1,S","19","1,S","","","","","","","-4.4","1,S,10,","","","","","","","","","","","","","-0.47","1,,,S"
"AYM00089066","1993-02","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","","","","","","","","","0","3,S","15","3,S","","","","","","","-3.2","3,S,18,+","","","","","","","","","","","","","-0.64","3,,,S"
"AYM00089066","1993-03","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","","","","","","","","","0","3,S","25","3,S","","","","","","","-12.5","3,S,31,","","","","","","","","","","","","","-4.69","3,,,S"
"AYM00089066","1993-04","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","","","","","","","","","1","3,S","26","3,S","","","","","","","-19.2","3,S,26,","","","","","","","","","","","","","-6.82","3,,,S"
"AYM00089066","1993-07","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","6","4,S","0","4,S","0","4,S","","","","","","","","","","","","","","","","","2.0","4,,S,30,+","","","8.0","4,,,S","","","","","",""
"AYM00089066","1993-11","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","","","","","","","","","0","4,S","24","4,S","","","","","","","-17.2","4,S,01,","","","","","","","","","","","","","-4.80","4,,,S"
"AYM00089066","1993-12","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","2","5,S","0","5,S","0","5,S","","","0","4,S","23","4,S","","","","","","","-10.6","4,S,21,","","","1.0","5,,S,14,+","","","2.0","5,,,S","","","","","-2.91","4,,,S"
"AYM00089066","1994-02","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","","","","","","","","","0","4,S","23","4,S","","","","","","","-6.8","4,S,26,","","","","","","","","","","","","","-2.45","4,,,S"
"AYM00089066","1994-03","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","","","","","","","","","0","2,S","26","2,S","","","","","","","-7.0","2,S,28,","","","","","","","","","","","","","-2.97","2,,,S"
"AYM00089066","1994-04","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","","","","","","","","","","","","","10","4,S","0","4,S","0","4,S","","","","","","","5.8","4,S,07,","","","","","-0.22","4,,,S","",""
"AYM00089066","1994-05","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","5","1,S","2","1,S","0","1,S","","","","","","","24","4,S","0","4,S","0","4,S","","","","","4.1","1,,S,01,","1.5","4,S,11,","9.1","1,,,S","","","-3.15","4,,,S","",""
"AYM00089066","1994-06","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","5","5,S","0","5,S","0","5,S","","","","","","","","","","","","","","","","","2.0","5,,S,07,","","","5.0","5,,,S","","","","","",""
"AYM00089066","1994-07","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","6","3,S","2","3,S","0","3,S","","","","","","","","","","","","","","","","","5.1","3,,S,08,","","","15.2","3,,,S","","","","","",""
"AYM00089066","1994-08","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","11","1,S","4","1,S","0","1,S","","","","","","","","","","","","","","","","","15.0","1,,S,07,","","","38.1","1,,,S","","","","","",""
"AYM00089066","1994-09","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","7","3,S","1","3,S","0","3,S","","","6","4,S","26","4,S","","","","","","","-22.6","4,S,29,","","","3.0","3,,S,16,","","","13.0","3,,,S","","","","","-13.39","4,,,S"
"AYM00089066","1994-10","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","13",",S","4",",S","0",",S","","","13","5,S","26","5,S","","","","","","","-25.7","5,S,23,","","","7.9",",,S,14,","","","24.5",",,,S","","","","","-17.15","5,,,S"
"AYM00089066","1994-11","-68.117","-67.133","7.0","BASE SAN MARTIN, AY","2","2,S","1","2,S","0","2,S","","","0","5,S","24","5,S","","","","","","","-12.2","5,S,03,","","","7.1","2,,S,22,","","","9.1","2,,,S","","","","","-3.72","5,,,S"
