"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00235207","1960-12","36.5994","-89.9894","88.4","MALDEN MUNICIPAL AIRPORT, MO US","","","0.0","2,0","7",",0","6",",0","2",",0","0",",0","0",",0","1","2,0","25","2,0","2","2,0","0","2,0","0","2,0","","","","","-17.8","2,0,22,","0",",,0,31,+","0",",T,0,21,","45.0",",,0,11,","15.6","2,0,05,","","","","","516.5","2,0","","","","","","","","","","","99.7",",,,0","0",",T,,0","0.52","2,0","5.44","2,,,0","-4.40","2,,,0"
"USC00235207","1961-01","36.5994","-89.9894","88.4","MALDEN MUNICIPAL AIRPORT, MO US","0.0","0","0.0",",0","6",",0","4",",0","0",",0","","","2",",0","0",",0","29",",0","5",",0","0",",0","0",",0","","","","","-17.2",",0,28,","","","76",",,0,01,","16.0",",,0,15,","16.1",",0,14,","","","","","582.9",",0","","","","","","","","","","","40.0",",,,0","101",",,,0","-0.47",",0","5.55",",,,0","-6.50",",,,0"
"USC00235207","1961-02","36.5994","-89.9894","88.4","MALDEN MUNICIPAL AIRPORT, MO US","0.0","0","0.0",",0","10",",0","9",",0","0",",0","0","4,0","1",",0","0",",0","16",",0","3",",0","5",",0","0",",0","","","","","-10.0",",0,04,","0","4,,0,28,+","46",",,0,03,","19.1",",,0,22,+","23.9",",0,19,","","","","","363.0",",0","","","","","","","","","","","114.8",",,,0","46",",,,0","5.37",",0","11.16",",,,0","-0.42",",,,0"
"USC00235207","1961-03","36.5994","-89.9894","88.4","MALDEN MUNICIPAL AIRPORT, MO US","0.9","0","0.9",",0","14",",0","12",",0","2",",0","0",",0","0",",0","0",",0","2",",0","0",",0","4",",0","0",",0","","","","","-2.2",",0,10,","0",",,0,31,+","0",",,0,31,+","36.6",",,0,06,","23.3",",0,07,+","","","","","259.4",",0","","","","","","","","","","","186.1",",,,0","0",",,,0","9.99",",0","14.86",",,,0","5.12",",,,0"
"USC00235207","1961-04","36.5994","-89.9894","88.4","MALDEN MUNICIPAL AIRPORT, MO US","21.2","0","20.3",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","","","","","0.6",",0,02,","0",",,0,30,+","0",",,0,30,+","26.4",",,0,01,","29.4",",0,26,","","","","","200.7",",0","","","","","","","","","","","96.3",",,,0","0",",,,0","12.32",",0","17.51",",,,0","7.13",",,,0"
"USC00235207","1961-05","36.5994","-89.9894","88.4","MALDEN MUNICIPAL AIRPORT, MO US","57.3","0","36.1",",0","10",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","","","2.8",",0,27,+","0",",,0,31,+","0",",,0,31,+","97.5",",,0,06,","30.0",",0,30,","","","","","61.7",",0","","","","","","","","","","","243.3",",,,0","0",",,,0","17.51",",0","22.99",",,,0","12.03",",,,0"
"USC00235207","1961-06","36.5994","-89.9894","88.4","MALDEN MUNICIPAL AIRPORT, MO US","217.4","0","160.1",",0","6",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","6",",0","","","","","12.2",",0,16,","0",",,0,30,+","0",",,0,30,+","48.0",",,0,15,","34.4",",0,30,","","","","","4.4",",0","","","","","","","","","","","134.1",",,,0","0",",,,0","23.52",",0","29.31",",,,0","17.73",",,,0"
"USC00235207","1961-07","36.5994","-89.9894","88.4","MALDEN MUNICIPAL AIRPORT, MO US","452.5","0","235.1",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","","","","","13.9",",0,10,","0",",,0,31,+","0",",,0,31,+","35.6",",,0,20,","35.0",",0,20,+","0.0","0","","","0.0",",0","","","","","","","","","","","87.0",",,,0","0",",,,0","25.92",",0","31.58",",,,0","20.25",",,,0"
"USC00235207","1961-08","36.5994","-89.9894","88.4","MALDEN MUNICIPAL AIRPORT, MO US","644.6","0","192.1",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","15",",0","","","","","11.7",",0,21,","0",",,0,31,+","0",",,0,31,+","10.7",",,0,23,+","35.0",",0,02,","1.6","0","","","1.6",",0","","","","","","","","","","","29.9",",,,0","0",",,,0","24.48",",0","30.40",",,,0","18.56",",,,0"
"USC00235207","1961-09","36.5994","-89.9894","88.4","MALDEN MUNICIPAL AIRPORT, MO US","790.0","0","145.4",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","11",",0","","","","","6.7",",0,26,+","0",",,0,30,+","0",",,0,30,+","24.9",",,0,29,","34.4",",0,06,","25.8","0","","","24.2",",0","","","","","","","","","","","60.7",",,,0","0",",,,0","22.37",",0","28.83",",,,0","15.91",",,,0"
