"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014740","1949-01","41.9375","-72.6819","53.3","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","","","0.0","X","0.0","1,X","10",",X","9",",X","1",",X","11",",X","5",",X","0",",X","28",",X","6","1,X","0","1,X","0","1,X","14","","","","","","-17.2",",X,30,","203",",,X,31,","140",",,X,26,","26.7",",,X,05,","13.3","1,X,08,","","","547.4","1,X","119.3",",,,X","","","419",",,,X","0.13","1,X","4.57","1,,,X","-4.31",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014740","1949-02","41.9375","-72.6819","53.3","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","","","0.0","X","0.0",",X","10",",X","9",",X","1",",X","16",",X","3",",X","0",",X","25",",X","6",",X","0",",X","0",",X","11","","","","","","-16.1",",X,12,+","203",",,X,04,","310",",,X,28,","31.0",",,X,28,","13.9",",X,19,","","","536.1",",X","84.6",",,,X","","","411",",,,X","-0.81",",X","4.72",",,,X","-6.35",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014740","1949-03","41.9375","-72.6819","53.3","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","","","0.0","X","0.0",",X","4",",X","4",",X","0",",X","9",",X","2",",X","0",",X","22",",X","2",",X","3",",X","0",",X","10","","","","","","-15.6",",X,20,","305",",,X,02,+","76",",,X,18,","12.7",",,X,23,","21.7",",X,26,","","","479.2",",X","30.2",",,,X","","","101",",,,X","2.87",",X","8.69",",,,X","-2.94",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014740","1949-04","41.9375","-72.6819","53.3","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","","","0.5","X","0.5",",X","10",",X","8",",X","1",",X","0",",X","0",",X","0",",X","8",",X","0",",X","9",",X","0",",X","9","","","","2","","-3.9",",X,05,","0",",,X,30,+","0",",,X,30,+","29.7",",,X,06,","26.7",",X,30,","","","258.2",",X","85.8",",,,X","","","0",",,,X","9.75",",X","16.73",",,,X","2.76",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014740","1949-05","41.9375","-72.6819","53.3","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","","","17.7","X","17.2",",X","14",",X","7",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","18",",X","2",",X","18","","","","6","","0.6",",X,30,","0",",,X,31,+","0",",,X,31,+","37.8",",,X,03,","34.4",",X,05,","","","117.9",",X","112.8",",,,X","","","0",",,,X","15.08",",X","22.67",",,,X","7.50",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014740","1949-06","41.9375","-72.6819","53.3","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","","","137.9","X","120.2",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","8",",X","14","","","","2","","5.0",",X,09,","0",",,X,30,+","0",",,X,30,+","5.1",",,X,25,","35.6",",X,21,","","","14.1",",X","7.1",",,,X","","","0",",,,X","21.87",",X","29.33",",,,X","14.41",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014740","1949-07","41.9375","-72.6819","53.3","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","","","335.5","X","197.6",",X","12",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","13",",X","16","","","","9","","12.2",",X,09,","0",",,X,31,+","0",",,X,31,+","6.6",",,X,10,","38.3",",X,04,","0.0","X","0.0",",X","32.3",",,,X","","","0",",,,X","24.71",",X","31.42",",,,X","17.99",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014740","1949-08","41.9375","-72.6819","53.3","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","","","479.9","X","144.4",",X","5",",X","3",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","8",",X","17","","","","3","","5.6",",X,20,","0",",,X,31,+","0",",,X,31,+","25.9",",,X,29,","37.8",",X,10,","3.9","X","3.9",",X","48.5",",,,X","","","0",",,,X","22.86",",X","29.54",",,,X","16.19",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014740","1949-09","41.9375","-72.6819","53.3","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","","","500.8","X","20.9",",X","9",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","17",",X","0",",X","17","","","","2","","2.2",",X,26,","0",",,X,30,+","0",",,X,30,+","15.2",",,X,01,","30.0",",X,05,","82.5","X","78.6",",X","54.6",",,,X","","","0",",,,X","16.41",",X","22.50",",,,X","10.32",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014740","1949-10","41.9375","-72.6819","53.3","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","","","519.7","X","18.9","1,X","9",",X","5",",X","0",",X","0",",X","0",",X","0","1,X","1","1,X","0",",X","14",",X","0",",X","15","","","","","","-1.1","1,X,28,","0",",,X,31,+","0",",,X,31,+","19.1",",,X,26,","31.1",",X,10,","222.8","X","140.3",",X","46.2",",,,X","","","0",",,,X","14.24","1,X","20.50",",,,X","7.98","1,,,X","","","","","","","","","","","","","","","","","","","","","",""
