"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00043925","1943-05","36.41667","-120.91667","659.0","HERNANDEZ 2 NW, CA US","0",",6","0",",6","0",",6","","","","","","","","","","","","","0.0",",,6,31,+","0.0",",,,6","",""
"USC00043925","1943-06","36.41667","-120.91667","659.0","HERNANDEZ 2 NW, CA US","0",",6","0",",6","0",",6","","","","","","","","","","","","","0.0",",T,6,21,+","0.0",",T,,6","",""
"USC00043925","1943-07","36.41667","-120.91667","659.0","HERNANDEZ 2 NW, CA US","0",",6","0",",6","0",",6","","","","","","","","","","","","","0.0",",,6,31,+","0.0",",,,6","",""
"USC00043925","1943-08","36.41667","-120.91667","659.0","HERNANDEZ 2 NW, CA US","0",",6","0",",6","0",",6","","","","","","","","","","","","","0.0",",,6,31,+","0.0",",,,6","",""
"USC00043925","1943-09","36.41667","-120.91667","659.0","HERNANDEZ 2 NW, CA US","0",",6","0",",6","0",",6","","","0",",6","","","","","","","0",",,6,30,+","0.0",",,6,30,+","0.0",",,,6","0",",,,6"
"USC00043925","1943-10","36.41667","-120.91667","659.0","HERNANDEZ 2 NW, CA US","6",",6","0",",6","0",",6","","","0",",6","","","","","","","0",",,6,31,+","2.3",",,6,26,","6.0",",,,6","0",",,,6"
"USC00043925","1943-12","36.41667","-120.91667","659.0","HERNANDEZ 2 NW, CA US","9",",6","6",",6","1",",6","","","","","","","","","","","","","26.4",",,6,20,","67.6",",,,6","",""
"USC00043925","1944-01","36.41667","-120.91667","659.0","HERNANDEZ 2 NW, CA US","11",",6","8",",6","1",",6","","","","","","","","","","","","","27.2",",,6,30,","73.2",",,,6","",""
"USC00043925","1944-02","36.41667","-120.91667","659.0","HERNANDEZ 2 NW, CA US","15",",6","12",",6","4",",6","","","","","","","","","","","","","33.8",",,6,22,+","194.4",",,,6","",""
"USC00043925","1944-03","36.41667","-120.91667","659.0","HERNANDEZ 2 NW, CA US","3",",6","2",",6","0",",6","","","","","","","","","","","","","6.6",",,6,04,","14.0",",,,6","",""
"USC00043925","1944-04","36.41667","-120.91667","659.0","HERNANDEZ 2 NW, CA US","9",",6","5",",6","0",",6","","","","","","","","","","","","","14.5",",,6,27,","45.6",",,,6","",""
"USC00043925","1944-05","36.41667","-120.91667","659.0","HERNANDEZ 2 NW, CA US","4",",6","2",",6","0",",6","","","","","","","","","","","","","6.1",",,6,15,","12.1",",,,6","",""
"USC00043925","1944-06","36.41667","-120.91667","659.0","HERNANDEZ 2 NW, CA US","1",",6","0",",6","0",",6","","","","","","","","","","","","","0.3",",,6,16,","0.3",",,,6","",""
