"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00174230","1885-10","44.416667","-70.083333","152.4","KENTS HILL, ME US","","","0.0",",6","9",",6","8",",6","1",",6","","","0",",6","11",",6","0",",6","0",",6","0",",6","","","","","-3.9",",6,12,","","","33.0",",,6,14,","20.6",",6,04,+","","","326.6",",6","105.2",",,,6","","","7.80",",6","12.40",",,,6","3.20",",,,6"
"USC00174230","1885-11","44.416667","-70.083333","152.4","KENTS HILL, ME US","","","","","5",",6","3",",6","2",",6","","","0","5,6","15","5,6","2","4,6","0","4,6","0","4,6","","","","","-7.2","5,6,29,+","","","52.8",",,6,09,","12.8","4,6,09,","","","","","105.4",",,,6","","","2.24","6,6","5.64","4,,,6","-1.17","5,,,6"
"USC00174230","1885-12","44.416667","-70.083333","152.4","KENTS HILL, ME US","","","0.0","2,6","","","","","","","1",",6","1","2,6","29","2,6","21","2,6","0","2,6","0","2,6","","","","","-17.8","2,6,08,","254",",,6,19,","","","11.1","2,6,10,","","","694.9","2,6","","","267",",,,6","-5.63","2,6","-1.19","2,,,6","-10.06","2,,,6"
"USC00174230","1886-01","44.416667","-70.083333","152.4","KENTS HILL, ME US","0.0","6","0.0","1,6","","","","","","","","","12",",6","29",",6","20","1,6","0","1,6","0","1,6","","","","","-25.6",",6,24,","","","","","8.3","1,6,06,","","","782.0","1,6","","","","","-7.88","1,6","-3.21","1,,,6","-12.54",",,,6"
"USC00174230","1886-02","44.416667","-70.083333","152.4","KENTS HILL, ME US","0.0","6","0.0",",6","4",",6","4",",6","3",",6","1",",6","9",",6","26",",6","17",",6","0",",6","0",",6","","","","","-26.1",",6,05,","203",",,6,20,","76.2",",,6,27,","8.9",",6,14,","","","747.6",",6","167.6",",,,6","203",",,,6","-8.37",",6","-3.28",",,,6","-13.45",",,,6"
"USC00174230","1886-03","44.416667","-70.083333","152.4","KENTS HILL, ME US","0.0","6","0.0",",6","5",",6","5",",6","1",",6","","","4",",6","30",",6","13",",6","0",",6","0",",6","","","","","-23.9",",6,01,","","","47.5",",,6,22,","7.2",",6,27,","","","677.1",",6","79.3",",,,6","","","-3.51",",6","0.37",",,,6","-7.38",",,,6"
"USC00174230","1886-04","44.416667","-70.083333","152.4","KENTS HILL, ME US","0.0","6","0.0","3,6","2",",6","2",",6","1",",6","","","0","3,6","10","3,6","1","2,6","3","2,6","0","2,6","","","","","-5.0","3,6,08,+","","","40.6",",,6,08,","26.1","2,6,23,","","","317.0","2,6","43.1",",,,6","","","6.39","3,6","11.48","2,,,6","1.30","3,,,6"
"USC00174230","1886-05","44.416667","-70.083333","152.4","KENTS HILL, ME US","0.6","6","0.6",",6","8",",6","6",",6","2",",6","","","0",",6","1",",6","0",",6","8",",6","0",",6","","","","","0.0",",6,14,","","","30.5",",,6,16,","26.1",",6,23,","","","202.4",",6","101.7",",,,6","","","11.82",",6","17.58",",,,6","6.06",",,,6"
"USC00174230","1886-06","44.416667","-70.083333","152.4","KENTS HILL, ME US","9.2","6","8.6","3,6","5",",6","4",",6","0",",6","","","0","3,6","0","3,6","0","2,6","20","2,6","0","2,6","","","1","","7.2","3,6,19,+","","","24.4",",,6,28,","27.8","2,6,21,","","","66.7","2,6","58.2",",,,6","","","16.20","3,6","21.61","2,,,6","10.80","3,,,6"
"USC00174230","1886-07","44.416667","-70.083333","152.4","KENTS HILL, ME US","58.4","6","49.2",",6","4",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","29",",6","1",",6","","","2","","7.8",",6,12,","","","23.4",",,6,17,","32.2",",6,07,","14.9","6","14.9",",6","55.3",",,,6","","","19.44",",6","24.86",",,,6","14.02",",,,6"
"USC00174230","1886-08","44.416667","-70.083333","152.4","KENTS HILL, ME US","100.1","6","41.7","5,6","6",",6","4",",6","2",",6","","","0","3,6","0","3,6","0","3,6","25","3,6","1","3,6","","","2","","8.3","3,6,22,","","","43.7",",,6,16,","32.2","3,6,27,","43.2","6","28.3","3,6","88.9",",,,6","","","18.87","5,6","24.72","3,,,6","13.02","3,,,6"
"USC00174230","1886-09","44.416667","-70.083333","152.4","KENTS HILL, ME US","107.9","6","7.8","3,6","7",",6","5",",6","1",",6","","","0","2,6","1","2,6","0","3,6","8","3,6","0","3,6","","","","","0.0","2,6,22,","","","38.1",",,6,29,","28.9","3,6,08,","177.3","6","134.1","3,6","112.4",",,,6","","","13.61","3,6","19.07","3,,,6","8.14","2,,,6"
"USC00174230","1886-10","44.416667","-70.083333","152.4","KENTS HILL, ME US","107.9","6","0.0","2,6","3",",6","2",",6","1",",6","","","0","2,6","8","2,6","0","1,6","1","1,6","0","1,6","","","","","-5.6","2,6,17,","","","66.5",",,6,31,","24.4","1,6,09,","481.0","6","303.7","1,6","82.3",",,,6","","","7.84","2,6","13.11","1,,,6","2.56","2,,,6"
"USC00174230","1886-11","44.416667","-70.083333","152.4","KENTS HILL, ME US","107.9","6","0.0","1,6","","","","","","","0",",6","0","1,6","22","1,6","5",",6","0",",6","0",",6","","","","","-10.0","1,6,28,+","13",",,6,14,","","","15.6",",6,02,","968.0","6","487.0",",6","","","13",",,,6","1.50","1,6","5.17",",,,6","-2.17","1,,,6"
"USC00174230","1886-12","44.416667","-70.083333","152.4","KENTS HILL, ME US","","","","","5",",6","5",",6","3",",6","","","6","2,6","29","2,6","","","","","","","","","","","-25.6","2,6,30,","","","50.8",",,6,19,","","","","","","","155.9",",,,6","","","","","","","-11.91","2,,,6"
"USC00174230","1887-01","44.416667","-70.083333","152.4","KENTS HILL, ME US","","","","","6","1,6","6","1,6","0","1,6","6",",6","16",",6","31",",6","","","","","","","","","","","-28.3",",6,19,","178",",,6,15,","22.9","1,,6,02,","","","","","","","98.2","1,,,6","660",",,,6","","","","","-16.15",",,,6"
"USC00174230","1887-02","44.416667","-70.083333","152.4","KENTS HILL, ME US","","","0.0","2,6","9",",6","9",",6","4",",6","","","7","1,6","27","1,6","21","1,6","0","1,6","0","1,6","","","","","-24.4","1,6,14,","","","32.0",",,6,19,","5.6","1,6,16,","","","710.4","1,6","160.8",",,,6","","","-8.85","2,6","-4.08","1,,,6","-13.62","1,,,6"
"USC00174230","1887-03","44.416667","-70.083333","152.4","KENTS HILL, ME US","","","0.0","3,6","6","3,6","6","3,6","0","3,6","7",",6","2","3,6","27","3,6","12","3,6","0","3,6","0","3,6","","","","","-22.8","3,6,05,","152",",,6,23,+","20.8","3,,6,29,","8.3","3,6,14,","","","618.1","3,6","85.4","3,,,6","786",",,,6","-3.74","3,6","0.79","3,,,6","-8.28","3,,,6"
"USC00174230","1887-04","44.416667","-70.083333","152.4","KENTS HILL, ME US","","","0.0",",6","6",",6","6",",6","1",",6","2",",6","0",",6","21",",6","3",",6","0",",6","0",",6","","","","","-10.0",",6,01,","229",",,6,03,","78.2",",,6,30,","17.8",",6,10,","","","466.0",",6","133.9",",,,6","305",",,,6","2.80",",6","7.49",",,,6","-1.89",",,,6"
"USC00174230","1887-05","44.416667","-70.083333","152.4","KENTS HILL, ME US","","","4.2","3,6","","","","","","","","","0","2,6","0","2,6","0","3,6","12","3,6","0","3,6","","","1","","2.8","2,6,13,","","","","","29.4","3,6,10,","","","138.1","3,6","","","","","13.53","3,6","19.66","3,,,6","7.39","2,,,6"
