"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00248313","1895-09","46.15","-111.48333","1204.9","TOSTON 2 SW, MT US","","","5.0",",6","","","","","","","0",",6","0",",6","10",",6","0",",6","14",",6","1",",6","","","-2.2",",6,29,+","0",",T,6,20,","","","33.3",",6,01,","","","183.3",",6","","","0",",T,,6","12.39",",6","20.73",",,,6","4.05",",,,6"
"USC00248313","1895-10","46.15","-111.48333","1204.9","TOSTON 2 SW, MT US","","","0.0",",6","0",",6","0",",6","0",",6","","","0",",6","20",",6","0",",6","9",",6","0",",6","","","-9.4",",6,22,","","","0.0",",T,6,02,","25.0",",6,29,","","","322.3",",6","0.0",",T,,6","","","7.94",",6","18.04",",,,6","-2.16",",,,6"
"USC00248313","1895-11","46.15","-111.48333","1204.9","TOSTON 2 SW, MT US","","","0.0",",6","2",",6","2",",6","0",",6","2",",6","1",",6","27",",6","5",",6","1",",6","0",",6","","","-20.6",",6,23,","127",",,6,03,","12.7",",,6,03,","25.0",",6,04,","","","526.3",",6","17.8",",,,6","178",",,,6","0.79",",6","8.83",",,,6","-7.25",",,,6"
"USC00248313","1895-12","46.15","-111.48333","1204.9","TOSTON 2 SW, MT US","","","0.0",",6","","","","","","","","","5",",6","31",",6","3",",6","0",",6","0",",6","","","-20.0",",6,22,+","","","","","17.8",",6,12,","","","638.6",",6","","","","","-2.27",",6","6.23",",,,6","-10.76",",,,6"
"USC00248313","1896-01","46.15","-111.48333","1204.9","TOSTON 2 SW, MT US","0.0","","0.0",",6","","","","","","","","","6",",6","29",",6","7",",6","0",",6","0",",6","","","-27.2",",6,15,","","","","","7.2",",6,09,","","","686.4",",6","","","","","-3.81",",6","1.44",",,,6","-9.05",",,,6"
"USC00248313","1896-02","46.15","-111.48333","1204.9","TOSTON 2 SW, MT US","0.0","","0.0","4,6","","","","","","","","","0","2,6","24","2,6","6","2,6","0","2,6","0","2,6","","","-16.1","2,6,29,","","","","","12.8","2,6,25,","","","473.3","2,6","","","","","-0.98","4,6","3.83","2,,,6","-5.78","2,,,6"
"USC00248313","1901-04","46.15","-111.48333","1204.9","TOSTON 2 SW, MT US","","","0.0","5,6","","","","","","","","","0","4,6","21","4,6","0","4,6","4","4,6","0","4,6","","","-8.9","4,6,04,","","","","","26.7","4,6,30,","","","302.4","4,6","","","","","6.30","5,6","15.44","4,,,6","-2.85","4,,,6"
"USC00248313","1901-05","46.15","-111.48333","1204.9","TOSTON 2 SW, MT US","","","44.7","3,6","","","","","","","","","0","2,6","1","2,6","0","1,6","22","1,6","0","1,6","","","-0.6","2,6,23,","","","","","30.6","1,6,26,+","","","49.9","1,6","","","","","18.11","3,6","23.69","1,,,6","12.53","2,,,6"
"USC00248313","1901-08","46.15","-111.48333","1204.9","TOSTON 2 SW, MT US","","","32.2","1,6","4",",6","1",",6","0",",6","","","0","1,6","0","1,6","0","1,6","30","1,6","0","1,6","","","2.8","1,6,27,","","","12.7",",,6,01,","31.7","1,6,25,+","","","27.6","1,6","16.0",",,,6","","","18.49","1,6","27.42","1,,,6","9.55","1,,,6"
"USC00248313","1901-09","46.15","-111.48333","1204.9","TOSTON 2 SW, MT US","","","0.0","2,6","6",",6","3",",6","1",",6","0",",6","0","2,6","8","2,6","0",",6","4",",6","0",",6","","","-3.3","2,6,23,","0",",T,6,30,","25.4",",,6,02,","28.3",",6,01,","","","241.4",",6","44.6",",,,6","0",",T,,6","9.78","2,6","16.63",",,,6","2.94","2,,,6"
