"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"GMW00034075","1964-01","49.96667","8.15","232.3","MAINZ, GM","","","","","","","","","","","4","2,","","","","","","","","","","","","","","","","","","","51","2,,X,14,+","","","","","","","","","","","","","","","","","","","","","","","",""
"GMW00034075","1964-02","49.96667","8.15","232.3","MAINZ, GM","","","","","","","","","","","0","2,","","","","","","","","","","","","","","","","","","","0","2,,X,29,+","","","","","","","","","","","","","","","","","","","","","","","",""
"GMW00034075","1964-03","49.96667","8.15","232.3","MAINZ, GM","","","","","","","","","","","0",",","","","","","","","","","","","","","","","","","","","0",",,X,31,+","","","","","","","","","","","","","","","","","","","","","","","",""
"GMW00034075","1964-04","49.96667","8.15","232.3","MAINZ, GM","","","","","15","1,X","7","1,X","0","1,X","0",",","","","","","","","","","","","","","","","","","","","0",",,X,30,+","","","21.8","1,,X,14,","","","","","","","75.5","1,,,X","","","","","","","","","","","",""
"GMW00034075","1964-05","49.96667","8.15","232.3","MAINZ, GM","","","","","10","5,X","3","5,X","1","5,X","0","3,","","","","","","","","","","","","","","","","","","","0","3,,X,31,+","","","27.9","5,,X,19,","","","","","","","62.4","5,,,X","","","","","","","","","","","",""
"GMW00034075","1964-06","49.96667","8.15","232.3","MAINZ, GM","","","","","11","3,X","3","3,X","0","3,X","","","","","","","","","","","","","","","","","","","","","","","","","6.9","3,,X,30,","","","","","","","23.0","3,,,X","","","","","","","","","","","",""
"GMW00034075","1964-07","49.96667","8.15","232.3","MAINZ, GM","","","","","","","","","","","0","3,","","","","","","","","","","","","","","","","","","","0","3,,X,31,+","","","","","","","","","","","","","","","","","","","","","","","",""
"GMW00034075","1964-08","49.96667","8.15","232.3","MAINZ, GM","","","","","11",",X","2",",X","0",",X","0",",","","","","","","","","","","","","","","","","","","","0",",,X,31,+","","","6.6",",,X,29,","","","","","","","22.6",",,,X","","","","","","","","","","","",""
"GMW00034075","1964-09","49.96667","8.15","232.3","MAINZ, GM","","","","","12","1,X","4","1,X","0","1,X","0","1,","","","","","","","","","","","","","","","","","","","0","1,,X,30,+","","","16.8","1,,X,17,","","","","","","","41.5","1,,,X","","","","","","","","","","","",""
"GMW00034075","1964-10","49.96667","8.15","232.3","MAINZ, GM","","","","","12",",X","6",",X","0",",X","0",",","","","","","","","","","","","","","","","","","","","0",",,X,31,+","","","8.6",",,X,16,","","","","","","","33.1",",,,X","","","","","","","","","","","",""
"GMW00034075","1964-11","49.96667","8.15","232.3","MAINZ, GM","","","0.0",",X","11",",X","5",",X","0",",X","0",",X","0",",X","0",",X","6",",X","0",",X","0",",X","0",",X","19","","","","-1.7",",X,30,+","0",",,X,30,+","0",",,X,30,+","22.6",",,X,15,","13.3",",X,26,+","","","356.4",",X","53.6",",,,X","0",",,,X","6.45",",X","8.85",",,,X","4.05",",,,X","","","",""
"GMW00034075","1964-12","49.96667","8.15","232.3","MAINZ, GM","","","0.0","3,X","12","3,X","4","3,X","0","3,X","7","3,X","3","3,X","0","3,X","14","3,X","5","3,X","0","3,X","0","3,X","18","","","","-10.0","3,X,30,","76","3,,X,30,+","64","3,,X,27,","6.4","3,,X,27,","10.0","3,X,09,","","","467.3","3,X","24.1","3,,,X","217","3,,,X","1.64","3,X","3.73","3,,,X","-0.44","3,,,X","","","",""
"GMW00034075","1965-01","49.96667","8.15","232.3","MAINZ, GM","0.0","X","0.0","1,X","19","1,X","8","1,X","1","1,X","4","1,X","2","1,X","0","1,X","14","1,X","0","1,X","0","1,X","0","1,X","22","","","","-3.9","1,X,05,","51","1,,X,28,+","56","1,,X,31,","48.3","1,,X,31,","10.6","1,X,17,","","","476.6","1,X","99.5","1,,,X","143","1,,,X","2.45","1,X","4.17","1,,,X","0.73","1,,,X","","","",""
"GMW00034075","1965-02","49.96667","8.15","232.3","MAINZ, GM","0.0","X","0.0",",X","10",",X","3",",X","0",",X","5",",X","3",",X","0",",X","21",",X","5",",X","0",",X","0",",X","8","","","","-7.8",",X,22,","51",",,X,18,+","41",",,X,27,+","3.8",",,X,27,","6.1",",X,28,","","","506.9",",X","17.5",",,,X","148",",,,X","0.23",",X","2.50",",,,X","-2.04",",,,X","","","",""
"GMW00034075","1965-03","49.96667","8.15","232.3","MAINZ, GM","0.0","X","0.0",",X","12",",X","6",",X","0",",X","","","2",",X","0",",X","13",",X","3",",X","0",",X","0",",X","16","","1","","-7.8",",X,04,","","","86",",,X,02,","16.0",",,X,21,","20.0",",X,30,","","","402.5",",X","49.5",",,,X","144",",,,X","5.35",",X","9.01",",,,X","1.68",",,,X","","","",""
"GMW00034075","1965-04","49.96667","8.15","232.3","MAINZ, GM","0.0","X","0.0",",X","20",",X","13",",X","0",",X","","","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","17","","5","","1.7",",X,19,+","","","0",",,X,30,+","11.2",",,X,17,","21.7",",X,05,","","","276.0",",X","68.4",",,,X","0",",,,X","9.13",",X","13.12",",,,X","5.15",",,,X","","","",""
"GMW00034075","1965-05","49.96667","8.15","232.3","MAINZ, GM","3.6","X","3.6",",X","16",",X","7",",X","0",",X","","","0",",X","0",",X","0",",X","0",",X","8",",X","0",",X","11","","4","","2.2",",X,21,","","","0",",,X,31,+","23.4",",,X,03,","28.3",",X,14,","","","149.8",",X","79.1",",,,X","0",",,,X","13.62",",X","18.27",",,,X","8.96",",,,X","","","",""
"GMW00034075","1965-06","49.96667","8.15","232.3","MAINZ, GM","","","","","","","","","","","","","0",",X","","","","","","","","","","","2","","2","","","","","","0",",,X,30,+","","","","","","","","","","","0",",,,X","","","","","","","","","",""
"GMW00034075","1965-07","49.96667","8.15","232.3","MAINZ, GM","","","16.9",",X","16",",X","9",",X","1",",X","","","0",",X","0",",X","0",",X","0",",X","14",",X","0",",X","14","","5","","8.9",",X,05,+","","","0",",,X,31,+","45.2",",,X,17,","31.7",",X,14,","67.1","X","67.1",",X","100.6",",,,X","0",",,,X","16.71",",X","20.90",",,,X","12.53",",,,X","","","",""
"GMW00034075","1965-08","49.96667","8.15","232.3","MAINZ, GM","","","15.8",",X","12",",X","5",",X","0",",X","","","0",",X","0",",X","0",",X","0",",X","19",",X","0",",X","22","","5","","7.2",",X,01,","","","0",",,X,31,+","21.8",",,X,08,","27.2",",X,05,","128.3","X","61.2",",X","51.5",",,,X","0",",,,X","16.87",",X","21.75",",,,X","11.99",",,,X","","","",""
"GMW00034075","1965-09","49.96667","8.15","232.3","MAINZ, GM","","","0.0",",X","15",",X","10",",X","0",",X","","","0",",X","0",",X","0",",X","0",",X","4",",X","0",",X","25","","3","","6.1",",X,20,","","","0",",,X,30,+","16.0",",,X,01,","23.9",",X,17,","269.3","X","141.0",",X","64.0",",,,X","0",",,,X","13.63",",X","17.69",",,,X","9.58",",,,X","","","",""
"GMW00034075","1965-10","49.96667","8.15","232.3","MAINZ, GM","","","0.0",",X","4",",X","1",",X","0",",X","","","0",",X","0",",X","4",",X","0",",X","0",",X","0",",X","25","","","","-1.1",",X,26,","","","0",",,X,31,+","13.5",",,X,02,","19.4",",X,04,","551.1","X","281.8",",X","14.6",",,,X","0",",,,X","9.24",",X","13.38",",,,X","5.10",",,,X","","","",""
"GMW00034075","1965-11","49.96667","8.15","232.3","MAINZ, GM","","","0.0",",X","24",",X","10",",X","0",",X","","","3",",X","0",",X","19",",X","7",",X","0",",X","0",",X","18","","","","-7.8",",X,16,","","","61",",,X,13,","20.3",",,X,21,","13.9",",X,01,","1025.4","X","474.3",",X","82.2",",,,X","174",",,,X","2.52",",X","4.86",",,,X","0.19",",,,X","","","",""
"GMW00034075","1965-12","49.96667","8.15","232.3","MAINZ, GM","","","0.0","4,X","21",",X","13",",X","0",",X","","","0",",X","0","4,X","10","4,X","0","4,X","0","4,X","0","4,X","14","","","","-3.3","4,X,29,","","","10",",,X,27,","23.4",",,X,18,","12.2","4,X,19,+","1427.6","X","402.2","4,X","102.1",",,,X","18",",,,X","3.44","4,X","5.41","4,,,X","1.46","4,,,X","","","",""
"GMW00034075","1966-01","49.96667","8.15","232.3","MAINZ, GM","0.0","","0.0","2,X","14",",X","3",",X","0",",X","","","0","2,X","0","2,X","21","2,X","15","2,X","0","2,X","0","2,X","20","","","","-15.0","2,X,19,","","","8","2,,X,18,+","9.9",",,X,01,","10.6","2,X,30,","2016.5","","588.9","2,X","30.9",",,,X","40","2,,,X","-1.97","2,X","0.21","2,,,X","-4.16","2,,,X","","","",""
"GMW00034075","1966-02","49.96667","8.15","232.3","MAINZ, GM","0.0","","0.0",",X","13",",X","7",",X","0",",X","","","0",",X","0",",X","2",",X","0",",X","0",",X","0",",X","16","","","","-1.1",",X,16,","","","0",",,X,28,+","7.6",",,X,28,","14.4",",X,27,","2350.0","","333.5",",X","36.0",",,,X","0",",,,X","6.42",",X","8.82",",,,X","4.02",",,,X","","","",""
"GMW00034075","1966-03","49.96667","8.15","232.3","MAINZ, GM","0.0","","0.0",",X","15",",X","4",",X","0",",X","","","0",",X","0",",X","11",",X","0",",X","0",",X","0",",X","12","","","","-2.8",",X,14,","","","13",",,X,29,+","5.3",",,X,30,","14.4",",X,21,+","2767.3","","417.3",",X","29.9",",,,X","46",",,,X","4.87",",X","8.30",",,,X","1.45",",,,X","","","",""
"GMW00034075","1966-04","49.96667","8.15","232.3","MAINZ, GM","0.0","","0.0","2,X","17",",X","9",",X","0",",X","","","0",",X","0","1,X","0","1,X","0","1,X","1","1,X","0","1,X","22","","5","","0.6","1,X,14,","","","0",",,X,30,+","8.9",",,X,08,","21.1","1,X,27,","2967.5","","200.2","1,X","51.2",",,,X","0",",,,X","11.05","2,X","15.27","1,,,X","6.82","1,,,X","","","",""
"GMW00034075","1966-05","49.96667","8.15","232.3","MAINZ, GM","12.6","","12.6","1,X","14","1,X","5","1,X","0","1,X","","","0","1,X","0","1,X","0","1,X","0","1,X","11","1,X","0","1,X","7","","7","","4.4","1,X,09,","","","0","1,,X,31,+","5.3","1,,X,31,","27.2","1,X,15,","3085.6","","118.1","1,X","27.9","1,,,X","0","1,,,X","14.82","1,X","19.61","1,,,X","10.02","1,,,X","","","",""
"GMW00034075","1966-06","49.96667","8.15","232.3","MAINZ, GM","53.2","","40.6",",X","13",",X","6",",X","0",",X","","","0",",X","0",",X","0",",X","0",",X","19",",X","0",",X","16","","6","","8.3",",X,03,","","","0",",,X,30,+","10.9",",,X,12,","30.0",",X,17,+","3135.3","","49.7",",X","60.0",",,,X","0",",,,X","18.03",",X","22.93",",,,X","13.13",",,,X","","","",""
"GMW00034075","1966-07","49.96667","8.15","232.3","MAINZ, GM","61.0","","7.8",",X","15",",X","12",",X","0",",X","","","0",",X","0",",X","0",",X","0",",X","13",",X","0",",X","22","","5","","8.3",",X,01,","","","0",",,X,31,+","17.8",",,X,10,","27.2",",X,03,","69.0","","69.0",",X","83.9",",,,X","0",",,,X","16.36",",X","20.64",",,,X","12.09",",,,X","","","",""
"GMW00034075","1966-08","49.96667","8.15","232.3","MAINZ, GM","89.4","","28.4",",X","14",",X","8",",X","0",",X","","","0",",X","0",",X","0",",X","0",",X","14",",X","2",",X","18","","6","","7.8",",X,26,","","","0",",,X,31,+","16.8",",,X,19,","33.9",",X,13,","136.7","","67.7",",X","55.5",",,,X","0",",,,X","17.06",",X","21.41",",,,X","12.71",",,,X","","","",""
"GMW00034075","1966-09","49.96667","8.15","232.3","MAINZ, GM","97.1","","7.7",",X","6",",X","3",",X","0",",X","","","","","0",",X","0",",X","0",",X","11",",X","0",",X","22","","","","6.1",",X,17,","","","","","3.6",",,X,02,","28.3",",X,12,","228.4","","91.7",",X","11.8",",,,X","","","15.53",",X","20.28",",,,X","10.79",",,,X","","","",""
"GMW00034075","1966-10","49.96667","8.15","232.3","MAINZ, GM","101.9","","4.8","1,X","18",",X","4",",X","1",",X","","","0",",X","0","1,X","1","1,X","0","1,X","4","1,X","0","1,X","25","","1","","0.0","1,X,31,","","","0",",,X,31,+","36.6",",,X,24,","25.6","1,X,05,+","419.2","","190.8","1,X","76.6",",,,X","0",",,,X","12.13","1,X","15.02","1,,,X","9.24","1,,,X","","","",""
"GMW00034075","1966-11","49.96667","8.15","232.3","MAINZ, GM","","","","","14",",X","7",",X","0",",X","","","","","","","","","","","","","","","","","","","","","","","","","10.7",",,X,29,","","","","","","","50.4",",,,X","","","","","","","","","","","",""
"GMW00034075","1966-12","49.96667","8.15","232.3","MAINZ, GM","","","","","20",",X","9",",X","0",",X","","","","","","","","","","","","","","","","","","","","","","","","","10.2",",,X,12,","","","","","","","57.2",",,,X","","","","","","","","","","","",""
"GMW00034075","1967-01","49.96667","8.15","232.3","MAINZ, GM","","","","","13",",X","3",",X","0",",X","9",",","","","","","","","","","","","","","","","","","","","76",",,X,06,","","","5.1",",,X,02,","","","","","","","22.2",",,,X","","","","","","","","","","","",""
"GMW00034075","1967-02","49.96667","8.15","232.3","MAINZ, GM","","","","","10",",X","5",",X","0",",X","0",",","","","","","","","","","","","","","","","","","","","0",",,X,28,+","","","7.9",",,X,21,","","","","","","","27.4",",,,X","","","","","","","","","","","",""
"GMW00034075","1967-03","49.96667","8.15","232.3","MAINZ, GM","","","","","19",",X","6",",X","0",",X","0",",","","","","","","","","","","","","","","","","","","","0",",,X,31,+","","","15.2",",,X,27,","","","","","","","54.2",",,,X","","","","","","","","","","","",""
"GMW00034075","1967-04","49.96667","8.15","232.3","MAINZ, GM","","","","","8",",X","6",",X","0",",X","0",",","","","","","","","","","","","","","","","","","","","0",",,X,30,+","","","22.9",",,X,15,","","","","","","","73.1",",,,X","","","","","","","","","","","",""
"GMW00034075","1967-05","49.96667","8.15","232.3","MAINZ, GM","","","","","16",",X","7",",X","0",",X","0",",","","","","","","","","","","","","","","","","","","","0",",,X,31,+","","","16.3",",,X,23,","","","","","","","58.3",",,,X","","","","","","","","","","","",""
"GMW00034075","1967-06","49.96667","8.15","232.3","MAINZ, GM","","","","","11",",X","5",",X","0",",X","0",",","","","","","","","","","","","","","","","","","","","0",",,X,30,+","","","7.6",",,X,01,","","","","","","","26.7",",,,X","","","","","","","","","","","",""
"GMW00034075","1967-07","49.96667","8.15","232.3","MAINZ, GM","","","","","7",",X","4",",X","0",",X","0",",","","","","","","","","","","","","","","","","","","","0",",,X,31,+","","","9.9",",,X,20,","","","","","","","26.9",",,,X","","","","","","","","","","","",""
"GMW00034075","1967-08","49.96667","8.15","232.3","MAINZ, GM","","","","","14",",X","9",",X","0",",X","0",",","","","","","","","","","","","","","","","","","","","0",",,X,31,+","","","19.1",",,X,13,","","","","","","","71.1",",,,X","","","","","","","","","225",",X","20.0",",X"
"GMW00034075","1967-09","49.96667","8.15","232.3","MAINZ, GM","","","","","16",",X","5",",X","2",",X","0",",","","","","","","","","","","","","","","","","","","","0",",,X,30,+","","","36.8",",,X,22,","","","","","","","104.5",",,,X","","","","","","","","","225","2,X","13.4","2,X"
"GMW00034075","1967-10","49.96667","8.15","232.3","MAINZ, GM","","","","","19",",X","6",",X","0",",X","0",",","","","","","","","","","","","","","","","","","","","0",",,X,31,+","","","21.6",",,X,16,","","","","","","","57.7",",,,X","","","","","","","","","248","2,X","26.7","2,X"
"GMW00034075","1967-11","49.96667","8.15","232.3","MAINZ, GM","","","","","16",",X","7",",X","0",",X","0",",","","","","","","","","","","","","","","","","","","","0",",,X,30,+","","","8.6",",,X,27,","","","","","","","48.1",",,,X","","","","","","","","","225","2,X","13.9","2,X"
"GMW00034075","1967-12","49.96667","8.15","232.3","MAINZ, GM","","","","","16",",X","2",",X","0",",X","5",",X","2",",X","","","","","","","","","","","","","","","","","76",",,X,19,","76",",,X,19,","9.1",",,X,24,","","","","","","","28.6",",,,X","117",",,,X","","","","","","","248",",X","17.0",",X"
