"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00101220","1978-01","42.6006","-114.7453","1158.2","BUHL NUMBER 2, ID US","0.0","0","0.0","2,0","10",",0","6",",0","0",",0","0",",0","0",",0","0","2,0","25","2,0","3",",0","0",",0","0",",0","","","","","-13.9","2,0,01,","0",",,0,31,+","0",",T,0,02,","8.6",",,0,15,","8.3",",0,06,","","","","","522.1",",0","","","","","","","","","","","34.8",",,,0","0",",T,,0","0.38","2,0","4.14",",,,0","-3.38","2,,,0"
"USC00101220","1978-03","42.6006","-114.7453","1158.2","BUHL NUMBER 2, ID US","","","0.0",",0","5",",0","3",",0","0",",0","0",",0","0","1,0","0",",0","20",",0","0",",0","5",",0","0",",0","","","","","-5.0",",0,15,","0",",,0,31,+","0","1,,0,31,+","8.4",",,0,22,","25.6",",0,30,","","","","","368.8",",0","","","","","","","","","","","20.9",",,,0","0","1,,,0","6.44",",0","13.28",",,,0","-0.41",",,,0"
"USC00101220","1978-04","42.6006","-114.7453","1158.2","BUHL NUMBER 2, ID US","","","0.0","3,0","11",",0","8",",0","0",",0","0",",0","0",",0","0","3,0","9","3,0","0",",0","1",",0","0",",0","","","","","-3.3","3,0,22,+","0",",,0,30,+","0",",,0,30,+","6.4",",,0,07,","21.1",",0,20,","","","","","295.8",",0","","","","","","","","","","","35.1",",,,0","0",",,,0","7.34","3,0","13.48",",,,0","1.20","3,,,0"
"USC00101220","1978-05","42.6006","-114.7453","1158.2","BUHL NUMBER 2, ID US","","","1.4",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","6",",0","0",",0","","","","","-2.8",",0,06,+","0",",,0,31,+","0",",,0,31,+","3.8",",,0,25,","27.2",",0,15,","","","","","245.0",",0","","","","","","","","","","","12.4",",,,0","0",",,,0","10.48",",0","17.52",",,,0","3.43",",,,0"
"USC00101220","1978-06","42.6006","-114.7453","1158.2","BUHL NUMBER 2, ID US","","","14.8","2,0","2",",0","1",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","22",",0","0",",0","","","","","0.6","2,0,01,","0",",,0,30,+","0",",,0,30,+","4.6",",,0,03,","30.6",",0,29,+","","","","","75.4",",0","","","","","","","","","","","6.9",",,,0","0",",,,0","16.18","2,0","24.19",",,,0","8.18","2,,,0"
"USC00101220","1978-07","42.6006","-114.7453","1158.2","BUHL NUMBER 2, ID US","","","77.7",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","","","","","7.8",",0,20,+","0",",,0,31,+","0",",,0,31,+","12.4",",,0,04,","36.1",",0,26,","12.2","0","","","12.2",",0","","","","","","","","","","","19.0",",,,0","0",",,,0","20.45",",0","29.10",",,,0","11.79",",,,0"
"USC00101220","1978-08","42.6006","-114.7453","1158.2","BUHL NUMBER 2, ID US","","","70.3","2,0","2",",0","1",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","27",",0","12",",0","","","","","4.4","2,0,23,+","0",",,0,31,+","0",",,0,31,+","10.2",",,0,17,","35.6",",0,07,","58.0","0","","","45.8",",0","","","","","","","","","","","10.7",",,,0","0",",,,0","19.12","2,0","28.02",",,,0","10.23","2,,,0"
"USC00101220","1978-09","42.6006","-114.7453","1158.2","BUHL NUMBER 2, ID US","","","17.2",",0","8",",0","5",",0","1",",0","0",",0","0","2,0","0",",0","4",",0","0",",0","16",",0","2",",0","","","","","-1.1",",0,18,","0",",,0,30,+","0","2,,0,30,+","32.5",",,0,06,","32.2",",0,04,+","209.7","0","","","151.7",",0","","","","","","","","","","","62.7",",,,0","0","2,,,0","13.85",",0","21.27",",,,0","6.42",",,,0"
"USC00101220","1978-10","42.6006","-114.7453","1158.2","BUHL NUMBER 2, ID US","","","0.0","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","12","1,0","0",",0","11",",0","0",",0","","","","","-5.6","1,0,31,+","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,30,","25.6",",0,01,","454.6","0","","","244.9",",0","","","","","","","","","","","0.0",",T,,0","0",",,,0","10.14","1,0","18.75",",,,0","1.53","1,,,0"
"USC00101220","1978-11","42.6006","-114.7453","1158.2","BUHL NUMBER 2, ID US","","","0.0","1,0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","27",",0","8","1,0","0","1,0","0","1,0","","","","","-14.4",",0,15,","0",",,0,30,+","0",",,0,30,+","4.3",",,0,29,","18.9","1,0,01,","954.1","0","","","499.5","1,0","","","","","","","","","","","7.6",",,,0","0",",,,0","1.15","1,0","6.61","1,,,0","-4.32",",,,0"
"USC00101220","1978-12","42.6006","-114.7453","1158.2","BUHL NUMBER 2, ID US","","","0.0",",0","7",",0","1",",0","0",",0","","","","","4",",0","31",",0","14",",0","0",",0","0",",0","","","","","-23.3",",0,30,","","","","","5.3",",,0,01,","11.1",",0,05,","1664.3","0","","","710.2",",0","","","","","","","","","","","11.0",",,,0","","","-4.58",",0","0.52",",,,0","-9.67",",,,0"
"USC00101220","1979-01","42.6006","-114.7453","1158.2","BUHL NUMBER 2, ID US","0.0","0","0.0",",0","11",",0","6",",0","1",",0","","","","","10",",0","31",",0","26",",0","0",",0","0",",0","","","","","-25.6",",0,02,+","","","","","26.4",",,0,11,","5.6",",0,12,","2544.2","0","","","879.9",",0","","","","","","","","","","","62.1",",,,0","","","-10.05",",0","-5.19",",,,0","-14.91",",,,0"
