"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000IROU","1993-07","46.5833","-114.5","1981.2","ROUNDTOP IDAHO, ID US","0.3","2,U","0","1,U","0","1,U","0","1,U","1","1,U","0","1,U","0.6","1,U,13,","27.2","1,U,28,","274.8","","274.8","1,U","8.95","2,U","13.79","1,,,U","4.11","1,,,U"
"USR0000IROU","1993-08","46.5833","-114.5","1981.2","ROUNDTOP IDAHO, ID US","","","0","2,U","2","2,U","","","","","","","-1.7","2,U,25,","","","","","","","","","","","6.05","2,,,U"
"USR0000IROU","1994-07","46.5833","-114.5","1981.2","ROUNDTOP IDAHO, ID US","33.1",",U","0",",U","0",",U","0",",U","20",",U","0",",U","0.6",",U,02,","30.0",",U,22,","95.8","","95.8",",U","16.31",",U","22.33",",,,U","10.29",",,,U"
"USR0000IROU","1994-08","46.5833","-114.5","1981.2","ROUNDTOP IDAHO, ID US","21.5",",U","0",",U","0",",U","0",",U","21",",U","0",",U","3.3",",U,31,","30.0",",U,14,","172.0","","76.2",",U","16.57",",U","23.33",",,,U","9.81",",,,U"
"USR0000IROU","1994-09","46.5833","-114.5","1981.2","ROUNDTOP IDAHO, ID US","0.9","2,U","0","1,U","0","1,U","0","1,U","15","1,U","0","1,U","0.6","1,U,10,+","25.6","1,U,24,","327.8","","155.8","1,U","12.82","2,U","18.94","1,,,U","6.70","1,,,U"
"USR0000IROU","1995-07","46.5833","-114.5","1981.2","ROUNDTOP IDAHO, ID US","1.4","2,U","0","2,U","0","2,U","0","2,U","11","2,U","0","2,U","2.2","2,U,30,","25.6","2,U,28,","132.7","","132.7","2,U","13.80","2,U","19.19","2,,,U","8.42","2,,,U"
"USR0000IROU","1995-08","46.5833","-114.5","1981.2","ROUNDTOP IDAHO, ID US","1.7",",U","0",",U","0",",U","0",",U","13",",U","0",",U","0.6",",U,17,+","25.6",",U,21,","302.8","","170.1",",U","12.90",",U","18.90",",,,U","6.90",",,,U"
"USR0000IROU","1995-09","46.5833","-114.5","1981.2","ROUNDTOP IDAHO, ID US","6.9",",U","0",",U","3",",U","0",",U","8",",U","0",",U","-3.9",",U,21,","27.2",",U,03,+","531.3","","228.5",",U","10.95",",U","15.86",",,,U","6.04",",,,U"
"USR0000IROU","1996-08","46.5833","-114.5","1981.2","ROUNDTOP IDAHO, ID US","21.9",",U","0",",U","0",",U","0",",U","19",",U","0",",U","0.6",",U,05,","28.9",",U,26,","","","120.8",",U","15.14",",U","21.25",",,,U","9.04",",,,U"
"USR0000IROU","1996-09","46.5833","-114.5","1981.2","ROUNDTOP IDAHO, ID US","1.1",",U","0",",U","13",",U","1",",U","4",",U","0",",U","-5.6",",U,23,","25.6",",U,11,","","","324.7",",U","7.55",",U","12.33",",,,U","2.76",",,,U"
"USR0000IROU","1997-08","46.5833","-114.5","1981.2","ROUNDTOP IDAHO, ID US","10.8",",U","0",",U","0",",U","0",",U","19",",U","0",",U","2.8",",U,10,","29.4",",U,04,","","","101.3",",U","15.41",",U","21.86",",,,U","8.97",",,,U"
"USR0000IROU","1997-09","46.5833","-114.5","1981.2","ROUNDTOP IDAHO, ID US","0.8",",U","0",",U","7",",U","0",",U","11",",U","0",",U","-1.1",",U,28,","26.1",",U,02,+","","","208.2",",U","11.42",",U","17.30",",,,U","5.54",",,,U"
"USR0000IROU","1998-07","46.5833","-114.5","1981.2","ROUNDTOP IDAHO, ID US","37.5","1,U","0","1,U","0","1,U","0","1,U","26","1,U","0","1,U","7.2","1,U,12,+","31.1","1,U,17,","35.5","","35.5","1,U","18.40","1,U","25.33","1,,,U","11.47","1,,,U"
"USR0000IROU","1998-08","46.5833","-114.5","1981.2","ROUNDTOP IDAHO, ID US","42.1",",U","0",",U","0",",U","0",",U","24",",U","0",",U","4.4",",U,24,+","31.1",",U,05,","95.7","","60.2",",U","17.75",",U","24.53",",,,U","10.97",",,,U"
"USR0000IROU","1998-09","46.5833","-114.5","1981.2","ROUNDTOP IDAHO, ID US","31.7",",U","0",",U","0",",U","0",",U","13",",U","0",",U","0.6",",U,19,","31.1",",U,05,","249.3","","153.6",",U","14.27",",U","20.05",",,,U","8.48",",,,U"
"USR0000IROU","1999-08","46.5833","-114.5","1981.2","ROUNDTOP IDAHO, ID US","22.8",",U","0",",U","2",",U","0",",U","23",",U","0",",U","-1.7",",U,31,","31.1",",U,27,","","","88.9",",U","16.20",",U","23.01",",,,U","9.39",",,,U"
"USR0000IROU","1999-09","46.5833","-114.5","1981.2","ROUNDTOP IDAHO, ID US","0.0",",U","0",",U","6",",U","0",",U","11",",U","0",",U","-6.7",",U,28,","23.9",",U,14,+","","","252.7",",U","9.91",",U","16.17",",,,U","3.65",",,,U"
"USR0000IROU","2000-07","46.5833","-114.5","1981.2","ROUNDTOP IDAHO, ID US","36.1",",U","0",",U","2",",U","0",",U","22",",U","1",",U","-0.6",",U,04,","33.3",",U,30,","92.9","","92.9",",U","16.50",",U","23.45",",,,U","9.55",",,,U"
"USR0000IROU","2000-08","46.5833","-114.5","1981.2","ROUNDTOP IDAHO, ID US","25.1",",U","0",",U","0",",U","0",",U","22",",U","1",",U","1.1",",U,28,","32.2",",U,09,","168.6","","75.7",",U","16.70",",U","23.78",",,,U","9.62",",,,U"
"USR0000IROU","2000-09","46.5833","-114.5","1981.2","ROUNDTOP IDAHO, ID US","3.6",",U","0",",U","9",",U","0",",U","6",",U","0",",U","-10.6",",U,23,","28.9",",U,14,","464.1","","295.5",",U","8.61",",U","14.20",",,,U","3.01",",,,U"
"USR0000IROU","2001-07","46.5833","-114.5","1981.2","ROUNDTOP IDAHO, ID US","12.0","2,U","0","1,U","0","1,U","0","1,U","19","1,U","0","1,U","3.3","1,U,29,+","30.0","1,U,04,+","116.0","","116.0","1,U","14.92","2,U","21.03","1,,,U","8.81","1,,,U"
"USR0000IROU","2001-08","46.5833","-114.5","1981.2","ROUNDTOP IDAHO, ID US","46.6",",U","0",",U","0",",U","0",",U","27",",U","1",",U","6.1",",U,24,+","32.2",",U,17,","159.1","","43.1",",U","18.45",",U","25.70",",,,U","11.19",",,,U"
"USR0000IROU","2001-09","46.5833","-114.5","1981.2","ROUNDTOP IDAHO, ID US","8.6",",U","0",",U","1",",U","0",",U","16",",U","0",",U","0.0",",U,08,","30.6",",U,25,","299.0","","139.9",",U","13.96",",U","20.72",",,,U","7.20",",,,U"
"USR0000IROU","2002-09","46.5833","-114.5","1981.2","ROUNDTOP IDAHO, ID US","6.1",",U","0",",U","6",",U","0",",U","9",",U","0",",U","-4.4",",U,30,","27.8",",U,11,","","","228.0",",U","10.94",",U","17.41",",,,U","4.47",",,,U"
"USR0000IROU","2003-07","46.5833","-114.5","1981.2","ROUNDTOP IDAHO, ID US","55.6","1,U","0","1,U","0","1,U","0",",U","25",",U","0",",U","5.6","1,U,02,","31.1",",U,23,+","54.4","","54.4",",U","18.44","1,U","25.35",",,,U","11.53","1,,,U"
