"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0007M27S","1980-08","37.93","-107.68","2987.0","IDARADO, CO US","","","","","5",",T","5",",T","0",",T","","","","","","","","","","","","","","","","","12.7",",,T,24,+","","","","","","","48.3",",,,T","","","","","",""
"USS0007M27S","1980-09","37.93","-107.68","2987.0","IDARADO, CO US","","","","","3",",T","3",",T","0",",T","","","","","","","","","","","","","","","","","17.8",",,T,10,","","","","","","","28.0",",,,T","","","","","",""
"USS0007M27S","1980-10","37.93","-107.68","2987.0","IDARADO, CO US","","","","","4",",T","4",",T","1",",T","","","","","","","","","","","","","","","","","25.4",",,T,12,","","","","","","","48.3",",,,T","","","","","",""
"USS0007M27S","1980-11","37.93","-107.68","2987.0","IDARADO, CO US","","","","","5",",T","5",",T","0",",T","","","","","","","","","","","","","","","","","15.2",",,T,19,","","","","","","","38.0",",,,T","","","","","",""
"USS0007M27S","1980-12","37.93","-107.68","2987.0","IDARADO, CO US","","","","","5",",T","5",",T","0",",T","","","","","","","","","","","","","","","","","12.7",",,T,15,","","","","","","","30.4",",,,T","","","","","",""
"USS0007M27S","1981-01","37.93","-107.68","2987.0","IDARADO, CO US","","","","","1",",T","1",",T","0",",T","","","","","","","","","","","","","","","","","2.5",",,T,06,","","","","","","","2.5",",,,T","","","","","",""
"USS0007M27S","1981-02","37.93","-107.68","2987.0","IDARADO, CO US","","","","","6",",T","6",",T","0",",T","","","","","","","","","","","","","","","","","22.9",",,T,06,","","","","","","","68.6",",,,T","","","","","",""
"USS0007M27S","1981-03","37.93","-107.68","2987.0","IDARADO, CO US","","","","","10",",T","10",",T","2",",T","","","","","","","","","","","","","","","","","27.9",",,T,03,","","","","","","","116.7",",,,T","","","","","",""
"USS0007M27S","1981-04","37.93","-107.68","2987.0","IDARADO, CO US","","","","","4",",T","4",",T","1",",T","","","","","","","","","","","","","","","","","30.5",",,T,21,","","","","","","","43.1",",,,T","","","","","",""
"USS0007M27S","1981-05","37.93","-107.68","2987.0","IDARADO, CO US","","","","","12",",T","12",",T","1",",T","","","","","","","","","","","","","","","","","27.9",",,T,21,","","","","","","","98.9",",,,T","","","","","",""
