"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00049083","1947-06","40.76667","-122.3","326.1","TURNTABLE CREEK, CA US","","","97.0",",6","9",",6","7",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","22",",6","8",",6","11.1",",6,09,+","","","0",",,6,30,+","44.2",",,6,01,","37.2",",6,25,","218.0","2,,,Z","","","26.1",",6","130.8",",,,6","0",",,,6","20.70",",6","26.67",",,,6","14.73",",,,6","",""
"USC00049083","1947-07","40.76667","-122.3","326.1","TURNTABLE CREEK, CA US","","","175.9",",6","1",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","14",",6","12.8",",6,03,","","","0",",,6,31,+","1.3",",,6,27,","37.2",",6,21,","252.9",",,,Z","0.0","6","0.0",",6","1.3",",,,6","0",",,,6","24.01",",6","31.74",",,,6","16.28",",,,6","",""
"USC00049083","1947-08","40.76667","-122.3","326.1","TURNTABLE CREEK, CA US","","","170.2",",6","3",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","29",",6","20",",6","11.7",",6,27,","","","0",",,6,31,+","3.0",",,6,29,","37.2",",6,19,","215.8",",,,Z","4.5","6","4.5",",6","7.8",",,,6","0",",,,6","23.68",",6","31.57",",,,6","15.79",",,,6","",""
"USC00049083","1947-09","40.76667","-122.3","326.1","TURNTABLE CREEK, CA US","","","185.7","1,6","1",",6","1",",6","0",",6","","","0",",6","0","1,6","0","1,6","0",",6","30",",6","21",",6","11.7","1,6,19,+","","","0",",,6,30,+","8.1",",,6,07,","37.8",",6,16,+","231.5",",,,Z","6.7","6","2.2",",6","8.1",",,,6","0",",,,6","24.73","1,6","32.96",",,,6","16.50","1,,,6","",""
"USC00049083","1947-10","40.76667","-122.3","326.1","TURNTABLE CREEK, CA US","","","19.7",",6","11",",6","8",",6","5",",6","","","0",",6","0",",6","0",",6","0",",6","15",",6","1",",6","7.2",",6,23,","","","0",",,6,31,+","106.7",",,6,10,","33.9",",6,06,","94.9",",,,Z","104.2","6","97.5",",6","359.9",",,,6","0",",,,6","15.82",",6","20.88",",,,6","10.77",",,,6","",""
"USC00049083","1947-11","40.76667","-122.3","326.1","TURNTABLE CREEK, CA US","","","0.0",",6","5",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","2",",6","0",",6","1.7",",6,05,","","","0",",,6,30,+","10.2",",,6,01,","24.4",",6,27,","78.3",",,,Z","312.3","6","208.1",",6","20.9",",,,6","0",",,,6","11.40",",6","16.44",",,,6","6.35",",,,6","",""
"USC00049083","1947-12","40.76667","-122.3","326.1","TURNTABLE CREEK, CA US","","","0.0",",6","9",",6","4",",6","0",",6","","","0",",6","0",",6","3",",6","0",",6","0",",6","0",",6","-0.6",",6,30,+","","","0",",,6,31,+","20.8",",,6,17,","18.3",",6,26,","48.8","3,,,Z","646.8","6","334.5",",6","69.7",",,,6","0",",,,6","7.54",",6","11.74",",,,6","3.35",",,,6","",""
"USC00049083","1948-01","40.76667","-122.3","326.1","TURNTABLE CREEK, CA US","0.0","0","0.0",",6","8",",6","7",",6","4",",6","","","0",",6","0",",6","1",",6","0",",6","5",",6","0",",6","-0.6",",6,29,","","","0",",,6,31,+","94.5",",,6,07,","23.9",",6,24,","1100.0","3,,,6","882.0","0","235.2",",6","285.8",",,,6","0",",,,6","10.75",",6","15.48",",,,6","6.01",",,,6","6503",",,,6"
"USC00049083","1948-02","40.76667","-122.3","326.1","TURNTABLE CREEK, CA US","0.0","0","0.0",",6","10",",6","9",",6","1",",6","","","1",",6","0",",6","10",",6","0",",6","0",",6","0",",6","-2.2",",6,10,","","","112",",,6,04,","29.0",",,6,09,","18.9",",6,25,","587.8",",,,6","1210.5","0","328.5",",6","97.9",",,,6","112",",,,6","7.01",",6","11.83",",,,6","2.18",",,,6","3738","2,,,6"
"USC00049083","1948-03","40.76667","-122.3","326.1","TURNTABLE CREEK, CA US","0.0","0","0.0","1,6","12",",6","11",",6","4",",6","","","0",",6","0",",6","3",",6","0","1,6","1","1,6","0","1,6","-0.6",",6,20,","","","0",",,6,31,+","78.0",",,6,23,","23.3","1,6,31,","764.8","3,,,6","1503.0","0","292.5","1,6","272.4",",,,6","0",",,,6","8.53","1,6","13.70","1,,,6","3.36",",,,6","3616",",,,6"
