"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SG000061687","1974-10","13.767","-13.683","50.0","TAMBACOUNDA, SG","","","","","6","3,I","3","3,I","1","3,I","0","3,I","0","3,I","","","","","","","17.0","3,I,25,+","59.9","3,,I,12,","","","","","","","78.9","3,,,I","","","","","21.46","3,,,I"
"SG000061687","1975-06","13.767","-13.683","50.0","TAMBACOUNDA, SG","","","","","","","","","","","0","5,I","0","5,I","0","4,I","26","4,I","26","4,I","21.0","5,I,16,","","","42.0","4,I,06,+","","","","","","","31.58","7,I","37.12","4,,,I","26.04","5,,,I"
"SG000061687","1975-07","13.767","-13.683","50.0","TAMBACOUNDA, SG","","","","","","","","","","","","","","","0","4,I","27","4,I","8","4,I","","","","","37.0","4,I,02,","","","","","","","","","31.59","4,,,I","",""
"SG000061687","1975-08","13.767","-13.683","50.0","TAMBACOUNDA, SG","","","","","","","","","","","","","","","0","3,I","28","3,I","4","3,I","","","","","38.0","3,I,30,","","","","","","","","","31.36","3,,,I","",""
"SG000061687","1975-09","13.767","-13.683","50.0","TAMBACOUNDA, SG","","","215.7","5,I","","","","","","","0","4,I","0","4,I","0","3,I","27","3,I","6","3,I","21.0","4,I,29,+","","","34.0","3,I,30,+","","","0.0","3,I","","","26.93","5,I","31.52","3,,,I","22.35","4,,,I"
"SG000061687","1975-11","13.767","-13.683","50.0","TAMBACOUNDA, SG","","","","","","","","","","","","","","","0","3,I","27","3,I","25","3,I","","","","","38.0","3,I,14,+","","","","","","","","","34.85","3,,,I","",""
"SG000061687","1975-12","13.767","-13.683","50.0","TAMBACOUNDA, SG","","","206.2","3,I","","","","","","","0","3,I","0","3,I","0",",I","31",",I","28",",I","13.0","3,I,26,","","","39.0",",I,16,","","","0.0",",I","","","25.72","3,I","35.16",",,,I","16.29","3,,,I"
"SG000061687","1976-01","13.767","-13.683","50.0","TAMBACOUNDA, SG","175.7","I","175.7","3,I","","","","","","","0","1,I","0","1,I","0","2,I","29","2,I","13","2,I","12.0","1,I,18,","","","36.0","2,I,26,","","","0.0","2,I","","","24.69","3,I","32.28","2,,,I","17.10","1,,,I"
"SG000061687","1976-02","13.767","-13.683","50.0","TAMBACOUNDA, SG","","","","","","","","","","","0","4,I","0","4,I","0","5,I","24","5,I","19","5,I","16.0","4,I,03,","","","38.0","5,I,29,+","","","","","","","27.25","6,I","34.33","5,,,I","20.16","4,,,I"
"SG000061687","1976-03","13.767","-13.683","50.0","TAMBACOUNDA, SG","","","","","","","","","","","0","5,I","0","5,I","0","3,I","28","3,I","28","3,I","18.0","5,I,02,","","","40.0","3,I,27,+","","","","","","","30.59","6,I","37.75","3,,,I","23.42","5,,,I"
