"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00406435","1976-09","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","476.7","0","44.3",",0","10",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","4.4",",0,23,+","0",",,0,30,+","0",",,0,30,+","14.7",",,0,30,","29.4",",0,26,+","","","28.9","0","","","28.9",",0","","","","","","","","","","","","","","","66.0",",,,0","0",",,,0","18.85",",0","26.25",",,,0","11.44",",,,0","",""
"USC00406435","1976-10","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","478.9","0","2.2",",0","10",",0","8",",0","3",",0","0",",0","0",",0","0",",0","7",",0","0",",0","11",",0","0",",0","-5.0",",0,29,","0",",,0,31,+","0",",,0,31,+","36.1",",,0,25,","27.8",",0,05,","","","247.6","0","","","218.7",",0","","","","","","","","","","","","","","","178.5",",,,0","0",",,,0","11.35",",0","18.25",",,,0","4.46",",,,0","",""
"USC00406435","1976-11","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","478.9","0","0.0",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","25",",0","2",",0","2",",0","0",",0","-13.3",",0,30,","0",",,0,30,+","0",",,0,30,+","18.5",",,0,27,","22.2",",0,19,","","","671.6","0","","","424.0",",0","","","","","","","","","","","","","","","39.1",",,,0","0",",,,0","4.20",",0","11.32",",,,0","-2.92",",,,0","",""
"USC00406435","1976-12","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","478.9","0","0.0",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","27",",0","2",",0","0",",0","0",",0","-16.7",",0,31,","0",",,0,31,+","0",",,0,31,+","14.2",",,0,12,","19.4",",0,19,","","","1195.4","0","","","523.8",",0","","","","","","","","","","","","","","","46.3",",,,0","0",",,,0","1.44",",0","9.04",",,,0","-6.17",",,,0","",""
"USC00406435","1977-01","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","","","","","","","","","2",",0","3",",0","31",",0","13",",0","0",",0","0",",0","-21.1",",0,17,","","","64",",,0,03,","","","11.1",",0,27,","","","1936.5","0","","","741.1",",0","","","","","","","","","","","","","","","","","102",",,,0","-5.57",",0","0.25",",,,0","-11.40",",,,0","",""
"USC00406435","1977-02","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","23",",0","2",",0","3",",0","0",",0","-13.9",",0,01,","0",",,0,28,+","0",",,0,28,+","75.9",",,0,24,","25.6",",0,26,","","","2376.1","0","","","439.6",",0","","","","","","","","","","","","","","","113.2",",,,0","0",",,,0","2.63",",0","10.93",",,,0","-5.66",",,,0","",""
"USC00406435","1977-03","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","2.5","0","2.5",",0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","10",",0","0",",0","9",",0","0",",0","-5.0",",0,23,","0",",,0,31,+","0",",,0,31,+","105.9",",,0,04,","28.9",",0,31,","","","2600.2","0","","","224.1",",0","","","","","","","","","","","","","","","208.4",",,,0","0",",,,0","11.19",",0","18.55",",,,0","3.83",",,,0","",""
"USC00406435","1977-04","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","25.8","0","23.3",",0","10",",0","8",",0","3",",0","0",",0","0",",0","0",",0","1",",0","0",",0","20",",0","0",",0","-0.6",",0,06,","0",",,0,30,+","0",",,0,30,+","45.2",",,0,04,","30.6",",0,18,+","","","2695.3","0","","","95.1",",0","","","","","","","","","","","","","","","163.2",",,,0","0",",,,0","15.94",",0","23.23",",,,0","8.65",",,,0","",""
"USC00406435","1977-05","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","105.5","0","79.7","1,0","9",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","29",",0","1",",0","3.3","1,0,11,","0",",,0,31,+","0",",,0,31,+","24.4",",,0,08,","32.2",",0,31,","","","2718.9","0","","","23.6",",0","","","","","","","","","","","","","","","68.7",",,,0","0",",,,0","20.22","1,0","27.13",",,,0","13.31","1,,,0","",""
"USC00406435","1977-06","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","262.5","0","157.0",",0","12",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","4.4",",0,08,","0",",,0,30,+","0",",,0,30,+","35.8",",,0,26,","36.7",",0,13,","","","2723.7","0","","","4.8",",0","","","","","","","","","","","","","","","137.8",",,,0","0",",,,0","23.41",",0","30.54",",,,0","16.27",",,,0","",""
"USC00406435","1977-07","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","514.7","0","252.2",",0","7","4,0","6","4,0","0","4,0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","15.6",",0,04,+","0",",,0,31,+","0",",,0,31,+","22.1","4,,0,25,","37.8",",0,17,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","72.8","4,,,0","0",",,,0","26.47",",0","32.92",",,,0","20.02",",,,0","",""
"USC00406435","1977-08","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","725.8","0","211.1",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","12.8",",0,19,","0",",,0,31,+","0",",,0,31,+","17.8",",,0,11,","36.1",",0,09,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","46.0",",,,0","0",",,,0","25.14",",0","31.95",",,,0","18.34",",,,0","",""
"USC00406435","1977-09","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","847.6","0","121.8",",0","11",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","6",",0","9.4",",0,11,","0",",,0,30,+","0",",,0,30,+","55.4",",,0,26,","35.6",",0,01,","","","4.5","0","","","4.5",",0","","","","","","","","","","","","","","","174.2",",,,0","0",",,,0","22.24",",0","28.62",",,,0","15.86",",,,0","",""
"USC00406435","1977-10","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","852.9","0","5.3",",0","6",",0","5",",0","3",",0","0",",0","0",",0","0",",0","6",",0","0",",0","12",",0","0",",0","-1.7",",0,17,+","0",",,0,31,+","0",",,0,31,+","54.6",",,0,08,","28.9",",0,02,","","","193.9","0","","","189.4",",0","","","","","","","","","","","","","","","131.4",",,,0","0",",,,0","12.39",",0","19.92",",,,0","4.87",",,,0","",""
"USC00406435","1977-11","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","853.2","0","0.3",",0","13",",0","11",",0","5",",0","0",",0","0",",0","0",",0","11",",0","1",",0","4",",0","0",",0","-9.4",",0,26,","0",",,0,30,+","0",",,0,30,+","43.4",",,0,29,","23.3",",0,06,+","","","456.3","0","","","262.4",",0","","","","","","","","","","","","","","","220.9",",,,0","0",",,,0","9.60",",0","15.20",",,,0","3.99",",,,0","",""
"USC00406435","1977-12","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","853.2","0","0.0",",0","10","1,0","8","1,0","1","1,0","0",",0","0",",0","0",",0","21",",0","5",",0","0",",0","0",",0","-12.8",",0,10,","0",",,0,31,+","0",",,0,31,+","26.9","1,,0,05,","20.0",",0,05,","","","941.5","0","","","485.2",",0","","","","","","","","","","","","","","","88.9","1,,,0","0",",,,0","2.68",",0","8.46",",,,0","-3.10",",,,0","",""
"USC00406435","1978-01","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","12",",0","8",",0","0",",0","","","1","1,0","0",",0","26",",0","16",",0","0",",0","0",",0","-15.0",",0,11,+","","","102","1,,0,20,","23.9",",,0,17,","17.8",",0,08,","","","1602.4","0","","","660.9",",0","","","","","","","","","","","","","","","124.6",",,,0","102","1,,,0","-2.99",",0","1.94",",,,0","-7.91",",,,0","",""
"USC00406435","1978-02","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","6",",0","5",",0","0",",0","","","","","0",",0","28",",0","7",",0","0",",0","0",",0","-16.7",",0,22,","","","","","9.7",",,0,13,","12.2",",0,14,","","","2184.4","0","","","582.0",",0","","","","","","","","","","","","","","","40.7",",,,0","","","-2.45",",0","3.23",",,,0","-8.13",",,,0","",""
"USC00406435","1978-03","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","10",",0","8",",0","3",",0","0",",0","0","1,0","0",",0","14",",0","2",",0","7",",0","0",",0","-11.1",",0,05,","0",",,0,31,+","0","1,,0,31,+","46.0",",,0,14,","25.0",",0,30,","","","2553.0","0","","","368.6",",0","","","","","","","","","","","","","","","145.5",",,,0","0","1,,,0","6.44",",0","12.67",",,,0","0.21",",,,0","",""
"USC00406435","1978-04","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","15.7","0","15.7",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","20",",0","0",",0","-1.7",",0,22,","0",",,0,30,+","0",",,0,30,+","20.3",",,0,18,","30.6",",0,09,","","","2659.4","0","","","106.4",",0","","","","","","","","","","","","","","","47.9",",,,0","0",",,,0","15.31",",0","22.91",",,,0","7.71",",,,0","",""
"USC00406435","1978-05","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","70.8","0","55.1",",0","12",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","4.4",",0,03,+","0",",,0,31,+","0",",,0,31,+","34.3",",,0,09,+","31.7",",0,27,+","","","2722.0","0","","","62.6",",0","","","","","","","","","","","","","","","224.3",",,,0","0",",,,0","18.09",",0","24.06",",,,0","12.12",",,,0","",""
"USC00406435","1978-06","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","224.1","0","153.3",",0","5",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","9.4",",0,15,","0",",,0,30,+","0",",,0,30,+","43.9",",,0,21,","35.6",",0,30,+","","","2724.7","0","","","2.7",",0","","","","","","","","","","","","","","","78.6",",,,0","0",",,,0","23.35",",0","29.72",",,,0","16.98",",,,0","",""
"USC00406435","1978-07","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","455.0","0","230.9",",0","5",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","15.0",",0,18,+","0",",,0,31,+","0",",,0,31,+","33.5",",,0,26,","35.6",",0,31,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","85.4",",,,0","0",",,,0","25.78",",0","32.40",",,,0","19.16",",,,0","",""
"USC00406435","1978-08","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","661.7","0","206.7",",0","9",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","15.0",",0,01,","0",",,0,31,+","0",",,0,31,+","26.7",",,0,04,","35.0",",0,20,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","138.2",",,,0","0",",,,0","25.00",",0","31.05",",,,0","18.96",",,,0","",""
"USC00406435","1978-09","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","787.2","0","125.5",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","7",",0","10.0",",0,25,+","0",",,0,30,+","0",",,0,30,+","18.8",",,0,12,","34.4",",0,21,","","","4.2","0","","","4.2",",0","","","","","","","","","","","","","","","31.0",",,,0","0",",,,0","22.38",",0","28.85",",,,0","15.91",",,,0","",""
"USC00406435","1978-10","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","792.0","0","4.8",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","18",",0","0",",0","-1.7",",0,15,","0",",,0,31,+","0",",,0,31,+","22.1",",,0,01,","27.8",",0,13,","103.1",",,,0","188.2","0","","","184.0",",0","","","","","","","","","13.07",",,,0","","","20.57",",,,0","70.1",",,,0","0",",,,0","12.55",",0","21.54",",,,0","3.56",",,,0","1938",",,,0"
"USC00406435","1978-11","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","792.0","0","0.0","1,0","9",",0","7",",0","1",",0","0",",0","0",",0","0","1,0","3","1,0","0",",0","12",",0","0",",0","-1.1","1,0,09,","0",",,0,30,+","0",",,0,30,+","26.9",",,0,23,","25.6",",0,07,","","","383.3","0","","","195.1",",0","","","","","","","","","","","","","","","118.6",",,,0","0",",,,0","11.51","1,0","18.09",",,,0","4.93","1,,,0","",""
"USC00406435","1978-12","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","792.0","0","0.0",",0","12",",0","8",",0","3",",0","0",",0","0",",0","0",",0","26",",0","1",",0","2",",0","0",",0","-10.0",",0,10,","0",",,0,31,+","0",",,0,31,+","68.1",",,0,09,","22.2",",0,09,+","","","833.3","0","","","450.0",",0","","","","","","","","","","","","","","","194.3",",,,0","0",",,,0","3.82",",0","10.98",",,,0","-3.35",",,,0","",""
"USC00406435","1979-01","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","12",",0","11",",0","3",",0","","","","","0",",0","28",",0","10",",0","0",",0","0",",0","-15.0",",0,09,","","","","","63.2",",,0,07,","16.7",",0,01,","","","1460.9","0","","","627.6",",0","","","","","","","","","","","","","","","230.6",",,,0","","","-1.91",",0","2.85",",,,0","-6.68",",,,0","",""
"USC00406435","1979-02","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","9",",0","8",",0","1",",0","","","","","1",",0","23",",0","5",",0","0",",0","0",",0","-18.9",",0,10,","","","","","29.0",",,0,25,","19.4",",0,24,","","","1969.2","0","","","508.3",",0","","","","","","","","","","","","","","","97.5",",,,0","","","0.18",",0","5.80",",,,0","-5.44",",,,0","",""
"USC00406435","1979-03","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","2.0","0","2.0",",0","13",",0","11",",0","1",",0","0",",0","0",",0","0",",0","17",",0","0",",0","10",",0","0",",0","-4.4",",0,26,","0",",,0,31,+","0",",,0,31,+","27.2",",,0,23,","23.9",",0,30,+","","","2252.9","0","","","283.7",",0","","","","","","","","","","","","","","","121.1",",,,0","0",",,,0","9.25",",0","15.92",",,,0","2.57",",,,0","3336",",,,0"
"USC00406435","1979-04","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","8.8","0","6.8",",0","13",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","1.1",",0,07,","0",",,0,30,+","0",",,0,30,+","70.1",",,0,02,","28.9",",0,21,","120.3","2,,,0","2389.0","0","","","136.1",",0","","","","","","","","","14.85",",,,0","","","21.87",",,,0","221.8",",,,0","0",",,,0","14.02",",0","20.13",",,,0","7.91",",,,0","2787",",,,0"
"USC00406435","1979-05","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","46.2","0","37.4",",0","11",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","4.4",",0,26,+","0",",,0,31,+","0",",,0,31,+","93.5",",,0,04,","31.1",",0,11,","141.9","1,,,0","2438.3","0","","","49.3",",0","","","","","","","","","19.20",",,,0","","","26.34",",,,0","196.0",",,,0","0",",,,0","17.95",",0","24.11",",,,0","11.79",",,,0","2215",",,,0"
"USC00406435","1979-06","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","152.2","0","106.0","1,0","11",",0","9",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","29",",0","1",",0","10.6","1,0,12,","0",",,0,30,+","0",",,0,30,+","40.6",",,0,21,","32.2",",0,20,","161.3","1,,,0","2441.9","0","","","3.6",",0","","","","","","","","","23.39",",,,0","","","31.33",",,,0","107.2",",,,0","0",",,,0","21.88","1,0","28.23",",,,0","15.54","1,,,0","1824",",,,0"
"USC00406435","1979-07","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","335.4","0","183.2",",0","16",",0","12",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","15.0",",0,01,","0",",,0,31,+","0",",,0,31,+","30.5",",,0,26,","32.8",",0,05,","153.9",",,,0","0.0","0","","","0.0",",0","","","","","","","","","25.89","1,,,0","","","30.94",",,,0","128.5",",,,0","0",",,,0","24.24",",0","28.85",",,,0","19.64",",,,0","2062",",,,0"
"USC00406435","1979-08","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","502.9","0","167.5",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","10.6",",0,17,+","0",",,0,31,+","0",",,0,31,+","66.5",",,0,26,","33.9",",0,21,+","147.0","1,,,0","2.1","0","","","2.1",",0","","","","","","","","","25.06",",,,0","","","32.52",",,,0","99.3",",,,0","0",",,,0","23.67",",0","30.11",",,,0","17.22",",,,0","1426",",,,0"
"USC00406435","1979-09","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","566.2","0","63.3",",0","9",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","8.3",",0,24,","0",",,0,30,+","0",",,0,30,+","140.0",",,0,14,","31.1",",0,04,+","108.2","3,,,0","18.0","0","","","15.9",",0","","","","","","","","","21.19",",,,0","","","27.48",",,,0","256.7",",,,0","0",",,,0","19.91",",0","25.55",",,,0","14.28",",,,0","2250",",,,0"
"USC00406435","1979-10","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","575.9","0","9.7",",0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","4",",0","0",",0","18",",0","0",",0","-1.7",",0,14,","0",",,0,31,+","0",",,0,31,+","29.7",",,0,29,","28.3",",0,22,+","120.9",",,,0","160.6","0","","","142.6",",0","","","","","","","","","14.46",",,,0","","","21.47",",,,0","98.8",",,,0","0",",,,0","14.05",",0","21.65",",,,0","6.45",",,,0","2495",",,,0"
"USC00406435","1979-11","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","575.9","0","0.0",",0","10",",0","9",",0","6",",0","0",",0","0",",0","0",",0","13",",0","0",",0","4",",0","0",",0","-8.9",",0,30,","0",",,0,30,+","0",",,0,30,+","41.4",",,0,01,","25.0",",0,21,","","","463.5","0","","","302.9",",0","","","","","","","","","","","","","","","209.4",",,,0","0",",,,0","8.24",",0","15.06",",,,0","1.41",",,,0","",""
"USC00406435","1979-12","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","575.9","0","0.0",",0","8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","21",",0","1",",0","0",",0","0",",0","-10.6",",0,18,+","0",",,0,31,+","0",",,0,31,+","55.9",",,0,24,","18.3",",0,13,+","","","909.8","0","","","446.3",",0","","","","","","","","","","","","","","","124.8",",,,0","0",",,,0","3.94",",0","10.47",",,,0","-2.60",",,,0","",""
"USC00406435","1980-01","35.7197","-86.9654","213.4","NEAPOLIS EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","11",",0","10",",0","0",",0","","","","","0",",0","22",",0","2",",0","0",",0","0",",0","-7.2",",0,31,","","","","","18.3",",,0,11,","17.2",",0,20,","","","1375.2","0","","","465.4",",0","","","","","","","","","","","","","","","124.7",",,,0","","","3.32",",0","7.97",",,,0","-1.33",",,,0","",""
