"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MGM00044292","1959-10","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","2","3,S","2","3,S","0","3,S","","","","","","","21.1","3,S,05,+","","","","","","","9.32","3,,,S","",""
"MGM00044292","1960-03","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","15","3,S","0","3,S","0","3,S","","","","","","","10.0","3,S,17,","","","","","","","-1.27","3,,,S","",""
"MGM00044292","1960-05","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","0","4,S","4","4,S","0","4,S","","","","","","","26.1","4,S,20,","","","","","","","14.57","4,,,S","",""
"MGM00044292","1960-09","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","0","5,S","7","5,S","0","5,S","","","","","","","26.1","5,S,17,","","","","","","","16.02","5,,,S","",""
"MGM00044292","1960-10","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","5","5,S","0","5,S","0","5,S","","","","","","","20.0","5,S,06,","","","","","","","8.20","5,,,S","",""
"MGM00044292","1961-02","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","24","4,S","24","4,S","22","4,S","0","4,S","0","4,S","-32.2","4,S,14,+","","","","","1.1","4,S,27,+","","","","","-17.50","7,S","-7.96","4,,,S","-27.03","4,,,S"
"MGM00044292","1961-03","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","13","4,S","0","4,S","0","4,S","","","","","","","12.2","4,S,29,","","","","","","","0.33","4,,,S","",""
"MGM00044292","1961-04","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","1","3,S","2","3,S","0","3,S","","","","","","","22.2","3,S,26,+","","","","","","","10.72","3,,,S","",""
"MGM00044292","1962-10","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","2","4,S","0","4,S","0","4,S","","","","","","","16.1","4,S,26,+","","","","","","","9.11","4,,,S","",""
"MGM00044292","1962-12","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","29","1,S","0","1,S","0","1,S","","","","","","","1.1","1,S,23,","","","","","","","-7.89","1,,,S","",""
"MGM00044292","1963-02","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","22","5,S","0","5,S","0","5,S","","","","","","","3.9","5,S,27,","","","","","","","-7.20","5,,,S","",""
"MGM00044292","1963-05","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","0","5,S","9","5,S","0","5,S","","","","","","","25.0","5,S,14,+","","","","","","","18.06","5,,,S","",""
"MGM00044292","1969-01","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","29","2,S","0","2,S","0","2,S","","","","","","","-12.2","2,S,17,","","","","","","","-20.98","2,,,S","",""
"MGM00044292","1969-02","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","0.0","5,S","","","","","","","","","23","5,S","23","5,S","28",",S","0",",S","0",",S","-37.2","5,S,21,","","","","","-2.8",",S,09,+","983.9",",S","","","-24.01","5,S","-16.33",",,,S","-31.69","5,,,S"
"MGM00044292","1969-03","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","20",",S","0",",S","0",",S","","","","","","","17.8",",S,24,","","","","","","","-1.38",",,,S","",""
"MGM00044292","1969-04","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","3","3,S","1","3,S","0","3,S","","","","","","","22.2","3,S,30,","","","","","","","8.09","3,,,S","",""
"MGM00044292","1969-05","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","0","2,S","6","2,S","0","2,S","","","","","","","26.1","2,S,19,","","","","","","","15.21","2,,,S","",""
"MGM00044292","1969-06","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","0",",S","19",",S","1",",S","","","","","","","33.9",",S,20,","","","","","","","22.43",",,,S","",""
"MGM00044292","1969-07","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","0","3,S","20","3,S","1","3,S","","","","","","","32.2","3,S,18,","","","","","","","23.18","3,,,S","",""
"MGM00044292","1969-08","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","0","1,S","11","1,S","0","1,S","","","","","","","26.1","1,S,03,","","","","","","","18.02","1,,,S","",""
"MGM00044292","1969-09","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","1","3,S","6","3,S","0","3,S","","","","","","","25.0","3,S,12,","","","","","","","13.53","3,,,S","",""
"MGM00044292","1969-10","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","3","1,S","0","1,S","0","1,S","","","","","","","16.1","1,S,13,","","","","","","","7.09","1,,,S","",""
"MGM00044292","1969-11","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","24","2,S","0","2,S","0","2,S","","","","","","","5.0","2,S,12,+","","","","","","","-6.31","2,,,S","",""
"MGM00044292","1969-12","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","30","1,S","0","1,S","0","1,S","","","","","","","-3.9","1,S,09,","","","","","","","-14.85","1,,,S","",""
"MGM00044292","1970-01","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","29","2,S","0","2,S","0","2,S","","","","","","","-3.9","2,S,26,","","","","","","","-14.17","2,,,S","",""
"MGM00044292","1970-02","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","27","1,S","0","1,S","0","1,S","","","","","","","0.0","1,S,16,","","","","","","","-10.61","1,,,S","",""
"MGM00044292","1970-03","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","21","4,S","0","4,S","0","4,S","","","","","","","10.0","4,S,31,","","","","","","","-7.34","4,,,S","",""
"MGM00044292","1970-04","47.843","106.767","1330.1","CHINGGIS KHAAN INTERNATIONAL, MG","","","","","","","","","","","","","","","7","1,S","0","1,S","0","1,S","","","","","","","20.0","1,S,18,","","","","","","","7.53","1,,,S","",""
