"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00519231","1906-02","21.433","-158.1827","7.6","WAIANAE 798, HI US","226.6","6","104.6",",6","3",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","28",",6","0",",6","","","11.1",",6,01,","","","","","2.3",",,6,12,","30.6",",6,27,","","","","","1.4",",6","3.3",",,,6","","","22.02",",6","27.31",",,,6","16.73",",,,6","",""
"USC00519231","1906-03","21.433","-158.1827","7.6","WAIANAE 798, HI US","312.6","6","86.0",",6","6",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","12.2",",6,20,+","","","","","17.5",",,6,16,","28.9",",6,13,+","","","","","0.0",",6","36.1",",,,6","","","21.11",",6","26.02",",,,6","16.19",",,,6","",""
"USC00519231","1906-04","21.433","-158.1827","7.6","WAIANAE 798, HI US","473.8","6","161.2",",6","5",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","15.6",",6,14,+","","","","","2.5",",,6,28,","31.7",",6,18,","","","","","0.0",",6","5.7",",,,6","","","23.71",",6","29.28",",,,6","18.13",",,,6","",""
"USC00519231","1906-05","21.433","-158.1827","7.6","WAIANAE 798, HI US","680.2","6","206.4",",6","1",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","14.4",",6,01,","","","","","13.7",",,6,20,","31.7",",6,31,+","","","","","0.0",",6","13.7",",,,6","","","24.99",",6","30.05",",,,6","19.94",",,,6","",""
"USC00519231","1906-06","21.433","-158.1827","7.6","WAIANAE 798, HI US","944.0","6","263.8",",6","2",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","17",",6","","","19.4",",6,04,","","","","","0.5",",,6,26,+","33.3",",6,06,","","","","","0.0",",6","1.0",",,,6","","","27.13",",6","31.93",",,,6","22.32",",,,6","",""
"USC00519231","1906-07","21.433","-158.1827","7.6","WAIANAE 798, HI US","1214.0","6","270.0",",6","4",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","21",",6","","","18.3",",6,23,","","","","","2.5",",,6,13,","33.9",",6,18,","","","0.0","6","0.0",",6","4.3",",,,6","","","27.04",",6","32.26",",,,6","21.83",",,,6","",""
"USC00519231","1906-08","21.433","-158.1827","7.6","WAIANAE 798, HI US","","","","","3",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","18.0",",,6,08,","","","","","","","","","20.1",",,,6","","","","","","","","","",""
"USC00519231","1906-09","21.433","-158.1827","7.6","WAIANAE 798, HI US","","","256.4",",6","5",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","19",",6","","","16.7",",6,21,","","","","","10.2",",,6,07,","33.3",",6,26,+","","","","","0.0",",6","18.8",",,,6","","","26.88",",6","32.07",",,,6","21.68",",,,6","",""
"USC00519231","1906-10","21.433","-158.1827","7.6","WAIANAE 798, HI US","","","249.0",",6","2",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","9",",6","","","16.7",",6,03,","","","","","3.8",",,6,18,","32.8",",6,13,+","","","","","0.0",",6","4.8",",,,6","","","26.36",",6","31.47",",,,6","21.25",",,,6","",""
"USC00519231","1906-11","21.433","-158.1827","7.6","WAIANAE 798, HI US","","","171.4",",6","7",",6","5",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","15.0",",6,25,","","","","","144.3",",,6,29,","31.1",",6,11,","","","","","0.0",",6","167.1",",,,6","","","24.05",",6","29.02",",,,6","19.08",",,,6","",""
"USC00519231","1906-12","21.433","-158.1827","7.6","WAIANAE 798, HI US","","","146.9",",6","12",",6","9",",6","3",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","15.6",",6,30,","","","","","57.2",",,6,13,","31.1",",6,23,","","","","","0.0",",6","195.9",",,,6","","","23.07",",6","27.60",",,,6","18.54",",,,6","",""
"USC00519231","1907-01","21.433","-158.1827","7.6","WAIANAE 798, HI US","117.7","6","117.7",",6","18",",6","15",",6","5",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","14.4",",6,22,","","","","","82.6",",,6,10,","28.9",",6,22,","","","","","0.0",",6","365.5",",,,6","","","22.13",",6","26.57",",,,6","17.69",",,,6","",""
"USC00519231","1907-02","21.433","-158.1827","7.6","WAIANAE 798, HI US","214.9","6","97.2",",6","8",",6","7",",6","3",",6","","","","","0",",6","0",",6","0",",6","28",",6","0",",6","","","13.3",",6,10,+","","","","","34.8",",,6,01,","28.3",",6,25,","","","","","0.0",",6","138.7",",,,6","","","21.80",",6","26.91",",,,6","16.70",",,,6","",""
"USC00519231","1907-03","21.433","-158.1827","7.6","WAIANAE 798, HI US","337.0","6","122.1",",6","5",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","12.8",",6,13,","","","","","19.6",",,6,06,","28.9",",6,24,","","","","","0.0",",6","43.7",",,,6","","","22.27",",6","26.62",",,,6","17.93",",,,6","",""
"USC00519231","1907-04","21.433","-158.1827","7.6","WAIANAE 798, HI US","452.7","6","115.7",",6","1",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","13.3",",6,24,","","","","","1.8",",,6,16,","29.4",",6,26,+","","","","","0.0",",6","1.8",",,,6","","","22.19",",6","27.54",",,,6","16.83",",,,6","",""
"USC00519231","1907-05","21.433","-158.1827","7.6","WAIANAE 798, HI US","615.7","6","163.0",",6","6",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","15.0",",6,28,","","","","","23.4",",,6,04,","31.1",",6,22,+","","","","","0.0",",6","58.7",",,,6","","","23.59",",6","29.51",",,,6","17.67",",,,6","",""
"USC00519231","1907-06","21.433","-158.1827","7.6","WAIANAE 798, HI US","784.3","6","168.6",",6","2",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","2",",6","","","15.0",",6,18,","","","","","1.8",",,6,11,+","32.2",",6,28,+","","","","","0.0",",6","3.6",",,,6","","","23.95",",6","30.64",",,,6","17.26",",,,6","",""
"USC00519231","1907-07","21.433","-158.1827","7.6","WAIANAE 798, HI US","984.6","6","200.3",",6","3",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","10",",6","","","13.9",",6,16,","","","","","6.9",",,6,09,","33.3",",6,31,","","","0.0","6","0.0",",6","12.0",",,,6","","","24.79",",6","31.31",",,,6","18.27",",,,6","",""
"USC00519231","1907-08","21.433","-158.1827","7.6","WAIANAE 798, HI US","1264.5","6","279.9",",6","4",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","16",",6","","","18.9",",6,30,","","","","","20.3",",,6,18,","33.3",",6,12,+","","","0.0","6","0.0",",6","29.2",",,,6","","","27.36",",6","31.66",",,,6","23.06",",,,6","",""
"USC00519231","1907-09","21.433","-158.1827","7.6","WAIANAE 798, HI US","1517.9","6","253.4",",6","6",",6","3",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","6",",6","","","20.0",",6,18,+","","","","","35.8",",,6,18,","32.2",",6,18,+","","","0.0","6","0.0",",6","57.7",",,,6","","","26.78",",6","31.25",",,,6","22.31",",,,6","",""
"USC00519231","1907-10","21.433","-158.1827","7.6","WAIANAE 798, HI US","1745.0","6","227.1",",6","3",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","17.8",",6,25,+","","","","","19.8",",,6,03,","31.1",",6,22,+","","","0.0","6","0.0",",6","28.2",",,,6","","","25.66",",6","30.02",",,,6","21.30",",,,6","",""
"USC00519231","1907-11","21.433","-158.1827","7.6","WAIANAE 798, HI US","1929.7","6","184.7",",6","1",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","15.0",",6,30,+","","","","","1.8",",,6,18,","30.6",",6,05,","","","0.0","6","0.0",",6","1.8",",,,6","","","24.49",",6","28.95",",,,6","20.03",",,,6","",""
"USC00519231","1907-12","21.433","-158.1827","7.6","WAIANAE 798, HI US","2085.4","6","155.7",",6","3",",6","2",",6","2",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","13.9",",6,02,+","","","","","35.6",",,6,22,","30.0",",6,04,","","","0.0","6","0.0",",6","69.1",",,,6","","","23.36",",6","28.40",",,,6","18.32",",,,6","",""
"USC00519231","1908-01","21.433","-158.1827","7.6","WAIANAE 798, HI US","115.3","6","115.3",",6","3",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","11.7",",6,10,","","","","","9.4",",,6,14,","28.3",",6,30,+","","","0.0","6","0.0",",6","11.9",",,,6","","","22.05",",6","26.74",",,,6","17.37",",,,6","",""
"USC00519231","1908-02","21.433","-158.1827","7.6","WAIANAE 798, HI US","228.0","6","112.7",",6","5",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","29",",6","0",",6","","","14.4",",6,20,","","","","","25.4",",,6,11,","28.3",",6,11,+","","","0.0","6","0.0",",6","51.5",",,,6","","","22.22",",6","27.27",",,,6","17.17",",,,6","",""
"USC00519231","1908-03","21.433","-158.1827","7.6","WAIANAE 798, HI US","352.9","6","124.9",",6","9",",6","7",",6","3",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","15.6",",6,18,+","","","","","90.7",",,6,16,","29.4",",6,13,","","","0.0","6","0.0",",6","224.8",",,,6","","","22.36",",6","26.81",",,,6","17.92",",,,6","",""
"USC00519231","1908-04","21.433","-158.1827","7.6","WAIANAE 798, HI US","499.7","6","146.8",",6","2",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","16.1",",6,27,+","","","","","0.5",",,6,28,+","30.0",",6,30,","","","0.0","6","0.0",",6","1.0",",,,6","","","23.23",",6","27.90",",,,6","18.55",",,,6","",""
"USC00519231","1908-05","21.433","-158.1827","7.6","WAIANAE 798, HI US","699.4","6","199.7",",6","1",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","17.8",",6,16,+","","","","","0.5",",,6,22,","31.1",",6,31,+","","","0.0","6","0.0",",6","0.5",",,,6","","","24.78",",6","29.77",",,,6","19.78",",,,6","",""
"USC00519231","1908-06","21.433","-158.1827","7.6","WAIANAE 798, HI US","912.9","6","213.5",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","17.8",",6,14,","","","","","0.0",",,6,30,+","31.1",",6,29,+","","","0.0","6","0.0",",6","0.0",",,,6","","","25.45",",6","30.49",",,,6","20.41",",,,6","",""
"USC00519231","1908-07","21.433","-158.1827","7.6","WAIANAE 798, HI US","1143.8","6","230.9",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","10",",6","","","17.8",",6,26,+","","","","","0.0",",,6,31,+","32.8",",6,31,+","","","0.0","6","0.0",",6","0.0",",,,6","","","25.78",",6","31.49",",,,6","20.07",",,,6","",""
"USC00519231","1908-08","21.433","-158.1827","7.6","WAIANAE 798, HI US","1383.7","6","239.9",",6","2",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","7",",6","","","17.8",",6,19,+","","","","","1.3",",,6,12,","32.8",",6,27,","","","0.0","6","0.0",",6","2.3",",,,6","","","26.07",",6","31.10",",,,6","21.04",",,,6","",""
"USC00519231","1908-09","21.433","-158.1827","7.6","WAIANAE 798, HI US","1600.9","6","217.2",",6","2",",6","1",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","4",",6","","","17.8",",6,07,+","","","","","57.7",",,6,01,","32.2",",6,30,+","","","0.0","6","0.0",",6","58.2",",,,6","","","25.57",",6","30.62",",,,6","20.52",",,,6","",""
"USC00519231","1908-10","21.433","-158.1827","7.6","WAIANAE 798, HI US","1791.0","6","190.1",",6","1",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","16.1",",6,28,","","","","","0.5",",,6,03,","31.1",",6,23,+","","","0.0","6","0.0",",6","0.5",",,,6","","","24.46",",6","29.47",",,,6","19.45",",,,6","",""
"USC00519231","1908-11","21.433","-158.1827","7.6","WAIANAE 798, HI US","1936.5","6","145.5",",6","3",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","14.4",",6,11,","","","","","3.6",",,6,29,","30.6",",6,02,","","","0.0","6","0.0",",6","4.9",",,,6","","","23.18",",6","28.55",",,,6","17.81",",,,6","",""
"USC00519231","1908-12","21.433","-158.1827","7.6","WAIANAE 798, HI US","2092.4","6","155.9",",6","3",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","13.9",",6,27,","","","","","2.8",",,6,25,","29.4",",6,14,+","","","0.0","6","0.0",",6","4.6",",,,6","","","23.36",",6","27.77",",,,6","18.95",",,,6","",""
"USC00519231","1909-01","21.433","-158.1827","7.6","WAIANAE 798, HI US","108.8","6","108.8","1,6","4",",6","4",",6","1",",6","","","","","0","1,6","0","1,6","0","1,6","30","1,6","0","1,6","","","11.7","1,6,05,","","","","","58.4",",,6,12,","27.8","1,6,22,+","","","0.0","6","0.0","1,6","93.2",",,,6","","","21.96","1,6","26.20","1,,,6","17.72","1,,,6","",""
"USC00519231","1909-02","21.433","-158.1827","7.6","WAIANAE 798, HI US","198.3","6","89.5",",6","7",",6","3",",6","1",",6","","","","","0",",6","0",",6","0",",6","28",",6","0",",6","","","13.9",",6,17,","","","","","27.9",",,6,06,","27.8",",6,21,+","","","0.0","6","0.0",",6","56.1",",,,6","","","21.53",",6","26.33",",,,6","16.73",",,,6","",""
"USC00519231","1909-03","21.433","-158.1827","7.6","WAIANAE 798, HI US","322.4","6","124.1",",6","9",",6","7",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","15.6",",6,31,+","","","","","66.8",",,6,20,","28.3",",6,30,+","","","0.0","6","0.0",",6","117.7",",,,6","","","22.34",",6","26.89",",,,6","17.78",",,,6","",""
"USC00519231","1909-04","21.433","-158.1827","7.6","WAIANAE 798, HI US","451.6","6","129.2",",6","9",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","12.2",",6,04,","","","","","17.8",",,6,27,","29.4",",6,25,+","","","1.1","6","1.1",",6","55.0",",,,6","","","22.60",",6","27.44",",,,6","17.77",",,,6","",""
"USC00519231","1909-05","21.433","-158.1827","7.6","WAIANAE 798, HI US","","","","","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","1.5",",,6,29,","","","","","","","","","2.0",",,,6","","","","","","","","","",""
"USC00519231","1909-06","21.433","-158.1827","7.6","WAIANAE 798, HI US","","","","","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","1.5",",,6,04,","","","","","","","","","1.5",",,,6","","","","","","","","","",""
"USC00519231","1909-07","21.433","-158.1827","7.6","WAIANAE 798, HI US","","","209.4","5,6","2",",6","1",",6","0",",6","","","","","0","5,6","0","5,6","0","3,6","28","3,6","0","3,6","","","18.3","5,6,02,","","","","","2.5",",,6,22,","31.7","3,6,26,+","","","0.0","6","0.0","3,6","3.0",",,,6","","","26.36","5,6","30.85","3,,,6","21.87","5,,,6","",""
"USC00519231","1909-08","21.433","-158.1827","7.6","WAIANAE 798, HI US","","","","","1",",6","0",",6","0",",6","","","","","0","1,6","0","1,6","","","","","","","","","20.0","1,6,02,","","","","","0.5",",,6,01,","","","","","","","","","0.5",",,,6","","","","","","","21.55","1,,,6","",""
"USC00519231","1909-09","21.433","-158.1827","7.6","WAIANAE 798, HI US","","","204.7","3,6","","","","","","","","","","","0","3,6","0","3,6","0","3,6","27","3,6","4","3,6","","","15.6","3,6,12,","","","","","","","32.2","3,6,27,+","","","","","0.0","3,6","","","","","25.91","3,6","31.16","3,,,6","20.66","3,,,6","",""
"USC00519231","1909-10","21.433","-158.1827","7.6","WAIANAE 798, HI US","","","211.8",",6","5",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","3",",6","","","15.0",",6,26,","","","","","16.3",",,6,13,","32.8",",6,03,","","","","","0.0",",6","43.5",",,,6","","","25.16",",6","30.23",",,,6","20.10",",,,6","",""
"USC00519231","1909-11","21.433","-158.1827","7.6","WAIANAE 798, HI US","","","175.2",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","14.4",",6,30,","","","","","0.0",",,6,30,+","31.7",",6,13,","","","","","0.0",",6","0.0",",,,6","","","24.17",",6","29.73",",,,6","18.62",",,,6","",""
"USC00519231","1909-12","21.433","-158.1827","7.6","WAIANAE 798, HI US","","","125.8",",6","13",",6","11",",6","2",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","13.3",",6,15,","","","","","61.0",",,6,26,","28.9",",6,02,+","","","","","0.0",",6","144.2",",,,6","","","22.39",",6","27.15",",,,6","17.63",",,,6","",""
"USC00519231","1910-01","21.433","-158.1827","7.6","WAIANAE 798, HI US","117.6","6","117.6",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","14.4",",6,05,","","","","","","","31.1",",6,11,","","","","","0.0",",6","","","","","22.13",",6","27.05",",,,6","17.20",",,,6","",""
"USC00519231","1910-02","21.433","-158.1827","7.6","WAIANAE 798, HI US","207.4","6","89.8",",6","3",",6","3",",6","1",",6","","","","","0",",6","0",",6","0",",6","28",",6","0",",6","","","15.0",",6,24,+","","","","","35.6",",,6,11,","27.8",",6,28,+","","","","","0.0",",6","47.5",",,,6","","","21.54",",6","27.17",",,,6","15.91",",,,6","",""
"USC00519231","1910-03","21.433","-158.1827","7.6","WAIANAE 798, HI US","374.2","6","166.8",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","15.0",",6,18,","","","","","0.0",",,6,31,+","31.1",",6,12,","","","","","0.0",",6","0.0",",,,6","","","23.71",",6","29.42",",,,6","18.01",",,,6","",""
"USC00519231","1910-04","21.433","-158.1827","7.6","WAIANAE 798, HI US","526.9","6","152.7","1,6","1",",6","0",",6","0",",6","","","","","0","1,6","0","1,6","0","1,6","29","1,6","0","1,6","","","15.6","1,6,20,","","","","","1.0",",,6,21,","30.6","1,6,30,+","","","","","0.0","1,6","1.0",",,,6","","","23.60","1,6","29.26","1,,,6","17.94","1,,,6","",""
"USC00519231","1910-05","21.433","-158.1827","7.6","WAIANAE 798, HI US","654.5","6","127.6",",6","2",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","12.2",",6,21,+","","","","","8.9",",,6,19,","31.7",",6,09,","","","","","0.0",",6","11.2",",,,6","","","22.45",",6","29.06",",,,6","15.83",",,,6","",""
"USC00519231","1910-06","21.433","-158.1827","7.6","WAIANAE 798, HI US","791.6","6","137.1",",6","7",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","13.9",",6,27,+","","","","","8.9",",,6,27,","31.7",",6,04,","","","","","0.0",",6","26.2",",,,6","","","22.90",",6","29.46",",,,6","16.34",",,,6","",""
"USC00519231","1910-07","21.433","-158.1827","7.6","WAIANAE 798, HI US","","","","","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","9.9",",,6,26,","","","","","","","","","9.9",",,,6","","","","","","","","","",""
"USC00519231","1910-08","21.433","-158.1827","7.6","WAIANAE 798, HI US","","","246.1",",6","2",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","6",",6","","","16.7",",6,17,","","","","","11.9",",,6,25,","32.8",",6,22,","","","","","0.0",",6","14.4",",,,6","","","26.27",",6","31.28",",,,6","21.26",",,,6","",""
"USC00519231","1910-09","21.433","-158.1827","7.6","WAIANAE 798, HI US","","","199.7",",6","16",",6","11",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","16.7",",6,01,","","","","","26.2",",,6,03,","30.6",",6,30,+","","","","","0.0",",6","112.2",",,,6","","","24.99",",6","29.51",",,,6","20.46",",,,6","",""
"USC00519231","1910-10","21.433","-158.1827","7.6","WAIANAE 798, HI US","","","201.4",",6","4",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","16.7",",6,31,","","","","","4.1",",,6,28,","31.1",",6,17,+","","","","","0.0",",6","6.4",",,,6","","","24.83",",6","29.66",",,,6","20.00",",,,6","",""
"USC00519231","1910-11","21.433","-158.1827","7.6","WAIANAE 798, HI US","","","156.9",",6","5",",6","3",",6","2",",6","","","0","4,6","0",",6","0",",6","0",",6","30",",6","0",",6","","","15.6",",6,03,","","","0","4,,6,30,+","91.4",",,6,02,","30.0",",6,06,+","","","","","0.0",",6","124.9",",,,6","0","4,,,6","23.56",",6","28.69",",,,6","18.43",",,,6","",""
"USC00519231","1910-12","21.433","-158.1827","7.6","WAIANAE 798, HI US","","","120.7","2,6","2","1,6","1","1,6","0","1,6","","","0","5,6","0","2,6","0","2,6","0","2,6","29","2,6","0","2,6","","","12.8","2,6,13,","","","0","5,,6,31,+","14.5","1,,6,30,","28.9","2,6,11,+","","","","","0.0","2,6","16.0","1,,,6","0","5,,,6","22.50","2,6","27.53","2,,,6","17.47","2,,,6","",""
