"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00201802","1992-05","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","","","0.3","2,0","5","2,0","4","2,0","1","2,0","0",",0","0",",0","0","2,0","9","2,0","0","1,0","12","1,0","0","1,0","3","","1","","-5.0","2,0,07,","0",",,0,31,+","0",",,0,31,+","26.7","2,,0,17,","26.7","1,0,23,+","","","","","","","","","225.3","1,0","","","","","","","","","","","","","","","","","","","","","","","","","61.2",",a,,0","0",",,,0","10.66","2,0","18.52","1,,,0","2.80","2,,,0","",""
"USC00201802","1992-06","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","","","9.4",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","18",",0","1",",0","2","","1","","-1.1",",0,22,","0",",,0,30,+","0",",,0,30,+","8.9",",,0,29,","32.2",",0,13,","","","","","","","","","125.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","48.3",",,,0","0",",,,0","14.45",",0","21.28",",,,0","7.62",",,,0","",""
"USC00201802","1992-07","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","","","3.3",",0","16",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","2.8",",0,21,","0",",,0,31,+","0",",,0,31,+","25.9",",,0,18,","26.7",",0,10,","","","85.9","0","","","","","85.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","122.9",",,,0","0",",,,0","15.67",",0","21.56",",,,0","9.78",",,,0","",""
"USC00201802","1992-08","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","","","14.2","1,0","13",",0","7",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","22",",0","0",",0","","","","","3.3","1,0,12,","0",",,0,31,+","0",",,0,31,+","17.5",",,0,26,","28.3",",0,25,","128.8",",,,0","174.3","0","","","","","88.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","72.2",",,,0","0",",,,0","15.89","1,0","22.60",",,,0","9.19","1,,,0","2033",",,,0"
"USC00201802","1992-09","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","","","1.4",",0","12",",0","9",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","4",",0","0",",0","","","","","-2.2",",0,23,","0",",,0,30,+","0",",,0,30,+","44.2",",,0,27,","23.9",",0,17,","72.9","1,,,0","351.0","0","","","","","176.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","124.1",",,,0","0",",,,0","12.49",",0","17.91",",,,0","7.07",",,,0","1994",",,,0"
"USC00201802","1992-10","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","","","0.6","1,0","10",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","13","1,0","0",",0","3",",0","0",",0","","","","","-5.0","1,0,31,","0",",T,0,20,","13",",,0,20,","10.9",",,0,16,","30.0",",0,03,","","","695.0","0","","","","","344.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","31.9",",,,0","13",",,,0","6.87","1,0","12.38",",,,0","1.35","1,,,0","",""
"USC00201802","1992-11","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","","","0.0","1,0","11",",0","7",",0","1",",0","","","3",",0","0","1,0","26","1,0","9",",0","0",",0","0",",0","","","","","-11.7","1,0,19,+","","","102",",,0,26,","44.7",",,0,21,","10.6",",0,11,","","","1256.3","0","","","","","561.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","99.8",",,,0","178",",,,0","-0.95","1,0","2.76",",,,0","-4.65","1,,,0","",""
"USC00201802","1992-12","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","","","0.0","1,0","12","2,0","5","2,0","0","2,0","28",",0","3","2,0","4","1,0","29","1,0","20","1,0","0","1,0","0","1,0","","","","","-21.1","1,0,27,","152",",,0,26,+","89","2,,0,25,","23.1","2,,0,16,","3.3","1,0,16,+","","","1957.2","0","","","","","700.9","1,0","","","","","","","","","","","","","","","","","","","","","","","","","49.4",",a,,0","259","2,,,0","-5.03","1,0","-0.71","1,,,0","-9.35","1,,,0","",""
"USC00201802","1993-01","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","0.0","0","0.0","1,0","10",",0","2",",0","0",",0","30","1,0","4",",0","7","1,0","30","1,0","23","1,0","0","1,0","0","1,0","","","","","-21.1","1,0,02,","229","1,,0,28,","76",",,0,13,","7.4",",,0,13,","2.8","1,0,31,","","","2765.8","0","","","","","808.6","1,0","","","","","","","","","","","","","","","","","","","","","","","","","19.8",",,,0","174",",,,0","-8.62","1,0","-3.46","1,,,0","-13.78","1,,,0","",""
"USC00201802","1993-02","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","0.0","0","0.0","3,0","0",",0","0",",0","0",",0","28",",0","0",",0","9","3,0","25","3,0","22","1,0","0","1,0","0","1,0","","","","","-23.3","3,0,19,","152",",,0,03,+","0",",T,0,24,+","0.0",",T,0,24,+","9.4","1,0,05,","","","3444.9","0","","","","","679.1","1,0","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",T,,0","0",",T,,0","-8.91","3,0","-2.77","1,,,0","-15.04","3,,,0","",""
"USC00201802","1993-03","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","0.0","0","0.0","1,0","5",",0","0",",0","0",",0","24",",0","1",",0","4","1,0","29","1,0","8",",0","0",",0","0",",0","","","","","-19.4","1,0,18,","102",",,0,02,+","25",",,0,08,","2.3",",,0,08,","18.9",",0,30,","","","4050.8","0","","","","","605.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","5.0",",,,0","48",",,,0","-1.94","1,0","4.25",",,,0","-8.13","1,,,0","",""
"USC00201802","1993-04","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","0.0","0","0.0","1,0","9",",0","7",",0","0",",0","3",",0","1","1,0","0",",0","24",",0","3","1,0","1","1,0","0","1,0","","","","","-6.1",",0,26,+","127",",,0,17,","102","1,,0,16,","24.1",",,0,15,","21.7","1,0,29,","","","4492.3","0","","","","","441.5","1,0","","","","","","","","","","","","","","","","","","","","","","","","","94.6",",,,0","110","1,,,0","3.14","1,0","8.28","1,,,0","-2.00",",,,0","",""
"USC00201802","1993-05","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","2.5","0","2.5","1,0","13",",0","8",",0","1",",0","0",",0","0",",0","0","1,0","3","1,0","0","1,0","6","1,0","0","1,0","","","","","-1.1","1,0,17,+","0",",,0,31,+","0",",,0,31,+","26.4",",,0,31,","27.8","1,0,11,","","","4727.3","0","","","","","235.0","1,0","","","","","","","","","","","","","","","","","","","","","","","","","91.4",",,,0","0",",,,0","10.59","1,0","16.35","1,,,0","4.82","1,,,0","",""
"USC00201802","1993-06","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","7.3","0","4.8",",0","13",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","","","","","1.1",",0,04,","0",",,0,30,+","0",",,0,30,+","15.0",",,0,14,","26.7",",0,22,","","","4837.5","0","","","","","110.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","84.1",",,,0","0",",,,0","14.82",",0","20.86",",,,0","8.79",",,,0","",""
"USC00201802","1993-07","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","55.3","0","48.0",",0","12",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","","","8.3",",0,13,","0",",,0,31,+","0",",,0,31,+","32.0",",,0,06,","28.9",",0,07,","134.6",",,,0","15.8","0","","","","","15.8",",0","","","","","","","","","","","","","","","","","15.91",",,,0","","","","","27.21",",,,0","96.8",",,,0","0",",,,0","19.37",",0","25.10",",,,0","13.65",",,,0","2323",",,,0"
"USC00201802","1993-09","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","","","1.1",",0","15",",0","4",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","7",",0","0",",0","","","","","-3.9",",0,30,","0",",,0,30,+","0",",,0,30,+","72.9",",,0,14,","23.9",",0,03,","64.7","2,,,0","","","","","","","218.9",",0","","","","","","","","","","","","","","","","","7.02",",,,0","","","","","18.55",",,,0","101.0",",,,0","0",",,,0","11.07",",0","17.42",",,,0","4.73",",,,0","2321","1,,,0"
"USC00201802","1993-10","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","","","0.0",",0","13",",0","6",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","0",",0","0",",0","","","","","-6.7",",0,14,+","0",",T,0,31,","18",",,0,31,","18.3",",,0,16,","20.6",",0,04,","","","","","","","","","400.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","59.1",",,,0","18",",,,0","5.42",",0","11.10",",,,0","-0.25",",,,0","",""
"USC00201802","1993-11","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","","","0.0","1,0","7",",0","4",",0","1",",0","8",",0","1",",0","0","1,0","28","1,0","6",",0","0",",0","0",",0","","","","","-11.7","1,0,29,","127",",,0,05,","127",",,0,05,","28.7",",,0,05,","11.1",",0,04,","","","","","","","","","552.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","61.9",",,,0","152",",,,0","-0.80","1,0","3.38",",,,0","-4.99","1,,,0","",""
"USC00201802","1993-12","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","","","0.0","1,0","7",",0","2",",0","0",",0","3",",0","2",",0","6","1,0","26","1,0","12","1,0","0","1,0","0","1,0","","","","","-23.9","1,0,27,+","25",",,0,29,+","28",",,0,24,","7.6",",,0,08,","6.7","1,0,15,","","","","","","","","","696.3","1,0","","","","","","","","","","","","","","","","","","","","","","","","","14.1",",,,0","61",",,,0","-4.88","1,0","-1.41","1,,,0","-8.35","1,,,0","",""
"USC00201802","1994-01","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","0.0","0","0.0","2,0","11",",0","3",",0","0",",0","30","1,0","8","2,0","17","2,0","29","2,0","31",",0","0",",0","0",",0","","","","","-33.3","2,0,20,+","178","1,,0,17,","76","2,,0,17,+","5.6",",,0,01,","0.0",",0,11,","","","","","","","","","957.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","20.5",",,,0","388","2,,,0","-14.61","2,0","-9.42",",,,0","-19.80","2,,,0","",""
"USC00201802","1994-02","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","0.0","0","0.0","1,0","6",",0","0",",0","0",",0","","","3",",0","14","1,0","27","1,0","22",",0","0",",0","0",",0","","","","","-27.8","1,0,08,+","","","51",",,0,24,+","1.3",",,0,24,+","8.3",",0,20,","","","","","","","","","823.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","4.7",",,,0","150",",,,0","-12.15","1,0","-6.63",",,,0","-17.67","1,,,0","",""
"USC00201802","1994-03","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","0.0","0","0.0",",0","8",",0","4",",0","0",",0","4",",0","3",",0","0",",0","31",",0","8",",0","0",",0","0",",0","","","","","-13.9",",0,17,","76",",,0,21,","64",",,0,21,","9.1",",,0,21,","17.2",",0,23,","","","","","","","","","623.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","23.8",",,,0","167",",,,0","-1.79",",0","3.59",",,,0","-7.17",",,,0","",""
"USC00201802","1994-04","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","0.0","0","0.0","1,0","8",",0","7",",0","0",",0","2",",0","1",",0","0","1,0","22","1,0","1",",0","2",",0","0",",0","","","","","-11.7","1,0,06,","51",",,0,05,","51",",,0,05,","15.2",",,0,26,","26.1",",0,25,","","","","","","","","","411.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","54.3",",,,0","51",",,,0","4.33","1,0","11.36",",,,0","-2.71","1,,,0","",""
"USC00201802","1994-05","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","4.4","0","4.4","2,0","8",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","6","1,0","0","1,0","9","1,0","0","1,0","","","","","-2.2","1,0,27,","0",",,0,31,+","0",",,0,31,+","7.9",",,0,30,+","29.4","1,0,22,","","","","","","","","","228.0","1,0","","","","","","","","","","","","","","","","","","","","","","","","","32.4",",,,0","0",",,,0","10.63","2,0","17.86","1,,,0","3.41","1,,,0","",""
"USC00201802","1994-06","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","40.1","0","35.7","1,0","6",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","24",",0","1",",0","","","","","0.6","1,0,08,+","0",",,0,30,+","0",",,0,30,+","19.3",",,0,29,","32.8",",0,18,","148.0","2,,,0","","","","","","","63.1",",0","","","","","","","","","","","","","","","","","12.64","1,,,0","","","","","26.25","1,,,0","61.5",",,,0","0",",,,0","17.43","1,0","24.33",",,,0","10.52","1,,,0","2761",",,,0"
"USC00201802","1994-07","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","72.8","0","32.7","2,0","15",",0","8",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","0","1,0","","","","","6.1","1,0,13,","0",",,0,31,+","0",",,0,31,+","16.8",",,0,18,","29.4","1,0,21,","139.7","1,,,0","27.2","0","","","","","27.2","1,0","","","","","","","","","","","","","","","","","14.19",",,,0","","","","","26.57",",,,0","70.6",",,,0","0",",,,0","18.57","2,0","24.99","1,,,0","12.15","1,,,0","2206",",,,0"
"USC00201802","1994-09","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","","","10.3",",0","13",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","","","","","3.3",",0,30,","0",",,0,30,+","0",",,0,30,+","21.3",",,0,14,","27.8",",0,16,","65.6","2,,,0","","","","","","","103.6",",0","","","","","","","","","","","","","","","","","11.13",",,,0","","","","","21.06",",,,0","101.8",",,,0","0",",,,0","15.22",",0","21.11",",,,0","9.33",",,,0","2009","1,,,0"
"USC00201802","1994-10","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","","","0.0","1,0","10",",0","2",",0","1",",0","0",",0","0",",0","0",",0","8",",0","0","1,0","1","1,0","0","1,0","","","","","-1.7",",0,26,+","0",",,0,31,+","0",",,0,31,+","29.0",",,0,18,","21.1","1,0,07,","53.8",",,,0","","","","","","","276.9","1,0","","","","","","","","","","","","","","","","","4.87","2,,,0","","","","","13.38","1,,,0","53.9",",,,0","0",",,,0","9.05","1,0","14.52","1,,,0","3.59",",,,0","2991",",,,0"
"USC00201802","1994-11","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","","","","","8","2,0","5","2,0","0","2,0","3",",0","1",",0","0","5,0","18","5,0","2","3,0","0","3,0","0","3,0","","","","","-10.6","5,0,30,","51",",,0,30,+","51",",,0,28,","23.4","2,,0,28,","15.6","3,0,09,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.1","2,,,0","51",",,,0","3.04","6,0","7.76","3,,,0","-1.69","5,,,0","",""
"USC00201802","1994-12","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","","","0.0","1,0","3",",0","0",",0","0",",0","3",",0","0",",0","0","1,0","29","1,0","8","1,0","0","1,0","0","1,0","","","","","-15.0","1,0,12,","76",",,0,01,","23",",,0,09,","1.0",",,0,09,","9.4","1,0,03,","","","","","","","","","607.3","1,0","","","","","","","","","","","","","","","","","","","","","","","","","2.3",",,,0","23",",,,0","-1.91","1,0","1.93","1,,,0","-5.75","1,,,0","",""
"USC00201802","1995-01","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","0.0","0","0.0","2,0","8","1,0","1","1,0","0","1,0","28","1,0","4","1,0","2","2,0","29","2,0","22","1,0","0","1,0","0","1,0","","","","","-22.2","2,0,05,","102","1,,0,11,","102","1,,0,11,","2.8","1,,0,11,","2.2","1,0,14,","","","","","","","","","716.2","1,0","","","","","","","","","","","","","","","","","","","","","","","","","13.0","1,,,0","229","1,,,0","-6.40","2,0","-2.55","1,,,0","-10.24","2,,,0","",""
"USC00201802","1995-02","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","0.0","0","0.0","1,0","6","1,0","0","1,0","0","1,0","27","1,0","2",",0","6","1,0","27","1,0","20","1,0","0","1,0","0","1,0","","","","","-22.8","1,0,12,+","127","1,,0,22,+","51",",,0,20,+","2.3","1,,0,20,","5.6","1,0,01,","","","","","","","","","723.1","1,0","","","","","","","","","","","","","","","","","","","","","","","","","6.2","1,,,0","126",",,,0","-8.45","1,0","-3.23","1,,,0","-13.67","1,,,0","",""
"USC00201802","1995-03","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","0.0","0","0.0","3,0","8",",0","5",",0","0",",0","13","2,0","5",",0","3","2,0","28","2,0","8","1,0","0","1,0","0","1,0","","","","","-21.7","2,0,02,","279","2,,0,09,+","84",",,0,06,","19.8",",,0,21,","16.1","1,0,16,+","","","","","","","","","557.0","1,0","","","","","","","","","","","","","","","","","","","","","","","","","45.8",",,,0","302",",,,0","-1.19","3,0","4.48","1,,,0","-6.86","2,,,0","",""
"USC00201802","1995-04","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","0.0","0","0.0","2,0","12",",0","7",",0","1",",0","1","1,0","1",",0","0","2,0","21","2,0","2","2,0","0","2,0","0","2,0","","","","","-14.4","2,0,05,+","51","1,,0,06,","41",",,0,06,","32.8",",,0,19,","15.0","2,0,04,","","","","","","","","","463.4","2,0","","","","","","","","","","","","","","","","","","","","","","","","","61.2",",,,0","44",",,,0","1.78","2,0","7.14","2,,,0","-3.58","2,,,0","",""
"USC00201802","1995-05","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","2.8","0","2.8","1,0","10",",0","8",",0","0",",0","0",",0","0",",0","0","1,0","1","1,0","0","1,0","6","1,0","0","1,0","","","","","-1.1","1,0,01,","0",",,0,31,+","0",",,0,31,+","12.4",",,0,28,+","29.4","1,0,31,","","","","","","","","","218.2","1,0","","","","","","","","","","","","","","","","","","","","","","","","","71.8",",,,0","0",",,,0","11.15","1,0","17.44","1,,,0","4.86","1,,,0","",""
"USC00201802","1995-06","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","84.1","0","81.3",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","4",",0","","","","","2.2",",0,09,","0",",,0,30,+","0",",,0,30,+","13.0",",,0,11,","36.1",",0,20,","152.7","1,,,0","","","","","","","46.2",",0","","","","","","","","","","","","","","","","","14.31",",,,0","","","","","28.76",",,,0","22.4",",,,0","0",",,,0","19.50",",0","26.64",",,,0","12.36",",,,0","1884",",,,0"
"USC00201802","1995-07","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","136.7","0","52.6",",0","14",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","","","3.3",",0,02,","0",",,0,31,+","0",",,0,31,+","20.8",",,0,16,","31.7",",0,29,","130.6","1,,,0","31.9","0","","","","","31.9",",0","","","","","","","","","","","","","","","","","14.37",",,,0","","","","","26.52",",,,0","59.5",",,,0","0",",,,0","19.00",",0","25.44",",,,0","12.56",",,,0","2292",",,,0"
"USC00201802","1995-08","45.8269","-87.1589","242.0","CORNELL 5 SE, MI US","210.6","0","73.9","2,0","13",",0","8",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0","1,0","29","1,0","1","1,0","","","","","9.4","2,0,24,","0",",,0,31,+","0",",,0,31,+","34.0",",,0,13,","35.0","1,0,01,","90.3","5,,,0","35.8","0","","","","","3.9","1,0","","","","","","","","","","","","","","","","","16.54","1,,,0","","","","","27.64","1,,,0","105.1",",,,0","0",",,,0","20.73","2,0","26.55","1,,,0","14.91","2,,,0","1667","1,,,0"
