"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"CWM00091843","1979-01","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","7","3,S","2","3,S","0","3,S","","","","","","","3.0","3,,S,15,+","","","11.3","3,,,S","",""
"CWM00091843","1979-02","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","3",",S","1",",S","0",",S","","","","","","","8.9",",,S,04,","","","9.9",",,,S","",""
"CWM00091843","1979-03","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","8","5,S","3","5,S","1","5,S","","","","","","","55.1","5,,S,16,","","","77.1","5,,,S","",""
"CWM00091843","1979-06","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","8","4,S","3","4,S","1","4,S","","","","","","","37.1","4,,S,21,","","","52.5","4,,,S","",""
"CWM00091843","1979-07","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","5","5,S","3","5,S","0","5,S","","","","","","","5.1","5,,S,22,","","","14.1","5,,,S","",""
"CWM00091843","1979-09","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","5",",S","3",",S","0",",S","","","","","","","13.0",",,S,13,","","","26.4",",,,S","",""
"CWM00091843","1979-10","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","6","3,S","2","3,S","0","3,S","","","","","","","11.9","3,,S,03,","","","18.9","3,,,S","",""
"CWM00091843","1979-11","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","4","4,S","0","4,S","0","4,S","","","","","","","2.0","4,,S,25,","","","3.5","4,,,S","",""
"CWM00091843","1980-01","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","9","3,S","8","3,S","2","3,S","","","","","","","34.0","3,,S,26,","","","100.1","3,,,S","",""
"CWM00091843","1980-02","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","8","5,S","1","5,S","0","5,S","","","","","","","7.9","5,,S,08,","","","16.2","5,,,S","",""
"CWM00091843","1980-04","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","8","1,S","4","1,S","0","1,S","","","","","","","7.9","1,,S,04,","","","22.8","1,,,S","",""
"CWM00091843","1980-05","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","10",",S","6",",S","2",",S","","","","","","","43.9",",,S,15,","","","123.1",",,,S","",""
"CWM00091843","1980-07","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","2","4,S","1","4,S","0","4,S","","","","","","","20.1","4,,S,30,","","","20.6","4,,,S","",""
"CWM00091843","1980-08","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","4","4,S","4","4,S","1","4,S","","","","","","","45.0","4,,S,25,","","","69.2","4,,,S","",""
"CWM00091843","1980-09","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","2","3,S","1","3,S","0","3,S","","","","","","","7.9","3,,S,24,","","","8.9","3,,,S","",""
"CWM00091843","1980-10","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","6","1,S","3","1,S","1","1,S","","","","","","","33.0","1,,S,28,","","","44.7","1,,,S","",""
"CWM00091843","1980-11","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","2","3,S","1","3,S","1","3,S","","","","","","","110.0","3,,S,07,","","","112.0","3,,,S","",""
"CWM00091843","1980-12","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","9","4,S","6","4,S","1","4,S","","","","","","","26.9","4,,S,14,","","","62.5","4,,,S","",""
"CWM00091843","1981-01","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","13","4,S","4","4,S","1","4,S","","","","","","","43.9","4,,S,29,","","","92.2","4,,,S","",""
"CWM00091843","1981-02","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","7","4,S","4","4,S","1","4,S","","","","","","","46.0","4,,S,15,","","","66.8","4,,,S","",""
"CWM00091843","1981-03","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","5","4,S","2","4,S","0","4,S","","","","","","","3.0","4,,S,25,+","","","7.3","4,,,S","",""
"CWM00091843","1981-04","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","10","4,S","5","4,S","2","4,S","","","","","","","80.0","4,,S,25,","","","141.8","4,,,S","",""
"CWM00091843","1981-05","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","2","4,S","1","4,S","0","4,S","","","","","","","5.1","4,,S,26,","","","7.1","4,,,S","",""
"CWM00091843","1981-07","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","4",",S","2",",S","0",",S","","","","","","","14.0",",,S,03,","","","21.1",",,,S","",""
"CWM00091843","1981-08","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","4","4,S","2","4,S","0","4,S","","","","","","","8.9","4,,S,18,","","","14.4","4,,,S","",""
"CWM00091843","1981-09","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","8","1,S","7","1,S","2","1,S","","","","","","","39.9","1,,S,26,+","","","117.1","1,,,S","",""
"CWM00091843","1981-10","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","3","2,S","1","2,S","0","2,S","","","","","","","8.9","2,,S,16,","","","10.2","2,,,S","",""
"CWM00091843","1981-11","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","3","2,S","1","2,S","0","2,S","","","","","","","7.1","2,,S,06,","","","8.1","2,,,S","",""
"CWM00091843","1981-12","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","9","3,S","2","3,S","0","3,S","","","","","","","18.0","3,,S,25,","","","30.0","3,,,S","",""
"CWM00091843","1982-02","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","","","","","","","0","5,S","23","5,S","0","5,S","","","31.2","5,S,20,","","","29.50","5,,,S"
"CWM00091843","1982-04","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","14","3,S","12","3,S","5","3,S","","","","","","","42.9","3,,S,23,","","","228.0","3,,,S","",""
"CWM00091843","1982-06","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","13","2,S","6","2,S","3","2,S","","","","","","","61.0","2,,S,04,","","","191.8","2,,,S","",""
"CWM00091843","1982-08","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","12","2,S","6","2,S","1","2,S","","","","","","","103.1","2,,S,31,","","","148.3","2,,,S","",""
"CWM00091843","1983-01","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","9","3,S","2","3,S","0","3,S","","","","","","","20.1","3,,S,13,","","","29.1","3,,,S","",""
"CWM00091843","1983-02","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","14","1,S","5","1,S","1","1,S","","","","","","","100.1","1,,S,04,","","","142.3","1,,,S","",""
"CWM00091843","1983-04","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","18","5,S","7","5,S","2","5,S","","","","","","","117.1","5,,S,07,","","","276.9","5,,,S","",""
"CWM00091843","1983-06","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","","","","","","","0","3,S","27","3,S","0","3,S","","","29.4","3,S,27,","","","25.88","3,,,S"
"CWM00091843","1983-07","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","","","","","","","0","5,S","25","5,S","0","5,S","","","27.0","5,S,19,","","","24.76","5,,,S"
"CWM00091843","1983-09","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","7","5,S","3","5,S","0","5,S","","","","","","","14.0","5,,S,26,","","","40.0","5,,,S","",""
"CWM00091843","1983-11","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","7","5,S","4","5,S","0","5,S","","","","","","","4.1","5,,S,19,+","","","18.0","5,,,S","",""
"CWM00091843","1984-02","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","16","5,S","11","5,S","4","5,S","0","5,S","24","5,S","0","5,S","106.4","5,,S,27,","31.3","5,S,24,","286.6","5,,,S","29.55","5,,,S"
"CWM00091843","1984-06","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","8","5,S","3","5,S","0","5,S","0","2,S","28","2,S","0","2,S","8.1","5,,S,26,","30.0","2,S,25,","19.3","5,,,S","25.46","2,,,S"
"CWM00091843","1984-08","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","8","4,S","3","4,S","1","4,S","","","","","","","45.2","4,,S,25,","","","59.4","4,,,S","",""
"CWM00091843","1984-09","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","10","5,S","7","5,S","1","5,S","0","4,S","26","4,S","0","4,S","36.1","5,,S,14,","27.5","4,S,20,","84.7","5,,,S","25.12","4,,,S"
"CWM00091843","1984-10","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","11","4,S","8","4,S","1","4,S","","","","","","","53.1","4,,S,31,","","","133.0","4,,,S","",""
"CWM00091843","1984-11","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","18","1,S","8","1,S","2","1,S","","","","","","","31.0","1,,S,25,","","","149.1","1,,,S","",""
"CWM00091843","1984-12","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","20","5,S","12","5,S","2","5,S","","","","","","","96.0","5,,S,07,","","","242.4","5,,,S","",""
"CWM00091843","1985-01","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","15","3,S","12","3,S","5","3,S","0","3,S","28","3,S","0","3,S","56.9","3,,S,03,","29.9","3,S,30,+","290.4","3,,,S","28.57","3,,,S"
"CWM00091843","1985-05","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","7","5,S","4","5,S","2","5,S","0","1,S","30","1,S","0","1,S","52.1","5,,S,10,","29.6","1,S,02,","108.5","5,,,S","27.15","1,,,S"
"CWM00091843","1985-06","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","14","4,S","8","4,S","1","4,S","0","2,S","28","2,S","0","2,S","37.1","4,,S,04,","28.0","2,S,03,","96.4","4,,,S","25.14","2,,,S"
"CWM00091843","1985-07","-21.203","-159.806","5.8","RAROTONGA INTERNATIONAL, CW","9","5,S","5","5,S","1","5,S","0","5,S","26","5,S","0","5,S","41.4","5,,S,03,","26.6","5,S,05,","84.9","5,,,S","24.85","5,,,S"
