"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1MNWR0013","2011-05","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","149.1","2,a,,N"
"US1MNWR0013","2011-06","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","102.0",",a,,N"
"US1MNWR0013","2011-08","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","53.8","1,a,,N"
"US1MNWR0013","2011-09","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","16.2",",a,,N"
"US1MNWR0013","2011-10","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","18.8",",a,,N"
"US1MNWR0013","2012-04","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","69.8","2,a,,N"
"US1MNWR0013","2012-05","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","304.3",",a,,N"
"US1MNWR0013","2012-06","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","93.8","2,a,,N"
"US1MNWR0013","2012-08","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","106.5","3,a,,N"
"US1MNWR0013","2012-09","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","13.0","2,a,,N"
"US1MNWR0013","2013-04","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","99.0","1,a,,N"
"US1MNWR0013","2013-05","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","140.2","1,a,,N"
"US1MNWR0013","2013-06","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","185.1","5,a,,N"
"US1MNWR0013","2013-07","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","56.7","1,a,,N"
"US1MNWR0013","2013-08","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","56.2","3,a,,N"
"US1MNWR0013","2013-09","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","44.8","3,a,,N"
"US1MNWR0013","2013-10","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","87.6",",a,,N"
"US1MNWR0013","2014-04","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","149.7","4,a,,N"
"US1MNWR0013","2014-05","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","142.9","3,a,,N"
"US1MNWR0013","2014-06","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","177.4","2,a,,N"
"US1MNWR0013","2014-07","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","40.0","3,a,,N"
"US1MNWR0013","2014-08","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","24.5","2,a,,N"
"US1MNWR0013","2014-09","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","36.8","2,a,,N"
"US1MNWR0013","2014-10","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","12.9",",a,,N"
"US1MNWR0013","2015-04","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","55.4",",a,,N"
"US1MNWR0013","2015-05","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","141.7","3,a,,N"
"US1MNWR0013","2015-06","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","85.0","1,a,,N"
"US1MNWR0013","2015-07","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","175.5",",a,,N"
"US1MNWR0013","2015-08","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","89.4","1,a,,N"
"US1MNWR0013","2015-09","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","66.0","5,a,,N"
"US1MNWR0013","2015-10","45.044727","-93.910654","285.0","MONTROSE 1.6 SSE, MN US","78.4","1,a,,N"
