"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FP000091925","1973-08","-9.8","-139.033","53.0","HIVA OA, FP","","","0","4,I","0","4,I","0","4,I","","","","","","","","","","","","","0.0","4,,I,31,+","","","","","0.0","4,,,I","","","","","",""
"FP000091925","1973-09","-9.8","-139.033","53.0","HIVA OA, FP","","","0","1,I","0","1,I","0","1,I","","","","","","","","","","","","","0.0","1,,I,30,+","","","","","0.0","1,,,I","","","","","",""
"FP000091925","1973-10","-9.8","-139.033","53.0","HIVA OA, FP","","","0","3,I","0","3,I","0","3,I","","","","","","","","","","","","","0.0","3,,I,31,+","","","","","0.0","3,,,I","","","","","",""
"FP000091925","1973-11","-9.8","-139.033","53.0","HIVA OA, FP","","","0","2,I","0","2,I","0","2,I","","","","","","","","","","","","","0.0","2,,I,30,+","","","","","0.0","2,,,I","","","","","",""
"FP000091925","1973-12","-9.8","-139.033","53.0","HIVA OA, FP","","","0","2,I","0","2,I","0","2,I","","","","","","","","","","","","","0.0","2,,I,31,+","","","","","0.0","2,,,I","","","","","",""
"FP000091925","1974-01","-9.8","-139.033","53.0","HIVA OA, FP","","","1","4,I","1","4,I","1","4,I","","","","","","","","","","","","","84.1","4,,I,23,","","","","","84.1","4,,,I","","","","","",""
"FP000091925","1974-02","-9.8","-139.033","53.0","HIVA OA, FP","","","0","2,I","0","2,I","0","2,I","","","","","","","","","","","","","0.0","2,,I,28,+","","","","","0.0","2,,,I","","","","","",""
"FP000091925","1974-03","-9.8","-139.033","53.0","HIVA OA, FP","","","1","4,I","1","4,I","0","4,I","","","","","","","","","","","","","8.9","4,,I,17,","","","","","8.9","4,,,I","","","","","",""
"FP000091925","1974-04","-9.8","-139.033","53.0","HIVA OA, FP","","","0","3,I","0","3,I","0","3,I","","","","","","","","","","","","","0.0","3,,I,30,+","","","","","0.0","3,,,I","","","","","",""
"FP000091925","1974-05","-9.8","-139.033","53.0","HIVA OA, FP","","","0","3,I","0","3,I","0","3,I","","","","","","","","","","","","","0.0","3,,I,31,+","","","","","0.0","3,,,I","","","","","",""
"FP000091925","1974-06","-9.8","-139.033","53.0","HIVA OA, FP","","","1",",I","1",",I","0",",I","","","","","","","","","","","","","6.1",",,I,07,","","","","","6.1",",,,I","","","","","",""
"FP000091925","1974-08","-9.8","-139.033","53.0","HIVA OA, FP","","","0","4,I","0","4,I","0","4,I","","","","","","","","","","","","","0.0","4,,I,31,+","","","","","0.0","4,,,I","","","","","",""
"FP000091925","1974-09","-9.8","-139.033","53.0","HIVA OA, FP","","","0","4,I","0","4,I","0","4,I","","","","","","","","","","","","","0.0","4,,I,30,+","","","","","0.0","4,,,I","","","","","",""
"FP000091925","1974-10","-9.8","-139.033","53.0","HIVA OA, FP","","","0","2,I","0","2,I","0","2,I","","","","","","","","","","","","","0.0","2,,I,31,+","","","","","0.0","2,,,I","","","","","",""
"FP000091925","1974-11","-9.8","-139.033","53.0","HIVA OA, FP","","","0","3,I","0","3,I","0","3,I","","","","","","","","","","","","","0.0","3,,I,30,+","","","","","0.0","3,,,I","","","","","",""
"FP000091925","1974-12","-9.8","-139.033","53.0","HIVA OA, FP","","","0","1,I","0","1,I","0","1,I","","","","","","","","","","","","","0.0","1,,I,31,+","","","","","0.0","1,,,I","","","","","",""
"FP000091925","1976-10","-9.8","-139.033","53.0","HIVA OA, FP","","","0","1,I","0","1,I","0","1,I","","","","","","","","","","","","","0.0","1,,I,31,+","","","","","0.0","1,,,I","","","","","",""
"FP000091925","1976-11","-9.8","-139.033","53.0","HIVA OA, FP","","","0","5,I","0","5,I","0","5,I","","","","","","","","","","","","","0.0","5,,I,30,+","","","","","0.0","5,,,I","","","","","",""
"FP000091925","1977-01","-9.8","-139.033","53.0","HIVA OA, FP","","","0","4,I","0","4,I","0","4,I","","","","","","","","","","","","","0.0","4,,I,31,+","","","","","0.0","4,,,I","","","","","",""
