"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"FRE00104901","1890-01","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","13",",E","7",",E","0",",E","10.8",",,E,22,","48.4",",,,E"
"FRE00104901","1890-02","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","0",",E","0",",E","0",",E","0.0",",,E,28,+","0.0",",,,E"
"FRE00104901","1890-03","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","9",",E","8",",E","0",",E","10.2",",,E,23,","39.8",",,,E"
"FRE00104901","1890-04","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","17",",E","13",",E","0",",E","15.2",",,E,18,","82.0",",,,E"
"FRE00104901","1890-05","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","13",",E","10",",E","1",",E","49.0",",,E,12,","120.7",",,,E"
"FRE00104901","1890-06","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","8",",E","6",",E","0",",E","10.2",",,E,11,","40.9",",,,E"
"FRE00104901","1890-07","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","16",",E","11",",E","1",",E","29.0",",,E,01,","108.9",",,,E"
"FRE00104901","1890-08","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","15",",E","10",",E","0",",E","16.5",",,E,02,","84.0",",,,E"
"FRE00104901","1890-09","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","7",",E","6",",E","0",",E","21.5",",,E,22,","62.9",",,,E"
"FRE00104901","1890-10","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","13",",E","8",",E","0",",E","18.5",",,E,25,","73.8",",,,E"
"FRE00104901","1890-11","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","15",",E","9",",E","0",",E","12.8",",,E,02,","81.2",",,,E"
"FRE00104901","1890-12","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","3",",E","3",",E","0",",E","9.8",",,E,03,","18.8",",,,E"
"FRE00104901","1891-01","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","13",",E","6",",E","0",",E","6.2",",,E,16,","31.0",",,,E"
"FRE00104901","1891-02","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","3",",E","0",",E","0",",E","2.3",",,E,01,","5.0",",,,E"
"FRE00104901","1891-03","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","15",",E","9",",E","0",",E","15.8",",,E,26,","70.9",",,,E"
"FRE00104901","1891-04","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","12",",E","7",",E","0",",E","8.8",",,E,02,","57.4",",,,E"
"FRE00104901","1891-05","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","19",",E","12",",E","0",",E","16.7",",,E,21,","104.2",",,,E"
"FRE00104901","1891-06","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","11",",E","9",",E","0",",E","24.3",",,E,09,","90.2",",,,E"
"FRE00104901","1891-07","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","11",",E","8",",E","1",",E","26.5",",,E,16,","101.8",",,,E"
"FRE00104901","1891-08","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","14",",E","9",",E","0",",E","10.8",",,E,19,","52.8",",,,E"
"FRE00104901","1891-09","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","7",",E","4",",E","0",",E","20.0",",,E,26,","49.8",",,,E"
"FRE00104901","1891-10","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","10",",E","7",",E","0",",E","24.4",",,E,16,","98.3",",,,E"
"FRE00104901","1891-11","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","10",",E","7",",E","0",",E","16.5",",,E,13,","63.8",",,,E"
"FRE00104901","1891-12","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","14",",E","12",",E","0",",E","25.0",",,E,29,","108.1",",,,E"
"FRE00104901","1892-01","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","14",",E","6",",E","0",",E","11.5",",,E,14,","56.4",",,,E"
"FRE00104901","1892-02","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","18",",E","13",",E","0",",E","22.5",",,E,16,","110.5",",,,E"
"FRE00104901","1892-03","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","11",",E","4",",E","0",",E","8.1",",,E,28,","32.5",",,,E"
"FRE00104901","1892-04","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","5",",E","4",",E","0",",E","6.6",",,E,28,","21.3",",,,E"
"FRE00104901","1892-05","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","9",",E","7",",E","0",",E","14.7",",,E,05,","52.5",",,,E"
"FRE00104901","1892-06","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","10",",E","8",",E","0",",E","11.0",",,E,22,","58.8",",,,E"
"FRE00104901","1892-07","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","11",",E","9",",E","0",",E","20.2",",,E,18,","115.1",",,,E"
"FRE00104901","1892-08","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","6",",E","5",",E","0",",E","11.0",",,E,30,","41.8",",,,E"
"FRE00104901","1892-09","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","12",",E","10",",E","0",",E","21.4",",,E,28,","69.0",",,,E"
"FRE00104901","1892-10","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","21",",E","12",",E","2",",E","29.5",",,E,25,","155.8",",,,E"
"FRE00104901","1892-11","47.8481","4.5817","262.0","CHATILLON SUR SEINE, FR","17",",E","10",",E","0",",E","19.0",",,E,17,","103.9",",,,E"
