"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"JOM00040310","1975-06","30.167","35.783","1069.0","MA AN, JO","131.2","5,S","","","","","","","0","2,S","0","2,S","0","4,S","26","4,S","5","4,S","11.0","2,S,07,","","","36.0","4,S,11,","0.0","4,S","","","23.53","5,S","31.42","4,,,S","15.64","2,,,S"
"JOM00040310","1976-10","30.167","35.783","1069.0","MA AN, JO","","","","","","","","","0","2,S","0","2,S","0","5,S","24","5,S","5","5,S","7.0","2,S,31,+","","","35.0","5,S,06,","","","","","20.88","6,S","29.04","5,,,S","12.72","2,,,S"
"JOM00040310","1976-11","30.167","35.783","1069.0","MA AN, JO","","","","","","","","","","","","","0","4,S","13","4,S","0","4,S","","","","","27.0","4,S,09,+","","","","","","","20.69","4,,,S","",""
"JOM00040310","1977-05","30.167","35.783","1069.0","MA AN, JO","","","","","","","","","0","5,S","0","5,S","","","","","","","9.0","5,S,20,+","","","","","","","","","","","","","13.50","5,,,S"
"JOM00040310","1977-06","30.167","35.783","1069.0","MA AN, JO","","","","","","","","","0","3,S","0","3,S","","","","","","","10.0","3,S,10,+","","","","","","","","","","","","","15.11","3,,,S"
"JOM00040310","1977-09","30.167","35.783","1069.0","MA AN, JO","","","","","","","","","","","","","0","2,S","28","2,S","9","2,S","","","","","35.0","2,S,30,+","","","","","","","31.75","2,,,S","",""
"JOM00040310","1977-10","30.167","35.783","1069.0","MA AN, JO","","","","","","","","","","","","","0","5,S","12","5,S","1","5,S","","","","","36.0","5,S,01,","","","","","","","24.19","5,,,S","",""
"JOM00040310","1978-02","30.167","35.783","1069.0","MA AN, JO","","","","","","","","","","","","","0","5,S","2","5,S","0","5,S","","","","","24.0","5,S,15,","","","","","","","17.35","5,,,S","",""
"JOM00040310","1978-05","30.167","35.783","1069.0","MA AN, JO","","","","","","","","","0","4,S","0","4,S","0","2,S","29","2,S","12","2,S","9.0","4,S,09,+","","","38.0","2,S,05,","","","","","23.07","6,S","31.59","2,,,S","14.56","4,,,S"
"JOM00040310","1978-09","30.167","35.783","1069.0","MA AN, JO","","","","","","","","","0","5,S","0","5,S","","","","","","","10.0","5,S,29,","","","","","","","","","","","","","14.12","5,,,S"
