"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00271020","1903-09","42.733333","-71.683333","91.4","BROOKLINE, NH US","4",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","35.8",",,6,16,","54.6",",,,6","","","",""
"USC00271020","1903-10","42.733333","-71.683333","91.4","BROOKLINE, NH US","12",",6","8",",6","0",",6","","","0",",6","","","","","","","","","","","0",",T,6,26,","22.9",",,6,08,","97.2",",,,6","0",",T,,6","",""
"USC00271020","1903-11","42.733333","-71.683333","91.4","BROOKLINE, NH US","","","","","","","","","2",",6","","","","","","","","","","","51",",,6,16,","","","","","76",",,,6","",""
"USC00271020","1903-12","42.733333","-71.683333","91.4","BROOKLINE, NH US","7","4,6","6","4,6","1","4,6","","","3",",6","","","","","","","","","","","152",",,6,03,","26.4","4,,6,20,","78.2","4,,,6","351",",,,6","",""
"USC00271020","1904-01","42.733333","-71.683333","91.4","BROOKLINE, NH US","9","2,6","8","2,6","0","2,6","31",",6","7",",6","","","","","","","","","610",",,6,31,+","203",",,6,26,+","20.3","2,,6,26,+","97.8","2,,,6","851",",,,6","",""
"USC00271020","1904-02","42.733333","-71.683333","91.4","BROOKLINE, NH US","6","4,6","6","4,6","1","4,6","29",",6","4",",6","","","","","","","","","864",",,6,19,","152",",,6,15,","25.4","4,,6,22,","62.2","4,,,6","324",",,,6","",""
"USC00271020","1904-03","42.733333","-71.683333","91.4","BROOKLINE, NH US","","","","","","","","","4","1,6","","","","","","","","","","","114","1,,6,01,","","","","","279","1,,,6","",""
"USC00271020","1904-04","42.733333","-71.683333","91.4","BROOKLINE, NH US","11","2,6","10","2,6","4","2,6","","","2",",6","","","","","","","","","","","203",",,6,16,","63.5","2,,6,27,","231.9","2,,,6","254",",,,6","",""
"USC00271020","1904-07","42.733333","-71.683333","91.4","BROOKLINE, NH US","8",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","10.2",",,6,05,","42.3",",,,6","","","",""
"USC00271020","1904-08","42.733333","-71.683333","91.4","BROOKLINE, NH US","8",",6","6",",6","2",",6","","","","","","","","","","","","","","","","","63.5",",,6,20,","118.8",",,,6","","","",""
"USC00271020","1904-09","42.733333","-71.683333","91.4","BROOKLINE, NH US","7",",6","5",",6","1",",6","","","","","0","5,","2","5,6","","","-4.4","5,6,23,","","","","","50.8",",,6,14,","116.8",",,,6","","","10.00","5,,,6"
"USC00271020","1904-10","42.733333","-71.683333","91.4","BROOKLINE, NH US","6","1,6","3","1,6","0","1,6","","","0",",6","","","","","","","","","","","0",",T,6,27,+","17.0","1,,6,21,","31.6","1,,,6","0",",T,,6","",""
"USC00271020","1904-11","42.733333","-71.683333","91.4","BROOKLINE, NH US","3","1,6","1","1,6","0","1,6","","","1",",6","","","","","","","","","","","102",",,6,13,","19.1","1,,6,13,","21.4","1,,,6","107",",,,6","",""
"USC00271020","1904-12","42.733333","-71.683333","91.4","BROOKLINE, NH US","5","5,6","5","5,6","1","5,6","","","4",",6","","","","","","","","","","","76",",,6,18,","31.8","5,,6,27,","57.2","5,,,6","203",",,,6","",""
"USC00271020","1905-01","42.733333","-71.683333","91.4","BROOKLINE, NH US","9","3,6","9","3,6","3","3,6","","","6","1,6","","","","","","","","","","","305","1,,6,25,","31.8","3,,6,07,","140.5","3,,,6","838","1,,,6","",""
"USC00271020","1905-02","42.733333","-71.683333","91.4","BROOKLINE, NH US","3","1,6","3","1,6","0","1,6","","","3",",6","","","","","","","","","","","178",",,6,06,","17.8","1,,6,06,","30.5","1,,,6","313",",,,6","",""
"USC00271020","1905-03","42.733333","-71.683333","91.4","BROOKLINE, NH US","9","2,6","7","2,6","2","2,6","28","3,6","1",",6","","","","","","","","","610","3,,6,02,+","305",",,6,21,","30.5","2,,6,21,","99.3","2,,,6","313",",,,6","",""
"USC00271020","1905-04","42.733333","-71.683333","91.4","BROOKLINE, NH US","5",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","32.5",",,6,05,","60.5",",,,6","","","",""
"USC00271020","1905-05","42.733333","-71.683333","91.4","BROOKLINE, NH US","7",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","0",",T,6,01,","12.7",",,6,16,","27.5",",,,6","0",",T,,6","",""
"USC00271020","1905-07","42.733333","-71.683333","91.4","BROOKLINE, NH US","10",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","17.8",",,6,29,","54.1",",,,6","","","",""
"USC00271020","1905-08","42.733333","-71.683333","91.4","BROOKLINE, NH US","10",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","36.1",",,6,11,","132.5",",,,6","","","",""
"USC00271020","1905-09","42.733333","-71.683333","91.4","BROOKLINE, NH US","9",",6","4",",6","2",",6","","","","","","","","","","","","","","","","","95.3",",,6,04,","152.5",",,,6","","","",""
"USC00271020","1905-10","42.733333","-71.683333","91.4","BROOKLINE, NH US","5",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","23.4",",,6,20,","41.2",",,,6","","","",""
"USC00271020","1905-11","42.733333","-71.683333","91.4","BROOKLINE, NH US","5","2,6","3","2,6","0","2,6","","","0",",6","","","","","","","","","","","0",",T,6,30,+","17.8","2,,6,29,","52.9","2,,,6","0",",T,,6","",""
"USC00271020","1905-12","42.733333","-71.683333","91.4","BROOKLINE, NH US","5","4,6","4","4,6","2","4,6","","","1",",6","","","","","","","","","","","152",",,6,10,","38.1","4,,6,03,","101.7","4,,,6","165",",,,6","",""
"USC00271020","1906-01","42.733333","-71.683333","91.4","BROOKLINE, NH US","8","1,6","5","1,6","1","1,6","","","2",",6","","","","","","","","","","","102",",,6,04,","29.2","1,,6,04,","66.4","1,,,6","168",",,,6","",""
"USC00271020","1906-02","42.733333","-71.683333","91.4","BROOKLINE, NH US","4",",6","4",",6","0",",6","","","2",",6","","","","","","","","","","","178",",,6,09,","17.8",",,6,09,","49.9",",,,6","280",",,,6","",""
"USC00271020","1906-03","42.733333","-71.683333","91.4","BROOKLINE, NH US","7","3,6","6","3,6","3","3,6","","","4","1,6","","","","","","","","","","","381","1,,6,15,","48.3","3,,6,04,","137.2","3,,,6","851","1,,,6","",""
"USC00271020","1906-04","42.733333","-71.683333","91.4","BROOKLINE, NH US","7","1,6","4","1,6","1","1,6","","","1",",6","","","","","","","","","","","152",",,6,09,","27.9","1,,6,10,","59.3","1,,,6","155",",,,6","",""
"USC00271020","1906-05","42.733333","-71.683333","91.4","BROOKLINE, NH US","10",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","78.7",",,6,27,","162.5",",,,6","","","",""
"USC00271020","1906-06","42.733333","-71.683333","91.4","BROOKLINE, NH US","11",",6","9",",6","2",",6","","","","","","","","","","","","","","","","","63.5",",,6,17,","168.8",",,,6","","","",""
"USC00271020","1906-07","42.733333","-71.683333","91.4","BROOKLINE, NH US","11",",6","10",",6","1",",6","","","","","","","","","","","","","","","","","25.4",",,6,21,","108.2",",,,6","","","",""
"USC00271020","1906-08","42.733333","-71.683333","91.4","BROOKLINE, NH US","8",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","31.8",",,6,04,","60.2",",,,6","","","",""
"USC00271020","1906-09","42.733333","-71.683333","91.4","BROOKLINE, NH US","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","10.7",",,6,22,","25.4",",,,6","","","",""
"USC00271020","1906-10","42.733333","-71.683333","91.4","BROOKLINE, NH US","5",",6","4",",6","2",",6","","","","","","","","","","","","","","","","","40.1",",,6,09,","95.2",",,,6","","","",""
"USC00271020","1906-11","42.733333","-71.683333","91.4","BROOKLINE, NH US","5",",6","4",",6","1",",6","","","2",",6","","","","","","","","","","","152",",,6,15,","38.1",",,6,11,","62.7",",,,6","257",",,,6","",""
"USC00271020","1906-12","42.733333","-71.683333","91.4","BROOKLINE, NH US","9","4,6","7","4,6","1","4,6","","","3",",6","","","","","","","","","","","152",",,6,23,","27.9","4,,6,31,","86.4","4,,,6","382",",,,6","",""
"USC00271020","1907-01","42.733333","-71.683333","91.4","BROOKLINE, NH US","7","2,6","7","2,6","0","2,6","","","6",",6","","","","","","","","","","","112",",,6,22,","14.0","2,,6,05,","46.9","2,,,6","342",",,,6","",""
"USC00271020","1907-02","42.733333","-71.683333","91.4","BROOKLINE, NH US","7",",6","5",",6","1",",6","","","5",",6","","","","","","","","","","","305",",,6,05,","25.9",",,6,05,","47.0",",,,6","529",",,,6","",""
"USC00271020","1907-03","42.733333","-71.683333","91.4","BROOKLINE, NH US","9",",6","7",",6","0",",6","","","3",",6","","","","","","","","","","","76",",,6,24,","12.7",",,6,19,","47.0",",,,6","173",",,,6","",""
"USC00271020","1907-04","42.733333","-71.683333","91.4","BROOKLINE, NH US","5","1,6","3","1,6","0","1,6","","","3",",6","","","","","","","","","","","152",",,6,09,+","15.2","1,,6,09,+","43.1","1,,,6","406",",,,6","",""
"USC00271020","1907-05","42.733333","-71.683333","91.4","BROOKLINE, NH US","9",",6","7",",6","1",",6","","","0",",6","","","","","","","","","","","0",",T,6,11,","27.9",",,6,16,","75.9",",,,6","0",",T,,6","",""
"USC00271020","1907-06","42.733333","-71.683333","91.4","BROOKLINE, NH US","8",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","33.0",",,6,30,","74.6",",,,6","","","",""
"USC00271020","1907-07","42.733333","-71.683333","91.4","BROOKLINE, NH US","7",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","34.3",",,6,12,","127.3",",,,6","","","",""
"USC00271020","1907-08","42.733333","-71.683333","91.4","BROOKLINE, NH US","6",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","11.7",",,6,04,","39.2",",,,6","","","",""
"USC00271020","1907-09","42.733333","-71.683333","91.4","BROOKLINE, NH US","12",",6","10",",6","3",",6","","","","","","","","","","","","","","","","","86.4",",,6,23,","222.3",",,,6","","","",""
"USC00271020","1907-10","42.733333","-71.683333","91.4","BROOKLINE, NH US","8",",6","5",",6","3",",6","","","","","","","","","","","","","","","","","35.6",",,6,29,","122.7",",,,6","","","",""
"USC00271020","1907-11","42.733333","-71.683333","91.4","BROOKLINE, NH US","8","2,6","7","2,6","2","2,6","","","","","","","","","","","","","","","","","57.2","2,,6,06,","127.8","2,,,6","","","",""
"USC00271020","1907-12","42.733333","-71.683333","91.4","BROOKLINE, NH US","6",",6","6",",6","0",",6","","","4",",6","","","","","","","","","","","203",",,6,14,","23.9",",,6,10,","64.4",",,,6","278",",,,6","",""
"USC00271020","1908-01","42.733333","-71.683333","91.4","BROOKLINE, NH US","6","1,6","5","1,6","1","1,6","","","","","","","","","","","","","","","","","25.4","1,,6,07,","65.8","1,,,6","","","",""
"USC00271020","1908-02","42.733333","-71.683333","91.4","BROOKLINE, NH US","8","1,6","8","1,6","1","1,6","25","3,6","5",",6","","","","","","","","","305","3,,6,26,","203",",,6,19,","35.6","1,,6,01,","107.2","1,,,6","660",",,,6","",""
"USC00271020","1908-03","42.733333","-71.683333","91.4","BROOKLINE, NH US","8",",6","8",",6","0",",6","","","2",",6","","","","","","","","","","","51",",,6,01,","19.1",",,6,02,","63.5",",,,6","92",",,,6","",""
"USC00271020","1908-04","42.733333","-71.683333","91.4","BROOKLINE, NH US","8",",6","6",",6","0",",6","","","1",",6","","","","","","","","","","","25",",,6,02,","20.3",",,6,08,","65.4",",,,6","38",",,,6","",""
"USC00271020","1908-05","42.733333","-71.683333","91.4","BROOKLINE, NH US","9",",6","8",",6","2",",6","","","","","","","","","","","","","","","","","44.5",",,6,07,","131.5",",,,6","","","",""
"USC00271020","1908-06","42.733333","-71.683333","91.4","BROOKLINE, NH US","6",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","10.2",",,6,16,","22.8",",,,6","","","",""
"USC00271020","1908-07","42.733333","-71.683333","91.4","BROOKLINE, NH US","9",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","34.3",",,6,25,","111.7",",,,6","","","",""
"USC00271020","1908-08","42.733333","-71.683333","91.4","BROOKLINE, NH US","9",",6","9",",6","2",",6","","","","","","","","","","","","","","","","","41.1",",,6,06,","154.2",",,,6","","","",""
"USC00271020","1908-09","42.733333","-71.683333","91.4","BROOKLINE, NH US","2",",6","1",",6","1",",6","","","","","","","","","","","","","","","","","25.4",",,6,29,","26.7",",,,6","","","",""
"USC00271020","1908-10","42.733333","-71.683333","91.4","BROOKLINE, NH US","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","20.3",",,6,11,","57.4",",,,6","","","",""
"USC00271020","1908-11","42.733333","-71.683333","91.4","BROOKLINE, NH US","5","1,6","3","1,6","0","1,6","","","1",",6","","","","","","","","","","","102",",,6,15,","11.7","1,,6,15,","24.1","1,,,6","115",",,,6","",""
"USC00271020","1908-12","42.733333","-71.683333","91.4","BROOKLINE, NH US","6","3,6","5","3,6","1","3,6","","","4",",6","","","","","","","","","","","102",",,6,11,","44.7","3,,6,07,","75.3","3,,,6","280",",,,6","",""
"USC00271020","1909-01","42.733333","-71.683333","91.4","BROOKLINE, NH US","9",",6","8",",6","1",",6","","","5",",6","","","","","","","","","","","152",",,6,17,","30.5",",,6,06,","85.1",",,,6","329",",,,6","",""
"USC00271020","1909-02","42.733333","-71.683333","91.4","BROOKLINE, NH US","9","2,6","7","2,6","3","2,6","23","5,6","3",",6","","","","","","","","","203","5,,6,04,+","51",",,6,16,+","43.2","2,,6,24,","129.6","2,,,6","153",",,,6","",""
"USC00271020","1909-03","42.733333","-71.683333","91.4","BROOKLINE, NH US","8","3,6","7","3,6","1","3,6","","","","","","","","","","","","","","","","","57.2","3,,6,25,","96.1","3,,,6","","","",""
"USC00271020","1909-04","42.733333","-71.683333","91.4","BROOKLINE, NH US","9","1,6","8","1,6","1","1,6","","","0",",6","","","","","","","","","","","0",",T,6,09,","50.8","1,,6,14,","115.3","1,,,6","0",",T,,6","",""
"USC00271020","1909-05","42.733333","-71.683333","91.4","BROOKLINE, NH US","8",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","15.2",",,6,22,","63.2",",,,6","","","",""
"USC00271020","1909-06","42.733333","-71.683333","91.4","BROOKLINE, NH US","6",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","19.6",",,6,06,","49.9",",,,6","","","",""
"USC00271020","1909-07","42.733333","-71.683333","91.4","BROOKLINE, NH US","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","22.9",",,6,03,","47.6",",,,6","","","",""
"USC00271020","1909-08","42.733333","-71.683333","91.4","BROOKLINE, NH US","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","44.5",",,6,17,","86.8",",,,6","","","",""
"USC00271020","1909-09","42.733333","-71.683333","91.4","BROOKLINE, NH US","9",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","21.3",",,6,05,","102.7",",,,6","","","",""
"USC00271020","1909-10","42.733333","-71.683333","91.4","BROOKLINE, NH US","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","10.2",",,6,24,","28.0",",,,6","","","",""
"USC00271020","1909-11","42.733333","-71.683333","91.4","BROOKLINE, NH US","8","1,6","6","1,6","1","1,6","","","1",",6","","","","","","","","","","","51",",,6,24,","26.4","1,,6,24,","50.8","1,,,6","59",",,,6","",""
"USC00271020","1909-12","42.733333","-71.683333","91.4","BROOKLINE, NH US","3",",6","3",",6","2",",6","","","2",",6","","","","","","","","","","","457",",,6,26,","54.6",",,6,13,","111.7",",,,6","521",",,,6","",""
"USC00271020","1910-01","42.733333","-71.683333","91.4","BROOKLINE, NH US","11","1,6","8","1,6","3","1,6","31",",6","","","","","","","","","","","610",",,6,17,+","","","33.0","1,,6,21,","129.8","1,,,6","","","",""
"USC00271020","1910-02","42.733333","-71.683333","91.4","BROOKLINE, NH US","7",",6","6",",6","2",",6","28",",6","4",",6","","","","","","","","","965",",,6,26,+","305",",,6,12,","30.5",",,6,12,","92.8",",,,6","826",",,,6","",""
"USC00271020","1910-03","42.733333","-71.683333","91.4","BROOKLINE, NH US","3","1,6","2","1,6","0","1,6","","","0",",6","","","","","","","","","","","0",",T,6,14,","24.1","1,,6,01,","36.3","1,,,6","0",",T,,6","",""
"USC00271020","1910-04","42.733333","-71.683333","91.4","BROOKLINE, NH US","8","1,6","3","1,6","2","1,6","","","0",",6","","","","","","","","","","","0",",T,6,08,","36.8","1,,6,26,","78.8","1,,,6","0",",T,,6","",""
"USC00271020","1910-05","42.733333","-71.683333","91.4","BROOKLINE, NH US","10",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","11.9",",,6,18,","47.6",",,,6","","","",""
"USC00271020","1910-06","42.733333","-71.683333","91.4","BROOKLINE, NH US","8",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","32.0",",,6,06,","100.5",",,,6","","","",""
"USC00271020","1910-07","42.733333","-71.683333","91.4","BROOKLINE, NH US","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","14.7",",,6,16,","44.0",",,,6","","","",""
"USC00271020","1910-08","42.733333","-71.683333","91.4","BROOKLINE, NH US","7",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","25.4",",,6,04,","66.5",",,,6","","","",""
"USC00271020","1910-09","42.733333","-71.683333","91.4","BROOKLINE, NH US","9",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","19.1",",,6,05,","58.9",",,,6","","","",""
"USC00271020","1910-10","42.733333","-71.683333","91.4","BROOKLINE, NH US","7",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","12.2",",,6,01,","42.7",",,,6","","","",""
"USC00271020","1910-11","42.733333","-71.683333","91.4","BROOKLINE, NH US","8",",6","5",",6","0",",6","","","1",",6","","","","","","","","","","","127",",,6,29,","21.8",",,6,04,","66.0",",,,6","127",",,,6","",""
"USC00271020","1910-12","42.733333","-71.683333","91.4","BROOKLINE, NH US","5","1,6","4","1,6","1","1,6","","","","","","","","","","","","","","","","","35.6","1,,6,24,","58.2","1,,,6","","","",""
"USC00271020","1911-02","42.733333","-71.683333","91.4","BROOKLINE, NH US","7",",6","7",",6","1",",6","","","6",",6","","","","","","","","","","","127",",,6,04,","27.9",",,6,04,","71.1",",,,6","483",",,,6","",""
"USC00271020","1911-03","42.733333","-71.683333","91.4","BROOKLINE, NH US","9",",6","7",",6","2",",6","","","4",",6","","","","","","","","","","","127",",,6,19,","27.9",",,6,15,","99.3",",,,6","292",",,,6","",""
"USC00271020","1911-04","42.733333","-71.683333","91.4","BROOKLINE, NH US","4",",6","4",",6","0",",6","","","2",",6","","","","","","","","","","","152",",,6,09,","17.8",",,6,04,","45.8",",,,6","254",",,,6","",""
"USC00271020","1911-05","42.733333","-71.683333","91.4","BROOKLINE, NH US","8",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","14.0",",,6,25,","41.5",",,,6","","","",""
"USC00271020","1911-06","42.733333","-71.683333","91.4","BROOKLINE, NH US","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","40.6",",,6,07,","77.9",",,,6","","","",""
"USC00271020","1911-07","42.733333","-71.683333","91.4","BROOKLINE, NH US","5",",6","4",",6","2",",6","","","","","","","","","","","","","","","","","36.8",",,6,28,","83.0",",,,6","","","",""
"USC00271020","1911-08","42.733333","-71.683333","91.4","BROOKLINE, NH US","7",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","41.9",",,6,15,","135.1",",,,6","","","",""
"USC00271020","1911-09","42.733333","-71.683333","91.4","BROOKLINE, NH US","9",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","19.1",",,6,29,","76.8",",,,6","","","",""
"USC00271020","1911-10","42.733333","-71.683333","91.4","BROOKLINE, NH US","8",",6","8",",6","3",",6","","","","","","","","","","","","","","","","","63.5",",,6,18,","157.5",",,,6","","","",""
"USC00271020","1911-11","42.733333","-71.683333","91.4","BROOKLINE, NH US","6",",6","5",",6","0",",6","","","1",",6","","","","","","","","","","","51",",,6,14,","24.1",",,6,14,","90.3",",,,6","51",",,,6","",""
"USC00271020","1911-12","42.733333","-71.683333","91.4","BROOKLINE, NH US","5","1,6","4","1,6","1","1,6","","","2",",6","","","","","","","","","","","76",",,6,31,","38.1","1,,6,22,","77.5","1,,,6","127",",,,6","",""
"USC00271020","1912-01","42.733333","-71.683333","91.4","BROOKLINE, NH US","6",",6","4",",6","0",",6","31",",6","","","","","","","","","","","406",",,6,18,+","","","20.3",",,6,15,","55.2",",,,6","","","",""
"USC00271020","1912-02","42.733333","-71.683333","91.4","BROOKLINE, NH US","2",",6","2",",6","2",",6","29",",6","1",",6","","","","","","","","","305",",,6,17,+","127",",,6,26,","29.7",",,6,21,","58.7",",,,6","140",",,,6","",""
"USC00271020","1912-03","42.733333","-71.683333","91.4","BROOKLINE, NH US","6",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","45.7",",,6,13,","122.2",",,,6","","","",""
"USC00271020","1912-04","42.733333","-71.683333","91.4","BROOKLINE, NH US","10",",6","9",",6","1",",6","","","1",",6","","","","","","","","","","","25",",,6,09,","30.0",",,6,03,","90.6",",,,6","38",",,,6","",""
"USC00271020","1912-05","42.733333","-71.683333","91.4","BROOKLINE, NH US","11",",6","10",",6","1",",6","","","","","","","","","","","","","","","","","30.5",",,6,16,","131.0",",,,6","","","",""
"USC00271020","1912-06","42.733333","-71.683333","91.4","BROOKLINE, NH US","3",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","8.4",",,6,02,","11.4",",,,6","","","",""
"USC00271020","1912-07","42.733333","-71.683333","91.4","BROOKLINE, NH US","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","47.8",",,6,14,","103.7",",,,6","","","",""
"USC00271020","1912-08","42.733333","-71.683333","91.4","BROOKLINE, NH US","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","22.9",",,6,18,","69.3",",,,6","","","",""
"USC00271020","1912-09","42.733333","-71.683333","91.4","BROOKLINE, NH US","6",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","27.2",",,6,02,","60.5",",,,6","","","",""
"USC00271020","1912-10","42.733333","-71.683333","91.4","BROOKLINE, NH US","6",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","53.3",",,6,23,","85.8",",,,6","","","",""
"USC00271020","1912-11","42.733333","-71.683333","91.4","BROOKLINE, NH US","5",",6","5",",6","1",",6","","","0",",6","","","","","","","","","","","5",",,6,28,","41.9",",,6,07,","97.8",",,,6","5",",,,6","",""
"USC00271020","1912-12","42.733333","-71.683333","91.4","BROOKLINE, NH US","7",",6","7",",6","0",",6","","","2",",6","","","","","","","","","","","76",",,6,24,","23.6",",,6,30,","95.9",",,,6","127",",,,6","",""
"USC00271020","1913-01","42.733333","-71.683333","91.4","BROOKLINE, NH US","9",",6","7",",6","0",",6","","","2",",6","","","","","","","","","","","51",",,6,29,+","21.6",",,6,08,","66.8",",,,6","115",",,,6","",""
"USC00271020","1913-02","42.733333","-71.683333","91.4","BROOKLINE, NH US","5","1,6","4","1,6","2","1,6","","","","","","","","","","","","","","","","","31.8","1,,6,22,","76.7","1,,,6","","","",""
"USC00271020","1913-03","42.733333","-71.683333","91.4","BROOKLINE, NH US","12","1,6","11","1,6","3","1,6","","","","","","","","","","","","","","","","","36.1","1,,6,27,","151.7","1,,,6","","","",""
"USC00271020","1913-04","42.733333","-71.683333","91.4","BROOKLINE, NH US","7","1,6","7","1,6","1","1,6","","","1",",6","","","","","","","","","","","51",",,6,07,","29.2","1,,6,12,","74.6","1,,,6","51",",,,6","",""
"USC00271020","1913-05","42.733333","-71.683333","91.4","BROOKLINE, NH US","7",",6","6",",6","2",",6","","","","","","","","","","","","","","","","","35.6",",,6,28,","103.0",",,,6","","","",""
"USC00271020","1913-06","42.733333","-71.683333","91.4","BROOKLINE, NH US","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","21.1",",,6,20,","27.5",",,,6","","","",""
"USC00271020","1913-07","42.733333","-71.683333","91.4","BROOKLINE, NH US","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","27.9",",,6,28,","34.2",",,,6","","","",""
"USC00271020","1913-08","42.733333","-71.683333","91.4","BROOKLINE, NH US","7",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","35.6",",,6,30,","93.6",",,,6","","","",""
"USC00271020","1913-10","42.733333","-71.683333","91.4","BROOKLINE, NH US","9",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","69.9",",,6,25,","179.2",",,,6","","","",""
"USC00271020","1913-11","42.733333","-71.683333","91.4","BROOKLINE, NH US","5","1,6","3","1,6","2","1,6","","","1",",6","","","","","","","","","","","305",",,6,29,","27.9","1,,6,29,+","64.4","1,,,6","305",",,,6","",""
"USC00271020","1913-12","42.733333","-71.683333","91.4","BROOKLINE, NH US","4",",6","4",",6","2",",6","","","2",",6","","","","","","","","","","","76",",,6,25,+","30.0",",,6,23,","73.2",",,,6","165",",,,6","",""
"USC00271020","1914-01","42.733333","-71.683333","91.4","BROOKLINE, NH US","8","1,6","5","1,6","1","1,6","31",",6","4","1,6","","","","","","","","","381",",,6,23,+","203","1,,6,20,","33.0","1,,6,31,","69.9","1,,,6","338","1,,,6","",""
"USC00271020","1914-02","42.733333","-71.683333","91.4","BROOKLINE, NH US","","","","","","","","","4",",6","","","","","","","","","","","406",",,6,14,","","","","","686",",,,6","",""
"USC00271020","1914-03","42.733333","-71.683333","91.4","BROOKLINE, NH US","8",",6","7",",6","1",",6","","","2","1,6","","","","","","","","","","","127","1,,6,06,","80.0",",,6,01,","133.6",",,,6","216","1,,,6","",""
"USC00271020","1914-04","42.733333","-71.683333","91.4","BROOKLINE, NH US","10",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","38.1",",,6,26,","122.2",",,,6","","","",""
"USC00271020","1914-05","42.733333","-71.683333","91.4","BROOKLINE, NH US","6",",6","4",",6","2",",6","","","","","","","","","","","","","","","","","27.9",",,6,12,","59.1",",,,6","","","",""
"USC00271020","1914-06","42.733333","-71.683333","91.4","BROOKLINE, NH US","8",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","13.2",",,6,28,","46.4",",,,6","","","",""
"USC00271020","1914-07","42.733333","-71.683333","91.4","BROOKLINE, NH US","7",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","24.6",",,6,02,","88.6",",,,6","","","",""
"USC00271020","1914-08","42.733333","-71.683333","91.4","BROOKLINE, NH US","6",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","25.4",",,6,20,","74.7",",,,6","","","",""
"USC00271020","1914-09","42.733333","-71.683333","91.4","BROOKLINE, NH US","2","1,6","1","1,6","0","1,6","","","0",",6","","","","","","","","","","","0",",T,6,28,","10.2","1,,6,30,","11.5","1,,,6","0",",T,,6","",""
"USC00271020","1914-10","42.733333","-71.683333","91.4","BROOKLINE, NH US","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","21.6",",,6,16,","34.3",",,,6","","","",""
"USC00271020","1914-11","42.733333","-71.683333","91.4","BROOKLINE, NH US","6",",6","4",",6","1",",6","","","1",",6","","","","","","","","","","","203",",,6,19,","30.5",",,6,16,","60.5",",,,6","203",",,,6","",""
"USC00271020","1914-12","42.733333","-71.683333","91.4","BROOKLINE, NH US","7",",6","5",",6","1",",6","","","3",",6","","","","","","","","","","","152",",,6,21,","26.7",",,6,13,","80.3",",,,6","220",",,,6","",""
