"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1NCPM0020","2014-04","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","9","4,N","6","4,N","3","4,N","","","","","31.5","4,,N,16,","108.9","4,,,N","",""
"US1NCPM0020","2014-05","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","6",",N","3",",N","1",",N","","","","","32.5",",,N,01,","54.6",",,,N","",""
"US1NCPM0020","2014-06","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","14",",N","13",",N","2",",N","","","","","43.4",",,N,06,","188.9",",,,N","",""
"US1NCPM0020","2014-07","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","10","1,N","8","1,N","2","1,N","","","","","58.4","1,,N,25,","173.8","1,,,N","",""
"US1NCPM0020","2014-08","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","10","1,N","7","1,N","3","1,N","","","","","76.2","1,,N,19,","203.9","1,,,N","",""
"US1NCPM0020","2014-09","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","12","1,N","6","1,N","3","1,N","","","","","66.8","1,,N,14,","160.1","1,,,N","",""
"US1NCPM0020","2014-10","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","4",",N","3",",N","1",",N","","","","","29.7",",,N,16,","52.6",",,,N","",""
"US1NCPM0020","2014-11","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","8",",N","7",",N","2",",N","","","","","40.1",",,N,27,","109.3",",,,N","",""
"US1NCPM0020","2014-12","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","10",",N","9",",N","1",",N","","","","","56.6",",,N,25,","104.0",",,,N","",""
"US1NCPM0020","2015-01","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","13",",N","7",",N","1",",N","","","","","48.0",",,N,24,","133.3",",,,N","",""
"US1NCPM0020","2015-02","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","12",",N","10",",N","2",",N","","","","","37.6",",,N,26,","159.0",",,,N","",""
"US1NCPM0020","2015-03","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","14",",N","7",",N","0",",N","","","","","17.8",",,N,15,","81.0",",,,N","",""
"US1NCPM0020","2015-04","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","10","3,N","3","3,N","1","3,N","","","","","31.2","3,,N,20,","58.3","3,,,N","",""
"US1NCPM0020","2015-05","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","7","3,N","4","3,N","2","3,N","","","","","28.2","3,,N,02,","85.9","3,,,N","",""
"US1NCPM0020","2015-06","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","12","1,N","10","1,N","1","1,N","","","","","42.7","1,,N,04,","124.3","1,,,N","",""
"US1NCPM0020","2015-07","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","8","1,N","7","1,N","1","1,N","","","","","47.8","1,,N,24,","126.2","1,,,N","",""
"US1NCPM0020","2015-08","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","12","1,N","10","1,N","1","1,N","","","","","45.5","1,,N,12,","124.8","1,,,N","",""
"US1NCPM0020","2015-09","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","19",",N","13",",N","4",",N","","","","","66.8",",,N,29,","275.9",",,,N","",""
"US1NCPM0020","2015-10","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","9","3,N","8","3,N","2","3,N","","","","","76.2","3,,N,02,","197.0","3,,,N","",""
"US1NCPM0020","2015-12","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","16",",N","10",",N","3",",N","","","","","61.0",",,N,24,","202.7",",,,N","",""
"US1NCPM0020","2016-01","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","9",",N","5",",N","1",",N","","","","","55.9",",,N,23,","120.6",",,,N","",""
"US1NCPM0020","2016-02","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","10",",N","8",",N","3",",N","","","","","57.7",",,N,04,","186.2",",,,N","",""
"US1NCPM0020","2016-03","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","9","2,N","7","2,N","1","2,N","","","","","25.4","2,,N,04,","89.6","2,,,N","",""
"US1NCPM0020","2016-05","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","13","1,N","10","1,N","2","1,N","","","","","53.3","1,,N,31,","197.0","1,,,N","",""
"US1NCPM0020","2016-06","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","9","3,N","7","3,N","2","3,N","","","","","41.4","3,,N,16,","146.0","3,,,N","",""
"US1NCPM0020","2016-07","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","13","2,N","11","2,N","4","2,N","","","","","64.8","2,,N,28,","300.5","2,,,N","",""
"US1NCPM0020","2016-08","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","17",",N","11",",N","0",",N","","","","","24.1",",,N,01,","175.5",",,,N","",""
"US1NCPM0020","2016-09","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","13",",N","8",",N","1",",N","","","","","135.1",",,N,03,","186.5",",,,N","",""
"US1NCPM0020","2016-10","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","6","2,N","6","2,N","3","2,N","","","","","123.2","2,,N,09,","218.9","2,,,N","",""
"US1NCPM0020","2016-11","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","5",",N","4",",N","0",",N","","","","","7.6",",,N,14,","22.5",",,,N","",""
"US1NCPM0020","2016-12","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","12",",N","8",",N","1",",N","","","","","27.9",",,N,05,","102.3",",,,N","",""
"US1NCPM0020","2017-01","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","11","2,N","5","2,N","2","2,N","","","","","36.1","2,,N,03,","112.0","2,,,N","",""
"US1NCPM0020","2017-02","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","4",",N","3",",N","0",",N","0","4,N","0","4,,N,28,+","17.8",",,N,16,","43.2",",,,N","0","4,,,N"
"US1NCPM0020","2017-03","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","9","4,N","6","4,N","1","4,N","","","","","48.3","4,,N,14,","93.1","4,,,N","",""
"US1NCPM0020","2017-04","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","9","3,N","6","3,N","2","3,N","","","","","64.0","3,,N,25,","148.2","3,,,N","",""
"US1NCPM0020","2017-05","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","10","1,N","9","1,N","0","1,N","","","","","25.1","1,,N,30,","82.7","1,,,N","",""
"US1NCPM0020","2017-06","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","14","3,N","10","3,N","2","3,N","","","","","31.5","3,,N,25,","150.0","3,,,N","",""
"US1NCPM0020","2017-07","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","16",",N","12",",N","1",",N","","","","","25.4",",,N,08,","140.2",",,,N","",""
"US1NCPM0020","2017-08","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","18",",N","14",",N","4",",N","","","","","54.6",",,N,29,","268.2",",,,N","",""
"US1NCPM0020","2017-09","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","12","5,N","8","5,N","1","5,N","","","","","50.0","5,,N,02,","117.0","5,,,N","",""
"US1NCPM0020","2017-10","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","6","4,N","5","4,N","2","4,N","","","","","38.4","4,,N,24,","99.4","4,,,N","",""
"US1NCPM0020","2017-11","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","7","1,N","2","1,N","0","1,N","","","","","8.9","1,,N,10,","23.4","1,,,N","",""
"US1NCPM0020","2017-12","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","15",",N","9",",N","1",",N","","","","","44.5",",,N,09,","126.2",",,,N","",""
"US1NCPM0020","2018-01","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","7","1,N","6","1,N","3","1,N","","","","","62.2","1,,N,29,","149.3","1,,,N","",""
"US1NCPM0020","2018-02","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","13","1,N","8","1,N","1","1,N","","","","","34.3","1,,N,12,","70.4","1,,,N","",""
"US1NCPM0020","2018-03","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","10","5,N","7","5,N","0","5,N","","","","","23.4","5,,N,13,","94.7","5,,,N","",""
"US1NCPM0020","2018-04","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","8","1,N","6","1,N","2","1,N","","","","","56.6","1,,N,16,","136.6","1,,,N","",""
"US1NCPM0020","2018-05","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","12","2,N","8","2,N","5","2,N","","","","","50.5","2,,N,24,","231.1","2,,,N","",""
"US1NCPM0020","2018-06","35.0803106278181","-76.8809033185244","7.0","GRANTSBORO 4.6 SSW, NC US","16",",N","11",",N","4",",N","","","","","45.0",",,N,26,","210.7",",,,N","",""
