"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00412678","1943-10","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","4",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","23.1",",,0,03,","47.7",",,,0","0",",,,0","",""
"USC00412678","1943-11","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","2",",0","1",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","25.4",",,0,01,","27.4",",,,0","0",",,,0","",""
"USC00412678","1943-12","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","12",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","33.0",",,0,06,","104.5",",,,0","0",",,,0","",""
"USC00412678","1944-01","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","9",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",T,0,13,+","26.9",",,0,02,","72.7",",,,0","0",",T,,0","",""
"USC00412678","1944-02","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","12",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,29,+","0",",,0,29,+","57.7",",,0,28,","151.1",",,,0","0",",,,0","",""
"USC00412678","1944-03","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","5",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","11.9",",,0,04,","32.4",",,,0","0",",,,0","",""
"USC00412678","1944-04","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","5",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","39.6",",,0,30,","91.0",",,,0","0",",,,0","",""
"USC00412678","1944-05","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","13",",0","11",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","50.8",",,0,22,","184.1",",,,0","0",",,,0","",""
"USC00412678","1944-06","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","4",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","8.4",",,0,08,","18.0",",,,0","0",",,,0","",""
"USC00412678","1944-07","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","2","3,0","2","3,0","1","3,0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","33.0","3,,0,23,","112.5",",a,,0","0",",,,0","",""
"USC00412678","1944-09","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","5",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","14.2",",,0,06,","39.1",",,,0","0",",,,0","",""
"USC00412678","1944-10","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","2",",0","2",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","43.9",",,0,04,","48.0",",,,0","0",",,,0","",""
"USC00412678","1944-11","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","7",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","19.8",",,0,25,","61.0",",,,0","0",",,,0","",""
"USC00412678","1944-12","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","7",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","26.7",",,0,28,","94.4",",,,0","0",",,,0","",""
"USC00412678","1945-01","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","4",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","20.3",",,0,18,","40.6",",,,0","0",",,,0","",""
"USC00412678","1945-02","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","10",",0","9",",0","4",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,28,+","0",",,0,28,+","62.2",",,0,21,","219.4",",,,0","0",",,,0","",""
"USC00412678","1945-03","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","11",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","50.8",",,0,30,","140.2",",,,0","0",",,,0","",""
"USC00412678","1945-04","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","10",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","27.9",",,0,01,","119.9",",,,0","0",",,,0","",""
"USC00412678","1945-05","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","5",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","15.7",",,0,15,","50.5",",,,0","0",",,,0","",""
"USC00412678","1945-06","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","6",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","49.5",",,0,12,","83.7",",,,0","0",",,,0","",""
"USC00412678","1945-07","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","7",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","39.4",",,0,09,","86.5",",,,0","0",",,,0","",""
"USC00412678","1945-08","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","4",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","23.6",",,0,23,","46.5",",,,0","0",",,,0","",""
"USC00412678","1945-09","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","3",",0","3",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","36.1",",,0,29,","83.1",",,,0","0",",,,0","",""
"USC00412678","1945-10","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","8",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","34.3",",,0,05,","59.5",",,,0","0",",,,0","",""
"USC00412678","1945-11","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","1",",0","1",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","31.2",",,0,10,","31.2",",,,0","0",",,,0","",""
"USC00412678","1945-12","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","20.8",",,0,03,","26.2",",,,0","0",",,,0","",""
"USC00412678","1946-01","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","8",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","21.3",",,0,15,+","78.7",",,,0","0",",,,0","",""
"USC00412678","1946-02","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","4",",0","3",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,28,+","0",",,0,28,+","68.8",",,0,18,","85.0",",,,0","0",",,,0","",""
"USC00412678","1946-03","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","9",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","19.1",",,0,13,","69.7",",,,0","0",",,,0","",""
"USC00412678","1946-04","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","5",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","24.9",",,0,16,","56.7",",,,0","0",",,,0","",""
"USC00412678","1946-05","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","11",",0","10",",0","3",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","81.3",",,0,29,","236.2",",,,0","0",",,,0","",""
"USC00412678","1946-06","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","5",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","19.3",",,0,20,","54.1",",,,0","0",",,,0","",""
"USC00412678","1946-07","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","2",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","11.7",",,0,21,","14.5",",,,0","0",",,,0","",""
"USC00412678","1946-08","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","5",",0","4",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","133.9",",,0,29,","192.3",",,,0","0",",,,0","",""
"USC00412678","1946-09","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","7",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","7.1",",,0,27,","24.6",",,,0","0",",,,0","",""
"USC00412678","1946-10","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","5",",0","3",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","29.5",",,0,16,","43.4",",,,0","0",",,,0","",""
"USC00412678","1946-11","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","6",",0","5",",0","3",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","54.9",",,0,04,","160.9",",,,0","0",",,,0","",""
"USC00412678","1946-12","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","3",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",T,0,31,","24.6",",,0,11,","49.2",",,,0","0",",T,,0","",""
"USC00412678","1947-01","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","6",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","17.3",",,0,02,","36.9",",,,0","0",",,,0","",""
"USC00412678","1947-02","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","1",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,28,+","0",",T,0,24,","8.1",",,0,20,","8.1",",,,0","0",",T,,0","",""
"USC00412678","1947-03","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","7",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","27.4",",,0,19,","75.6",",,,0","0",",,,0","",""
"USC00412678","1947-05","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","8",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","21.3",",,0,09,","52.9",",,,0","0",",,,0","",""
"USC00412678","1947-06","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","4",",0","3",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","38.4",",,0,21,","79.5",",,,0","0",",,,0","",""
"USC00412678","1947-07","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,10,+","0.0",",T,,0","0",",,,0","",""
"USC00412678","1948-01","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","4",",0","4",",0","0",",0","2",",0","2",",0","","","","","4","","3","","","","76",",,0,25,","76",",,0,25,","23.4",",,0,01,","38.2",",,,0","114",",,,0","",""
"USC00412678","1948-02","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","14",",0","9",",0","1",",0","0",",0","0",",0","","","","","4","","2","","","","0",",,0,29,+","3",",,0,11,+","47.0",",,0,25,","91.5",",,,0","6",",,,0","",""
"USC00412678","1948-03","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","7",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","13",",,0,11,","6.9",",,0,02,","27.9",",,,0","13",",,,0","",""
"USC00412678","1948-04","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","2",",0","1",",0","1",",0","0",",0","0",",0","","","","","","","2","","","","0",",,0,30,+","0",",,0,30,+","25.4",",,0,25,","26.9",",,,0","0",",,,0","",""
"USC00412678","1948-05","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","9",",0","6",",0","3",",0","0",",0","0",",0","","","","","","","7","","","","0",",,0,31,+","0",",,0,31,+","38.1",",,0,11,","124.1",",,,0","0",",,,0","",""
"USC00412678","1951-11","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","4",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",T,0,02,","14.0",",,0,27,","29.3",",,,0","0",",T,,0","",""
"USC00412678","1951-12","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","1",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","3.6",",,0,05,","3.6",",,,0","0",",,,0","",""
"USC00412678","1952-01","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","3",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","7.1",",,0,03,","16.5",",,,0","0",",,,0","",""
"USC00412678","1952-02","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","4",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,29,+","0",",,0,29,+","15.2",",,0,26,","31.4",",,,0","0",",,,0","",""
"USC00412678","1952-03","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","5",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","15.7",",,0,18,","38.6",",,,0","0",",,,0","",""
"USC00412678","1952-04","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","8",",0","7",",0","3",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","49.5",",,0,22,","156.0",",,,0","0",",,,0","",""
"USC00412678","1952-05","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","8",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","43.9",",,0,18,","126.7",",,,0","0",",,,0","",""
"USC00412678","1952-06","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","2",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","1.0",",,0,02,","1.8",",,,0","0",",,,0","",""
"USC00412678","1952-07","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","1",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","3.8",",,0,09,","3.8",",,,0","0",",,,0","",""
"USC00412678","1952-08","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","5",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","8.9",",,0,05,","24.4",",,,0","0",",,,0","",""
"USC00412678","1952-09","32.88333","-97.46667","207.0","EAGLE MOUNTAIN LAKE, TX US","4",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","8.9",",,0,02,","16.3",",,,0","0",",,,0","",""
