"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00145245","1950-01","39.01667","-94.66667","317.0","MERRIAM, KS US","5",",6","2",",6","0",",6","","","","","","","9.9",",,6,13,","16.8",",,,6","",""
"USC00145245","1950-02","39.01667","-94.66667","317.0","MERRIAM, KS US","5",",6","3",",6","0",",6","","","","","","","20.1",",,6,12,","29.5",",,,6","",""
"USC00145245","1950-03","39.01667","-94.66667","317.0","MERRIAM, KS US","7",",6","2",",6","0",",6","","","","","","","6.6",",,6,15,","17.9",",,,6","",""
"USC00145245","1950-04","39.01667","-94.66667","317.0","MERRIAM, KS US","13",",6","8",",6","0",",6","","","","","","","19.8",",,6,03,","63.3",",,,6","",""
"USC00145245","1950-05","39.01667","-94.66667","317.0","MERRIAM, KS US","11",",6","7",",6","0",",6","","","","","","","23.4",",,6,19,","76.3",",,,6","",""
"USC00145245","1950-06","39.01667","-94.66667","317.0","MERRIAM, KS US","10",",6","9",",6","1",",6","","","","","","","32.8",",,6,09,","108.7",",,,6","",""
"USC00145245","1950-07","39.01667","-94.66667","317.0","MERRIAM, KS US","12",",6","10",",6","4",",6","","","","","","","44.7",",,6,17,","198.2",",,,6","",""
"USC00145245","1950-08","39.01667","-94.66667","317.0","MERRIAM, KS US","12",",6","8",",6","1",",6","","","","","","","32.0",",,6,08,","131.4",",,,6","",""
"USC00145245","1950-09","39.01667","-94.66667","317.0","MERRIAM, KS US","3",",6","2",",6","1",",6","","","","","","","39.9",",,6,10,","61.7",",,,6","",""
"USC00145245","1950-10","39.01667","-94.66667","317.0","MERRIAM, KS US","2",",6","2",",6","0",",6","","","","","","","8.1",",,6,07,","10.6",",,,6","",""
"USC00145245","1950-11","39.01667","-94.66667","317.0","MERRIAM, KS US","3",",6","0",",6","0",",6","","","","","","","1.5",",,6,03,","2.1",",,,6","",""
"USC00145245","1950-12","39.01667","-94.66667","317.0","MERRIAM, KS US","1",",6","1",",6","0",",6","","","","","","","4.8",",,6,05,","4.8",",,,6","",""
"USC00145245","1951-01","39.01667","-94.66667","317.0","MERRIAM, KS US","5",",6","2",",6","0",",6","","","","","","","18.3",",,6,02,","25.9",",,,6","",""
"USC00145245","1951-02","39.01667","-94.66667","317.0","MERRIAM, KS US","11",",6","7",",6","0",",6","","","","","","","13.0",",,6,20,","49.2",",,,6","",""
"USC00145245","1951-03","39.01667","-94.66667","317.0","MERRIAM, KS US","10",",6","7",",6","0",",6","","","","","","","14.2",",,6,10,","51.8",",,,6","",""
"USC00145245","1951-04","39.01667","-94.66667","317.0","MERRIAM, KS US","12",",6","7",",6","0",",6","","","","","","","22.6",",,6,06,","54.8",",,,6","",""
"USC00145245","1951-05","39.01667","-94.66667","317.0","MERRIAM, KS US","10",",6","9",",6","2",",6","","","","","","","38.1",",,6,10,","146.1",",,,6","",""
"USC00145245","1951-06","39.01667","-94.66667","317.0","MERRIAM, KS US","21",",6","18",",6","2",",6","","","","","","","33.3",",,6,12,","244.1",",,,6","",""
"USC00145245","1951-07","39.01667","-94.66667","317.0","MERRIAM, KS US","9",",6","8",",6","2",",6","","","","","","","57.4",",,6,11,","198.3",",,,6","",""
"USC00145245","1951-08","39.01667","-94.66667","317.0","MERRIAM, KS US","15",",6","9",",6","2",",6","","","","","","","73.9",",,6,26,","175.5",",,,6","",""
"USC00145245","1951-09","39.01667","-94.66667","317.0","MERRIAM, KS US","11",",6","10",",6","3",",6","","","","","","","39.9",",,6,03,","185.0",",,,6","",""
"USC00145245","1951-10","39.01667","-94.66667","317.0","MERRIAM, KS US","10",",6","8",",6","1",",6","","","","","","","40.9",",,6,06,","92.7",",,,6","",""
"USC00145245","1951-11","39.01667","-94.66667","317.0","MERRIAM, KS US","4",",6","3",",6","0",",6","","","","","","","24.4",",,6,12,","35.9",",,,6","",""
"USC00145245","1951-12","39.01667","-94.66667","317.0","MERRIAM, KS US","5",",6","3",",6","0",",6","","","","","","","6.6",",,6,05,","17.9",",,,6","",""
"USC00145245","1952-01","39.01667","-94.66667","317.0","MERRIAM, KS US","5",",6","2",",6","0",",6","","","","","","","7.9",",,6,02,","13.0",",,,6","",""
