"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00406012","1923-04","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","11.7","6","11.7",",6","11",",6","9",",6","0",",6","","","","","0",",6","2",",6","0",",6","16",",6","0",",6","","","","","-3.9",",6,01,","","","","","24.9",",,6,13,","28.9",",6,22,","","","1744.6","6","","","111.3",",6","","","","","","","","","","","110.4",",,,6","","","15.01",",6","21.60",",,,6","8.43",",,,6"
"USC00406012","1923-05","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","60.2","6","48.5",",6","15",",6","10",",6","2",",6","","","","","0",",6","0",",6","0",",6","24",",6","0",",6","","","","","2.2",",6,10,","","","","","54.6",",,6,04,","30.0",",6,31,+","","","1777.3","6","","","32.7",",6","","","","","","","","","","","203.7",",,,6","","","18.84",",6","24.09",",,,6","13.59",",,,6"
"USC00406012","1923-06","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","246.2","6","186.0",",6","7",",6","7",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","7",",6","","","","","8.3",",6,30,","","","","","46.2",",,6,01,","35.0",",6,27,","","","1780.9","6","","","3.6",",6","","","","","","","","","","","88.5",",,,6","","","24.41",",6","30.06",",,,6","18.77",",,,6"
"USC00406012","1923-07","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","480.6","6","234.4",",6","6",",6","6",",6","3",",6","","","","","0",",6","0",",6","0",",6","31",",6","18",",6","","","","","11.1",",6,01,","","","","","103.9",",,6,28,","35.6",",6,24,+","","","0.0","6","","","0.0",",6","","","","","","","","","","","181.4",",,,6","","","25.90",",6","32.24",",,,6","19.55",",,,6"
"USC00406012","1923-08","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","703.1","6","222.5",",6","11",",6","11",",6","4",",6","","","","","0",",6","0",",6","0",",6","31",",6","13",",6","","","","","10.6",",6,24,","","","","","47.0",",,6,11,","35.6",",6,15,","","","0.0","6","","","0.0",",6","","","","","","","","","","","200.3",",,,6","","","25.51",",6","31.18",",,,6","19.84",",,,6"
"USC00406012","1923-09","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","813.1","6","110.0",",6","8",",6","8",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","2",",6","","","","","8.9",",6,16,","","","","","24.1",",,6,05,","32.2",",6,28,+","","","5.3","6","","","5.3",",6","","","","","","","","","","","88.5",",,,6","","","21.82",",6","27.48",",,,6","16.16",",,,6"
"USC00406012","1923-10","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","825.4","6","12.3",",6","6",",6","6",",6","1",",6","","","","","0",",6","3",",6","0",",6","19",",6","0",",6","","","","","-2.8",",6,31,","","","","","49.5",",,6,18,","28.3",",6,13,+","","","133.7","6","","","128.4",",6","","","","","","","","","","","71.1",",,,6","","","14.59",",6","21.39",",,,6","7.78",",,,6"
"USC00406012","1923-11","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","825.4","6","0.0",",6","7",",6","7",",6","1",",6","","","","","0",",6","9",",6","0",",6","3",",6","0",",6","","","","","-3.3",",6,01,","","","","","25.4",",,6,04,","23.3",",6,12,","","","398.9","6","","","265.2",",6","","","","","","","","","","","81.8",",,,6","","","9.49",",6","15.68",",,,6","3.31",",,,6"
"USC00406012","1923-12","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","825.4","6","0.0",",6","13",",6","12",",6","2",",6","","","0",",6","0",",6","11",",6","0",",6","0",",6","0",",6","","","","","-5.0",",6,14,","","","0",",T,6,14,","33.0",",,6,14,","20.0",",6,31,+","","","668.7","6","","","269.8",",6","","","","","","","","","","","166.3",",,,6","0",",T,,6","9.63",",6","14.75",",,,6","4.51",",,,6"
"USC00406012","1924-01","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","0.0","6","0.0",",6","8",",6","8",",6","2",",6","","","1",",6","0",",6","23",",6","5",",6","0",",6","0",",6","","","","","-16.7",",6,06,","","","114",",,6,13,","50.8",",,6,03,","16.1",",6,31,","","","1200.6","6","","","531.9",",6","","","","","","","","","","","144.1",",,,6","114",",,,6","1.17",",6","6.65",",,,6","-4.30",",,,6"
"USC00406012","1924-02","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","0.0","6","0.0",",6","8",",6","7",",6","0",",6","","","","","0",",6","17",",6","1",",6","2",",6","0",",6","","","","","-8.3",",6,07,","","","","","20.3",",,6,27,","21.7",",6,15,","","","1597.3","6","","","396.7",",6","","","","","","","","","","","56.1",",,,6","","","4.65",",6","9.86",",,,6","-0.55",",,,6"
"USC00406012","1924-03","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","2.2","6","2.2",",6","7",",6","5",",6","0",",6","","","1",",6","0",",6","15",",6","0",",6","3",",6","0",",6","","","","","-5.6",",6,11,","","","38",",,6,14,","22.9",",,6,29,","24.4",",6,28,","","","1953.0","6","","","355.7",",6","","","","","","","","","","","68.9",",,,6","38",",,,6","6.93",",6","11.91",",,,6","1.95",",,,6"
"USC00406012","1924-04","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","32.5","6","30.3",",6","9",",6","6",",6","0",",6","","","","","0",",6","3",",6","0",",6","19",",6","0",",6","","","","","-3.9",",6,02,","","","","","25.1",",,6,30,","30.6",",6,16,","","","2062.2","6","","","109.2",",6","","","","","","","","","","","75.9",",,,6","","","15.71",",6","22.08",",,,6","9.33",",,,6"
"USC00406012","1924-05","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","61.9","6","29.4",",6","11",",6","8",",6","1",",6","","","","","0",",6","0",",6","0",",6","23",",6","0",",6","","","","","4.4",",6,12,+","","","","","27.9",",,6,08,","29.4",",6,19,+","","","2130.7","6","","","68.5",",6","","","","","","","","","","","130.6",",,,6","","","17.07",",6","23.32",",,,6","10.82",",,,6"
"USC00406012","1924-06","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","252.2","6","190.3","1,6","11",",6","5",",6","1",",6","","","","","0","1,6","0","1,6","0",",6","30",",6","10",",6","","","","","10.6","1,6,02,","","","","","33.0",",,6,26,","34.4",",6,25,+","","","2131.6","6","","","0.9",",6","","","","","","","","","","","64.8",",,,6","","","24.93","1,6","30.38",",,,6","19.48","1,,,6"
"USC00406012","1924-07","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","444.7","6","192.5","1,6","7",",6","4",",6","0",",6","","","","","0","1,6","0","1,6","0",",6","31",",6","17",",6","","","","","10.0","1,6,04,+","","","","","8.9",",,6,13,","37.2",",6,22,","","","0.8","6","","","0.8",",6","","","","","","","","","","","27.3",",,,6","","","24.73","1,6","31.83",",,,6","17.63","1,,,6"
"USC00406012","1924-08","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","694.8","6","250.1",",6","3",",6","3",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","22",",6","","","","","11.1",",6,15,","","","","","45.7",",,6,07,","37.2",",6,28,+","","","0.8","6","","","0.0",",6","","","","","","","","","","","67.5",",,,6","","","26.40",",6","33.55",",,,6","19.26",",,,6"
"USC00406012","1924-09","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","768.6","6","73.8",",6","8",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","27",",6","3",",6","","","","","3.3",",6,30,","","","","","19.8",",,6,22,","33.9",",6,01,","","","24.6","6","","","23.8",",6","","","","","","","","","","","73.8",",,,6","","","20.00",",6","26.53",",,,6","13.46",",,,6"
"USC00406012","1924-10","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","809.3","6","40.7",",6","0",",6","0",",6","0",",6","","","","","0",",6","5",",6","0",",6","28",",6","0",",6","","","","","-3.9",",6,24,","","","","","0.0",",,6,31,+","31.7",",6,18,+","","","93.7","6","","","69.1",",6","","","","","","","","","","","0.0",",,,6","","","17.42",",6","27.04",",,,6","7.80",",,,6"
"USC00406012","1924-11","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","814.6","6","5.3",",6","7",",6","6",",6","0",",6","","","","","0",",6","8",",6","0",",6","11",",6","0",",6","","","","","-5.6",",6,29,","","","","","15.2",",,6,15,","27.8",",6,04,","","","326.4","6","","","232.7",",6","","","","","","","","","","","48.3",",,,6","","","10.75",",6","17.48",",,,6","4.02",",,,6"
"USC00406012","1924-12","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","817.6","6","3.0",",6","6",",6","4",",6","2",",6","","","0",",6","0",",6","19",",6","5",",6","4",",6","0",",6","","","","","-15.6",",6,28,","","","0",",T,6,24,","73.7",",,6,08,","24.4",",6,17,","","","760.9","6","","","434.5",",6","","","","","","","","","","","127.6",",,,6","0",",T,,6","4.41",",6","10.23",",,,6","-1.40",",,,6"
"USC00406012","1925-01","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","0.0","6","0.0","1,6","6",",6","5",",6","1",",6","","","1",",6","0",",6","19",",6","1","1,6","0","1,6","0","1,6","","","","","-15.0",",6,28,","","","89",",,6,27,","27.2",",,6,17,","18.3","1,6,07,","","","1174.9","6","","","414.0","1,6","","","","","","","","","","","55.0",",,,6","89",",,,6","4.53","1,6","10.05","1,,,6","-0.99",",,,6"
"USC00406012","1925-02","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","0.0","6","0.0",",6","9",",6","7",",6","3",",6","","","0",",6","0",",6","9",",6","0",",6","4",",6","0",",6","","","","","-5.0",",6,27,+","","","13",",,6,11,","78.2",",,6,02,","22.2",",6,20,+","","","1439.6","6","","","264.7",",6","","","","","","","","","","","185.0",",,,6","13",",,,6","8.88",",6","14.82",",,,6","2.94",",,,6"
"USC00406012","1925-03","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","6.4","6","6.4",",6","7",",6","6",",6","0",",6","","","0",",6","0",",6","6",",6","0",",6","16",",6","0",",6","","","","","-7.8",",6,02,","","","0",",T,6,02,","20.3",",,6,14,","26.7",",6,13,+","","","1631.5","6","","","191.9",",6","","","","","","","","","","","61.0",",,,6","0",",T,,6","12.35",",6","19.53",",,,6","5.17",",,,6"
"USC00406012","1925-04","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","72.9","6","66.5",",6","9",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","23",",6","0",",6","","","","","1.7",",6,01,","","","","","18.5",",,6,28,","31.7",",6,24,","","","1686.4","6","","","54.9",",6","","","","","","","","","","","52.6",",,,6","","","18.72",",6","25.09",",,,6","12.34",",,,6"
"USC00406012","1925-05","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","140.7","6","67.8",",6","5",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","25",",6","7",",6","","","","","3.9",",6,20,","","","","","14.2",",,6,10,","35.0",",6,31,+","","","1743.1","6","","","56.7",",6","","","","","","","","","","","27.0",",,,6","","","18.69",",6","26.22",",,,6","11.16",",,,6"
"USC00406012","1925-06","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","401.8","6","261.1",",6","5",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","28",",6","","","","","13.3",",6,26,","","","","","12.7",",,6,14,","37.2",",6,28,","","","1743.1","6","","","0.0",",6","","","","","","","","","","","38.3",",,,6","","","27.04",",6","34.28",",,,6","19.80",",,,6"
"USC00406012","1925-07","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","667.7","6","265.9",",6","9",",6","8",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","23",",6","","","","","13.3",",6,18,","","","","","58.4",",,6,21,","39.4",",6,02,","","","0.0","6","","","0.0",",6","","","","","","","","","","","141.2",",,,6","","","26.91",",6","33.92",",,,6","19.91",",,,6"
"USC00406012","1925-08","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","892.8","6","225.1",",6","3",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","24",",6","","","","","12.2",",6,27,","","","","","21.6",",,6,09,","38.3",",6,19,","","","0.0","6","","","0.0",",6","","","","","","","","","","","35.1",",,,6","","","25.60",",6","33.44",",,,6","17.75",",,,6"
"USC00406012","1925-09","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","1159.3","6","266.5",",6","8",",6","6",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","21",",6","","","","","15.0",",6,30,","","","","","43.7",",,6,27,","42.8",",6,07,","","","0.0","6","","","0.0",",6","","","","","","","","","","","106.5",",,,6","","","27.22",",6","34.59",",,,6","19.84",",,,6"
"USC00406012","1925-10","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","1192.3","6","33.0",",6","11",",6","11",",6","2",",6","","","1",",6","0",",6","5",",6","0",",6","13",",6","1",",6","","","","","-5.0",",6,29,","","","38",",,6,30,","50.8",",,6,15,","33.3",",6,04,","","","171.3","6","","","171.3",",6","","","","","","","","","","","206.2",",,,6","38",",,,6","13.87",",6","19.46",",,,6","8.28",",,,6"
"USC00406012","1925-11","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","1192.3","6","0.0",",6","9",",6","9",",6","1",",6","","","","","0",",6","12",",6","0",",6","2",",6","0",",6","","","","","-3.9",",6,24,+","","","","","32.5",",,6,27,","22.8",",6,14,","","","446.5","6","","","275.2",",6","","","","","","","","","","","100.3",",,,6","","","9.16",",6","15.36",",,,6","2.96",",,,6"
"USC00406012","1925-12","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","1192.3","6","0.0","1,6","4",",6","3",",6","0",",6","","","0",",6","0","1,6","18","1,6","1",",6","0",",6","0",",6","","","","","-15.6","1,6,28,","","","13",",,6,22,","16.0",",,6,05,","19.4",",6,11,","","","873.1","6","","","426.6",",6","","","","","","","","","","","35.9",",,,6","13",",,,6","3.99","1,6","9.65",",,,6","-1.67","1,,,6"
"USC00406012","1926-01","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","0.0","6","0.0",",6","6","1,6","6","1,6","2","1,6","","","1",",6","0",",6","19",",6","1",",6","0",",6","0",",6","","","","","-11.7",",6,23,","","","64",",,6,09,","66.0","1,,6,21,","18.3",",6,20,","","","1314.0","6","","","440.9",",6","","","","","","","","","","","148.4","1,,,6","64",",,,6","4.11",",6","9.47",",,,6","-1.25",",,,6"
"USC00406012","1926-02","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","0.0","6","0.0",",6","6",",6","3",",6","1",",6","","","0",",6","0",",6","12",",6","0",",6","1",",6","0",",6","","","","","-4.4",",6,16,","","","13",",,6,19,","25.4",",,6,25,","22.2",",6,14,","","","1610.4","6","","","296.4",",6","","","","","","","","","","","46.5",",,,6","13",",,,6","7.75",",6","13.18",",,,6","2.32",",,,6"
"USC00406012","1926-03","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","0.0","6","0.0",",6","10",",6","7",",6","1",",6","","","0",",6","0",",6","14",",6","0",",6","6",",6","0",",6","","","","","-7.8",",6,14,","","","0",",T,6,16,","25.4",",,6,31,","25.0",",6,24,","","","1935.9","6","","","325.5",",6","","","","","","","","","","","100.4",",,,6","0",",T,,6","7.83",",6","14.11",",,,6","1.55",",,,6"
"USC00406012","1926-04","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","7.5","6","7.5",",6","6",",6","6",",6","1",",6","","","","","0",",6","4",",6","0",",6","14",",6","0",",6","","","","","-3.3",",6,01,","","","","","33.0",",,6,08,","27.8",",6,30,","","","2079.5","6","","","143.6",",6","","","","","","","","","","","67.7",",,,6","","","13.80",",6","21.17",",,,6","6.42",",,,6"
"USC00406012","1926-05","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","90.1","6","82.6",",6","7",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","7",",6","","","","","3.9",",6,05,","","","","","15.7",",,6,10,","34.4",",6,29,+","","","2101.7","6","","","22.2",",6","","","","","","","","","","","40.0",",,,6","","","20.28",",6","27.86",",,,6","12.70",",,,6"
"USC00406012","1926-06","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","249.1","6","159.0",",6","10",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","11",",6","","","","","8.3",",6,28,","","","","","22.9",",,6,01,","35.0",",6,30,+","","","2102.5","6","","","0.8",",6","","","","","","","","","","","86.2",",,,6","","","23.61",",6","30.54",",,,6","16.67",",,,6"
"USC00406012","1926-07","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","486.8","6","237.7",",6","9",",6","6",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","18",",6","","","","","8.9",",6,15,","","","","","30.5",",,6,26,","39.4",",6,03,","","","0.0","6","","","0.0",",6","","","","","","","","","","","99.6",",,,6","","","26.00",",6","33.08",",,,6","18.93",",,,6"
"USC00406012","1926-08","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","717.0","6","230.2","1,6","21",",6","19",",6","3",",6","","","","","0",",6","0",",6","0","1,6","30","1,6","15","1,6","","","","","15.6",",6,26,","","","","","51.6",",,6,15,","35.6","1,6,10,","","","0.0","6","","","0.0","1,6","","","","","","","","","","","293.5",",,,6","","","25.93","1,6","31.47","1,,,6","20.38",",,,6"
"USC00406012","1926-09","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","915.3","6","198.3",",6","9",",6","7",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","18",",6","","","","","9.4",",6,26,+","","","0",",,6,30,+","28.2",",,6,26,","35.0",",6,30,+","","","2.2","6","","","2.2",",6","","","","","","","","","","","97.6",",,,6","0",",,,6","24.87",",6","31.37",",,,6","18.37",",,,6"
"USC00406012","1926-10","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","971.7","6","56.4",",6","3",",6","3",",6","2",",6","","","0",",6","0",",6","1",",6","0",",6","24",",6","4",",6","","","","","-2.2",",6,25,","","","0",",,6,31,+","57.4",",,6,31,","35.0",",6,01,","","","78.3","6","","","76.1",",6","","","","","","","","","","","114.5",",,,6","0",",,,6","17.70",",6","24.18",",,,6","11.22",",,,6"
"USC00406012","1926-11","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","971.7","6","0.0","1,6","7",",6","7",",6","2",",6","","","","","0","1,6","13","1,6","0",",6","3",",6","0",",6","","","","","-8.3","1,6,22,","","","","","30.5",",,6,26,+","23.9",",6,25,","","","384.9","6","","","306.6",",6","","","","","","","","","","","102.2",",,,6","","","7.84","1,6","14.50",",,,6","1.19","1,,,6"
"USC00406012","1926-12","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","971.7","6","0.0",",6","12",",6","12",",6","3",",6","","","0",",6","0",",6","14",",6","1",",6","1",",6","0",",6","","","","","-10.6",",6,16,","","","0",",T,6,25,+","137.2",",,6,21,","21.7",",6,04,","","","790.5","6","","","405.6",",6","","","","","","","","","","","284.1",",,,6","0",",T,,6","5.25",",6","10.22",",,,6","0.27",",,,6"
"USC00406012","1927-01","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","0.0","6","0.0","1,6","12",",6","11",",6","2",",6","","","","","0",",6","15",",6","1","1,6","2","1,6","0","1,6","","","","","-16.1",",6,15,","","","","","33.0",",,6,20,","21.1","1,6,22,+","","","1188.4","6","","","397.9","1,6","","","","","","","","","","","145.9",",,,6","","","5.05","1,6","10.79","1,,,6","-0.68",",,,6"
"USC00406012","1927-02","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","4.5","6","4.5",",6","10",",6","8",",6","0",",6","","","0",",6","0",",6","8",",6","0",",6","9",",6","0",",6","","","","","-5.0",",6,11,","","","0",",T,6,20,","21.6",",,6,18,","26.1",",6,16,","","","1407.6","6","","","219.2",",6","","","","","","","","","","","90.1",",,,6","0",",T,,6","10.66",",6","16.25",",,,6","5.08",",,,6"
"USC00406012","1927-03","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","10.3","6","5.8",",6","12",",6","12",",6","6",",6","","","0",",6","0",",6","5",",6","0",",6","8",",6","0",",6","","","","","-6.1",",6,04,+","","","0",",T,6,23,+","68.6",",,6,12,","26.7",",6,19,","","","1635.1","6","","","227.5",",6","","","","","","","","","","","279.0",",,,6","0",",T,,6","11.18",",6","17.01",",,,6","5.36",",,,6"
"USC00406012","1927-04","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","55.1","6","44.8",",6","14",",6","13",",6","6",",6","","","0",",6","0",",6","1",",6","0",",6","23",",6","0",",6","","","","","-0.6",",6,22,","","","0",",,6,30,+","49.3",",,6,16,","30.0",",6,18,","","","1697.1","6","","","62.0",",6","","","","","","","","","","","311.9",",,,6","0",",,,6","17.76",",6","23.73",",,,6","11.79",",,,6"
"USC00406012","1927-05","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","165.0","6","109.9",",6","10",",6","9",",6","3",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","1",",6","","","","","6.1",",6,12,+","","","0",",,6,31,+","35.1",",,6,06,","32.8",",6,29,","","","1717.4","6","","","20.3",",6","","","","","","","","","","","167.8",",,,6","0",",,,6","21.22",",6","27.07",",,,6","15.38",",,,6"
"USC00406012","1927-06","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","322.7","6","157.7",",6","12",",6","10",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","6",",6","","","","","11.1",",6,07,","","","0",",,6,30,+","24.1",",,6,18,","35.6",",6,30,","","","1717.4","6","","","0.0",",6","","","","","","","","","","","109.1",",,,6","0",",,,6","23.59",",6","29.05",",,,6","18.13",",,,6"
"USC00406012","1927-07","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","551.7","6","229.0",",6","3",",6","2",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","21",",6","","","","","12.8",",6,24,+","","","0",",,6,31,+","54.6",",,6,31,","36.1",",6,28,","","","0.0","6","","","0.0",",6","","","","","","","","","","","68.6",",,,6","0",",,,6","25.72",",6","32.93",",,,6","18.52",",,,6"
"USC00406012","1927-08","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","702.1","6","150.4",",6","7",",6","5",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","5",",6","","","","","9.4",",6,26,+","","","0",",,6,31,+","28.4",",,6,15,","33.9",",6,13,","","","0.6","6","","","0.6",",6","","","","","","","","","","","70.1",",,,6","0",",,,6","23.17",",6","29.78",",,,6","16.55",",,,6"
"USC00406012","1927-09","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","887.9","6","185.8",",6","6",",6","6",",6","3",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","19",",6","","","","","2.8",",6,22,+","","","0",",,6,30,+","52.3",",,6,29,","37.8",",6,15,+","","","19.3","6","","","18.7",",6","","","","","","","","","","","185.1",",,,6","0",",,,6","23.91",",6","31.99",",,,6","15.82",",,,6"
"USC00406012","1927-10","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","932.1","6","44.2",",6","4",",6","4",",6","2",",6","","","","","0",",6","1",",6","0",",6","26",",6","2",",6","","","","","0.0",",6,19,","","","","","74.9",",,6,08,","32.2",",6,06,+","","","85.1","6","","","65.8",",6","","","","","","","","","","","137.7",",,,6","","","17.64",",6","26.46",",,,6","8.81",",,,6"
"USC00406012","1927-11","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","943.2","6","11.1",",6","6",",6","6",",6","1",",6","","","","","0",",6","8",",6","0",",6","14",",6","0",",6","","","","","-3.3",",6,20,+","","","","","36.3",",,6,16,","28.3",",6,01,","","","265.3","6","","","180.2",",6","","","","","","","","","","","73.2",",,,6","","","12.70",",6","19.10",",,,6","6.30",",,,6"
"USC00406012","1927-12","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","946.0","6","2.8",",6","8",",6","8",",6","0",",6","","","0",",6","0",",6","20",",6","1",",6","3",",6","0",",6","","","","","-12.8",",6,09,","","","0",",T,6,31,+","21.8",",,6,29,","24.4",",6,13,","","","694.4","6","","","429.1",",6","","","","","","","","","","","77.8",",,,6","0",",T,,6","4.58",",6","10.75",",,,6","-1.59",",,,6"
"USC00406012","1928-01","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","0.0","6","0.0","1,6","5",",6","5",",6","2",",6","","","0",",6","1",",6","20",",6","4","1,6","6","1,6","0","1,6","","","","","-17.8",",6,01,","","","0",",T,6,03,","38.1",",,6,18,","22.2","1,6,15,+","","","1102.3","6","","","407.9","1,6","","","","","","","","","","","90.2",",,,6","0",",T,,6","4.47","1,6","10.64","1,,,6","-1.71",",,,6"
"USC00406012","1928-02","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","0.0","6","0.0",",6","6",",6","6",",6","1",",6","","","0",",6","0",",6","14",",6","0",",6","2",",6","0",",6","","","","","-9.4",",6,26,+","","","0",",T,6,25,+","30.5",",,6,07,","21.7",",6,07,+","","","1457.5","6","","","355.2",",6","","","","","","","","","","","86.7",",,,6","0",",T,,6","6.08",",6","11.81",",,,6","0.36",",,,6"
"USC00406012","1928-03","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","5.6","6","5.6",",6","5",",6","4",",6","1",",6","","","0",",6","0",",6","11",",6","0",",6","10",",6","0",",6","","","","","-3.3",",6,19,+","","","0",",T,6,17,","29.0",",,6,16,","26.7",",6,23,","","","1713.4","6","","","255.9",",6","","","","","","","","","","","64.0",",,,6","0",",T,,6","10.26",",6","16.68",",,,6","3.84",",,,6"
