"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00311429","2013-10","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","647.8","7","19.9",",7","8",",7","2",",7","1",",7","0",",7","4",",7","0",",7","13",",7","0",",7","","","","","-3.3",",7,27,","32.5",",,7,08,","31.1",",7,06,","139.2","7","116.4",",7","46.1",",,,7","15.22",",7","20.83",",,,7","9.61",",,,7"
"USC00311429","2013-11","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","647.8","7","0.0",",7","5",",7","4",",7","1",",7","0",",7","15",",7","0",",7","4",",7","0",",7","","","","","-9.4",",7,25,","36.3",",,7,27,","23.9",",7,01,","462.1","7","322.9",",7","54.4",",,,7","7.57",",7","14.48",",,,7","0.66",",,,7"
"USC00311429","2013-12","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","652.8","7","5.0",",7","14",",7","11",",7","2",",7","0",",7","22",",7","0",",7","4",",7","0",",7","","","","","-7.2",",7,14,+","34.3",",,7,23,","23.9",",7,24,+","848.3","7","386.2",",7","140.3",",,,7","6.04",",7","12.49",",,,7","-0.42",",,,7"
"USC00311429","2014-01","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","0.0","7","0.0",",7","10",",7","6",",7","1",",7","0",",7","28",",7","6",",7","0",",7","0",",7","","","","","-16.7",",7,31,+","28.4",",,7,11,","19.4",",7,12,","1404.9","7","556.6",",7","77.3",",,,7","0.38",",7","7.28",",,,7","-6.52",",,,7"
"USC00311429","2014-02","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","0.0","7","0.0",",7","11",",7","7",",7","0",",7","0",",7","21",",7","1",",7","3",",7","0",",7","","","","","-11.7",",7,01,","17.3",",,7,13,","22.2",",7,22,+","1778.3","7","373.4",",7","61.9",",,,7","5.00",",7","11.20",",,,7","-1.21",",,,7"
"USC00311429","2014-03","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","0.0","7","0.0",",7","11",",7","10",",7","1",",7","0",",7","22",",7","1",",7","4",",7","0",",7","","","","","-10.0",",7,04,","47.2",",,7,07,","25.6",",7,12,","2168.9","7","390.6",",7","136.3",",,,7","5.73",",7","12.75",",,,7","-1.29",",,,7"
"USC00311429","2014-04","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","8.4","7","8.4",",7","8",",7","7",",7","0",",7","0",",7","2",",7","0",",7","17",",7","0",",7","","","","","-0.6",",7,17,+","19.1",",,7,19,","30.0",",7,03,","2303.8","7","134.9",",7","87.9",",,,7","14.12",",7","21.75",",,,7","6.48",",,,7"
"USC00311429","2014-05","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","79.6","7","71.2",",7","3",",7","2",",7","1",",7","0",",7","0",",7","0",",7","28",",7","1",",7","","","","","5.6",",7,18,","94.0",",,7,16,","32.2",",7,14,","2333.5","7","29.7",",7","102.7",",,,7","19.67",",7","26.69",",,,7","12.65",",,,7"
"USC00311429","2014-06","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","245.9","7","166.3",",7","5",",7","2",",7","1",",7","0",",7","0",",7","0",",7","30",",7","8",",7","","","","","9.4",",7,02,","29.0",",,7,12,","35.0",",7,19,","2334.6","7","1.1",",7","38.2",",,,7","23.84",",7","30.12",",,,7","17.56",",,,7"
"USC00311429","2014-07","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","439.4","7","193.5",",7","8",",7","5",",7","1",",7","0",",7","0",",7","0",",7","31",",7","10",",7","","","","","12.8",",7,06,","26.4",",,7,25,","35.6",",7,03,","0.0","7","0.0",",7","75.1",",,,7","24.58",",7","30.15",",,,7","19.01",",,,7"
"USC00311429","2014-08","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","580.0","7","140.6",",7","10",",7","8",",7","1",",7","0",",7","0",",7","0",",7","29",",7","1",",7","","","","","13.3",",7,27,+","39.6",",,7,12,","32.2",",7,29,","0.0","7","0.0",",7","119.5",",,,7","22.87",",7","27.86",",,,7","17.87",",,,7"
"USC00311429","2014-09","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","680.9","7","100.9",",7","13",",7","8",",7","0",",7","0",",7","0",",7","0",",7","25",",7","3",",7","","","","","10.6",",7,28,","18.3",",,7,25,","35.0",",7,03,","11.1","7","11.1",",7","54.8",",,,7","21.33",",7","25.99",",,,7","16.66",",,,7"
"USC00311429","2014-10","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","698.5","7","17.6","1,7","6","1,7","4","1,7","0","1,7","0","1,7","0","1,7","0","1,7","20","1,7","0","1,7","","","","","1.1","1,7,05,","22.9","1,,7,15,","28.3","1,7,12,+","100.5","7","89.4","1,7","71.0","1,,,7","15.94","1,7","22.97","1,,,7","8.91","1,,,7"
"USC00311429","2014-11","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","698.5","7","0.0",",7","9",",7","6",",7","1",",7","0",",7","16",",7","0",",7","3",",7","0",",7","","","","","-10.0",",7,19,","27.7",",,7,26,","22.8",",7,13,","464.7","7","364.2",",7","86.0",",,,7","6.19",",7","12.67",",,,7","-0.29",",,,7"
"USC00311429","2014-12","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","698.5","7","0.0",",7","12",",7","10",",7","1",",7","0",",7","14",",7","0",",7","1",",7","0",",7","","","","","-3.9",",7,31,+","35.6",",,7,24,","22.8",",7,02,","847.0","7","382.3",",7","92.8",",,,7","6.00",",7","11.16",",,,7","0.84",",,,7"
"USC00311429","2015-01","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","0.0","7","0.0",",7","10",",7","7",",7","0",",7","0",",7","25",",7","1",",7","0",",7","0",",7","","","","","-13.3",",7,09,+","23.1",",,7,24,","18.9",",7,21,","1331.1","7","484.1",",7","74.0",",,,7","2.72",",7","8.64",",,,7","-3.21",",,,7"
"USC00311429","2015-02","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","0.0","7","0.0",",7","9",",7","5",",7","1",",7","0",",7","23",",7","5",",7","1",",7","0",",7","","","","","-16.1",",7,20,","27.9",",,7,10,","21.7",",7,09,","1845.1","7","514.0",",7","70.2",",,,7","-0.02",",7","6.16",",,,7","-6.21",",,,7"
"USC00311429","2015-03","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","0.0","7","0.0",",7","12",",7","9",",7","0",",7","0",",7","8",",7","0",",7","7",",7","0",",7","","","","","-8.3",",7,07,","23.6",",,7,06,","26.7",",7,17,","2132.2","7","287.1",",7","91.7",",,,7","9.07",",7","15.17",",,,7","2.97",",,,7"
"USC00311429","2015-04","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","15.2","7","15.2",",7","12",",7","8",",7","2",",7","0",",7","1",",7","0",",7","17",",7","0",",7","","","","","-1.1",",7,05,","34.5",",,7,20,","28.3",",7,09,","2249.8","7","117.6",",7","126.7",",,,7","14.92",",7","21.42",",,,7","8.42",",,,7"
"USC00311429","2015-05","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","92.6","7","77.4",",7","7",",7","5",",7","0",",7","0",",7","0",",7","0",",7","29",",7","0",",7","","","","","6.1",",7,03,","22.1",",,7,01,","31.1",",7,19,","2276.1","7","26.3",",7","51.6",",,,7","19.98",",7","26.45",",,,7","13.51",",,,7"
"USC00311429","2015-06","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","292.0","7","199.4",",7","9",",7","5",",7","2",",7","0",",7","0",",7","0",",7","28",",7","15",",7","","","","","13.9",",7,29,","27.9",",,7,19,","35.6",",7,17,","2278.3","7","2.2",",7","118.0",",,,7","24.91",",7","30.86",",,,7","18.95",",,,7"
"USC00311429","2015-07","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","501.3","7","209.3","1,7","10","1,7","8","1,7","1","1,7","0","1,7","0","1,7","0","1,7","30","1,7","9","1,7","","","","","16.7","1,7,25,","44.5","1,,7,01,","33.9","1,7,21,+","0.0","7","0.0","1,7","131.2","1,,,7","25.31","1,7","30.78","1,,,7","19.84","1,,,7"
"USC00311429","2015-08","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","685.2","7","183.9",",7","7",",7","4",",7","1",",7","0",",7","0",",7","0",",7","31",",7","6",",7","","","","","13.9",",7,30,+","27.4",",,7,07,","34.4",",7,06,","0.0","7","0.0",",7","65.7",",,,7","24.27",",7","30.09",",,,7","18.44",",,,7"
"USC00311429","2015-09","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","784.1","7","98.9",",7","14",",7","8",",7","1",",7","0",",7","0",",7","0",",7","27",",7","2",",7","1","","","","7.8",",7,15,+","42.4",",,7,25,","33.3",",7,03,","6.4","7","6.4",",7","140.7",",,,7","21.42",",7","26.68",",,,7","16.15",",,,7"
"USC00311429","2015-10","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","792.7","7","8.6",",7","11",",7","7",",7","1",",7","0",",7","3",",7","0",",7","16",",7","0",",7","","","","","-1.7",",7,20,+","70.9",",,7,03,","28.3",",7,01,","138.5","7","132.1",",7","128.8",",,,7","14.35",",7","20.68",",,,7","8.02",",,,7"
"USC00311429","2015-11","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","795.2","7","2.5",",7","11",",7","9",",7","3",",7","0",",7","10",",7","0",",7","6",",7","0",",7","","","","","-5.0",",7,24,","30.2",",,7,10,","23.9",",7,13,","355.0","7","216.5",",7","148.0",",,,7","11.20",",7","17.15",",,,7","5.25",",,,7"
"USC00311429","2015-12","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","800.5","7","5.3",",7","14",",7","9",",7","3",",7","0",",7","9",",7","0",",7","10",",7","0",",7","","","","","-5.0",",7,20,+","69.1",",,7,31,","23.3",",7,25,","578.0","7","223.0",",7","226.6",",,,7","11.31",",7","16.71",",,,7","5.91",",,,7"
"USC00311429","2016-01","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","0.0","7","0.0",",7","8",",7","5",",7","0",",7","0",",7","26",",7","4",",7","0",",7","0",",7","","","","","-10.0",",7,20,","18.5",",,7,23,","16.7",",7,01,","1083.1","7","505.1",",7","43.2",",,,7","2.04",",7","7.50",",,,7","-3.42",",,,7"
"USC00311429","2016-02","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","0.0","7","0.0",",7","9",",7","4",",7","1",",7","0",",7","17",",7","2",",7","2",",7","0",",7","","","","","-9.4",",7,14,+","34.0",",,7,16,","21.7",",7,25,","1471.0","7","387.9",",7","90.0",",,,7","4.96",",7","11.06",",,,7","-1.14",",,,7"
"USC00311429","2016-03","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","3.6","7","3.6",",7","8",",7","5",",7","0",",7","0",",7","7",",7","0",",7","17",",7","0",",7","","","","","-3.3",",7,05,+","25.1",",,7,28,","28.9",",7,17,","1656.8","7","185.8",",7","72.8",",,,7","12.45",",7","19.35",",,,7","5.56",",,,7"
"USC00311429","2016-04","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","24.4","7","20.8",",7","10",",7","7",",7","0",",7","0",",7","3",",7","0",",7","18",",7","0",",7","","","","","-3.3",",7,07,+","20.3",",,7,03,","29.4",",7,28,+","1793.7","7","136.9",",7","78.8",",,,7","14.46",",7","21.67",",,,7","7.26",",,,7"
"USC00311429","2016-05","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","66.7","7","42.3",",7","17",",7","9",",7","1",",7","0",",7","0",",7","0",",7","22",",7","0",",7","","","","","3.3",",7,16,","34.3",",,7,06,","30.0",",7,26,","1845.4","7","51.7",",7","127.3",",,,7","18.03",",7","23.46",",,,7","12.60",",,,7"
"USC00311429","2016-06","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","220.5","7","153.8",",7","10",",7","8",",7","2",",7","0",",7","0",",7","0",",7","30",",7","5",",7","1","","","","9.4",",7,09,","41.1",",,7,05,","32.8",",7,17,+","1846.2","7","0.8",",7","165.3",",,,7","23.43",",7","29.62",",,,7","17.24",",,,7"
"USC00311429","2016-07","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","461.5","7","241.0","1,7","13","1,7","9","1,7","1","1,7","0","1,7","0","1,7","0","1,7","30","1,7","15","1,7","","","","","18.9","1,7,21,+","28.4","1,,7,03,","35.6","1,7,26,","0.0","7","0.0","1,7","95.6","1,,,7","26.37","1,7","31.96","1,,,7","20.78","1,,,7"
"USC00311429","2016-08","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","702.3","7","240.8",",7","10",",7","5",",7","1",",7","0",",7","0",",7","0",",7","31",",7","15",",7","1","","1","","15.6",",7,23,","99.8",",,7,01,","34.4",",7,28,+","0.0","7","0.0",",7","144.9",",,,7","26.10",",7","31.59",",,,7","20.62",",,,7"
"USC00311429","2016-09","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","857.3","7","155.0",",7","11",",7","5",",7","1",",7","0",",7","0",",7","0",",7","30",",7","7",",7","","","","","13.3",",7,05,","59.7",",,7,29,","33.9",",7,10,+","0.0","7","0.0",",7","121.7",",,,7","23.50",",7","28.98",",,,7","18.02",",,,7"
"USC00311429","2016-10","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","879.8","7","22.5",",7","4",",7","3",",7","1",",7","0",",7","0",",7","0",",7","22",",7","0",",7","","","","","1.1",",7,23,","83.1",",,7,09,","29.4",",7,20,","81.1","7","81.1",",7","116.6",",,,7","16.44",",7","22.90",",,,7","9.99",",,,7"
"USC00311429","2016-11","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","880.7","7","0.9",",7","5",",7","2",",7","0",",7","0",",7","15",",7","0",",7","5",",7","0",",7","","","","","-4.4",",7,13,","8.4",",,7,15,","26.7",",7,04,","338.4","7","257.3",",7","15.1",",,,7","9.79",",7","17.36",",,,7","2.22",",,,7"
