"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00093743","1997-09","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","135.2",",M","","","","","","","","","","","0",",M","0",",M","0",",M","30",",M","0",",M","","","","","","","10.0",",M,05,","","","","","","","30.0",",M,03,+","0.8","M","0.8",",M","","","","","22.81",",M","26.94",",,,M","18.69",",,,M","","","","","","","","","","","",""
"USW00093743","1997-10","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","46.0","1,M","","","","","","","","","","","0","1,M","0","1,M","0","1,M","21","1,M","0","1,M","","","","","","","3.9","1,M,28,+","","","","","","","30.6","1,M,07,","66.4","M","65.6","1,M","","","","","17.68","1,M","22.51","1,,,M","12.85","1,,,M","","","","","","","","","","","",""
"USW00093743","1997-11","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","3.3",",M","","","","","","","","","","","0",",M","4",",M","0",",M","4",",M","0",",M","","","","","","","-2.8",",M,18,","","","","","","","23.9",",M,22,","271.4","M","205.0",",M","","","","","11.61",",M","16.56",",,,M","6.66",",,,M","","","","","","","","","","","",""
"USW00093743","1998-01","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","8","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","1998-02","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","1998-03","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","6","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","1998-04","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","9","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","1998-05","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","86.4","4,X","9","4,X","6","4,X","3","4,X","0","4,X","0","4,X","0","4,X","0","4,X","0","4,X","24","4,X","0","4,X","22","","","","8","","9.4","4,X,14,","0","4,,X,31,+","0","4,,X,31,+","79.0","4,,X,04,","31.1","4,X,26,+","","","10.3","4,X","196.1","4,,,X","0","4,,,X","21.15","4,X","25.33","4,,,X","16.98","4,,,X","","","","","90","5,X","","","","","18.0","5,X"
"USW00093743","1998-06","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","1998-07","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","1998-08","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","1998-09","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","1998-10","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","1998-11","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","1998-12","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2001-04","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2001-06","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2001-07","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2001-08","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2001-09","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2001-10","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2001-11","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2001-12","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2002-01","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2002-02","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2002-04","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2002-06","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","192.5","2,X","10","1,X","6","1,X","1","1,X","0","1,X","0","1,X","0","1,X","0","1,X","0","1,X","29","1,X","1","1,X","","","","","2","","13.9","1,X,09,","0","1,,X,30,+","0","1,,X,30,+","26.4","1,,X,14,","32.8","1,X,28,","","","0.0","1,X","81.4","1,,,X","0","1,,,X","25.14","2,X","29.12","1,,,X","21.17","1,,,X","","","","","","","","","","","",""
"USW00093743","2002-07","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2002-08","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2002-09","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2002-10","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2003-03","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2003-07","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2003-08","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2003-09","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2004-01","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2004-03","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2004-04","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2004-05","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2004-06","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2004-07","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2004-08","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093743","2007-06","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","3.7",",W","","","152.1","4,W","","","","","","","","","","","0","4,W","0","4,W","0","4,W","26","4,W","1","4,W","","","","","8","","12.8","4,W,15,","","","","","","","33.3","4,W,09,","","","0.0","4,W","","","","","24.18","4,W","28.37","4,,,W","20.00","4,,,W","120",",W","120",",W","","","16.5",",W","21.0",",W","",""
"USW00093743","2007-07","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","3.2",",W","","","","","9","5,W","3","5,W","0","5,W","","","","","","","","","","","","","","","1","","","","14","","","","","","","","7.1","5,,W,20,","","","","","","","21.9","5,,,W","","","","","","","","","60",",W","70",",W","","","13.4",",W","16.5",",W","",""
"USW00093743","2007-08","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","3.5",",W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","40",",W","220",",W","","","12.5",",W","15.7",",W","",""
"USW00093743","2007-09","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","3.4","1,W","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","210",",W","230",",W","","","10.7",",W","14.8",",W","",""
"USW00093743","2007-10","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","3.0",",W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","170",",W","150",",W","","","11.2",",W","16.5",",W","",""
"USW00093743","2007-11","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","3.1","5,W","","","3.1","5,W","","","","","","","","","","","0","5,W","3","5,W","0","5,W","4","5,W","0","5,W","","","","","","","-1.6","5,W,17,","","","","","","","26.7","5,W,01,","","","161.1","5,W","","","","","12.01","5,W","17.80","5,,,W","6.23","5,,,W","20","5,W","320","5,W","","","13.0","5,W","26.4","5,W","",""
"USW00093743","2008-01","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","2.7","2,W","18.7","W","18.7","4,W","","","","","","","","","","","0","2,W","12","2,W","0","4,W","17","4,W","3","4,W","1","","1","","1","","-7.1","2,W,04,","","","","","","","32.8","4,W,30,","","","170.3","4,W","","","","","12.84","4,W","22.23","4,,,W","3.44","2,,,W","220","2,W","220","2,W","","","10.7","2,W","14.8","2,W","",""
"USW00093743","2008-02","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","3.6","1,W","37.1","W","18.4","1,W","3","4,W","2","4,W","0","4,W","","","","","0","1,W","2","1,W","0","1,W","13","1,W","1","1,W","1","","","","2","","-2.7","1,W,28,","","","","","4.1","4,,W,26,","35.0","1,W,04,","","","152.2","1,W","8.0","4,,,W","","","13.55","1,W","21.31","1,,,W","5.80","1,,,W","190","1,W","180","1,W","","","13.4","1,W","19.7","1,W","",""
"USW00093743","2008-03","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","4.4",",W","","","","","2","5,W","1","5,W","1","5,W","","","","","","","","","","","","","","","4","","","","2","","","","","","","","49.3","5,,W,08,","","","","","","","50.3","5,,,W","","","","","","","","","210",",W","200",",W","","","19.7",",W","26.8",",W","",""
"USW00093743","2008-04","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","4.0","1,W","","","13.9","1,W","5","3,W","4","3,W","0","3,W","","","","","0","1,W","0","1,W","0","1,W","15","1,W","0","1,W","17","","1","","4","","2.8","1,W,17,","","","","","6.1","3,,W,20,","26.7","1,W,18,","","","69.6","1,W","17.8","3,,,W","","","16.41","1,W","21.11","1,,,W","11.71","1,,,W","210","1,W","320","1,W","","","11.6","1,W","24.1","1,W","",""
"USW00093743","2008-05","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","4.1",",W","","","53.0","1,W","6","2,W","5","2,W","1","2,W","","","","","0","1,W","0","1,W","0",",W","30",",W","0",",W","9","","1","","4","","6.7","1,W,14,","","","","","34.8","2,,W,11,","28.9",",W,10,","","","16.7",",W","75.8","2,,,W","","","19.59","1,W","24.28",",,,W","14.89","1,,,W","270",",W","280",",W","","","16.1",",W","29.5",",W","",""
"USW00093743","2008-06","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","3.9",",W","","","158.0","1,W","4","1,W","3","1,W","0","1,W","","","","","0","1,W","0","1,W","0",",W","30",",W","1",",W","8","","1","","10","","13.3","1,W,19,","","","","","21.1","1,,W,23,","35.0",",W,07,","","","0.0",",W","47.6","1,,,W","","","23.91","1,W","27.78",",,,W","20.03","1,,,W","210",",W","230",",W","","","10.7",",W","14.8",",W","",""
"USW00093743","2008-07","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","3.7",",W","","","86.7","1,W","17",",W","6",",W","2",",W","","","","","0","1,W","0","1,W","0","1,W","30","1,W","0","1,W","9","","1","","13","","12.2","1,W,02,","","","","","47.2",",,W,15,","29.4","1,W,21,","0.0","W","0.0","1,W","111.6",",,,W","","","21.22","1,W","24.67","1,,,W","17.78","1,,,W","200",",W","230",",W","","","11.2",",W","20.6",",W","",""
"USW00093743","2008-08","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","","","","","13.9","3,W","10","2,W","6","2,W","0","2,W","","","","","0","2,W","0","2,W","0","3,W","14","3,W","0","3,W","5","","","","10","","10.0","2,W,14,","","","","","20.6","2,,W,07,","26.7","3,W,06,","27.8","W","27.8","3,W","63.0","2,,,W","","","17.80","3,W","21.67","3,,,W","13.93","2,,,W","","","","","","","","","","","",""
"USW00093743","2008-09","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","3.7",",W","","","103.7","2,W","13",",W","9",",W","1",",W","","","","","0","2,W","0","2,W","0","2,W","25","2,W","0","2,W","11","","","","5","","6.7","2,W,02,","","","","","34.8",",,W,09,","31.1","2,W,15,+","43.5","W","15.7","2,W","133.1",",,,W","","","21.48","2,W","25.36","2,,,W","17.59","2,,,W","200",",W","190",",W","","","20.6",",W","26.8",",W","",""
"USW00093743","2008-10","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","3.0",",W","","","25.0","3,W","15",",W","4",",W","0",",W","","","","","0","3,W","0","3,W","0",",W","20",",W","0",",W","9","","1","","1","","0.6","3,W,31,+","","","","","16.0",",,W,18,","27.8",",W,15,","134.6","W","91.1",",W","42.9",",,,W","","","16.25","3,W","21.94",",,,W","10.56","3,,,W","120",",W","130",",W","","","14.8",",W","20.1",",W","",""
"USW00093743","2008-11","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","2.8",",W","","","2.3","1,W","8",",W","6",",W","3",",W","","","","","0","1,W","10","1,W","0",",W","7",",W","0",",W","8","","1","","1","","-4.3","1,W,22,","","","","","73.2",",,W,13,","23.9",",W,06,","358.3","W","223.7",",W","188.6",",,,W","","","10.80","1,W","16.11",",,,W","5.49","1,,,W","40",",W","330",",W","","","10.7",",W","17.9",",W","",""
"USW00093743","2008-12","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","2.9",",W","","","0.0",",W","13",",W","7",",W","1",",W","","","","","0",",W","9",",W","0",",W","1",",W","0",",W","17","","5","","2","","-5.5",",W,23,","","","","","28.2",",,W,11,","22.8",",W,20,","606.6","W","248.3",",W","97.7",",,,W","","","10.32",",W","15.39",",,,W","5.25",",,,W","180",",W","180",",W","","","13.9",",W","17.9",",W","",""
"USW00093743","2009-01","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","3.1",",W","0.0","W","0.0",",W","11",",W","7",",W","0",",W","","","","","0",",W","15",",W","1",",W","0",",W","0",",W","14","","2","","","","-9.9",",W,17,","","","","","13.0",",,W,13,","19.4",",W,07,","981.5","W","374.9",",W","48.3",",,,W","","","6.24",",W","11.16",",,,W","1.32",",,,W","220",",W","260",",W","","","12.5",",W","18.3",",W","",""
"USW00093743","2009-02","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","3.1",",W","0.0","W","0.0",",W","7",",W","5",",W","0",",W","","","","","0",",W","14",",W","0",",W","1",",W","0",",W","9","","1","","2","","-8.8",",W,06,","","","","","24.6",",,W,18,","22.2",",W,12,","1288.0","W","306.5",",W","58.7",",,,W","","","7.39",",W","13.41",",,,W","1.36",",,,W","310",",W","300",",W","","","10.3",",W","16.1",",W","",""
"USW00093743","2009-03","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","3.6",",W","0.6","W","0.6","2,W","8",",W","4",",W","1",",W","","","","","0","2,W","4","2,W","0",",W","3",",W","0",",W","16","","","","1","","-7.1","2,W,04,","","","","","29.5",",,W,16,","29.4",",W,09,","1521.6","W","233.6",",W","67.9",",,,W","","","10.62","2,W","15.60",",,,W","5.64","2,,,W","210",",W","210",",W","","","11.6",",W","17.0",",W","",""
"USW00093743","2009-04","34.68333","-77.03333","6.4","SWANSBORO BOGUE FIELD MCAF, NC US","3.9",",W","12.8","W","12.2","1,W","12",",W","6",",W","1",",W","","","","","0","1,W","0","1,W","0","1,W","17","1,W","0","1,W","12","","","","5","","2.2","1,W,17,","","","","","32.0",",,W,14,","25.6","1,W,23,","1603.2","W","81.6","1,W","87.8",",,,W","","","15.94","1,W","20.86","1,,,W","11.02","1,,,W","220",",W","220",",W","","","13.9",",W","21.0",",W","",""
