"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00094846","2013-04","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","5.3",",W","4.4","W","4.4",",W","14",",W","8",",W","2",",W","0",",W","0",",W","0",",W","6",",W","0",",W","3",",W","0",",W","6","","","","1","","-3.8",",W,04,+","0",",,W,30,+","3",",,W,19,","89.9",",,W,18,","29.4",",W,30,","3333.8","W","306.2",",W","220.6",",,,W","","","3",",,,W","8.28",",W","13.51",",,,W","3.04",",,,W","","","","","180",",W","250",",W","","","","","16.5",",W","21.9",",W","","","",""
"USW00094846","2013-05","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","4.1",",W","45.5","W","41.1",",W","15",",W","10",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","19",",W","1",",W","4","","","","","","2.2",",W,13,","0",",,W,31,+","0",",,W,31,+","34.3",",,W,22,","32.8",",W,14,","3444.4","W","110.6",",W","126.0",",,,W","","","0",",,,W","16.09",",W","21.80",",,,W","10.38",",,,W","","","","","240",",W","220",",W","","","","","13.9",",W","20.1",",W","","","",""
"USW00094846","2013-06","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","3.8",",W","129.4","W","83.9",",W","16",",W","10",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","26",",W","1",",W","4","","","","2","","6.1",",W,03,+","0",",,W,30,+","0",",T,W,27,+","37.6",",,W,26,","32.2",",W,27,","3469.4","W","25.0",",W","158.5",",,,W","","","0",",T,,W","20.29",",W","25.65",",,,W","14.94",",,,W","","","","","240",",W","240",",W","","","","","17.0",",W","23.3",",W","","","",""
"USW00094846","2013-07","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","3.4",",W","275.2","W","145.8",",W","10",",W","4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","28",",W","4",",W","2","","","","3","","12.2",",W,28,","0",",,W,31,+","0",",,W,31,+","14.7",",,W,19,","35.6",",W,19,","5.2","W","5.2",",W","56.4",",,,W","","","0",",,,W","22.87",",W","27.68",",,,W","18.05",",,,W","","","","","330",",W","310",",W","","","","","17.4",",W","24.6",",W","","","",""
"USW00094846","2013-08","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","3.3",",W","414.5","W","139.3",",W","9",",W","4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","4",",W","3","","","","1","","12.8",",W,16,+","0",",,W,31,+","0",",,W,31,+","16.0",",,W,02,","35.6",",W,30,+","6.4","W","1.2",",W","43.0",",,,W","","","0",",,,W","22.79",",W","28.19",",,,W","17.38",",,,W","","","","","320",",W","320",",W","","","","","15.7",",W","20.6",",W","","","",""
"USW00094846","2013-09","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","3.7",",W","491.4","W","76.9",",W","7",",W","6",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","23",",W","3",",W","3","","","","","","7.8",",W,23,","0",",,W,30,+","0",",,W,30,+","21.3",",,W,19,","35.0",",W,10,","47.1","W","40.7",",W","65.4",",,,W","","","0",",,,W","19.54",",W","25.03",",,,W","14.06",",,,W","","","","","320",",W","240",",W","","","","","11.6",",W","16.1",",W","","","",""
"USW00094846","2013-10","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","3.8",",W","504.5","W","13.1",",W","10",",W","6",",W","1",",W","0",",W","0",",W","0",",W","5",",W","0",",W","10",",W","0",",W","9","","","","","","-1.6",",W,27,+","0",",,W,31,+","0",",T,W,24,+","26.4",",,W,31,","26.7",",W,05,","264.5","W","217.4",",W","79.3",",,,W","","","0",",T,,W","11.74",",W","16.89",",,,W","6.59",",,,W","","","","","230",",W","220",",W","","","","","11.6",",W","16.1",",W","","","",""
"USW00094846","2013-11","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","5.1",",W","504.5","W","0.0",",W","12",",W","5",",W","0",",W","0",",W","0",",W","0",",W","18",",W","4",",W","0",",W","0",",W","8","","","","","","-11.6",",W,24,","0",",T,W,26,","13",",,W,25,","15.2",",,W,06,","20.6",",W,17,","722.6","W","458.1",",W","53.2",",,,W","","","23",",,,W","3.06",",W","7.38",",,,W","-1.26",",,,W","","","","","250",",W","260",",W","","","","","19.2",",W","25.9",",W","","","",""
"USW00094846","2013-12","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","4.4",",W","504.5","W","0.0",",W","18",",W","6",",W","0",",W","15",",W","4",",W","4",",W","26",",W","16",",W","0",",W","0",",W","11","","","","","","-21.0",",W,10,","130",",,W,16,","102",",,W,14,","7.9",",,W,20,","13.3",",W,04,","1437.9","W","715.3",",W","49.5",",,,W","","","362",",,,W","-4.74",",W","-0.45",",,,W","-9.03",",,,W","","","","","270",",W","220",",W","","","","","13.0",",W","16.1",",W","","","",""
"USW00094846","2014-01","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","5.9",",W","0.0","W","0.0",",W","16",",W","8",",W","0",",W","26",",W","9",",W","11",",W","31",",W","21",",W","0",",W","0",",W","1","","","","","","-26.6",",W,06,","280",",,W,06,","221",",,W,05,","20.3",",,W,10,","7.2",",W,13,","2284.7","W","846.8",",W","71.8",",,,W","","","856",",,,W","-8.98",",W","-4.02",",,,W","-13.95",",,,W","","","","","220",",W","210",",W","","","","","17.0",",W","22.8",",W","","","",""
"USW00094846","2014-02","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","4.7",",W","0.0","W","0.0",",W","7",",W","4",",W","1",",W","28",",W","5",",W","7",",W","27",",W","23",",W","0",",W","0",",W","","","","","","","-22.1",",W,11,","360",",,W,18,","145",",,W,05,","29.5",",,W,20,","9.4",",W,20,","3024.4","W","739.7",",W","63.0",",,,W","","","498",",,,W","-8.08",",W","-3.43",",,,W","-12.74",",,,W","","","","","230",",W","270",",W","","","","","17.4",",W","22.8",",W","","","",""
"USW00094846","2014-03","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","4.9",",W","0.0","W","0.0",",W","11",",W","6",",W","0",",W","14",",W","4",",W","1",",W","24",",W","8",",W","0",",W","0",",W","1","","","","1","","-18.8",",W,03,","150",",,W,06,+","94",",,W,01,","12.2",",,W,12,","20.0",",W,31,","3597.1","W","572.7",",W","43.5",",,,W","","","313",",,,W","-0.14",",W","4.96",",,,W","-5.25",",,,W","","","","","290",",W","170",",W","","","","","14.8",",W","19.2",",W","","","",""
"USW00094846","2014-04","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","5.1",",W","0.5","W","0.5",",W","11",",W","6",",W","0",",W","1",",W","1",",W","0",",W","6",",W","0",",W","5",",W","0",",W","","","","","3","","-3.2",",W,16,+","30",",,W,15,","36",",,W,14,","15.5",",,W,29,+","26.7",",W,12,","3871.4","W","274.3",",W","72.2",",,,W","","","36",",,,W","9.21",",W","15.14",",,,W","3.27",",,,W","","","","","200",",W","190",",W","","","","","14.8",",W","19.7",",W","","","",""
"USW00094846","2014-05","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","4.5",",W","32.4","W","31.9",",W","14",",W","9",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","17",",W","0",",W","5","","","","1","","2.8",",W,16,","0",",,W,31,+","0",",,W,31,+","53.1",",,W,12,","31.7",",W,08,","3983.0","W","111.6",",W","126.4",",,,W","","","0",",,,W","15.76",",W","21.68",",,,W","9.84",",,,W","","","","","250",",W","250",",W","","","","","21.9",",W","24.6",",W","","","",""
"USW00094846","2014-06","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","4.2",",W","138.3","W","105.9",",W","14",",W","10",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","28",",W","2",",W","2","","","","1","","9.4",",W,06,","0",",,W,30,+","0",",,W,30,+","66.0",",,W,30,","32.8",",W,17,","3990.0","W","7.0",",W","198.3",",,,W","","","0",",,,W","21.63",",W","27.20",",,,W","16.05",",,,W","","","","","240",",W","250","1,W","","","","","15.7",",W","21.0","1,W","","","",""
"USW00094846","2014-07","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","3.9",",W","234.0","W","95.7",",W","12",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","1",",W","1","","","","1","","12.2",",W,17,","0",",,W,31,+","0",",,W,31,+","16.0",",,W,07,","32.2",",W,22,","3.3","W","3.3",",W","54.5",",,,W","","","0",",,,W","21.31",",W","26.55",",,,W","16.08",",,,W","","","","","340",",W","320",",W","","","","","14.8",",W","17.9",",W","","","",""
"USW00094846","2014-08","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","3.4",",W","384.1","W","150.1",",W","12",",W","8",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","0",",W","","","","","3","","11.1",",W,15,","0",",,W,31,+","0",",,W,31,+","70.1",",,W,04,","31.1",",W,25,+","3.6","W","0.3",",W","185.4",",,,W","","","0",",,,W","23.17",",W","27.85",",,,W","18.48",",,,W","","","","","330",",W","330","2,W","","","","","13.9",",W","16.5","2,W","","","",""
"USW00094846","2014-09","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","3.4",",W","427.2","W","43.1",",W","9",",W","6",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","21",",W","0",",W","9","","","","3","","5.0",",W,13,","0",",,W,30,+","0",",,W,30,+","33.3",",,W,10,","31.1",",W,05,","64.4","W","60.8",",W","68.9",",,,W","","","0",",,,W","17.74",",W","23.14",",,,W","12.34",",,,W","","","","","300",",W","300",",W","","","","","19.7",",W","23.3",",W","","","",""
"USW00094846","2014-10","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","4.4",",W","428.6","W","1.4",",W","12",",W","4",",W","0",",W","0",",W","0",",W","0",",W","1",",W","0",",W","4",",W","0",",W","11","","","","1","","0.0",",W,30,","0",",,W,31,+","3",",,W,31,","17.3",",,W,03,","25.0",",W,27,","289.8","W","225.4",",W","63.3",",,,W","","","3",",,,W","11.11",",W","15.90",",,,W","6.31",",,,W","","","","","340",",W","350",",W","","","","","17.0",",W","23.7",",W","","","",""
"USW00094846","2014-11","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","5.3",",W","428.6","W","0.0",",W","8",",W","3",",W","0",",W","0",",W","1",",W","0",",W","21",",W","12",",W","0",",W","0",",W","12","","1","","","","-13.8",",W,21,","0",",T,W,27,","36",",,W,15,","16.0",",,W,23,","16.7",",W,10,+","811.8","W","522.0",",W","35.9",",,,W","","","72",",,,W","0.93",",W","5.26",",,,W","-3.39",",,,W","","","","","250",",W","260",",W","","","","","14.8",",W","20.1",",W","","","",""
"USW00094846","2014-12","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","4.4",",W","428.6","W","0.0",",W","5",",W","3",",W","0",",W","0",",W","0",",W","0",",W","24",",W","8",",W","0",",W","0",",W","15","","1","","","","-15.5",",W,31,","0",",,W,31,+","0",",T,W,22,+","8.1",",,W,22,","10.0",",W,26,+","1379.1","W","567.3",",W","20.0",",,,W","","","0",",T,,W","0.03",",W","2.72",",,,W","-2.65",",,,W","","","","","270",",W","270",",W","","","","","13.9",",W","17.4",",W","","","",""
"USW00094846","2015-01","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","4.6",",W","0.0","W","0.0",",W","12",",W","5",",W","0",",W","18",",W","6",",W","5",",W","31",",W","16",",W","0",",W","0",",W","15","","","","","","-22.1",",W,08,","150",",,W,14,+","76",",,W,08,","14.5",",,W,03,","6.1",",W,24,","2112.9","W","733.8",",W","35.9",",,,W","","","353",",,,W","-5.34",",W","-1.64",",,,W","-9.04",",,,W","","","","","330",",W","300",",W","","","","","13.4",",W","17.4",",W","","","",""
"USW00094846","2015-02","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","4.8",",W","0.0","W","0.0",",W","11",",W","3",",W","0",",W","28",",W","5",",W","8",",W","28",",W","24",",W","0",",W","0",",W","11","","2","","","","-23.2",",W,28,","460",",,W,02,","411",",,W,01,","22.1",",,W,01,","5.0",",W,07,","2895.0","W","782.1",",W","37.0",",,,W","","","682",",,,W","-9.60",",W","-4.68",",,,W","-14.52",",,,W","","","","","330",",W","340",",W","","","","","17.0",",W","21.5",",W","","","",""
"USW00094846","2015-03","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","4.4",",W","0.0","W","0.0",",W","7",",W","3",",W","0",",W","13",",W","1",",W","0",",W","22",",W","6",",W","1",",W","0",",W","13","","2","","","","-17.7",",W,06,","230",",,W,03,+","142",",,W,23,","15.5",",,W,23,","22.8",",W,16,","3404.1","W","509.1",",W","28.0",",,,W","","","180",",,,W","1.91",",W","6.92",",,,W","-3.09",",,,W","","","","","190",",W","20",",W","","","","","13.4",",W","17.9",",W","","","",""
"USW00094846","2015-04","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","4.7",",W","0.0","W","0.0",",W","9",",W","6",",W","1",",W","0",",W","0",",W","0",",W","4",",W","0",",W","3",",W","0",",W","13","","2","","2","","-2.1",",W,04,","0",",,W,30,+","0",",T,W,22,","35.8",",,W,09,","25.6",",W,17,","3664.3","W","260.2",",W","73.0",",,,W","","","0",",T,,W","9.66",",W","15.56",",,,W","3.76",",,,W","","","","","270",",W","280",",W","","","","","17.0",",W","23.3",",W","","","",""
"USW00094846","2015-05","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","4.6",",W","27.5","W","27.5",",W","15",",W","11",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","18",",W","0",",W","17","","4","","3","","3.3",",W,01,","0",",,W,31,+","0",",,W,31,+","24.1",",,W,05,","28.3",",W,07,","3771.9","W","107.6",",W","118.5",",,,W","","","0",",,,W","15.75",",W","21.09",",,,W","10.41",",,,W","","","","","200",",W","200",",W","","","","","13.9",",W","19.2",",W","","","",""
"USW00094846","2015-06","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","3.7",",W","89.9","W","62.4",",W","16",",W","13",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","26",",W","1",",W","17","","","","10","","5.6",",W,02,","0",",,W,30,+","0",",T,W,08,","65.0",",,W,15,","33.3",",W,10,","3795.4","W","23.5",",W","180.9",",,,W","","","0",",T,,W","19.63",",W","24.95",",,,W","14.31",",,,W","","","","","200",",W","200","1,W","","","","","12.5",",W","15.7","1,W","","","",""
"USW00094846","2015-07","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","3.5",",W","223.7","W","133.8",",W","8",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","28",",W","3",",W","13","","","","5","","11.7",",W,02,","0",",,W,31,+","0",",,W,31,+","24.6",",,W,16,","33.3",",W,17,","7.7","W","7.7",",W","72.4",",,,W","","","0",",,,W","22.40",",W","27.74",",,,W","17.06",",,,W","","","","","320",",W","320",",W","","","","","14.3",",W","17.9",",W","","","",""
"USW00094846","2015-08","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","3.6",",W","343.3","W","119.6",",W","7",",W","6",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","3",",W","13","","1","","5","","10.6",",W,27,","0",",,W,31,+","0",",T,W,02,","18.8",",,W,29,","33.3",",W,15,","11.1","W","3.4",",W","54.9",",,,W","","","0",",T,,W","22.08",",W","27.18",",,,W","16.98",",,,W","","","","","260",",W","270",",W","","","","","16.5",",W","23.3",",W","","","",""
"USW00094846","2015-09","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","3.7",",W","431.3","W","88.0",",W","7",",W","6",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","26",",W","3",",W","15","","","","5","","8.9",",W,13,","0",",,W,30,+","0",",,W,30,+","61.2",",,W,18,","33.3",",W,06,","33.1","W","22.0",",W","117.8",",,,W","","","0",",,,W","20.53",",W","25.60",",,,W","15.46",",,,W","","","","","270",",W","280",",W","","","","","16.5",",W","21.5",",W","","","",""
"USW00094846","2015-10","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","4.9",",W","431.6","W","0.3",",W","9",",W","6",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","8",",W","0",",W","10","","","","","","0.6",",W,18,+","0",",,W,31,+","0",",,W,31,+","19.6",",,W,31,","26.1",",W,11,","210.4","W","177.3",",W","56.8",",,,W","","","0",",,,W","12.62",",W","17.34",",,,W","7.91",",,,W","","","","","320",",W","280",",W","","","","","14.8",",W","19.7",",W","","","",""
"USW00094846","2015-11","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","5.2",",W","431.6","W","0.0",",W","10",",W","10",",W","1",",W","5",",W","2",",W","0",",W","13",",W","1",",W","4",",W","0",",W","18","","2","","1","","-13.8",",W,22,","180",",,W,23,+","178",",,W,21,","29.5",",,W,21,","22.2",",W,02,","550.2","W","339.8",",W","114.1",",,,W","","","285",",,,W","7.01",",W","12.05",",,,W","1.96",",,,W","","","","","190",",W","240",",W","","","","","17.0",",W","22.4",",W","","","",""
"USW00094846","2015-12","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","5.1",",W","431.6","W","0.0",",W","13",",W","10",",W","1",",W","3",",W","3",",W","0",",W","15",",W","4",",W","0",",W","0",",W","21","","4","","2","","-9.3",",W,19,","30",",,Z,30,+","48",",,W,28,","37.3",",,W,28,","16.1",",W,14,+","997.7","W","447.5",",W","123.6",",,,W","","","114",",,,W","3.90",",W","6.95",",,,W","0.85",",,,W","","","","","250",",W","250",",W","","","","","17.4",",W","23.7",",W","","","",""
"USW00094846","2016-01","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","4.8",",W","0.0","W","0.0",",W","11",",W","4",",W","0",",W","12",",W","2",",W","4",",W","27",",W","15",",W","0",",W","0",",W","13","","1","","","","-19.9",",W,18,","80",",,W,13,+","79",",,W,11,","6.9",",,W,09,","8.9",",W,31,","1690.0","W","692.3",",W","21.5",",,,W","","","161",",,,W","-4.00",",W","-0.10",",,,W","-7.90",",,,W","","","","","210",",W","220",",W","","","","","13.0",",W","17.0",",W","","","",""
"USW00094846","2016-02","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","5.2",",W","0.0","W","0.0",",W","9",",W","3",",W","0",",W","5",",W","2",",W","0",",W","26",",W","9",",W","0",",W","0",",W","13","","4","","1","","-16.6",",W,13,","50",",,W,16,+","58",",,W,14,","20.1",",,W,02,","16.7",",W,28,+","2246.5","W","556.5",",W","31.2",",,,W","","","139",",,,W","-0.86",",W","2.92",",,,W","-4.63",",,,W","","","","","250",",W","250",",W","","","","","20.1",",W","27.7",",W","","","",""
"USW00094846","2016-03","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","4.8",",W","0.0","W","0.0",",W","14",",W","9",",W","1",",W","3",",W","1",",W","0",",W","12",",W","2",",W","1",",W","0",",W","18","","1","","4","","-11.6",",W,02,","30",",,W,05,+","25",",,W,01,","27.7",",,W,24,","21.1",",W,08,","2620.1","W","373.6",",W","85.0",",,,W","","","65",",,,W","6.28",",W","10.83",",,,W","1.74",",,,W","","","","","260",",W","250",",W","","","","","18.3",",W","23.7",",W","","","",""
"USW00094846","2016-04","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","4.8",",W","3.5","W","3.5",",W","14",",W","7",",W","0",",W","0",",W","0",",W","0",",W","7",",W","0",",W","8",",W","0",",W","15","","","","4","","-5.5",",W,09,","0",",,W,30,+","18",",,W,08,","15.5",",,W,30,","28.3",",W,25,+","2910.5","W","290.4",",W","71.0",",,,W","","","29",",,,W","8.77",",W","14.12",",,,W","3.42",",,,W","","","","","330",",W","290",",W","","","","","19.2",",W","24.1",",W","","","",""
"USW00094846","2016-05","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","4.3",",W","39.9","W","36.4",",W","12",",W","11",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","16",",W","0",",W","12","","3","","8","","1.7",",W,15,","0",",,W,31,+","0",",,W,31,+","24.1",",,W,25,","30.6",",W,30,","3037.5","W","127.0",",W","138.0",",,,W","","","0",",,,W","15.41",",W","21.14",",,,W","9.68",",,,W","","","","","220",",W","30",",W","","","","","14.3",",W","18.3",",W","","","",""
"USW00094846","2016-06","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","3.9",",W","156.9","W","117.0",",W","9",",W","6",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","29",",W","6",",W","8","","1","","4","","10.6",",W,07,","0",",,W,30,+","0",",,W,30,+","33.3",",,W,22,","33.9",",W,20,","3045.0","W","7.5",",W","72.4",",,,W","","","0",",,,W","21.99",",W","27.72",",,,W","16.25",",,,W","","","","","50",",W","50",",W","","","","","16.1",",W","18.3",",W","","","",""
"USW00094846","2016-07","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","3.5",",W","337.0","W","180.1",",W","11",",W","9",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","6",",W","12","","2","","8","","12.2",",W,02,","0",",,W,31,+","0",",,W,31,+","28.2",",,W,23,","33.9",",W,24,","0.0","W","0.0",",W","158.5",",,,W","","","0",",,,W","24.14",",W","29.12",",,,W","19.16",",,,W","","","","","330",",W","330",",W","","","","","19.2",",W","22.8",",W","","","",""
"USW00094846","2016-08","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","3.2",",W","523.2","W","186.2",",W","13",",W","8",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","3",",W","14","","","","11","","13.3",",W,22,","0",",,W,31,+","0",",,W,31,+","24.4",",,W,12,","33.3",",W,11,","0.0","W","0.0",",W","108.2",",,,W","","","0",",,,W","24.34",",W","29.05",",,,W","19.63",",,,W","","","","","280",",W","300",",W","","","","","13.0",",W","16.5",",W","","","",""
"USW00094846","2016-09","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","4.1",",W","612.6","W","89.4",",W","11",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","26",",W","1",",W","11","","","","3","","10.0",",W,28,","0",",,W,30,+","0",",,W,30,+","14.0",",,W,21,","32.8",",W,06,","13.5","W","13.5",",W","44.9",",,,W","","","0",",,,W","20.86",",W","25.37",",,,W","16.35",",,,W","","","","","130",",W","280",",W","","","","","13.4",",W","17.0",",W","","","",""
"USW00094846","2016-10","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","4.1",",W","624.5","W","11.9",",W","8",",W","6",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","13",",W","0",",W","15","","","","6","","2.2",",W,25,","0",",,W,31,+","0",",,W,31,+","40.6",",,W,26,","27.8",",W,17,","165.6","W","152.1",",W","95.9",",,,W","","","0",",,,W","13.81",",W","18.80",",,,W","8.82",",,,W","","","","","190",",W","210",",W","","","","","13.9",",W","19.7",",W","","","",""
"USW00094846","2016-11","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","4.1",",W","626.2","W","1.7",",W","8",",W","4",",W","0",",W","0",",W","0",",W","0",",W","8",",W","0",",W","2",",W","0",",W","16","","2","","2","","-5.5",",W,21,","0",",,W,30,+","0",",T,W,19,","25.1",",,W,28,","23.9",",W,01,","470.3","W","304.7",",W","43.0",",,,W","","","0",",T,,W","8.23",",W","12.93",",,,W","3.54",",,,W","","","","","300",",W","260",",W","","","","","13.9",",W","19.2",",W","","","",""
"USW00094846","2016-12","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","5.1",",W","626.2","W","0.0",",W","10",",W","7",",W","0",",W","17",",W","5",",W","3",",W","28",",W","14",",W","0",",W","0",",W","14","","4","","","","-24.9",",W,19,","150",",,W,20,+","163",",,W,04,","12.7",",,W,04,","12.2",",W,26,","1157.0","W","686.7",",W","44.9",",,,W","","","451",",,,W","-3.82",",W","-0.45",",,,W","-7.19",",,,W","","","","","250",",W","260",",W","","","","","14.8",",W","19.7",",W","","","",""
"USW00094846","2017-01","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","4.5",",W","0.0","W","0.0",",W","13",",W","7",",W","0",",W","0",",W","0",",W","0",",W","23",",W","10",",W","0",",W","0",",W","21","","5","","2","","-17.7",",W,07,+","0",",,W,31,+","5",",,W,12,+","22.9",",,W,16,","15.0",",W,21,","1779.2","W","622.2",",W","73.2",",,,W","","","16",",,,W","-1.74",",W","1.47",",,,W","-4.94",",,,W","","","","","260",",W","260",",W","","","","","17.9",",W","25.0",",W","","","",""
