"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CWWC","1985-07","40.3517","-106.2153","2962.7","WILLOW CREEK COLORADO, CO US","","","2.5",",U","0",",U","0",",U","0",",U","16",",U","0",",U","4.4",",U,28,+","27.8",",U,11,","133.8","U","133.8",",U","14.10",",U","20.55",",,,U","7.65",",,,U"
"USR0000CWWC","1985-08","40.3517","-106.2153","2962.7","WILLOW CREEK COLORADO, CO US","","","1.4",",U","0",",U","1",",U","0",",U","20",",U","0",",U","0.0",",U,12,","26.1",",U,30,+","270.3","U","136.5",",U","13.97",",U","21.82",",,,U","6.13",",,,U"
"USR0000CWWC","1985-09","40.3517","-106.2153","2962.7","WILLOW CREEK COLORADO, CO US","","","0.0","1,U","0","1,U","13","1,U","1","1,U","1","1,U","0","1,U","-8.9","1,U,30,","23.9","1,U,01,","605.4","U","335.1","1,U","6.78","1,U","13.11","1,,,U","0.44","1,,,U"
"USR0000CWWC","1985-10","40.3517","-106.2153","2962.7","WILLOW CREEK COLORADO, CO US","","","0.0","2,U","0","2,U","26","2,U","2","2,U","0","2,U","0","2,U","-10.0","2,U,31,+","13.3","2,U,27,","1065.6","U","460.2","2,U","2.46","2,U","8.07","2,,,U","-3.14","2,,,U"
"USR0000CWWC","1985-11","40.3517","-106.2153","2962.7","WILLOW CREEK COLORADO, CO US","","","0.0",",U","3",",U","30",",U","22",",U","0",",U","0",",U","-18.3",",U,14,+","12.2",",U,04,","1782.9","U","717.3",",U","-5.58",",U","-1.88",",,,U","-9.28",",,,U"
"USR0000CWWC","1985-12","40.3517","-106.2153","2962.7","WILLOW CREEK COLORADO, CO US","","","0.0",",U","5",",U","31",",U","21",",U","0",",U","0",",U","-22.8",",U,11,","5.0",",U,21,","2544.7","U","761.8",",U","-6.24",",U","-1.69",",,,U","-10.79",",,,U"
"USR0000CWWC","1986-01","40.3517","-106.2153","2962.7","WILLOW CREEK COLORADO, CO US","0.0","U","0.0","1,U","0","1,U","30","1,U","13","1,U","0","1,U","0","1,U","-16.1","1,U,08,","8.3","1,U,29,","3217.2","U","672.5","1,U","-4.08","1,U","0.95","1,,,U","-9.12","1,,,U"
"USR0000CWWC","1986-02","40.3517","-106.2153","2962.7","WILLOW CREEK COLORADO, CO US","0.0","U","0.0","3,U","6","2,U","26","2,U","18","2,U","0","2,U","0","2,U","-27.2","2,U,10,","10.6","2,U,25,","3840.2","U","623.0","2,U","-6.35","3,U","-2.27","2,,,U","-10.42","2,,,U"
"USR0000CWWC","1986-03","40.3517","-106.2153","2962.7","WILLOW CREEK COLORADO, CO US","0.0","U","0.0","1,U","0","1,U","27","1,U","8","1,U","0","1,U","0","1,U","-15.0","1,U,18,","14.4","1,U,27,","4398.1","U","557.9","1,U","-0.26","1,U","4.97","1,,,U","-5.50","1,,,U"
"USR0000CWWC","1986-04","40.3517","-106.2153","2962.7","WILLOW CREEK COLORADO, CO US","0.0","U","0.0","2,U","0","1,U","27","1,U","0","1,U","0","1,U","0","1,U","-11.7","1,U,27,+","15.0","1,U,22,","4872.9","U","474.8","1,U","1.28","2,U","7.32","1,,,U","-4.76","1,,,U"
