"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00518018","1949-10","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518018","1949-11","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518018","1949-12","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518018","1958-05","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518018","1958-06","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518018","1958-07","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518018","1958-08","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518018","1958-09","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518018","1958-10","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518018","1958-11","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518018","1958-12","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518018","1959-01","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518018","1959-02","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,28,+","0",",,0,28,+","0",",,,0"
"USC00518018","1959-03","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518018","1959-04","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518018","1959-05","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518018","1959-06","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518018","1959-07","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518018","1959-08","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518018","1959-09","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518018","1959-10","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518018","1959-11","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518018","1959-12","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518018","1960-01","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518018","1960-02","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,29,+","0",",,0,29,+","0",",,,0"
"USC00518018","1960-03","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518018","1960-04","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518018","1960-05","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518018","1960-06","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518018","1960-07","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518018","1960-08","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518018","1960-09","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518018","1960-10","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518018","1960-11","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518018","1960-12","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518018","1961-01","19.83333","-155.15","473.0","PEPEEKEO A F 140, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
