"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00232043","1936-03","38.06667","-91.4","305.1","CUBA, MO US","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","12.7",",,6,24,","","","24.1",",,,6","","","","","",""
"USC00232043","1936-04","38.06667","-91.4","305.1","CUBA, MO US","4",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","30.5",",,6,05,","","","63.5",",,,6","","","","","",""
"USC00232043","1936-05","38.06667","-91.4","305.1","CUBA, MO US","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","20.3",",,6,02,","","","33.0",",,,6","","","","","",""
"USC00232043","1936-06","38.06667","-91.4","305.1","CUBA, MO US","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","41.4",",,6,11,","","","72.4",",,,6","","","","","",""
"USC00232043","1936-07","38.06667","-91.4","305.1","CUBA, MO US","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","22.9",",,6,16,","","","22.9",",,,6","","","","","",""
"USC00232043","1936-08","38.06667","-91.4","305.1","CUBA, MO US","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","21.6",",,6,08,","","","21.6",",,,6","","","","","",""
"USC00232043","1936-09","38.06667","-91.4","305.1","CUBA, MO US","6",",6","6",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","78.0",",,6,02,","","","168.2",",,,6","","","","","",""
"USC00232043","1936-10","38.06667","-91.4","305.1","CUBA, MO US","4",",6","4",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","30.5",",,6,09,","","","86.5",",,,6","","","","","",""
"USC00232043","1936-11","38.06667","-91.4","305.1","CUBA, MO US","2",",6","2",",6","1",",6","","","1",",6","","","","","","","","","","","","","","","","","","","76",",,6,26,","50.8",",,6,02,","","","58.4",",,,6","76",",,,6","","","",""
"USC00232043","1936-12","38.06667","-91.4","305.1","CUBA, MO US","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","25.9",",,6,06,","","","62.7",",,,6","","","","","",""
"USC00232043","1937-01","38.06667","-91.4","305.1","CUBA, MO US","7",",6","7",",6","3",",6","","","2",",6","","","","","","","","","","","","","","","","","","","51",",,6,23,+","27.9",",,6,30,+","","","132.8",",,,6","102",",,,6","","","",""
"USC00232043","1937-02","38.06667","-91.4","305.1","CUBA, MO US","3",",6","2",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","","","5",",,6,01,","25.4",",,6,21,","","","41.6",",,,6","5",",,,6","","","",""
"USC00232043","1937-03","38.06667","-91.4","305.1","CUBA, MO US","5",",6","5",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","","","89",",,6,13,","12.2",",,6,24,","","","45.8",",,,6","153",",,,6","","","",""
"USC00232043","1937-04","38.06667","-91.4","305.1","CUBA, MO US","7",",6","7",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",T,6,05,","27.9",",,6,21,","","","106.3",",,,6","0",",T,,6","","","",""
"USC00232043","1937-05","38.06667","-91.4","305.1","CUBA, MO US","4",",6","4",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","31.0",",,6,02,","","","102.2",",,,6","","","","","",""
"USC00232043","1937-06","38.06667","-91.4","305.1","CUBA, MO US","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","44.5",",,6,09,","","","110.3",",,,6","","","","","",""
"USC00232043","1937-07","38.06667","-91.4","305.1","CUBA, MO US","2",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","34.3",",,6,19,","","","44.5",",,,6","","","","","",""
"USC00232043","1937-08","38.06667","-91.4","305.1","CUBA, MO US","3",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","7.6",",,6,12,+","","","17.0",",,,6","","","","","",""
"USC00232043","1937-09","38.06667","-91.4","305.1","CUBA, MO US","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19.1",",,6,10,","","","28.0",",,,6","","","","","",""
"USC00232043","1937-10","38.06667","-91.4","305.1","CUBA, MO US","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","15.7",",,6,18,","","","50.5",",,,6","","","","","",""
"USC00232043","1937-11","38.06667","-91.4","305.1","CUBA, MO US","3",",6","2",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","76",",,6,28,","10.9",",,6,05,","","","19.3",",,,6","76",",,,6","","","",""
"USC00232043","1937-12","38.06667","-91.4","305.1","CUBA, MO US","3",",6","3",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","61.0",",,6,17,","","","104.2",",,,6","","","","","",""
"USC00232043","1938-01","38.06667","-91.4","305.1","CUBA, MO US","3",",6","3",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","32.3",",,6,24,","","","70.9",",,,6","0",",,,6","","","",""
"USC00232043","1938-02","38.06667","-91.4","305.1","CUBA, MO US","6",",6","6",",6","2",",6","","","1",",6","","","","","","","","","","","","","","","","","","","64",",,6,19,","31.8",",,6,17,","","","99.2",",,,6","64",",,,6","","","",""
"USC00232043","1938-03","38.06667","-91.4","305.1","CUBA, MO US","10",",6","10",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","31.2",",,6,29,","","","125.8",",,,6","","","","","",""
"USC00232043","1938-04","38.06667","-91.4","305.1","CUBA, MO US","5",",6","5",",6","2",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,30,+","35.6",",,6,16,","","","105.1",",,,6","0",",,,6","","","",""
"USC00232043","1938-05","38.06667","-91.4","305.1","CUBA, MO US","10",",6","10",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","","","29.2",",,6,07,","","","169.9",",,,6","","","","","",""
"USC00232043","1938-06","38.06667","-91.4","305.1","CUBA, MO US","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","25.4",",,6,11,","","","93.7",",,,6","","","","","",""
"USC00232043","1938-07","38.06667","-91.4","305.1","CUBA, MO US","6",",6","6",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","","","26.9",",,6,17,","","","113.6",",,,6","","","","","",""
"USC00232043","1938-08","38.06667","-91.4","305.1","CUBA, MO US","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","6.1",",,6,21,","","","6.1",",,,6","","","","","",""
"USC00232043","1938-09","38.06667","-91.4","305.1","CUBA, MO US","2",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","36.8",",,6,05,","","","53.3",",,,6","","","","","",""
"USC00232043","1938-10","38.06667","-91.4","305.1","CUBA, MO US","1",",6","1",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","50.8",",,6,19,","","","50.8",",,,6","","","","","",""
"USC00232043","1938-11","38.06667","-91.4","305.1","CUBA, MO US","4",",6","4",",6","3",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,30,+","51.3",",,6,07,","","","111.5",",,,6","0",",,,6","","","",""
"USC00232043","1938-12","38.06667","-91.4","305.1","CUBA, MO US","3",",6","3",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","44.5",",,6,03,","","","79.8",",,,6","0",",,,6","","","",""
"USC00232043","1939-01","38.06667","-91.4","305.1","CUBA, MO US","5",",6","5",",6","1",",6","","","3",",6","","","","","","","","","","","","","","","","","","","102",",,6,30,+","52.1",",,6,30,","","","87.5",",,,6","280",",,,6","","","",""
"USC00232043","1939-02","38.06667","-91.4","305.1","CUBA, MO US","4",",6","4",",6","1",",6","","","1",",6","","","","","","","","","","","","","","","","","","","140",",,6,25,","28.4",",,6,20,","","","84.6",",,,6","140",",,,6","","","",""
"USC00232043","1939-03","38.06667","-91.4","305.1","CUBA, MO US","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","36.8",",,6,10,","","","72.3",",,,6","","","","","",""
"USC00232043","1939-04","38.06667","-91.4","305.1","CUBA, MO US","5",",6","5",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","","","59.9",",,6,16,","","","164.3",",,,6","","","","","",""
"USC00232043","1939-05","38.06667","-91.4","305.1","CUBA, MO US","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","34.5",",,6,27,","","","98.8",",,,6","","","","","",""
"USC00232043","1939-06","38.06667","-91.4","305.1","CUBA, MO US","9",",6","9",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,30,+","23.1",",,6,22,+","","","130.6",",,,6","0",",,,6","","","",""
"USC00232043","1939-07","38.06667","-91.4","305.1","CUBA, MO US","4",",6","4",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","36.8",",,6,23,","","","72.8",",,,6","0",",,,6","","","",""
"USC00232043","1939-08","38.06667","-91.4","305.1","CUBA, MO US","6",",6","6",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","21.6",",,6,23,","","","82.6",",,,6","0",",,,6","","","",""
"USC00232043","1939-09","38.06667","-91.4","305.1","CUBA, MO US","2",",6","1",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","28.4",",,6,30,","","","30.7",",,,6","","","","","",""
"USC00232043","1939-10","38.06667","-91.4","305.1","CUBA, MO US","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","12.2",",,6,10,","","","36.4",",,,6","","","","","",""
"USC00232043","1939-11","38.06667","-91.4","305.1","CUBA, MO US","6",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","35.1",",,6,19,","","","88.4",",,,6","","","","","",""
"USC00232043","1939-12","38.06667","-91.4","305.1","CUBA, MO US","5",",6","4",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","","","102",",,6,24,","10.2",",,6,24,","","","30.1",",,,6","204",",,,6","","","",""
"USC00232043","1940-01","38.06667","-91.4","305.1","CUBA, MO US","5",",6","5",",6","0",",6","","","5",",6","","","","","","","","","","","","","","","","","","","191",",,6,07,","19.1",",,6,07,","","","43.3",",,,6","433",",,,6","","","",""
"USC00232043","1940-02","38.06667","-91.4","305.1","CUBA, MO US","5",",6","5",",6","0",",6","","","4",",6","","","","","","","","","","","","","","","","","","","102",",,6,19,","10.2",",,6,19,","","","33.1",",,,6","293",",,,6","","","",""
"USC00232043","1940-03","38.06667","-91.4","305.1","CUBA, MO US","4",",6","4",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","","","127",",,6,07,","15.0",",,6,29,","","","44.5",",,,6","165",",,,6","","","",""
"USC00232043","1940-04","38.06667","-91.4","305.1","CUBA, MO US","7",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","24.9",",,6,03,","","","98.6",",,,6","","","","","",""
"USC00232043","1940-05","38.06667","-91.4","305.1","CUBA, MO US","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","20.3",",,6,01,","","","46.2",",,,6","","","","","",""
"USC00232043","1940-06","38.06667","-91.4","305.1","CUBA, MO US","5",",6","5",",6","3",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,30,+","59.2",",,6,29,","","","164.1",",,,6","0",",,,6","","","",""
"USC00232043","1940-07","38.06667","-91.4","305.1","CUBA, MO US","2",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","3.8",",,6,22,","","","6.8",",,,6","0",",,,6","","","",""
"USC00232043","1940-08","38.06667","-91.4","305.1","CUBA, MO US","7",",6","7",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","26.7",",,6,10,","","","106.8",",,,6","0",",,,6","","","",""
"USC00232043","1940-09","38.06667","-91.4","305.1","CUBA, MO US","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","3.8",",,6,23,","","","3.8",",,,6","","","","","",""
"USC00232043","1940-10","38.06667","-91.4","305.1","CUBA, MO US","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","30.2",",,6,07,","","","53.8",",,,6","","","","","",""
"USC00232043","1940-11","38.06667","-91.4","305.1","CUBA, MO US","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","23.9",",,6,11,","","","66.6",",,,6","","","","","",""
"USC00232043","1940-12","38.06667","-91.4","305.1","CUBA, MO US","6",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19.1",",,6,12,","","","47.6",",,,6","","","","","",""
"USC00232043","1941-01","38.06667","-91.4","305.1","CUBA, MO US","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","22.1",",,6,26,","","","72.9",",,,6","","","","","",""
"USC00232043","1941-02","38.06667","-91.4","305.1","CUBA, MO US","3",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","76",",,6,26,","7.6",",,6,26,","","","9.2",",,,6","89",",,,6","","","",""
"USC00232043","1941-03","38.06667","-91.4","305.1","CUBA, MO US","3",",6","2",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","51",",,6,06,","6.6",",,6,03,","","","13.2",",,,6","51",",,,6","","","",""
"USC00232043","1941-04","38.06667","-91.4","305.1","CUBA, MO US","7",",6","7",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","","","79.8",",,6,19,","","","187.4",",,,6","","","","","",""
"USC00232043","1941-05","38.06667","-91.4","305.1","CUBA, MO US","4",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","30.5",",,6,06,","","","56.1",",,,6","","","","","",""
"USC00232043","1941-06","38.06667","-91.4","305.1","CUBA, MO US","6",",6","6",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,30,+","29.0",",,6,10,","","","62.5",",,,6","0",",,,6","","","",""
"USC00232043","1941-07","38.06667","-91.4","305.1","CUBA, MO US","2",",6","2",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","28.4",",,6,25,","","","41.6",",,,6","0",",,,6","","","",""
"USC00232043","1941-08","38.06667","-91.4","305.1","CUBA, MO US","7",",6","7",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","24.9",",,6,25,","","","111.2",",,,6","0",",,,6","","","",""
"USC00232043","1941-09","38.06667","-91.4","305.1","CUBA, MO US","9",",6","9",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","88.9",",,6,25,","","","168.8",",,,6","","","","","",""
"USC00232043","1941-10","38.06667","-91.4","305.1","CUBA, MO US","17",",6","15",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","29.5",",,6,01,","","","195.8",",,,6","","","","","",""
"USC00232043","1941-11","38.06667","-91.4","305.1","CUBA, MO US","7",",6","5",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","25",",,6,23,","22.1",",,6,06,","","","56.3",",,,6","25",",,,6","","","",""
"USC00232043","1943-10","38.06667","-91.4","305.1","CUBA, MO US","","","","","","","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","","","","","","","0",",,,6","","","",""
"USC00232043","1943-11","38.06667","-91.4","305.1","CUBA, MO US","2",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",T,6,29,+","20.8",",,6,07,","","","27.7",",,,6","0",",T,,6","","","",""
"USC00232043","1943-12","38.06667","-91.4","305.1","CUBA, MO US","5",",6","3",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","","","102",",,6,28,","23.6",",,6,28,","","","51.1",",,,6","140",",,,6","","","",""
"USC00232043","1944-01","38.06667","-91.4","305.1","CUBA, MO US","1","1,6","1","1,6","0","1,6","","","0",",6","","","","","","","","","","","","","","","","","","","5",",,6,07,","7.4","1,,6,27,","","","7.4","1,,,6","5",",,,6","","","",""
"USC00232043","1944-02","38.06667","-91.4","305.1","CUBA, MO US","9",",6","8",",6","1",",6","","","2",",6","","","","","","","","","","","","","","","","","","","147",",,6,14,","35.1",",,6,28,","","","114.2",",,,6","226",",,,6","","","",""
"USC00232043","1944-03","38.06667","-91.4","305.1","CUBA, MO US","11",",6","7",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","76",",,6,20,","24.9",",,6,18,","","","76.1",",,,6","76",",,,6","","","",""
"USC00232043","1944-04","38.06667","-91.4","305.1","CUBA, MO US","9","5,6","7","5,6","2","5,6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,30,+","39.1","5,,6,10,","","","118.4","5,,,6","0",",,,6","","","",""
"USC00232043","1944-05","38.06667","-91.4","305.1","CUBA, MO US","10","1,6","8","1,6","0","1,6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",T,6,26,+","24.9","1,,6,09,","","","154.9","1,,,6","0",",T,,6","","","",""
"USC00232043","1944-06","38.06667","-91.4","305.1","CUBA, MO US","3",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,30,+","1.8",",,6,12,","","","3.6",",,,6","0",",,,6","","","",""
"USC00232043","1944-07","38.06667","-91.4","305.1","CUBA, MO US","9",",6","5",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","21.8",",,6,17,","","","59.4",",,,6","0",",,,6","","","",""
"USC00232043","1944-08","38.06667","-91.4","305.1","CUBA, MO US","10",",6","9",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","25.7",",,6,30,","","","118.8",",,,6","0",",,,6","","","",""
"USC00232043","1944-09","38.06667","-91.4","305.1","CUBA, MO US","5",",6","5",",6","2",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,30,+","40.1",",,6,28,","","","86.1",",,,6","0",",,,6","","","",""
"USC00232043","1944-10","38.06667","-91.4","305.1","CUBA, MO US","4",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","14.0",",,6,05,","","","35.0",",,,6","0",",,,6","","","",""
"USC00232043","1944-11","38.06667","-91.4","305.1","CUBA, MO US","8",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",T,6,20,","7.4",",,6,20,","","","30.1",",,,6","0",",T,,6","","","",""
"USC00232043","1944-12","38.06667","-91.4","305.1","CUBA, MO US","5",",6","4",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","76",",,6,12,","10.2",",,6,08,","","","33.0",",,,6","89",",,,6","","","",""
"USC00232043","1945-01","38.06667","-91.4","305.1","CUBA, MO US","","","","","","","","","2",",6","","","","","","","","","","","","","","","","","","","76",",,6,19,","","","","","","","176",",,,6","","","",""
"USC00232043","1945-02","38.06667","-91.4","305.1","CUBA, MO US","7",",6","5",",6","2",",6","","","3",",6","","","","","","","","","","","","","","","","","","","89",",,6,17,","56.1",",,6,21,","","","115.5",",,,6","165",",,,6","","","",""
"USC00232043","1945-03","38.06667","-91.4","305.1","CUBA, MO US","12",",6","9",",6","6",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","50.8",",,6,30,","","","268.9",",,,6","0",",,,6","","","",""
"USC00232043","1945-04","38.06667","-91.4","305.1","CUBA, MO US","14",",6","13",",6","3",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",T,6,04,","42.7",",,6,14,","","","188.9",",,,6","0",",T,,6","","","",""
"USC00232043","1945-05","38.06667","-91.4","305.1","CUBA, MO US","15",",6","9",",6","2",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","45.0",",,6,29,","","","147.6",",,,6","0",",,,6","","","",""
"USC00232043","1945-06","38.06667","-91.4","305.1","CUBA, MO US","15",",6","13",",6","4",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,30,+","98.3",",,6,08,","","","289.9",",,,6","0",",,,6","","","",""
"USC00232043","1945-07","38.06667","-91.4","305.1","CUBA, MO US","7",",6","6",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","28.2",",,6,27,","","","55.9",",,,6","0",",,,6","","","",""
"USC00232043","1945-08","38.06667","-91.4","305.1","CUBA, MO US","3",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","17.8",",,6,18,","","","32.8",",,,6","0",",,,6","","","",""
"USC00232043","1945-09","38.06667","-91.4","305.1","CUBA, MO US","15",",6","13",",6","4",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,30,+","61.5",",,6,13,","","","268.1",",,,6","0",",,,6","","","",""
"USC00232043","1945-10","38.06667","-91.4","305.1","CUBA, MO US","6",",6","5",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","22.1",",,6,21,","","","66.9",",,,6","0",",,,6","","","",""
"USC00232043","1945-11","38.06667","-91.4","305.1","CUBA, MO US","5",",6","3",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,30,+","11.4",",,6,13,","","","31.8",",,,6","0",",,,6","","","",""
"USC00232043","1945-12","38.06667","-91.4","305.1","CUBA, MO US","4","1,6","2","1,6","0","1,6","","","2",",6","","","","","","","","","","","","","","","","","","","102",",,6,19,","11.4","1,,6,24,","","","24.1","1,,,6","171",",,,6","","","",""
"USC00232043","1946-01","38.06667","-91.4","305.1","CUBA, MO US","8",",6","4",",6","0",",6","","","3",",6","","","","","","","","","","","","","","","","","","","102",",,6,11,","23.9",",,6,09,","","","58.7",",,,6","157",",,,6","","","",""
"USC00232043","1946-02","38.06667","-91.4","305.1","CUBA, MO US","5",",6","5",",6","1",",6","","","1",",6","","","","","","","","","","","","","","","","","","","51",",,6,14,","46.7",",,6,13,","","","68.8",",,,6","51",",,,6","","","",""
"USC00232043","1946-03","38.06667","-91.4","305.1","CUBA, MO US","11",",6","4",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","33.0",",,6,06,","","","66.2",",,,6","0",",,,6","","","",""
"USC00232043","1946-04","38.06667","-91.4","305.1","CUBA, MO US","10",",6","8",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,30,+","26.7",",,6,30,","","","91.4",",,,6","0",",,,6","","","",""
"USC00232043","1946-05","38.06667","-91.4","305.1","CUBA, MO US","15",",6","13",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","19.8",",,6,17,","","","153.3",",,,6","0",",,,6","","","",""
"USC00232043","1946-06","38.06667","-91.4","305.1","CUBA, MO US","5",",6","5",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,30,+","12.7",",,6,01,","","","40.1",",,,6","0",",,,6","","","",""
"USC00232043","1946-07","38.06667","-91.4","305.1","CUBA, MO US","5",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","13.2",",,6,28,","","","48.1",",,,6","0",",,,6","","","",""
"USC00232043","1946-08","38.06667","-91.4","305.1","CUBA, MO US","9",",6","7",",6","3",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","54.4",",,6,05,","","","188.1",",,,6","0",",,,6","","","",""
"USC00232043","1946-09","38.06667","-91.4","305.1","CUBA, MO US","5",",6","5",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,30,+","10.7",",,6,23,","","","35.4",",,,6","0",",,,6","","","",""
"USC00232043","1946-10","38.06667","-91.4","305.1","CUBA, MO US","4",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","23.6",",,6,18,","","","55.3",",,,6","0",",,,6","","","",""
