"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014773","1931-03","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","0",",0","0",",0","5","","","","","","-3.3",",0,03,","0",",T,0,19,","5",",,0,19,","21.3",",,0,29,","15.0",",0,27,","2537.5","0","435.8",",0","82.3",",,,0","","","5",",,,0","4.28",",0","8.03",",,,0","0.52",",,,0","","","","","",""
"USW00014773","1931-04","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","3","","","","1","","0.6",",0,12,","0",",,0,30,+","0",",T,0,06,","15.0",",,0,01,","24.4",",0,21,","2775.6","0","238.1",",0","52.7",",,,0","","","0",",T,,0","10.40",",0","15.87",",,,0","4.92",",,,0","","","","","",""
"USW00014773","1931-05","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","35.1","0","35.1",",0","13",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","2",",0","12","","","","3","","3.3",",0,04,+","0",",,0,31,+","0",",,0,31,+","20.8",",,0,21,","33.3",",0,30,","2867.3","0","91.7",",0","101.6",",,,0","","","0",",,,0","16.51",",0","22.25",",,,0","10.77",",,,0","","","","","",""
"USW00014773","1931-06","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","133.6","0","98.5",",0","14",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","3",",0","6","","","","6","","12.2",",0,03,","0",",,0,30,+","0",",,0,30,+","30.5",",,0,16,","35.0",",0,20,","2876.2","0","8.9",",0","108.8",",,,0","","","0",",,,0","21.32",",0","26.77",",,,0","15.87",",,,0","","","","","",""
"USW00014773","1931-07","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","348.0","0","214.4",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","8","","","","7","","17.2",",0,12,+","0",",,0,31,+","0",",,0,31,+","70.6",",,0,10,","35.6",",0,28,+","0.0","0","0.0",",0","138.9",",,,0","","","0",",,,0","25.25",",0","30.25",",,,0","20.25",",,,0","","","","","",""
"USW00014773","1931-08","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","505.9","0","157.9",",0","14",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","5",",0","12","","","","5","","14.4",",0,23,","0",",,0,31,+","0",",,0,31,+","49.5",",,0,10,","35.6",",0,07,","2.0","0","2.0",",0","162.3",",,,0","","","0",",,,0","23.36",",0","27.99",",,,0","18.73",",,,0","","","","","",""
"USW00014773","1931-09","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","625.1","0","119.2",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","5",",0","3","","","","2","","7.8",",0,29,","0",",,0,30,+","0",",,0,30,+","16.8",",,0,26,","35.0",",0,11,","15.6","0","13.6",",0","26.9",",,,0","","","0",",,,0","21.85",",0","27.09",",,,0","16.61",",,,0","","","","","",""
"USW00014773","1931-10","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","644.3","0","19.2",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","10","","","","3","","2.8",",0,19,","0",",,0,31,+","0",",,0,31,+","17.0",",,0,29,","30.0",",0,06,","128.2","0","112.6",",0","56.5",",,,0","","","0",",,,0","15.32",",0","20.99",",,,0","9.65",",,,0","","","","","",""
"USW00014773","1931-11","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","644.3","0","0.0",",0","9",",0","3",",0","0",",0","1",",0","1",",0","0",",0","4",",0","0",",0","5",",0","0",",0","15","","","","","","-2.2",",0,07,","51",",,0,27,","41",",,0,27,","9.1",",,0,27,","23.9",",0,21,","360.0","0","231.8",",0","24.0",",,,0","","","41",",,,0","10.61",",0","14.93",",,,0","6.28",",,,0","","","","","",""
"USW00014773","1931-12","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","644.3","0","0.0",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","0",",0","0",",0","8","","","","","","-6.7",",0,27,+","0",",,0,31,+","0",",T,0,09,+","22.1",",,0,09,","19.4",",0,12,","781.3","0","421.3",",0","59.9",",,,0","","","0",",T,,0","4.74",",0","9.20",",,,0","0.28",",,,0","","","","","",""
"USW00014773","1932-01","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","13",",0","9",",0","1",",0","0",",0","0",",0","0",",0","9",",0","1",",0","2",",0","0",",0","12","","","","","","-6.7",",0,31,","0",",T,0,10,","13",",,0,10,","29.0",",,0,06,","22.8",",0,14,","1153.4","0","372.1",",0","106.3",",,,0","","","13",",,,0","6.33",",0","10.19",",,,0","2.47",",,,0","","","","","",""
"USW00014773","1932-02","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","8",",0","4",",0","0",",0","0",",0","1",",0","0",",0","17",",0","0",",0","0",",0","0",",0","10","","","","","","-7.8",",0,16,","0",",,0,29,+","25",",,0,17,","14.0",",,0,04,","17.2",",0,26,","1606.4","0","453.0",",0","38.5",",,,0","","","35",",,,0","2.71",",0","7.19",",,,0","-1.76",",,,0","","","","","",""
"USW00014773","1932-03","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","11",",0","8",",0","2",",0","1",",0","0",",0","0",",0","18",",0","6",",0","0",",0","0",",0","5","","","","","","-10.6",",0,10,","25",",,0,14,","20",",,0,21,","52.6",",,0,28,","17.8",",0,26,","2090.6","0","484.2",",0","142.1",",,,0","","","46",",,,0","2.71",",0","7.13",",,,0","-1.70",",,,0","","","","","",""
"USW00014773","1932-04","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","8",",0","0",",0","3","","","","1","","-1.1",",0,04,","0",",,0,30,+","0",",T,0,27,+","27.9",",,0,10,","25.6",",0,22,","2354.0","0","263.4",",0","57.1",",,,0","","","0",",T,,0","9.55",",0","15.06",",,,0","4.05",",,,0","","","","","",""
"USW00014773","1932-05","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","25.3","0","25.3",",0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","4","","","","5","","4.4",",0,03,","0",",,0,31,+","0",",,0,31,+","20.8",",,0,01,","31.1",",0,27,","2448.1","0","94.1",",0","78.2",",,,0","","","0",",,,0","16.11",",0","21.54",",,,0","10.68",",,,0","","","","","",""
"USW00014773","1932-06","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","127.5","0","102.2",",0","12",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","2",",0","4","","","","8","","6.7",",0,08,","0",",,0,30,+","0",",,0,30,+","38.6",",,0,27,","33.3",",0,26,","2462.0","0","13.9",",0","88.7",",,,0","","","0",",,,0","21.28",",0","26.74",",,,0","15.81",",,,0","","","","","",""
"USW00014773","1932-07","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","293.8","0","166.3",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","4","","","","7","","14.4",",0,03,","0",",,0,31,+","0",",,0,31,+","26.7",",,0,21,","33.9",",0,01,","0.0","0","0.0",",0","92.3",",,,0","","","0",",,,0","23.70",",0","29.18",",,,0","18.21",",,,0","","","","","",""
"USW00014773","1932-08","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","471.8","0","178.0",",0","10",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","5","","","","7","","15.6",",0,13,","0",",,0,31,+","0",",,0,31,+","74.2",",,0,18,","34.4",",0,31,","0.0","0","0.0",",0","141.1",",,,0","","","0",",,,0","24.08",",0","29.56",",,,0","18.59",",,,0","","","","","",""
"USW00014773","1932-09","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","544.1","0","72.3",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","2",",0","9","","","","3","","5.0",",0,30,","0",",,0,30,+","0",",,0,30,+","39.1",",,0,02,","33.9",",0,01,","28.9","0","28.9",",0","68.6",",,,0","","","0",",,,0","19.78",",0","25.33",",,,0","14.23",",,,0","","","","","",""
"USW00014773","1932-10","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","552.7","0","8.6",",0","10",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","8","","","","","","2.2",",0,14,","0",",,0,31,+","0",",,0,31,+","39.1",",,0,06,","27.2",",0,03,","175.9","0","147.0",",0","119.2",",,,0","","","0",",,,0","13.87",",0","18.65",",,,0","9.08",",,,0","","","","","",""
"USW00014773","1932-11","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","552.7","0","0.0",",0","11",",0","7",",0","3",",0","0",",0","0",",0","0",",0","11",",0","1",",0","0",",0","0",",0","7","","","","","","-11.1",",0,27,","0",",,0,30,+","0",",T,0,22,+","55.6",",,0,01,","18.9",",0,16,","542.8","0","366.9",",0","191.3",",,,0","","","0",",T,,0","6.10",",0","10.91",",,,0","1.29",",,,0","","","","","",""
"USW00014773","1932-12","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","552.7","0","0.0",",0","14",",0","8",",0","0",",0","9",",0","2",",0","0",",0","16",",0","5",",0","0",",0","0",",0","16","","","","","","-12.8",",0,17,","178",",,0,17,","173",",,0,17,","19.8",",,0,27,","18.3",",0,07,","1014.7","0","471.9",",0","77.4",",,,0","","","227",",,,0","3.11",",0","7.62",",,,0","-1.40",",,,0","","","","","",""
"USW00014773","1933-01","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","15",",0","2",",0","0",",0","0",",0","5","","","","","","-10.0",",0,01,","0",",T,0,27,","0",",T,0,28,+","18.0",",,0,26,+","16.1",",0,23,","1452.0","0","437.3",",0","49.0",",,,0","","","0",",T,,0","4.23",",0","8.24",",,,0","0.21",",,,0","","","","","",""
"USW00014773","1933-02","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","8",",0","7",",0","0",",0","9",",0","2",",0","0",",0","22",",0","6",",0","0",",0","0",",0","8","","","","","","-14.4",",0,13,","203",",,0,11,","211",",,0,11,","21.1",",,0,11,","16.7",",0,08,","1944.7","0","492.7",",0","67.6",",,,0","","","275",",,,0","0.74",",0","5.36",",,,0","-3.89",",,,0","","","","","",""
"USW00014773","1933-03","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","15",",0","10",",0","3",",0","0",",0","1",",0","0",",0","13",",0","1",",0","0",",0","0",",0","8","","","","2","","-8.3",",0,11,","0",",T,0,25,+","48",",,0,26,","28.4",",,0,13,","15.0",",0,17,","2399.5","0","454.8",",0","141.7",",,,0","","","82",",,,0","3.66",",0","7.44",",,,0","-0.11",",,,0","","","","","",""
"USW00014773","1933-04","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.9","0","0.9",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","4",",0","0",",0","11","","","","4","","-0.6",",0,23,","0",",,0,30,+","0",",T,0,27,","39.6",",,0,12,","26.7",",0,29,","2634.8","0","235.3",",0","111.8",",,,0","","","0",",T,,0","10.52",",0","15.65",",,,0","5.39",",,,0","","","","","",""
"USW00014773","1933-05","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","47.9","0","47.0",",0","15",",0","11",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","1",",0","12","","","","7","","6.7",",0,09,+","0",",,0,31,+","0",",,0,31,+","22.9",",,0,06,","32.2",",0,27,","2696.4","0","61.6",",0","124.8",",,,0","","","0",",,,0","17.86",",0","23.35",",,,0","12.37",",,,0","","","","","",""
"USW00014773","1933-06","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","183.2","0","135.3",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","7",",0","5","","","","8","","7.2",",0,15,","0",",,0,30,+","0",",,0,30,+","36.3",",,0,12,","37.2",",0,09,","2714.4","0","18.0",",0","74.4",",,,0","","","0",",,,0","22.24",",0","28.14",",,,0","16.35",",,,0","","","","","",""
"USW00014773","1933-07","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","344.5","0","161.3",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","4","","","","6","","11.1",",0,03,","0",",,0,31,+","0",",,0,31,+","27.4",",,0,03,","36.7",",0,31,","4.4","0","4.4",",0","86.9",",,,0","","","0",",,,0","23.39",",0","28.92",",,,0","17.87",",,,0","","","","","",""
"USW00014773","1933-08","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","493.4","0","148.9",",0","16",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","10","","","","5","","13.3",",0,11,","0",",,0,31,+","0",",,0,31,+","68.6",",,0,23,","36.7",",0,01,","6.1","0","1.7",",0","256.4",",,,0","","","0",",,,0","23.08",",0","27.70",",,,0","18.46",",,,0","","","","","",""
"USW00014773","1933-09","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","578.9","0","85.5",",0","13",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","11","","","","3","","11.1",",0,23,","0",",,0,30,+","0",",,0,30,+","26.7",",,0,14,","31.7",",0,27,+","24.5","0","18.4",",0","123.4",",,,0","","","0",",,,0","20.57",",0","25.17",",,,0","15.97",",,,0","","","","","",""
"USW00014773","1933-10","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","581.4","0","2.5",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","9",",0","0",",0","9","","","","","","-1.7",",0,26,","0",",,0,31,+","0",",,0,31,+","19.6",",,0,17,","26.7",",0,01,","211.7","0","187.2",",0","33.1",",,,0","","","0",",,,0","12.38",",0","18.07",",,,0","6.68",",,,0","","","","","",""
"USW00014773","1933-11","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","581.4","0","0.0",",0","8",",0","4",",0","0",",0","0",",0","1",",0","0",",0","15",",0","1",",0","1",",0","0",",0","7","","","","","","-8.9",",0,16,","0",",T,0,18,+","25",",,0,15,","8.1",",,0,06,","21.7",",0,30,","602.1","0","390.4",",0","27.4",",,,0","","","25",",,,0","5.32",",0","9.75",",,,0","0.89",",,,0","","","","","",""
"USW00014773","1933-12","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","581.4","0","0.0",",0","11",",0","7",",0","0",",0","9",",0","1",",0","2",",0","19",",0","9",",0","0",",0","0",",0","11","","","","","","-18.9",",0,30,","178",",,0,26,","168",",,0,26,","21.3",",,0,20,","13.9",",0,25,+","1166.2","0","564.1",",0","66.4",",,,0","","","204",",,,0","0.14",",0","4.28",",,,0","-4.01",",,,0","","","","","",""
"USW00014773","1934-01","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","22",",0","4",",0","0",",0","0",",0","11","","","","","","-13.9",",0,30,","0",",T,0,29,+","5",",,0,29,","36.8",",,0,05,","15.0",",0,28,","1696.0","0","529.8",",0","85.5",",,,0","","","5",",,,0","1.24",",0","5.13",",,,0","-2.65",",,,0","","","","","",""
"USW00014773","1934-02","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","8",",0","6",",0","0",",0","22",",0","6",",0","3",",0","28",",0","19",",0","0",",0","0",",0","2","","","","","","-25.6",",0,09,","229",",,0,02,","163",",,0,01,","16.8",",,0,01,","5.6",",0,22,","2419.3","0","723.3",",0","56.4",",,,0","","","588",",,,0","-7.50",",0","-2.50",",,,0","-12.50",",,,0","","","","","",""
"USW00014773","1934-03","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","13",",0","8",",0","0",",0","9",",0","4",",0","0",",0","23",",0","3",",0","1",",0","0",",0","9","","","","2","","-11.1",",0,12,","152",",,0,01,","84",",,0,08,","24.4",",,0,31,","22.2",",0,18,","2902.6","0","483.3",",0","74.3",",,,0","","","203",",,,0","2.74",",0","8.11",",,,0","-2.62",",,,0","","","","","",""
"USW00014773","1934-04","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","13",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","8","","","","1","","0.6",",0,28,+","0",",,0,30,+","0",",T,0,14,","19.8",",,0,16,","25.6",",0,24,","3149.9","0","247.3",",0","69.5",",,,0","","","0",",T,,0","10.09",",0","15.70",",,,0","4.47",",,,0","","","","","",""
"USW00014773","1934-05","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","38.4","0","38.4",",0","12",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","2",",0","9","","","","2","","5.0",",0,01,","0",",,0,31,+","0",",,0,31,+","31.8",",,0,22,","34.4",",0,21,","3218.8","0","68.9",",0","121.7",",,,0","","","0",",,,0","17.35",",0","23.37",",,,0","11.33",",,,0","","","","","",""
"USW00014773","1934-06","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","182.8","0","144.4",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","7","","","","6","","11.7",",0,08,","0",",,0,30,+","0",",,0,30,+","30.0",",,0,12,","37.8",",0,29,","3221.3","0","2.5",",0","86.6",",,,0","","","0",",,,0","23.07",",0","28.80",",,,0","17.33",",,,0","","","","","",""
"USW00014773","1934-07","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","383.1","0","200.3",",0","13",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","5","","","","14","","13.9",",0,12,","0",",,0,31,+","0",",,0,31,+","24.6",",,0,20,","35.6",",0,02,","0.0","0","0.0",",0","73.6",",,,0","","","0",",,,0","24.79",",0","30.16",",,,0","19.43",",,,0","","","","","",""
"USW00014773","1934-08","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","485.9","0","102.8",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","9","","","","7","","9.4",",0,30,","0",",,0,31,+","0",",,0,31,+","18.8",",,0,12,","31.1",",0,24,+","8.0","0","8.0",",0","65.7",",,,0","","","0",",,,0","21.39",",0","26.40",",,,0","16.38",",,,0","","","","","",""
"USW00014773","1934-09","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","551.4","0","65.5",",0","15",",0","11",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","13","","","","4","","8.9",",0,19,","0",",,0,30,+","0",",,0,30,+","79.2",",,0,17,","29.4",",0,09,","21.0","0","13.0",",0","266.5",",,,0","","","0",",,,0","20.08",",0","24.59",",,,0","15.57",",,,0","","","","","",""
"USW00014773","1934-10","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","551.4","0","0.0",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","13","","","","1","","1.1",",0,30,+","0",",,0,31,+","0",",T,0,28,","37.3",",,0,06,","25.0",",0,11,","224.7","0","203.7",",0","54.7",",,,0","","","0",",T,,0","11.76",",0","16.75",",,,0","6.77",",,,0","","","","","",""
"USW00014773","1934-11","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","551.4","0","0.0",",0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","1",",0","0",",0","10","","","","","","-3.9",",0,15,","0",",,0,30,+","0",",T,0,26,+","18.0",",,0,30,","23.9",",0,20,","506.2","0","281.5",",0","50.0",",,,0","","","0",",T,,0","8.95",",0","13.35",",,,0","4.55",",,,0","","","","","",""
"USW00014773","1934-12","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","551.4","0","0.0",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","25",",0","7",",0","0",",0","0",",0","5","","","","","","-11.7",",0,11,","0",",,0,31,+","0",",T,0,25,+","27.2",",,0,19,","19.4",",0,01,","1052.0","0","545.8",",0","60.3",",,,0","","","0",",T,,0","0.73",",0","4.75",",,,0","-3.30",",,,0","","","","","",""
"USW00014773","1935-01","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","13",",0","5",",0","0",",0","10",",0","5",",0","1",",0","25",",0","10",",0","0",",0","0",",0","10","","","","","","-18.9",",0,28,","305",",,0,24,","193",",,0,23,","21.3",",,0,23,","14.4",",0,09,+","1672.5","0","620.5",",0","83.3",",,,0","","","394",",,,0","-1.68",",0","2.57",",,,0","-5.93",",,,0","","","","","",""
"USW00014773","1935-02","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","9",",0","5",",0","1",",0","13",",0","3",",0","0",",0","25",",0","5",",0","0",",0","0",",0","8","","","","","","-16.7",",0,01,","102",",,0,22,+","109",",,0,22,","27.4",",,0,14,","15.6",",0,25,","2206.4","0","533.9",",0","71.4",",,,0","","","248",",,,0","-0.73",",0","3.69",",,,0","-5.16",",,,0","","","","","",""
"USW00014773","1935-03","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","12",",0","6",",0","0",",0","0",",0","1",",0","0",",0","14",",0","0",",0","2",",0","0",",0","8","","","","1","","-7.2",",0,09,","0",",T,0,13,","28",",,0,13,","18.3",",,0,12,","23.9",",0,16,","2571.5","0","365.1",",0","55.0",",,,0","","","28",",,,0","6.55",",0","11.77",",,,0","1.34",",,,0","","","","","",""
"USW00014773","1935-04","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","3.1","0","3.1",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","6",",0","0",",0","6","","","","1","","-1.1",",0,16,+","0",",T,0,16,","0",",T,0,17,+","10.7",",,0,08,","27.8",",0,27,","2831.9","0","260.4",",0","37.1",",,,0","","","0",",T,,0","9.76",",0","14.31",",,,0","5.20",",,,0","","","","","",""
"USW00014773","1935-05","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","22.9","0","19.8",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","8","","","","4","","5.6",",0,24,+","0",",,0,31,+","0",",,0,31,+","16.8",",,0,07,","30.6",",0,29,+","2955.7","0","123.8",",0","37.5",",,,0","","","0",",,,0","14.98",",0","20.52",",,,0","9.44",",,,0","","","","","",""
"USW00014773","1935-06","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","113.8","0","90.9",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","2",",0","9","","","","9","","11.1",",0,02,","0",",,0,30,+","0",",,0,30,+","22.9",",,0,08,","32.2",",0,27,+","2966.6","0","10.9",",0","103.9",",,,0","","","0",",,,0","21.00",",0","26.62",",,,0","15.38",",,,0","","","","","",""
"USW00014773","1935-07","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","319.8","0","206.0",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","9","","","","8","","13.3",",0,03,","0",",,0,31,+","0",",,0,31,+","42.4",",,0,09,","35.0",",0,12,","0.0","0","0.0",",0","103.3",",,,0","","","0",",,,0","24.98",",0","30.00",",,,0","19.95",",,,0","","","","","",""
"USW00014773","1935-08","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","466.5","0","146.7",",0","11",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","9","","","","5","","12.2",",0,25,","0",",,0,31,+","0",",,0,31,+","35.3",",,0,15,","33.9",",0,13,+","2.5","0","2.5",",0","78.7",",,,0","","","0",",,,0","22.99",",0","27.83",",,,0","18.14",",,,0","","","","","",""
"USW00014773","1935-09","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","489.7","0","23.2",",0","7",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","14","","","","1","","4.4",",0,30,","0",",,0,30,+","0",",,0,30,+","51.6",",,0,06,","27.8",",0,21,","41.7","0","39.2",",0","137.8",",,,0","","","0",",,,0","17.80",",0","22.87",",,,0","12.73",",,,0","","","","","",""
