"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00124407","1936-05","38.26667","-87.75","134.1","JOHNSON EXPERIMENT F, IN US","","","78.2","2,6","4",",6","4",",6","0",",6","","","","","0",",6","0",",6","0","2,6","28","2,6","0","2,6","","","","","3.9",",6,15,","","","","","8.6",",,6,18,","31.7","2,6,28,+","","","21.5","2,6","28.4",",,,6","","","20.32","2,6","27.59","2,,,6","13.04",",,,6"
"USC00124407","1936-06","38.26667","-87.75","134.1","JOHNSON EXPERIMENT F, IN US","","","179.7",",6","4",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","16",",6","","","","","11.1",",6,04,","","","","","29.5",",,6,07,","40.6",",6,29,","","","0.0",",6","64.8",",,,6","","","24.32",",6","32.64",",,,6","16.00",",,,6"
"USC00124407","1936-07","38.26667","-87.75","134.1","JOHNSON EXPERIMENT F, IN US","","","330.2",",6","3",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","27",",6","","","","","12.2",",6,30,","","","","","9.4",",,6,01,","43.3",",6,14,","0.0","6","0.0",",6","19.5",",,,6","","","28.99",",6","36.57",",,,6","21.40",",,,6"
"USC00124407","1936-08","38.26667","-87.75","134.1","JOHNSON EXPERIMENT F, IN US","","","323.7",",6","3",",6","3",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","28",",6","","","","","10.0",",6,31,","","","","","30.7",",,6,10,","41.1",",6,19,+","0.0","6","0.0",",6","43.4",",,,6","","","28.78",",6","36.25",",,,6","21.30",",,,6"
"USC00124407","1936-09","38.26667","-87.75","134.1","JOHNSON EXPERIMENT F, IN US","","","185.5","1,6","8",",6","8",",6","0",",6","","","","","0","1,6","0","1,6","0",",6","28",",6","16",",6","","","","","7.8","1,6,25,","","","","","18.0",",,6,02,","37.2",",6,14,+","4.9","6","4.9",",6","64.1",",,,6","","","24.29","1,6","30.93",",,,6","17.66","1,,,6"
"USC00124407","1936-10","38.26667","-87.75","134.1","JOHNSON EXPERIMENT F, IN US","","","23.7",",6","10",",6","10",",6","1",",6","","","","","0",",6","2",",6","0",",6","17",",6","0",",6","","","","","-2.2",",6,28,","","","","","35.3",",,6,22,","29.4",",6,08,","124.6","6","119.7",",6","104.7",",,,6","","","15.24",",6","21.40",",,,6","9.07",",,,6"
"USC00124407","1936-11","38.26667","-87.75","134.1","JOHNSON EXPERIMENT F, IN US","","","2.5",",6","3",",6","3",",6","1",",6","","","","","0",",6","18",",6","1",",6","1",",6","0",",6","","","","","-8.9",",6,27,","","","","","68.1",",,6,03,","23.3",",6,02,","509.8","6","385.2",",6","97.6",",,,6","","","5.58",",6","11.17",",,,6","-0.01",",,,6"
"USC00124407","1936-12","38.26667","-87.75","134.1","JOHNSON EXPERIMENT F, IN US","","","0.0",",6","8",",6","7",",6","1",",6","","","1",",6","0",",6","22",",6","1",",6","0",",6","0",",6","","","","","-10.6",",6,07,","","","51",",,6,18,","36.3",",,6,30,","18.3",",6,30,","962.3","6","452.5",",6","74.9",",,,6","51",",,,6","3.74",",6","8.62",",,,6","-1.15",",,,6"
"USC00124407","1937-01","38.26667","-87.75","134.1","JOHNSON EXPERIMENT F, IN US","0.0","6","0.0",",6","17",",6","17",",6","6",",6","","","2",",6","0",",6","22",",6","4",",6","0",",6","0",",6","","","","","-10.6",",6,23,","","","165",",,6,22,","108.2",",,6,14,","18.3",",6,08,","1447.1","6","484.8",",6","420.5",",,,6","193",",,,6","2.70",",6","7.35",",,,6","-1.96",",,,6"
"USC00124407","1937-02","38.26667","-87.75","134.1","JOHNSON EXPERIMENT F, IN US","0.0","6","0.0",",6","11",",6","10",",6","0",",6","","","2",",6","0",",6","19",",6","1",",6","1",",6","0",",6","","","","","-10.6",",6,10,","","","64",",,6,16,","13.2",",,6,08,","21.1",",6,08,","1899.0","6","451.9",",6","66.6",",,,6","130",",,,6","2.19",",6","6.75",",,,6","-2.36",",,,6"
"USC00124407","1937-03","38.26667","-87.75","134.1","JOHNSON EXPERIMENT F, IN US","0.0","6","0.0","1,6","4",",6","3",",6","0",",6","","","2",",6","0",",6","17",",6","0","1,6","4","1,6","0","1,6","","","","","-8.3",",6,15,","","","135",",,6,13,","13.5",",,6,13,","23.3","1,6,22,","2292.3","6","393.3","1,6","27.2",",,,6","178",",,,6","5.22","1,6","10.98","1,,,6","-0.54",",,,6"
