"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00121739","1948-07","41.1452","-85.4898","254.2","COLUMBIA CITY, IN US","","","","","12",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","47.2",",,0,22,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.4",",,,0","0",",,,0","","","","","",""
"USC00121739","1948-08","41.1452","-85.4898","254.2","COLUMBIA CITY, IN US","","","","","6",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","19.6",",,0,11,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.6",",,,0","0",",,,0","","","","","",""
"USC00121739","1948-09","41.1452","-85.4898","254.2","COLUMBIA CITY, IN US","","","","","9",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","28.4",",,0,29,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.5",",,,0","0",",,,0","","","","","",""
"USC00121739","1948-10","41.1452","-85.4898","254.2","COLUMBIA CITY, IN US","","","","","11",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","8.4",",,0,11,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.8",",,,0","0",",,,0","","","","","",""
"USC00121739","1948-11","41.1452","-85.4898","254.2","COLUMBIA CITY, IN US","","","","","13",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","37.6",",,0,05,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.8",",,,0","0",",,,0","","","","","",""
"USC00121739","1948-12","41.1452","-85.4898","254.2","COLUMBIA CITY, IN US","","","","","15",",0","8",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","","","28.7",",,0,28,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.9",",,,0","","","","","","","",""
"USC00121739","1949-01","41.1452","-85.4898","254.2","COLUMBIA CITY, IN US","","","","","15",",0","10",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","","","45.2",",,0,18,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","148.1",",,,0","","","","","","","",""
"USC00121739","1949-02","41.1452","-85.4898","254.2","COLUMBIA CITY, IN US","","","","","12",",0","7",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","","","48.8",",,0,14,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.6",",,,0","","","","","","","",""
"USC00121739","1949-03","41.1452","-85.4898","254.2","COLUMBIA CITY, IN US","","","","","11",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","14.2",",,0,22,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.0",",,,0","","","","","","","",""
"USC00121739","1949-04","41.1452","-85.4898","254.2","COLUMBIA CITY, IN US","","","","","13","1,0","5","1,0","0","1,0","","","","","","","","","","","","","","","","","","","","","","","","","16.5","1,,0,26,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.8","1,,,0","","","","","","","",""
"USC00121739","1949-05","41.1452","-85.4898","254.2","COLUMBIA CITY, IN US","","","","","11",",0","9",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","","","30.2",",,0,19,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.5",",,,0","","","","","","","",""
"USC00121739","1949-06","41.1452","-85.4898","254.2","COLUMBIA CITY, IN US","","","","","13",",0","8",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","","","27.9",",,0,03,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122.4",",,,0","","","","","","","",""
"USC00121739","1949-07","41.1452","-85.4898","254.2","COLUMBIA CITY, IN US","","","","","8",",0","5",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","","","42.2",",,0,09,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.7",",,,0","","","","","","","",""
