"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00105980","1947-05","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","","","11.5","1,0","6","1,0","3","1,0","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","18","1,0","0","1,0","","","","","2.8","1,0,15,","0","1,,0,31,+","0","1,,0,31,+","8.1","1,,0,11,","31.7","1,0,08,","","","","","111.6","1,0","26.5","1,,,0","0","1,,,0","15.00","1,0","22.05","1,,,0","7.94","1,,,0","",""
"USC00105980","1947-06","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","","","7.5",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","","","","","3.9",",0,29,","0",",,0,30,+","0",",,0,30,+","9.7",",,0,09,","28.9",",0,26,","","","","","105.5",",0","31.3",",,,0","0",",,,0","15.07",",0","20.83",",,,0","9.30",",,,0","",""
"USC00105980","1947-07","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","","","151.6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","","","","","8.9",",0,01,","0",",,0,31,+","0",",,0,31,+","0.5",",,0,24,","36.1",",0,21,","","","0.8","","0.8",",0","0.8",",,,0","0",",,,0","23.20",",0","31.45",",,,0","14.94",",,,0","",""
"USC00105980","1947-08","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","","","112.8",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","","","","","7.8",",0,23,","0",",,0,31,+","0",",,0,31,+","4.6",",,0,04,","35.6",",0,07,","","","12.5","","11.7",",0","13.7",",,,0","0",",,,0","21.60",",0","28.95",",,,0","14.24",",,,0","",""
"USC00105980","1947-09","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","","","31.6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","3",",0","","","","","1.7",",0,20,+","0",",,0,30,+","0",",,0,30,+","7.9",",,0,18,","34.4",",0,05,+","","","101.9","","89.4",",0","8.7",",,,0","0",",,,0","16.41",",0","24.37",",,,0","8.45",",,,0","",""
"USC00105980","1947-10","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","","","1.7",",0","10","1,0","3","1,0","0","1,0","0","1,0","0","1,0","0",",0","8",",0","0",",0","10",",0","0",",0","","","","","-3.9",",0,26,","0","1,,0,31,+","0","1,,0,31,+","4.8","1,,0,17,","28.3",",0,05,","","","322.6","","220.7",",0","17.8","1,,,0","0","1,,,0","11.27",",0","17.95",",,,0","4.58",",,,0","",""
"USC00105980","1948-08","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","","","110.9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","","","","","7.8",",0,20,","0",",,0,31,+","0",",,0,31,+","0.8",",,0,10,","35.6",",0,30,+","","","","","8.1",",0","0.8",",,,0","0",",,,0","21.65",",0","30.15",",,,0","13.15",",,,0","6054",",,,0"
"USC00105980","1948-09","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","","","28.1",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","4",",0","","","","","2.2",",0,27,","0",",,0,30,+","0",",,0,30,+","9.1",",,0,25,","35.0",",0,14,","","","","","84.6",",0","34.1",",,,0","0",",,,0","16.45",",0","24.74",",,,0","8.16",",,,0","5280",",,,0"
"USC00105980","1948-10","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","","","0.9",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","12",",0","0",",0","","","","","-3.9",",0,31,","0",",,0,31,+","0",",,0,31,+","5.6",",,0,05,","27.8",",0,03,","","","","","251.4",",0","9.2",",,,0","0",",,,0","10.25",",0","17.65",",,,0","2.85",",,,0","5875",",,,0"
"USC00105980","1948-11","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","","","0.0",",0","9",",0","6",",0","0",",0","2",",0","2",",0","0",",0","24",",0","1",",0","0",",0","0",",0","","","","","-8.9",",0,08,+","25",",,0,20,+","51",",,0,20,","13.7",",,0,02,","16.7",",0,15,","","","","","503.5",",0","44.2",",,,0","89",",,,0","1.55",",0","5.89",",,,0","-2.79",",,,0","7517",",,,0"
