"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0005L12S","2007-10","38.29","-105.85","3267.5","HAYDEN PASS, CO US","","","","","0.0",",T","6",",T","6",",T","0",",T","5","3,","0",",T","17",",T","0",",T","0",",T","0",",T","-12.6",",T,22,","25","3,,T,30,+","5.1",",,T,21,","14.6",",T,25,+","","","435.1",",T","17.6",",,,T","4.30",",T","9.48",",,,T","-0.88",",,,T"
"USS0005L12S","2007-11","38.29","-105.85","3267.5","HAYDEN PASS, CO US","","","","","0.0",",T","3",",T","3",",T","0",",T","7","4,","0",",T","23",",T","7",",T","0",",T","0",",T","-14.7",",T,24,","76","4,,T,27,+","12.7",",,T,30,","10.8",",T,08,","","","544.9",",T","25.4",",,,T","0.17",",T","4.54",",,,T","-4.20",",,,T"
"USS0005L12S","2007-12","38.29","-105.85","3267.5","HAYDEN PASS, CO US","","","","","0.0",",T","19",",T","19",",T","2",",T","","","5",",T","31",",T","27",",T","0",",T","0",",T","-22.5",",T,28,","","","27.9",",,T,08,","2.3",",T,05,","","","866.8",",T","172.5",",,,T","-9.63",",T","-6.34",",,,T","-12.92",",,,T"
"USS0005L12S","2008-01","38.29","-105.85","3267.5","HAYDEN PASS, CO US","","","0.0","T","0.0",",T","14",",T","14",",T","0",",T","29","2,","8",",T","31",",T","31",",T","0",",T","0",",T","-24.7",",T,17,","1295","2,,T,30,","20.3",",,T,07,","-0.4",",T,03,","","","910.6",",T","93.7",",,,T","-11.04",",T","-7.29",",,,T","-14.79",",,,T"
"USS0005L12S","2008-02","38.29","-105.85","3267.5","HAYDEN PASS, CO US","","","0.0","T","0.0","1,T","16",",T","16",",T","0",",T","","","1","1,T","28","1,T","22","1,T","0","1,T","0","1,T","-18.6","1,T,07,","","","12.7",",,T,21,","6.1","1,T,28,","","","708.2","1,T","73.3",",,,T","-6.96","1,T","-3.05","1,,,T","-10.86","1,,,T"
"USS0005L12S","2008-03","38.29","-105.85","3267.5","HAYDEN PASS, CO US","","","0.0","T","0.0",",T","10",",T","10",",T","0",",T","27","4,","1",",T","31",",T","13",",T","0",",T","0",",T","-17.9",",T,06,","1676","4,,T,05,","20.3",",,T,02,","8.6",",T,26,","","","676.0",",T","53.1",",,,T","-3.47",",T","1.74",",,,T","-8.68",",,,T"
"USS0005L12S","2008-04","38.29","-105.85","3267.5","HAYDEN PASS, CO US","","","0.0","T","0.0",",T","3",",T","3",",T","0",",T","30",",","0",",T","29",",T","3",",T","0",",T","0",",T","-13.4",",T,12,","1473",",,T,01,","12.7",",,T,17,","11.8",",T,22,+","","","534.6",",T","17.7",",,,T","0.51",",T","6.71",",,,T","-5.68",",,,T"
"USS0005L12S","2008-05","38.29","-105.85","3267.5","HAYDEN PASS, CO US","","","0.0","T","0.0",",T","6",",T","6",",T","0",",T","26","5,","0",",T","16",",T","2",",T","0",",T","0",",T","-8.7",",T,02,","965","5,,T,16,+","12.7",",,T,15,","18.8",",T,20,","","","426.0",",T","38.1",",,,T","4.59",",T","9.73",",,,T","-0.55",",,,T"
"USS0005L12S","2008-06","38.29","-105.85","3267.5","HAYDEN PASS, CO US","","","0.0","T","0.0",",T","4",",T","4",",T","0",",T","9","4,","0",",T","0",",T","0",",T","2",",T","0",",T","0.1",",T,05,","152","4,,T,01,","5.1",",,T,29,+","23.1",",T,27,","","","214.7",",T","17.8",",,,T","11.18",",T","16.95",",,,T","5.40",",,,T"
"USS0005L12S","2008-07","38.29","-105.85","3267.5","HAYDEN PASS, CO US","","","0.0","T","0.0","1,T","6",",T","6",",T","0",",T","","","0","1,T","0","1,T","0","1,T","12","1,T","0","1,T","5.4","1,T,12,","","","22.9",",,T,28,","24.2","1,T,16,","123.6","T","123.6","1,T","58.4",",,,T","14.21","1,T","20.30","1,,,T","8.13","1,,,T"
