"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UYM00086500","1978-05","-33.217","-54.383","46.0","TREINTA Y TRES, UY","5","5,S","2","5,S","2","5,S","","","","","","","43.9","5,,S,14,","86.0","5,,,S","",""
"UYM00086500","1979-05","-33.217","-54.383","46.0","TREINTA Y TRES, UY","7","3,S","2","3,S","0","3,S","","","","","","","22.1","3,,S,18,","32.7","3,,,S","",""
"UYM00086500","1979-06","-33.217","-54.383","46.0","TREINTA Y TRES, UY","4","4,S","2","4,S","0","4,S","0","4,S","6","4,S","-4.0","4,S,16,+","5.1","4,,S,20,","11.1","4,,,S","4.81","4,,,S"
"UYM00086500","1979-07","-33.217","-54.383","46.0","TREINTA Y TRES, UY","8","4,S","6","4,S","1","4,S","","","","","","","49.0","4,,S,25,","74.6","4,,,S","",""
"UYM00086500","1979-09","-33.217","-54.383","46.0","TREINTA Y TRES, UY","9","1,S","7","1,S","3","1,S","0","5,S","4","5,S","-3.0","5,S,19,+","70.1","1,,S,28,","236.3","1,,,S","6.60","5,,,S"
"UYM00086500","1980-06","-33.217","-54.383","46.0","TREINTA Y TRES, UY","10","5,S","7","5,S","4","5,S","","","","","","","59.9","5,,S,30,","216.7","5,,,S","",""
"UYM00086500","1980-11","-33.217","-54.383","46.0","TREINTA Y TRES, UY","8","2,S","3","2,S","0","2,S","","","","","","","20.1","2,,S,22,","48.7","2,,,S","",""
"UYM00086500","1981-01","-33.217","-54.383","46.0","TREINTA Y TRES, UY","10","2,S","5","2,S","0","2,S","0","4,S","0","4,S","7.0","4,S,08,","16.0","2,,S,29,","44.9","2,,,S","16.93","4,,,S"
"UYM00086500","1981-03","-33.217","-54.383","46.0","TREINTA Y TRES, UY","7","3,S","4","3,S","0","3,S","0","5,S","0","5,S","6.0","5,S,17,","9.9","3,,S,30,","28.3","3,,,S","13.58","5,,,S"
"UYM00086500","1981-05","-33.217","-54.383","46.0","TREINTA Y TRES, UY","10","2,S","8","2,S","1","2,S","","","","","","","33.0","2,,S,20,","110.4","2,,,S","",""
"UYM00086500","1981-06","-33.217","-54.383","46.0","TREINTA Y TRES, UY","11","2,S","7","2,S","0","2,S","0","5,S","2","5,S","-1.0","5,S,21,+","11.9","2,,S,28,","59.7","2,,,S","6.04","5,,,S"
"UYM00086500","1981-07","-33.217","-54.383","46.0","TREINTA Y TRES, UY","10","2,S","10","2,S","2","2,S","0","4,S","2","4,S","-1.0","4,S,03,","59.9","2,,S,16,","184.2","2,,,S","6.93","4,,,S"
"UYM00086500","1981-08","-33.217","-54.383","46.0","TREINTA Y TRES, UY","5","4,S","4","4,S","1","4,S","","","","","","","59.9","4,,S,07,","80.9","4,,,S","",""
"UYM00086500","1981-09","-33.217","-54.383","46.0","TREINTA Y TRES, UY","10","1,S","7","1,S","2","1,S","","","","","","","59.9","1,,S,12,","164.0","1,,,S","",""
"UYM00086500","1981-10","-33.217","-54.383","46.0","TREINTA Y TRES, UY","6","1,S","4","1,S","0","1,S","0","5,S","0","5,S","2.0","5,S,18,","10.9","1,,S,26,","33.3","1,,,S","9.19","5,,,S"
"UYM00086500","1981-11","-33.217","-54.383","46.0","TREINTA Y TRES, UY","8","2,S","4","2,S","1","2,S","0","5,S","0","5,S","10.0","5,S,25,+","27.9","2,,S,02,","73.1","2,,,S","14.72","5,,,S"
"UYM00086500","1982-12","-33.217","-54.383","46.0","TREINTA Y TRES, UY","10","5,S","5","5,S","0","5,S","","","","","","","11.9","5,,S,31,","38.4","5,,,S","",""
"UYM00086500","1983-01","-33.217","-54.383","46.0","TREINTA Y TRES, UY","10","5,S","5","5,S","2","5,S","","","","","","","61.0","5,,S,19,","146.3","5,,,S","",""
"UYM00086500","1983-07","-33.217","-54.383","46.0","TREINTA Y TRES, UY","6","5,S","3","5,S","1","5,S","","","","","","","27.9","5,,S,14,","57.2","5,,,S","",""
"UYM00086500","1983-08","-33.217","-54.383","46.0","TREINTA Y TRES, UY","9","4,S","6","4,S","1","4,S","","","","","","","45.0","4,,S,13,","123.6","4,,,S","",""
"UYM00086500","1983-09","-33.217","-54.383","46.0","TREINTA Y TRES, UY","6","4,S","3","4,S","2","4,S","","","","","","","46.0","4,,S,28,","99.0","4,,,S","",""
"UYM00086500","1987-02","-33.217","-54.383","46.0","TREINTA Y TRES, UY","11","4,S","8","4,S","1","4,S","0","3,S","0","3,S","9.8","3,S,10,","43.9","4,,S,08,","119.9","4,,,S","18.53","3,,,S"
"UYM00086500","1987-03","-33.217","-54.383","46.0","TREINTA Y TRES, UY","8","5,S","5","5,S","1","5,S","","","","","","","27.9","5,,S,05,","53.6","5,,,S","",""
"UYM00086500","1987-04","-33.217","-54.383","46.0","TREINTA Y TRES, UY","","","","","","","0","4,S","0","4,S","4.4","4,S,14,","","","","","12.88","4,,,S"
"UYM00086500","1987-05","-33.217","-54.383","46.0","TREINTA Y TRES, UY","6","5,S","4","5,S","0","5,S","0","4,S","2","4,S","-1.2","4,S,27,","11.9","5,,S,02,","30.2","5,,,S","6.63","4,,,S"
"UYM00086500","1987-06","-33.217","-54.383","46.0","TREINTA Y TRES, UY","","","","","","","0","3,S","3","3,S","-2.4","3,S,15,","","","","","5.22","3,,,S"
"UYM00086500","1987-08","-33.217","-54.383","46.0","TREINTA Y TRES, UY","14","4,S","9","4,S","2","4,S","0","3,S","0","3,S","1.2","3,S,03,","51.1","4,,S,06,","197.1","4,,,S","8.18","3,,,S"
"UYM00086500","1987-09","-33.217","-54.383","46.0","TREINTA Y TRES, UY","7","3,S","4","3,S","1","3,S","","","","","","","52.1","3,,S,15,","81.1","3,,,S","",""
"UYM00086500","1987-10","-33.217","-54.383","46.0","TREINTA Y TRES, UY","5","1,S","4","1,S","1","1,S","0","3,S","0","3,S","3.1","3,S,02,","56.9","1,,S,11,","97.8","1,,,S","10.85","3,,,S"
"UYM00086500","1987-11","-33.217","-54.383","46.0","TREINTA Y TRES, UY","10","4,S","4","4,S","0","4,S","0","1,S","0","1,S","5.8","1,S,09,","11.9","4,,S,15,+","38.4","4,,,S","14.01","1,,,S"
"UYM00086500","1987-12","-33.217","-54.383","46.0","TREINTA Y TRES, UY","12","3,S","9","3,S","3","3,S","","","","","","","137.9","3,,S,05,","351.2","3,,,S","",""
"UYM00086500","1988-01","-33.217","-54.383","46.0","TREINTA Y TRES, UY","8","4,S","8","4,S","5","4,S","","","","","","","64.0","4,,S,28,","231.0","4,,,S","",""
"UYM00086500","1988-02","-33.217","-54.383","46.0","TREINTA Y TRES, UY","5","2,S","2","2,S","0","2,S","0","5,S","0","5,S","9.5","5,S,05,","23.9","2,,S,14,","28.5","2,,,S","16.40","5,,,S"
"UYM00086500","1988-03","-33.217","-54.383","46.0","TREINTA Y TRES, UY","7","3,S","4","3,S","1","3,S","0","1,S","0","1,S","12.2","1,S,21,","41.9","3,,S,13,","86.1","3,,,S","17.89","1,,,S"
"UYM00086500","1988-04","-33.217","-54.383","46.0","TREINTA Y TRES, UY","3","5,S","3","5,S","0","5,S","0","3,S","0","3,S","0.8","3,S,29,","19.1","5,,S,21,","34.0","5,,,S","8.73","3,,,S"
"UYM00086500","1988-05","-33.217","-54.383","46.0","TREINTA Y TRES, UY","5","3,S","0","3,S","0","3,S","0","3,S","1","3,S","-0.5","3,S,28,","2.0","3,,S,13,+","6.3","3,,,S","5.56","3,,,S"
"UYM00086500","1988-06","-33.217","-54.383","46.0","TREINTA Y TRES, UY","5","3,S","3","3,S","1","3,S","0","3,S","9","3,S","-2.0","3,S,11,","36.1","3,,S,23,","62.7","3,,,S","3.90","3,,,S"
"UYM00086500","1988-07","-33.217","-54.383","46.0","TREINTA Y TRES, UY","7","3,S","6","3,S","1","3,S","","","","","","","73.9","3,,S,04,","118.3","3,,,S","",""
"UYM00086500","1988-08","-33.217","-54.383","46.0","TREINTA Y TRES, UY","7","2,S","6","2,S","1","2,S","","","","","","","61.0","2,,S,01,","112.4","2,,,S","",""
"UYM00086500","1988-09","-33.217","-54.383","46.0","TREINTA Y TRES, UY","6","4,S","5","4,S","1","4,S","0","2,S","4","2,S","-2.4","2,S,02,","56.9","4,,S,23,","92.9","4,,,S","7.55","2,,,S"
"UYM00086500","1988-10","-33.217","-54.383","46.0","TREINTA Y TRES, UY","5","2,S","2","2,S","0","2,S","0","4,S","0","4,S","0.2","4,S,07,","13.0","2,,S,03,","18.9","2,,,S","9.91","4,,,S"
"UYM00086500","1988-11","-33.217","-54.383","46.0","TREINTA Y TRES, UY","","","","","","","0","3,S","0","3,S","4.6","3,S,02,","","","","","11.79","3,,,S"
"UYM00086500","1988-12","-33.217","-54.383","46.0","TREINTA Y TRES, UY","","","","","","","0","5,S","0","5,S","8.1","5,S,20,","","","","","15.28","5,,,S"
"UYM00086500","1989-01","-33.217","-54.383","46.0","TREINTA Y TRES, UY","","","","","","","0","5,S","0","5,S","12.0","5,S,17,","","","","","17.48","5,,,S"
"UYM00086500","1989-02","-33.217","-54.383","46.0","TREINTA Y TRES, UY","","","","","","","0","3,S","0","3,S","9.2","3,S,04,","","","","","16.67","3,,,S"
