"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"RSM00030874","1940-01","51.65","117.567","715.0","SELOPUGINO, RS","6","1,I","1","1,I","0","1,I","","","","","","","","","","","5.4","1,,I,01,","","","10.7","1,,,I","",""
"RSM00030874","1940-02","51.65","117.567","715.0","SELOPUGINO, RS","5","1,I","0","1,I","0","1,I","","","","","","","","","","","1.2","1,,I,23,","","","2.9","1,,,I","",""
"RSM00030874","1940-03","51.65","117.567","715.0","SELOPUGINO, RS","4",",I","0",",I","0",",I","","","","","","","","","","","1.0",",,I,28,","","","2.1",",,,I","",""
"RSM00030874","1940-04","51.65","117.567","715.0","SELOPUGINO, RS","4",",I","1",",I","0",",I","","","","","","","","","","","4.9",",,I,21,","","","7.0",",,,I","",""
"RSM00030874","1940-05","51.65","117.567","715.0","SELOPUGINO, RS","4",",I","2",",I","0",",I","","","","","","","","","","","8.2",",,I,11,","","","15.4",",,,I","",""
"RSM00030874","1940-06","51.65","117.567","715.0","SELOPUGINO, RS","10",",I","4",",I","1",",I","","","","","","","","","","","29.4",",,I,09,","","","53.4",",,,I","",""
"RSM00030874","1940-07","51.65","117.567","715.0","SELOPUGINO, RS","16",",I","10",",I","2",",I","","","","","","","","","","","37.2",",,I,29,","","","116.3",",,,I","",""
"RSM00030874","1940-08","51.65","117.567","715.0","SELOPUGINO, RS","15",",I","9",",I","0",",I","","","","","","","","","","","23.4",",,I,20,","","","109.9",",,,I","",""
"RSM00030874","1940-09","51.65","117.567","715.0","SELOPUGINO, RS","14","1,I","3","1,I","0","1,I","","","","","","","","","","","8.4","1,,I,03,","","","32.0","1,,,I","",""
"RSM00030874","1940-10","51.65","117.567","715.0","SELOPUGINO, RS","2",",I","0",",I","0",",I","","","","","","","","","","","1.1",",,I,13,","","","1.8",",,,I","",""
"RSM00030874","1940-11","51.65","117.567","715.0","SELOPUGINO, RS","10","1,I","1","1,I","0","1,I","","","","","","","","","","","4.7","1,,I,02,","","","15.5","1,,,I","",""
"RSM00030874","1940-12","51.65","117.567","715.0","SELOPUGINO, RS","3",",I","0",",I","0",",I","","","","","","","","","","","1.4",",,I,21,","","","3.3",",,,I","",""
"RSM00030874","1941-01","51.65","117.567","715.0","SELOPUGINO, RS","5",",I","0",",I","0",",I","","","","","","","","","","","2.0",",,I,29,","","","4.6",",,,I","",""
"RSM00030874","1941-02","51.65","117.567","715.0","SELOPUGINO, RS","5",",I","0",",I","0",",I","","","","","","","","","","","0.8",",,I,15,","","","2.7",",,,I","",""
