"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00094741","1997-01","40.85","-74.06139","2.7","TETERBORO AIRPORT, NJ US","","","0.0","M","0.0",",M","","","","","","","0",",M","26",",M","8",",M","0",",M","0",",M","","","","","","","-16.1",",M,19,","","","17.2",",M,03,","","","590.3",",M","","","-0.71",",M","3.46",",,,M","-4.87",",,,M","","","","","","","",""
"USW00094741","1997-02","40.85","-74.06139","2.7","TETERBORO AIRPORT, NJ US","","","0.0","M","0.0",",M","","","","","","","0",",M","16",",M","0",",M","2",",M","0",",M","","","","","","","-7.2",",M,25,","","","23.3",",M,27,","","","400.3",",M","","","4.04",",M","8.72",",,,M","-0.65",",,,M","","","","","","","",""
"USW00094741","1997-03","40.85","-74.06139","2.7","TETERBORO AIRPORT, NJ US","","","0.0","M","0.0",",M","","","","","","","0",",M","16",",M","0",",M","0",",M","0",",M","","","","","","","-6.1",",M,17,","","","20.6",",M,27,","","","412.0",",M","","","5.04",",M","9.73",",,,M","0.36",",,,M","","","","","","","",""
"USW00094741","1997-04","40.85","-74.06139","2.7","TETERBORO AIRPORT, NJ US","","","0.0","M","0.0",",M","","","","","","","0",",M","3",",M","0",",M","3",",M","0",",M","","","","","","","-2.2",",M,10,","","","23.3",",M,30,","","","243.2",",M","","","10.23",",M","15.81",",,,M","4.64",",,,M","","","","","","","",""
"USW00094741","1997-05","40.85","-74.06139","2.7","TETERBORO AIRPORT, NJ US","","","3.9","M","3.9","1,M","","","","","","","0","1,M","0","1,M","0","1,M","13","1,M","0","1,M","","","","","","","3.3","1,M,05,","","","29.4","1,M,19,","","","104.2","1,M","","","14.99","1,M","20.72","1,,,M","9.26","1,,,M","","","","","","","",""
"USW00094741","1997-06","40.85","-74.06139","2.7","TETERBORO AIRPORT, NJ US","","","111.7","M","107.8","1,M","","","","","","","0","1,M","0","1,M","0","1,M","26","1,M","8","1,M","","","","","","","9.4","1,M,09,","","","35.0","1,M,25,","","","18.9","1,M","","","21.40","1,M","27.45","1,,,M","15.34","1,,,M","","","","","","","",""
"USW00094741","1997-07","40.85","-74.06139","2.7","TETERBORO AIRPORT, NJ US","","","282.3","M","170.6","2,M","","","","","","","0","2,M","0","2,M","0","2,M","28","2,M","7","2,M","","","","","","","13.3","2,M,20,","","","38.3","2,M,15,","1.1","M","1.1","2,M","","","24.18","2,M","30.13","2,,,M","18.23","2,,,M","","","","","","","",""
"USW00094741","1997-08","40.85","-74.06139","2.7","TETERBORO AIRPORT, NJ US","","","415.5","M","133.2","1,M","","","","","","","0","1,M","0","1,M","0","1,M","30","1,M","2","1,M","","","","","","","11.7","1,M,24,","","","35.0","1,M,16,","1.1","M","0.0","1,M","","","22.77","1,M","28.04","1,,,M","17.50","1,,,M","","","","","","","",""
"USW00094741","1997-09","40.85","-74.06139","2.7","TETERBORO AIRPORT, NJ US","","","463.6","M","48.1",",M","","","","","","","0",",M","0",",M","0",",M","24",",M","0",",M","","","","","","","3.9",",M,25,","","","30.6",",M,02,","41.0","M","39.9",",M","","","18.61",",M","24.19",",,,M","13.02",",,,M","","","","","","","",""
"USW00094741","1997-10","40.85","-74.06139","2.7","TETERBORO AIRPORT, NJ US","","","472.7","M","9.1","2,M","","","","","","","0","2,M","2","2,M","0","2,M","7","2,M","0","2,M","","","","","","","-2.2","2,M,23,","","","28.3","2,M,10,","221.6","M","180.6","2,M","","","12.42","2,M","17.80","2,,,M","7.03","2,,,M","","","","","","","",""
"USW00094741","1997-11","40.85","-74.06139","2.7","TETERBORO AIRPORT, NJ US","","","472.7","M","0.0",",M","","","","","","","0",",M","12",",M","0",",M","0",",M","0",",M","","","","","","","-4.4",",M,19,+","","","19.4",",M,21,","596.4","M","374.8",",M","","","5.84",",M","9.98",",,,M","1.69",",,,M","","","","","","","",""
"USW00094741","1997-12","40.85","-74.06139","2.7","TETERBORO AIRPORT, NJ US","","","472.7","M","0.0",",M","","","","","","","0",",M","21",",M","0",",M","0",",M","0",",M","","","","","","","-8.3",",M,31,","","","13.9",",M,16,","1091.6","M","495.2",",M","","","2.36",",M","6.32",",,,M","-1.61",",,,M","","","","","","","",""
"USW00094741","1998-01","40.85","-74.06139","2.7","TETERBORO AIRPORT, NJ US","","","0.0","W","0.0","3,M","","","","","","","0","3,M","17","3,M","2","3,M","0","3,M","0","3,M","","","","","","","-10.0","3,M,01,","","","20.0","3,M,08,","1487.0","W","395.4","3,M","","","4.21","3,M","7.97","3,,,M","0.45","3,,,M","","","","","","","",""
"USW00094741","1998-02","40.85","-74.06139","2.7","TETERBORO AIRPORT, NJ US","","","0.0","W","0.0",",M","","","","","","","0",",M","13",",M","0",",M","0",",M","0",",M","","","","","","","-8.9",",M,15,","","","15.6",",M,27,","1875.5","W","388.5",",M","","","4.46",",M","8.18",",,,M","0.73",",,,M","","","","","","","",""
"USW00094741","1998-03","40.85","-74.06139","2.7","TETERBORO AIRPORT, NJ US","","","10.2","W","10.2",",M","","","","","","","0",",M","13",",M","2",",M","6",",M","0",",M","","","","","","","-8.3",",M,13,","","","29.4",",M,31,","2243.5","W","368.0",",M","","","6.79",",M","11.44",",,,M","2.15",",,,M","","","","","","","",""
"USW00094741","1998-04","40.85","-74.06139","2.7","TETERBORO AIRPORT, NJ US","3.3","1,W","10.2","W","0.0","1,W","8","1,W","6","1,W","2","1,W","0","1,W","0","1,W","0","1,W","5","1,W","0","1,W","","","","","","","2.2","1,W,29,","46.5","1,,W,01,","25.6","1,W,17,","2434.1","W","190.6","1,W","142.4","1,,,W","11.76","1,W","17.28","1,,,W","6.24","1,,,W","230","1,W","310","1,W","12.5","1,W","16.1","1,W"
"USW00094741","1998-05","40.85","-74.06139","2.7","TETERBORO AIRPORT, NJ US","3.1",",W","53.3","W","43.1",",W","13",",W","9",",W","2",",W","0",",W","0",",W","0",",W","21",",W","2",",W","","","","","","","5.6",",W,14,","49.3",",,W,10,","33.9",",W,29,","2483.2","W","49.1",",W","157.9",",,,W","18.14",",W","23.90",",,,W","12.37",",,,W","350",",W","360",",W","15.2",",W","21.9",",W"
"USW00094741","1998-06","40.85","-74.06139","2.7","TETERBORO AIRPORT, NJ US","3.4",",W","144.5","W","91.2","1,W","11",",W","8",",W","1",",W","0","1,W","0","1,W","0","1,W","25","1,W","2","1,W","","","","","","","9.4","1,W,07,+","29.0",",,W,12,","35.0","1,W,25,","2502.4","W","19.2","1,W","114.6",",,,W","20.81","1,W","25.75","1,,,W","15.88","1,,,W","290",",W","310",",W","11.6",",W","14.3",",W"
"USW00094741","1998-07","40.85","-74.06139","2.7","TETERBORO AIRPORT, NJ US","3.0",",W","333.3","W","188.8",",W","9",",W","4",",W","0",",W","0",",W","0",",W","0",",W","31",",W","7",",W","","","","","","","14.4",",W,11,","9.7",",,W,17,","34.4",",W,29,","0.0","W","0.0",",W","30.4",",,,W","24.42",",W","29.87",",,,W","18.97",",,,W","310",",W","300",",W","11.6",",W","15.2",",W"
